SprungID,Sprungtyp,avg_Acc_N_Fil,std_Acc_N_Fil,avg_Gyro_x_R,std_Gyro_x_R,avg_Gyro_y_R,std_Gyro_y_R,avg_Gyro_z_R,std_Gyro_z_R,avg_Gyro_x_Fil,std_Gyro_x_Fil,avg_Gyro_y_Fil,std_Gyro_y_Fil,avg_Gyro_z_Fil,std_Gyro_z_Fil,avg_DJump_SIG_I_x LapEnd,avg_DJump_SIG_I_y LapEnd,avg_DJump_SIG_I_z LapEnd,avg_DJump_I_ABS_x LapEnd,avg_DJump_I_ABS_y LapEnd,avg_DJump_I_ABS_z LapEnd,avg_DJump_ABS_I_x LapEnd,avg_DJump_ABS_I_y LapEnd,avg_DJump_ABS_I_z LapEnd,avg_DJump_SIG_I_S1_x LapEnd,avg_DJump_SIG_I_S1_y LapEnd,avg_DJump_SIG_I_S1_z LapEnd,avg_DJump_SIG_I_S2_x LapEnd,avg_DJump_SIG_I_S2_y LapEnd,avg_DJump_SIG_I_S2_z LapEnd,avg_DJump_SIG_I_S3_x LapEnd,avg_DJump_SIG_I_S3_y LapEnd,avg_DJump_SIG_I_S3_z LapEnd,avg_DJump_SIG_I_S4_x LapEnd,avg_DJump_SIG_I_S4_y LapEnd,avg_DJump_SIG_I_S4_z LapEnd,avg_DJump_I_ABS_S1_x LapEnd,avg_DJump_I_ABS_S1_y LapEnd,avg_DJump_I_ABS_S1_z LapEnd,avg_DJump_I_ABS_S2_x LapEnd,avg_DJump_I_ABS_S2_y LapEnd,avg_DJump_I_ABS_S2_z LapEnd,avg_DJump_I_ABS_S3_x LapEnd,avg_DJump_I_ABS_S3_y LapEnd,avg_DJump_I_ABS_S3_z LapEnd,avg_DJump_I_ABS_S4_x LapEnd,avg_DJump_I_ABS_S4_y LapEnd,avg_DJump_I_ABS_S4_z LapEnd,avg_DJump_ABS_I_S1_x LapEnd,avg_DJump_ABS_I_S1_y LapEnd,avg_DJump_ABS_I_S1_z LapEnd,avg_DJump_ABS_I_S2_x LapEnd,avg_DJump_ABS_I_S2_y LapEnd,avg_DJump_ABS_I_S2_z LapEnd,avg_DJump_ABS_I_S3_x LapEnd,avg_DJump_ABS_I_S3_y LapEnd,avg_DJump_ABS_I_S3_z LapEnd,avg_DJump_ABS_I_S4_x LapEnd,avg_DJump_ABS_I_S4_y LapEnd,avg_DJump_ABS_I_S4_z LapEnd
0110-MORITZ-01-156,Salto C,15.366,24.473,-0.75,17.771,162.873,162.948,9.62,20.391,-0.832,15.307,162.312,155.996,9.46,14.782,-1.538,339.603,20.112,1.538,339.603,20.112,26.414,379.15,35.665,-5.392,57.134,4.456,-4.757,163.597,11.2,5.23,71.172,5.671,3.382,47.7,-1.215,5.392,57.134,4.456,4.757,163.597,11.2,-5.23,71.172,5.671,-3.382,47.7,-1.215,9.176,94.762,12.471,6.687,163.597,11.22,5.23,71.172,5.671,5.322,49.62,6.303
0110-MORITZ-01-157,Fliffis B,28.517,24.12,46.969,100.704,-109.541,376.025,-86.26,117.17,46.998,96.772,-109.021,371.462,-86.528,110.821,95.914,-224.189,-176.017,95.914,224.189,176.017,152.998,609.435,227.624,6.792,-238.295,9.535,-17.902,-165.33,-59.275,100.364,47.754,-107.668,6.66,131.682,-18.609,6.792,238.295,9.535,4.318,165.33,40.206,78.144,-47.754,107.668,6.66,-131.682,18.609,18.854,240.793,25.561,21.784,174.515,60.721,100.364,62.445,107.668,11.996,131.682,33.674
0115-CHARI-05-4,Strecksprung,10.014,22.868,-3.384,12.275,-9.059,65.646,-15.254,19.761,-3.39,10.058,-9.09,63.596,-15.205,16.979,-6.332,-17.249,-28.66,6.332,17.249,28.66,17.939,105.694,37.894,-0.51,30.114,-12.283,-3.412,-17.042,-9.817,0.502,-28.3,0.25,-2.911,-2.02,-6.81,0.51,30.114,12.283,3.412,-17.042,9.817,-0.502,2.157,-0.25,2.911,2.02,6.81,8.074,31.177,15.698,3.412,17.042,9.817,2.496,28.3,4.596,3.957,29.175,7.783
0115-CHARI-05-9,Salto B,18.276,24.729,-4.491,18.052,175.963,190.665,-13.702,27.921,-4.428,15.567,176.152,183.743,-13.624,23.587,-8.653,343.67,-26.66,8.653,343.67,26.66,28.543,412.109,48.584,-3.523,-1.552,0.737,1.483,208.572,-9.497,-3.247,60.17,-0.723,-3.366,76.481,-17.177,3.523,1.552,0.737,-1.483,205.467,8.023,3.247,60.17,0.723,3.366,76.481,17.177,7.938,66.887,9.964,6.178,208.572,15.17,6.326,60.17,4.534,8.1,76.481,18.916
0115-CHARI-05-10,Doppelsalto B,26.514,21.119,1.419,20.5,353.715,257.244,-6.515,26.139,1.426,18.169,353.312,251.759,-6.711,22.349,2.776,668.336,-12.303,2.776,668.336,12.303,30.424,680.946,38.61,-3.674,58.986,-1.946,-2.699,252.345,-4.702,7.543,250.22,5.694,1.605,106.786,-11.349,3.674,58.986,1.946,2.699,252.345,4.702,-5.202,250.22,-5.694,1.605,106.786,11.349,6.836,71.595,10.325,4.235,252.345,5.505,8.916,250.22,9.52,10.437,106.786,13.261
0115-CHARI-05-12,Strecksprung,12.132,22.87,7.058,24.513,-4.958,25.904,0.162,26.39,7.033,23.121,-4.707,23.076,0.224,25.267,11.02,-7.806,0.029,11.02,7.806,0.029,33.304,35.496,34.039,9.541,-0.601,-0.315,-8.682,-11.263,6.784,2.092,2.425,-0.562,8.068,1.633,-5.879,9.541,0.601,0.315,-8.682,11.263,6.155,2.092,-2.425,-0.562,8.068,-1.633,-5.879,13.019,7.463,6.874,8.682,11.29,6.784,3.52,5.127,4.143,8.083,11.616,16.238
0115-CHARI-05-21,Salto B,19.561,25.23,-9.734,23.723,177.424,197.095,-8.628,31.507,-9.44,21.145,177.718,190.22,-8.541,26.984,-18.848,344.636,-16.659,18.848,344.636,16.659,39.283,408.06,49.666,-3.019,-3.531,0.909,-10.519,210.976,-6.61,-1.478,60.219,5.761,-3.832,76.973,-16.72,3.019,3.531,0.909,10.519,203.914,4.792,1.478,60.219,-5.64,3.832,76.973,16.599,11.024,58.638,10.738,14.623,212.231,12.879,6.781,60.219,7.219,6.855,76.973,18.83
0115-CHARI-05-22,Doppelsalto B,27.741,21.493,-7.494,27.758,363.873,266.206,-8.74,21.079,-7.513,25.671,363.418,261.131,-8.914,17.51,-13.837,680.68,-16.436,13.837,680.68,16.436,39.522,696.04,34.417,-5.28,50.27,2.107,7.012,287.564,-3.351,0.892,231.445,-6.43,-16.46,111.402,-8.761,5.28,50.27,2.107,-3.548,287.564,-0.863,0.892,231.445,6.43,11.213,111.402,8.761,7.665,65.63,9.908,7.746,287.564,7.915,7.556,231.445,7.051,16.555,111.402,9.543
0115-CHARI-05-26,Strecksprung,10.255,22.827,-2.994,11.859,-6.172,71.591,-16.438,17.042,-2.889,9.648,-6.16,69.264,-16.425,14.577,-5.429,-11.816,-30.056,5.429,11.816,30.056,16.289,110.092,34.414,-1.976,32.918,-11.646,-3.673,-13.891,-10.113,1.874,-31.068,-3.639,-1.654,0.224,-4.658,1.976,32.918,11.646,3.673,-13.891,10.113,-1.874,-6.987,3.639,1.654,-0.224,4.658,7.57,33.323,13.638,3.7,13.891,10.113,2.191,31.068,4.586,2.828,31.81,6.077
0115-CHARI-05-30,Salto B,18.344,23.948,-14.615,16.744,178.576,187.403,-16.377,24.231,-14.425,14.569,178.77,179.632,-16.361,20.087,-28.098,344.122,-31.457,28.098,344.122,31.457,35.099,403.386,44.77,-3.783,3.66,-0.749,-11.419,206.322,-9.503,-5.022,72.315,-11.24,-7.873,61.826,-9.965,3.783,3.66,0.749,11.419,206.322,9.503,5.022,72.315,11.24,7.873,61.826,9.965,9.505,62.923,8.4,12.066,206.322,11.508,5.022,72.315,11.814,8.506,61.826,13.048
0115-CHARI-05-31,Doppelsalto B,28.152,22.126,-1.412,28.935,361.789,275.206,-10.672,26.056,-1.381,26.193,361.258,269.228,-10.72,20.244,-2.681,678.429,-19.864,2.681,678.429,19.864,40.02,700.089,40.9,-6.78,51.381,0.757,3.685,252.637,-6.441,9.58,266.568,-0.603,-9.166,107.843,-13.576,6.78,51.381,0.757,-3.685,252.637,4.928,3.389,266.568,0.603,-3.803,107.843,13.576,9.387,73.042,10.816,4.888,252.637,7.993,9.59,266.568,8.236,16.154,107.843,13.855
0115-CHARI-05-39,Salto B,19.543,25.346,-6.487,21.978,182.386,200.14,-15.324,29.247,-6.299,18.395,182.629,193.518,-15.184,24.182,-12.311,350.917,-29.344,12.311,350.917,29.344,34.106,412.96,47.408,-2.495,2.441,-1.453,-2.733,209.099,-9.526,-0.255,61.46,-0.757,-6.828,77.918,-17.608,2.495,2.441,1.453,2.733,209.099,9.526,0.255,61.46,0.757,6.828,77.918,17.608,11.44,60.291,10.847,10.253,213.291,12.828,4.427,61.46,4.249,7.986,77.918,19.484
0115-CHARI-05-40,Doppelsalto B,28.918,22.113,15.076,32.76,368.459,272.124,-2.929,44.972,14.987,29.623,367.905,265.95,-3.151,40.006,27.73,679.888,-5.44,27.73,679.888,5.44,52.884,695.027,60.343,-5.844,57.449,3.277,3.204,280.223,4.286,16.138,222.369,5.507,14.232,119.847,-18.51,5.844,57.449,3.277,-3.204,280.223,4.286,10.858,222.369,5.507,14.232,119.847,-7.629,12.812,72.588,21.483,5.119,280.223,9.42,16.138,222.369,7.778,18.815,119.847,21.662
0115-CHARI-05-50,Salto B,17.42,23.604,-5.691,16.061,173.533,192.515,-12.95,25.858,-5.358,12.444,172.808,186.829,-12.884,21.332,-10.985,335.742,-24.946,10.985,335.742,24.946,24.747,389.168,38.446,-1.751,-3.518,-0.451,-3.136,218.119,-6.492,-2.611,65.932,-3.872,-3.487,55.208,-14.131,1.751,3.518,0.451,3.136,211.084,6.492,2.611,65.932,3.872,3.487,55.208,14.131,7.751,48.335,10.401,5.943,218.119,9.042,3.036,65.932,4.405,8.018,56.782,14.597
0115-CHARI-05-51,Fliffis- Rudi B,32.001,18.788,122.227,199.24,-163.188,397.417,264.383,301.35,121.77,194.707,-162.815,391.358,264.418,296.898,224.84,-300.71,486.089,224.84,300.71,486.089,240.504,683.702,520.295,18.466,-243.808,0.094,72.658,-170.413,165.886,137.378,-46.882,295.834,-3.662,160.392,24.274,18.466,243.808,0.094,72.658,170.413,165.886,137.378,46.882,295.834,-3.662,-160.392,24.274,18.787,243.808,11.72,72.943,177.202,165.886,139.799,102.3,295.834,8.975,160.392,46.854
0115-CHARI-05-52,Doppelsalto B,29.652,21.844,2.526,32.89,377.743,273.642,-6.063,39.941,2.675,30.097,377.965,266.289,-6.259,34.408,4.709,691.834,-11.082,4.709,691.834,11.082,46.507,717.836,57.852,-10.154,75.002,6.619,-2.758,303.327,-3.871,11.134,204.879,5.064,6.486,108.625,-18.894,10.154,75.002,6.619,2.758,303.327,-3.871,-11.134,204.879,5.064,2.932,108.625,3.269,15.669,101.004,14.456,5.525,303.327,9.83,12.031,204.879,9.815,13.283,108.625,23.751
0115-CHARI-05-57,Strecksprung,11.151,24.896,-2.872,15.571,-7.635,66.312,-13.674,24.048,-2.81,13.636,-7.728,63.784,-13.612,20.532,-5.516,-15.209,-26.392,5.516,15.209,26.392,21.287,106.831,38.014,-8.027,30.143,-18.866,3.686,-15.217,1.196,-0.699,-31.242,-5.596,-0.476,1.108,-3.126,8.027,30.143,18.866,-3.686,-15.217,-1.196,0.699,1.392,5.596,0.476,-1.108,3.126,12.26,32.585,19.642,3.722,15.217,4.162,2.421,31.242,6.511,2.884,27.786,7.699
0115-CHARI-05-61,Salto B,17.664,23.512,0.523,20.513,172.859,189.556,-9.633,33.164,0.697,16.751,172.465,182.572,-9.524,26.952,1.181,333.268,-18.265,1.181,333.268,18.265,31.111,398.5,49.383,-1.454,-0.575,-1.108,-1.442,207.363,-2.739,3.69,74.822,-0.691,0.388,51.658,-13.727,1.454,0.575,1.108,1.442,206.213,2.739,-2.104,74.822,0.691,0.388,51.658,13.727,7.776,64.657,11.981,8.464,207.363,12.074,7.925,74.822,9.552,6.945,51.658,15.776
0115-CHARI-05-62,Fliffis- Rudi B,34.148,20.488,98.814,202.471,-171.725,388.31,272.502,315.114,98.501,197.179,-171.694,381.978,272.535,310.385,182.684,-317.793,503.406,182.684,317.793,503.406,234.493,675.875,528.762,13.613,-224.867,2.508,65.288,-182.473,172.469,112.932,-67.009,307.613,-9.149,156.556,20.817,13.613,224.867,2.508,65.288,182.473,172.469,112.932,67.009,307.613,-9.149,-156.556,20.817,14.86,225.1,12.189,68.04,187.582,172.469,137.799,106.636,307.613,13.793,156.556,36.491
0115-CHARI-05-63,Doppelsalto B,29.385,21.749,-12.728,31.143,379.091,272.521,0.714,32.112,-12.666,27.573,379.132,266.11,0.492,28.004,-23.289,695.004,1.334,23.289,695.004,1.334,46.184,717.16,44.472,-13.505,61.836,5.062,-2.812,267.093,8.063,-2.92,250.544,1.406,-4.053,115.531,-13.197,13.505,61.836,5.062,2.812,267.093,8.063,2.92,250.544,1.406,4.053,115.531,-13.197,18.297,83.992,12.783,7.696,267.093,9.401,10.399,250.544,6.19,9.792,115.531,16.098
0115-CHARI-05-75,Salto B,16.163,20.835,-1.047,17.206,176.247,190.662,-16.461,31.767,-1.021,13.559,175.341,184.203,-16.423,26.817,-1.883,335.899,-31.236,1.883,335.899,31.236,25.03,395.048,48.714,-1.952,0.372,-2.948,3.697,208.205,-6.388,-2.413,70.676,-8.732,-1.215,56.646,-13.169,1.952,0.372,2.948,-0.208,208.205,6.388,-1.077,70.676,8.732,1.215,56.646,13.169,6.442,59.521,9.533,8.183,208.205,15.225,4.241,70.676,9.45,6.164,56.646,14.505
0115-CHARI-05-76,Fliffis- Rudi B,34.132,20.547,99.892,214.727,-159.462,392.695,269.503,311.837,99.766,208.891,-159.387,386.255,269.886,307.16,184.769,-295.058,498.204,184.769,295.058,498.204,252.9,670.691,540.024,14.679,-232.047,3.135,62.066,-182.34,175.49,116.977,-32.114,303.821,-8.953,151.444,15.757,14.679,232.047,3.135,62.066,182.34,175.49,116.977,32.114,303.821,-8.953,-151.444,15.757,17.598,232.108,12.8,73.612,188.487,175.49,149.468,98.653,303.821,12.222,151.444,47.913
0115-CHARI-05-77,Doppelsalto B,30.342,23.039,3.789,29.118,364.162,272.195,0.604,40.251,3.765,26.303,364.665,265.36,-0.205,35.815,7.039,685.124,1.24,7.039,685.124,1.24,44.635,701.107,58.246,-6.031,64.019,8.994,-4.444,281.221,-2.95,8.326,226.314,6.586,9.187,113.57,-11.39,6.031,64.019,8.994,4.444,281.221,-2.95,-8.326,226.314,6.586,4.89,113.57,-11.39,15.925,80.002,19.32,9.084,281.221,11.492,8.405,226.314,8.491,11.221,113.57,18.943
0115-CHARI-05-83,Strecksprung,10.461,23.753,-4.284,12.074,-8.029,63.913,-13.269,18.164,-4.413,9.929,-7.967,62.001,-13.458,15.204,-8.171,-15.872,-25.332,8.171,15.872,25.332,20.342,105.676,34.264,-2.458,30.243,-11.182,-2.555,-14.94,-6.186,-1.013,-28.49,0.35,-2.144,-2.685,-8.314,2.458,30.243,11.182,2.555,-14.94,6.186,1.013,-2.116,-0.35,2.144,2.685,8.314,7.185,30.288,11.467,3.837,15.777,7.296,4.049,28.49,6.367,5.271,31.122,9.134
0115-CHARI-05-87,Salto B,16.427,21.104,-2.567,21.992,175.072,188.996,-11.586,38.776,-2.362,18.917,174.456,181.812,-11.375,33.281,-4.785,333.614,-21.953,4.785,333.614,21.953,34.324,398.422,53.078,0.582,1.317,5.894,-9.12,206.52,-14.631,4.962,72.779,1.189,-1.209,52.997,-14.405,0.582,1.317,5.894,7.956,206.52,2.843,-4.962,72.779,-1.189,1.209,52.997,14.405,7.323,66.126,13.893,13.798,206.52,19.891,5.322,72.779,3.503,7.882,52.997,15.792
0115-CHARI-05-88,Fliffis- Rudi B,34.109,20.343,96.624,218.653,-144.735,390.674,266.7,341.884,96.468,212.017,-144.711,384.413,266.749,337.269,180.303,-270.495,497.533,180.303,270.495,497.533,257.995,668.621,561.741,16.632,-238.288,2.107,87.651,-160.074,199.946,73.708,-17.454,298.528,2.311,145.322,-3.048,16.632,238.288,2.107,87.651,160.074,199.946,73.708,17.454,298.528,2.311,-145.322,-3.048,18.003,239.873,15.255,93.466,176.044,199.946,135.228,107.382,298.528,11.297,145.322,48.013
0115-CHARI-05-89,Doppelsalto B,30.068,22.463,3.081,28.617,375.509,271.007,-0.746,28.221,2.901,24.952,375.644,264.732,-0.822,21.962,5.652,694.574,-1.311,5.652,694.574,1.311,40.953,713.28,39.109,-11.787,64.76,0.447,1.358,236.29,7.352,11.111,287.563,2.175,4.97,105.961,-11.284,11.787,64.76,0.447,-1.358,236.29,7.352,-9.747,287.563,2.175,4.97,105.961,-8.663,12.073,83.466,11.822,6.244,236.29,8.337,12.912,287.563,5.828,9.724,105.961,13.123
0115-CHARI-05-97,Strecksprung,11.255,25.182,-4.139,19.334,4.269,63.754,-17.968,32.19,-4.085,16.061,4.212,60.832,-17.69,26.018,-8.137,8.376,-35.637,8.137,8.376,35.637,30.262,96.752,56.209,-3.364,34.819,-15.343,-1.584,-30.625,-6.533,-2.074,-4.233,-7.227,-1.113,8.416,-6.534,3.364,34.819,15.343,1.584,-30.625,6.533,2.074,-4.155,7.227,1.113,8.337,6.534,12.139,34.888,19.147,7.118,31.452,15.892,3.414,13.413,8.15,7.59,16.999,13.021
0115-CHARI-05-100,Salto B,18.75,24.348,-5.778,19.946,172.669,191.645,-10.864,30.502,-5.513,16.505,171.915,184.908,-10.756,24.012,-11.278,336.085,-21.09,11.278,336.085,21.09,31.465,398.525,45.009,-2.912,0.332,-0.903,-4.049,212.548,-2.232,-1.36,64.972,-1.574,-2.958,58.233,-16.38,2.912,0.332,0.903,4.049,212.548,2.232,1.36,64.972,1.574,2.958,58.233,16.38,10.813,61.757,8.859,6.856,212.548,9.578,5.188,64.972,5.286,8.608,59.247,21.286
0115-CHARI-05-101,Fliffis- Rudi B,33.083,17.722,92.087,218.647,-175.045,389.29,281.182,323.567,91.789,212.033,-174.991,382.992,281.219,319.176,167.53,-318.594,511.432,167.53,318.594,511.432,247.925,666.19,547.509,11.741,-247.313,6.103,69.119,-175.918,179.129,93.943,-37.166,306.662,-7.273,141.803,19.539,11.741,247.313,6.103,69.119,175.918,179.129,93.943,37.166,306.662,-7.273,-141.803,19.539,12.307,247.313,12.029,77.259,182.613,179.129,148.985,94.462,306.662,9.374,141.803,49.69
0115-CHARI-05-102,Doppelsalto B,29.924,22.383,-6.447,29.112,377.486,268.863,-14.915,38.654,-6.262,25.265,377.335,261.956,-15.099,31.468,-11.95,694.335,-27.419,11.95,694.335,27.419,42.135,719.46,63.202,-12.871,61.199,1.127,-5.532,287.758,-3.839,8.275,219.828,-7.909,-1.822,125.549,-16.798,12.871,61.199,1.127,5.532,287.758,1.584,-8.275,219.828,7.909,1.822,125.549,16.798,14.109,86.324,20.952,10.822,287.758,11.85,8.328,219.828,13.575,8.876,125.549,16.824
0115-CHARI-05-109,Voll- ein 1 3/4 Salto vw C,27.456,19.087,98.289,238.166,-225.504,206.448,155.169,213.317,97.931,234.325,-225.117,186.607,154.706,207.876,189.297,-434.408,298.819,189.297,434.408,298.819,351.65,499.052,323.436,-29.63,-109.427,57.168,79.752,-14.017,224.546,128.745,-214.31,-0.791,10.431,-96.654,17.896,29.63,109.427,57.168,20.492,14.017,224.546,128.745,214.31,-0.791,10.431,96.654,17.896,43.747,109.427,60.108,165.72,76.888,224.546,128.745,214.31,16.986,13.439,98.427,21.797
0115-CHARI-05-117,Voll- ein 1 3/4 Salto vw C,27.132,20.432,97.167,231.012,-217.305,226.692,138.077,204.34,97.005,227.666,-216.92,204.696,137.902,194.724,191.051,-427.247,271.434,191.051,427.247,271.434,348.696,515.056,324.713,-32.195,-106.097,64.511,86.769,0.426,209.163,131.593,-234.549,-3.899,4.884,-87.026,1.661,32.195,106.097,64.511,22.379,-0.426,209.163,131.593,234.549,-3.899,4.884,87.026,1.661,47.719,106.097,66.959,159.867,76.83,209.163,131.593,234.549,28.598,9.517,97.58,19.992
0115-CHARI-05-121,Strecksprung,10.506,23.339,-3.636,15.357,-5.388,66.772,-15.932,19.929,-3.692,13.586,-5.329,64.596,-16.002,16.334,-6.554,-10.259,-29.061,6.554,10.259,29.061,21.374,102.848,37.204,-0.55,33.538,-11.153,-4.326,-8.694,-8.27,1.888,-29.398,-2.525,-3.567,-5.706,-7.114,0.55,33.538,11.153,4.326,-8.694,8.27,-1.888,-20.291,2.525,3.567,5.706,7.114,9.114,33.538,14.862,4.326,10.253,10.08,4.011,29.398,4.749,3.923,29.659,7.512
0115-CHARI-05-123,1 3/4 Salto vw C,26.286,23.864,-0.798,18.631,-341.5,229.481,-3.488,36.328,-0.93,13.697,-341.534,208.221,-3.695,26.808,-1.538,-672.616,-6.971,1.538,672.616,6.971,27.644,684.197,49.998,6.472,-201.322,-2.207,-4.814,-197.822,6.695,-3.175,-139.704,-6.064,-0.021,-133.768,-5.396,6.472,201.322,2.207,-4.814,197.822,2.282,-0.141,139.704,-2.913,0.021,133.768,5.396,7.645,201.322,10.355,10.084,198.084,16.636,4.902,139.704,11.625,5.014,145.088,11.382
0115-CHARI-05-133,1 3/4 Salto vw C,25.231,24.368,6.579,32.169,-336.545,220.368,6.097,52.334,6.593,25.962,-336.398,200.072,5.574,39.136,18.988,-663.169,39.796,18.988,663.169,39.796,51.63,677.599,82.944,4.724,-184.095,10.959,3.79,-187.915,15.932,9.225,-143.457,5.178,1.248,-147.701,7.726,4.724,184.095,10.959,3.79,187.915,15.932,9.225,143.457,5.178,1.248,147.701,7.726,17.921,185.653,21.907,10.37,189.06,25.241,9.501,143.464,8.265,13.838,159.423,27.531
0115-CHARI-05-141,Voll- ein 1 3/4 Salto vw C,27.975,21.459,105.252,236.97,-230.075,229.696,132.103,208.798,105.069,233.538,-229.425,203.889,132.018,202.401,212.969,-440.698,287.204,212.969,440.698,287.204,372.728,521.716,336.153,-20.148,-88.963,43.094,35.315,-10.793,225.938,182.509,-240.012,0.229,15.293,-100.93,17.942,20.148,88.963,43.094,-4.982,10.793,225.938,182.509,240.012,0.229,15.293,100.93,17.942,37.227,89.636,50.71,134.596,78.612,225.938,182.509,240.012,37.55,18.396,113.456,21.954
0115-CHARI-05-149,1 3/4 Salto vw C,25.712,23.802,10.663,24.411,-337.232,229.272,1.952,45.064,10.592,19.106,-337.448,205.547,1.772,26.899,26.738,-653.408,31.002,26.738,653.408,31.002,42.391,667.249,67.834,11.37,-206.077,6.037,7.059,-173.312,7.155,4.632,-156.091,5.905,3.676,-117.928,11.905,11.37,206.077,6.037,7.059,173.312,7.155,4.632,156.091,5.905,3.676,117.928,11.905,15.418,206.077,15.983,11.504,176.635,19.829,6.024,156.091,9.307,9.446,128.445,22.715
0115-CHARI-05-155,Strecksprung,10.646,23.289,-3.902,10.751,-7.9,66.347,-13.646,17.57,-3.828,9.142,-7.912,64.196,-13.725,15.369,-1.843,-2.842,0.28,1.843,2.842,0.28,14.054,99.966,24.832,-3.974,34.275,-8.373,1.932,-8.878,6.747,0.417,-27.507,-0.782,-0.218,-0.732,2.688,3.974,34.275,8.373,-1.932,-8.878,-6.747,-0.417,-23.287,0.782,0.218,0.732,-2.128,6.975,34.275,8.939,2.945,10.609,6.866,1.252,27.507,3.374,2.884,27.575,5.653
0115-CHARI-05-158,Voll- ein 1 3/4 Salto vw C,27.121,20.32,87.935,224.814,-223.367,235.894,124.928,203.881,87.881,221.417,-223.035,215.289,124.964,198.23,178.897,-427.397,273.202,178.897,427.397,273.202,336.659,503.943,320.958,-20.428,-94.283,45.606,34.731,-2.234,219.498,157.54,-254.168,0.821,7.055,-76.712,7.276,20.428,94.283,45.606,-6.126,2.234,219.498,157.54,254.168,0.821,7.055,76.712,7.276,36.872,94.283,47.106,131.807,73.271,219.498,157.54,254.168,37.225,10.44,82.222,17.129
0115-CHARI-05-167,1 3/4 Salto vw C,26.393,26.117,2.23,19.751,-331.554,225.373,-2.271,49.225,2.196,13.598,-331.005,204.937,-2.362,22.51,10.42,-663.13,23.492,10.42,663.13,23.492,27.306,675.446,51.364,3.695,-191.995,3.959,3.738,-205.811,5.027,0.401,-122.913,6.877,2.586,-142.412,7.628,3.695,191.995,3.959,3.738,205.811,5.027,0.401,122.913,6.877,2.586,142.412,7.628,7.933,193.242,14.371,8.376,209.701,10.869,1.537,124.143,8.842,9.46,148.36,17.282
0115-CHARI-05-174,Voll- ein 1 3/4 Salto vw C,28.04,22.734,88.622,230.655,-214.746,209.508,143.719,200.492,88.59,226.77,-214.582,180.742,143.5,194.879,185.006,-421.273,318.404,185.006,421.273,318.404,341.56,496.551,350.389,-29.338,-105.773,58.092,102.126,-19.702,216.715,108.258,-186.69,14.19,3.961,-109.108,29.407,29.338,105.773,58.092,43.449,19.702,216.715,108.258,186.69,14.19,3.961,109.108,29.407,44.974,106.874,63.495,176.514,86.226,216.919,108.353,186.69,34.782,11.718,116.761,35.194
0115-CHARI-05-182,1 3/4 Salto vw C,26.63,26.416,13.71,25.949,-332.548,225.351,1.772,37.757,13.691,22.365,-332.726,200.124,1.718,21.26,33.527,-658.634,31.42,33.527,658.634,31.42,47.882,668.334,54.121,13.448,-200.291,5.529,11.576,-180.757,8.392,7.784,-137.642,5.766,0.718,-139.944,11.733,13.448,200.291,5.529,11.576,180.757,8.392,7.784,137.642,5.766,0.718,139.944,11.733,14.621,200.291,12.431,16.847,181.116,15.086,8.175,137.642,6.61,8.239,149.285,19.994
0115-CHARI-05-189,Voll- ein 1 3/4 Salto vw C,28.17,22.954,89.087,234.817,-220.993,200.586,133.894,214.036,89.088,231.026,-220.478,172.957,134.012,208.14,185.783,-433.517,298.259,185.783,433.517,298.259,341.587,500.135,350.338,-38.343,-111.796,69.518,131.998,-41.332,211.67,97.385,-176.604,5.794,-5.257,-103.785,11.277,38.343,111.796,69.518,55.311,41.332,211.67,97.385,176.604,5.794,-5.257,103.785,11.277,49.652,112.282,74.031,184.675,100.989,213.692,97.385,176.604,37.185,9.875,110.26,25.431
0115-JANEIKE-01-1,Strecksprung,8.821,18.656,0.241,10.362,-1.79,69.364,1.122,20.198,0.159,7.719,-1.76,66.099,1.183,14.421,0.4,-3.384,1.85,0.4,3.384,1.85,12.258,79.969,20.407,-2.421,16.155,-0.283,0.234,-10.137,0.332,1.217,-17.026,3.776,1.369,7.624,-1.975,2.421,16.155,0.283,-0.234,-10.137,-0.234,-1.217,4.99,3.776,-0.569,-7.624,-1.975,4.048,21.777,4.889,1.479,10.137,2.145,1.733,17.026,3.839,4.998,31.028,9.534
0115-JANEIKE-01-7,Strecksprung,11.033,27.332,-0.11,12.671,-0.063,67.532,-2.786,16.493,0.014,10.627,-0.167,62.215,-2.752,11.14,-0.161,-0.559,-6.035,0.161,0.559,6.035,21.432,117.239,25.826,-4.643,38.436,2.259,-2.211,-23.492,-3.906,4.851,-16.4,-3.929,1.842,0.896,-0.459,4.643,38.436,2.259,2.211,-23.492,-0.612,-4.851,-13.489,3.929,-1.842,-0.896,0.459,6.421,44.671,7.971,3.574,23.492,4.052,4.851,16.4,4.3,6.586,32.677,9.503
0115-JANEIKE-01-13,Triffis B,44.041,20.861,-81.267,176.294,-359.708,439.556,-94.86,177.393,-81.436,173.697,-359.063,435.27,-95.038,172.838,-159.852,-706.113,-185.653,159.852,706.113,185.653,319.948,968.958,281.005,-56.86,-292.03,23.227,-155.512,-365.954,5.073,-2.881,-176.961,-143.471,55.402,128.833,-70.482,56.86,292.03,23.227,155.512,365.954,5.073,2.881,176.961,86.87,-55.402,-128.833,70.482,56.907,294.096,35.581,155.512,365.954,26.893,52.126,180.075,143.471,55.402,128.833,75.06
