SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,10_mean_Acc_N_Fil,10_std_Acc_N_Fil,10_mean_Gyro_x_R,10_std_Gyro_x_R,10_mean_Gyro_y_R,10_std_Gyro_y_R,10_mean_Gyro_z_R,10_std_Gyro_z_R,10_mean_Gyro_x_Fil,10_std_Gyro_x_Fil,10_mean_Gyro_y_Fil,10_std_Gyro_y_Fil,10_mean_Gyro_z_Fil,10_std_Gyro_z_Fil,20_mean_Acc_N_Fil,20_std_Acc_N_Fil,20_mean_Gyro_x_R,20_std_Gyro_x_R,20_mean_Gyro_y_R,20_std_Gyro_y_R,20_mean_Gyro_z_R,20_std_Gyro_z_R,20_mean_Gyro_x_Fil,20_std_Gyro_x_Fil,20_mean_Gyro_y_Fil,20_std_Gyro_y_Fil,20_mean_Gyro_z_Fil,20_std_Gyro_z_Fil,30_mean_Acc_N_Fil,30_std_Acc_N_Fil,30_mean_Gyro_x_R,30_std_Gyro_x_R,30_mean_Gyro_y_R,30_std_Gyro_y_R,30_mean_Gyro_z_R,30_std_Gyro_z_R,30_mean_Gyro_x_Fil,30_std_Gyro_x_Fil,30_mean_Gyro_y_Fil,30_std_Gyro_y_Fil,30_mean_Gyro_z_Fil,30_std_Gyro_z_Fil,40_mean_Acc_N_Fil,40_std_Acc_N_Fil,40_mean_Gyro_x_R,40_std_Gyro_x_R,40_mean_Gyro_y_R,40_std_Gyro_y_R,40_mean_Gyro_z_R,40_std_Gyro_z_R,40_mean_Gyro_x_Fil,40_std_Gyro_x_Fil,40_mean_Gyro_y_Fil,40_std_Gyro_y_Fil,40_mean_Gyro_z_Fil,40_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,60_mean_Acc_N_Fil,60_std_Acc_N_Fil,60_mean_Gyro_x_R,60_std_Gyro_x_R,60_mean_Gyro_y_R,60_std_Gyro_y_R,60_mean_Gyro_z_R,60_std_Gyro_z_R,60_mean_Gyro_x_Fil,60_std_Gyro_x_Fil,60_mean_Gyro_y_Fil,60_std_Gyro_y_Fil,60_mean_Gyro_z_Fil,60_std_Gyro_z_Fil,70_mean_Acc_N_Fil,70_std_Acc_N_Fil,70_mean_Gyro_x_R,70_std_Gyro_x_R,70_mean_Gyro_y_R,70_std_Gyro_y_R,70_mean_Gyro_z_R,70_std_Gyro_z_R,70_mean_Gyro_x_Fil,70_std_Gyro_x_Fil,70_mean_Gyro_y_Fil,70_std_Gyro_y_Fil,70_mean_Gyro_z_Fil,70_std_Gyro_z_Fil,80_mean_Acc_N_Fil,80_std_Acc_N_Fil,80_mean_Gyro_x_R,80_std_Gyro_x_R,80_mean_Gyro_y_R,80_std_Gyro_y_R,80_mean_Gyro_z_R,80_std_Gyro_z_R,80_mean_Gyro_x_Fil,80_std_Gyro_x_Fil,80_mean_Gyro_y_Fil,80_std_Gyro_y_Fil,80_mean_Gyro_z_Fil,80_std_Gyro_z_Fil,90_mean_Acc_N_Fil,90_std_Acc_N_Fil,90_mean_Gyro_x_R,90_std_Gyro_x_R,90_mean_Gyro_y_R,90_std_Gyro_y_R,90_mean_Gyro_z_R,90_std_Gyro_z_R,90_mean_Gyro_x_Fil,90_std_Gyro_x_Fil,90_mean_Gyro_y_Fil,90_std_Gyro_y_Fil,90_mean_Gyro_z_Fil,90_std_Gyro_z_Fil
20191007-1159-FRANKFURT_1-01-47,Strecksprung,57.488,26.168,-8.52,33.626,121.085,46.227,36.932,21.12,-8.611,26.326,116.149,33.588,35.284,11.596,3.949,1.979,-25.642,14.298,-0.916,40.888,44.781,20.64,-25.604,10.536,4.99,29.234,45.692,15.221,1.999,0.63,7.18,1.974,20.696,30.085,36.693,21.504,6.383,0.91,19.653,25.532,36.131,19.564,0.736,0.17,9.371,6.983,-10.6,10.893,10.884,15.441,9.049,4.76,-10.839,5.959,11.563,8.572,0.952,0.11,4.61,6.088,-38.853,12.23,-11.716,12.656,4.71,5.565,-38.394,12.769,-12.717,11.896,1.316,0.156,-4.273,4.557,-89.539,20.415,-40.363,10.381,-4.462,2.526,-87.965,17.398,-38.234,8.904,1.187,0.117,-7.403,2.707,-79.877,14.318,4.463,9.061,-7.446,1.788,-79.81,14.055,2.633,7.284,1.42,0.07,-18.372,4.041,-39.724,6.882,-5.514,6.878,-18.007,3.217,-40.146,5.663,-4.506,3.887,3.127,1.376,-13.833,10.199,-3.169,24.826,-4.751,12.125,-12.491,9.421,-0.203,26.281,-5.811,6.781,36.991,27.502,8.802,20.028,120.54,46.671,-33.578,23.401,8.416,13.226,115.652,21.915,-37.437,11.178
20190930-1247-FRANKFURT_2-01-174,Rudi,56.19,32.988,-2.203,22.409,-146.704,167.56,64.26,47.187,-2.825,12.32,-138.752,147.148,61.592,35.302,11.405,1.988,-33.875,29.988,-312.656,63.503,96.649,73.293,-32.846,9.333,-315.07,36.984,102.681,56.211,11.746,1.35,-63.282,35.395,-159.725,56.393,345.884,56.827,-58.334,28.346,-160.651,50.761,345.332,55.857,12.511,2.716,100.474,52.516,-24.802,54.845,542.95,41.483,101.97,54.927,-22.807,51.08,539.584,37.838,16.621,1.114,348.968,55.782,96.577,52.477,539.83,35.442,343.961,55.456,90.199,42.536,541.649,24.842,16.22,0.825,296.909,96.952,-111.629,49.691,574.385,23.086,291.889,91.429,-104.977,43.316,569.92,18.562,12.655,1.627,-5.861,49.933,15.888,70.233,463.962,47.488,-0.299,49.989,14.874,66.563,464.704,46.346,9.108,0.318,-37.018,7.035,177.595,35.264,288.757,67.971,-38.113,4.22,176.744,31.551,288.582,63.763,7.065,0.859,-51.465,8.621,196.771,17.52,133.887,23.549,-49.301,7.44,200.604,9.947,136.173,21.558,27.328,26.508,65.114,68.188,316.296,94.507,44.49,144.478,57.589,48.039,305.618,44.678,44.661,74.763
0110-JANEIKE-01-68,Halb ein Triffis C,43.194,33.845,-56.612,71.753,306.545,99.305,-226.522,89.547,-59.66,64.371,297.034,73.869,-224.495,76.682,18.756,9.328,-374.486,114.837,-64.377,156.584,-330.054,84.521,-374.341,110.191,-64.186,151.5,-322.427,76.391,51.647,10.034,-564.216,23.303,-506.747,64.627,146.806,128.027,-561.18,12.448,-503.841,67.297,134.712,116.036,70.69,3.907,-494.822,55.89,-713.366,59.723,89.173,19.031,-494.248,50.746,-712.418,54.904,93.382,16.352,77.424,1.321,-362.503,36.805,-824.785,24.715,46.213,12.81,-362.41,36.097,-824.398,24.948,44.915,13.199,79.123,1.609,-202.906,76.742,-891.104,20.697,-87.67,59.233,-198.701,78.006,-882.614,24.636,-88.572,59.827,38.497,15.115,83.966,43.168,-379.725,208.17,-339.41,107.635,78.239,41.88,-383.241,197.92,-336.593,97.373,21.813,5.278,121.716,52.246,-7.826,60.473,-405.776,60.62,121.535,36.184,-9.631,59.153,-403.711,40.562,15.232,1.957,28.501,29.926,156.994,52.472,-252.802,83.658,28.88,26.113,160.459,57.41,-253.275,78.338,37.215,29.964,-5.15,17.624,320.136,104.61,-63.004,52.794,-4.479,11.605,307.561,91.283,-63.253,42.08
0609-4-01-528,Barani C,60.811,32.248,22.719,14.555,-48.28,78.639,23.935,33.239,20.677,11.129,-54.302,81.232,25.616,22.902,13.7,3.9,-16.853,18.462,-408.637,99.404,55.527,78.104,-15.287,8.092,-401.395,76.284,53.791,21.837,16.706,2.946,-10.991,4.948,-450.107,57.281,92.256,11.216,-10.941,2.166,-443.592,56.884,92.465,7.442,10.675,1.607,20.305,27.72,-77.077,111.1,160.674,42.724,17.38,20.529,-83.423,106.307,160.809,37.391,8.817,2.565,-19.039,23.588,-15.012,45.31,262.824,37.902,-17.031,22.046,-12.1,37.5,261.478,30.889,7.413,0.828,-74.086,19.88,41.624,34.437,250.536,15.775,-73.05,16.249,40.55,35.684,250.404,15.06,4.941,0.804,-42.066,20.454,123.663,7.995,167.376,30.369,-43.26,18.647,121.433,7.812,168.057,28.489,3.891,0.158,-26.913,8.435,108.733,6.718,102.549,18.304,-26.221,7.391,108.556,7.337,102.27,17.388,5.959,1.213,-3.233,14.87,95.41,14.982,68.744,12.025,-2.814,13.026,98.12,14.919,67.74,9.063,41.966,34.204,14.505,20.134,187.319,71.025,-1.946,24.851,13.876,14.744,183.504,51.867,-0.258,15.635
20191008-1207-FRANKFURT_2-01-7,Salto A,41.295,31.515,-9.618,13.759,205.126,67.627,-23.27,24.556,-7.666,10.985,199.004,45.941,-18.958,10.828,4.701,3.223,-4.455,7.734,59.165,62.375,6.91,21.525,-5.147,4.374,67.508,43.236,3.958,8.006,9.265,1.0,-0.489,5.657,130.186,48.573,-28.19,11.723,-0.796,2.259,126.901,46.251,-26.293,5.735,8.113,0.859,18.026,15.78,242.432,23.59,-18.13,11.564,18.28,12.682,241.621,21.296,-18.617,7.711,7.518,0.196,28.97,6.04,262.225,10.933,-37.365,15.649,28.265,5.802,260.63,9.585,-36.498,13.455,6.366,0.269,3.819,7.027,213.568,14.555,-48.23,6.8,4.308,6.773,214.096,14.348,-48.294,5.277,6.326,0.209,-8.201,1.471,173.055,12.614,-37.464,2.88,-8.058,0.839,172.837,11.823,-37.325,2.328,6.736,0.292,-6.322,3.168,149.06,6.569,-37.021,18.661,-6.868,2.274,150.275,5.261,-38.305,15.496,9.297,1.021,-23.5,9.045,235.821,66.884,-35.99,33.192,-22.382,5.221,237.838,61.157,-35.693,23.883,37.238,32.296,-19.847,31.748,320.619,178.389,-65.529,127.648,-20.111,17.093,323.004,114.418,-43.858,34.732
0609-4-01-446,Fliffis B,81.39,34.192,-1.811,14.648,-125.157,195.727,0.402,28.827,-2.161,6.307,-115.308,190.407,2.156,14.743,28.952,9.035,-32.649,26.218,-619.797,254.603,31.508,111.486,-29.734,12.37,-619.786,104.189,26.588,38.402,40.188,1.488,28.988,15.901,-634.663,64.736,13.25,37.838,27.273,14.108,-634.187,57.507,15.387,26.729,21.041,5.529,23.948,14.513,-235.967,223.947,102.081,48.904,23.36,12.397,-237.453,199.732,99.62,38.504,16.866,2.315,-70.228,74.542,-117.707,64.112,250.002,68.11,-71.906,69.506,-114.354,55.472,252.042,49.958,21.574,0.365,-244.86,13.11,-10.359,88.368,331.29,10.317,-241.883,14.16,-9.517,86.501,329.037,9.294,18.303,1.92,-192.602,34.738,242.014,51.49,238.64,44.686,-191.872,34.171,238.914,50.286,239.094,43.19,13.563,0.537,-71.671,36.19,250.675,36.311,119.914,27.59,-72.888,34.564,250.081,33.509,119.553,27.042,16.289,1.275,-7.825,10.484,212.942,39.104,53.654,8.306,-7.576,9.56,216.21,37.356,53.819,9.586,41.791,35.96,9.988,14.007,356.367,121.162,-9.061,24.242,9.407,9.307,348.806,95.838,-8.513,17.829
20191007-1150-FRANKFURT_2-01-42,3/4 Salto rw A,51.931,26.976,-12.36,8.607,87.742,51.351,-10.493,38.855,-9.548,6.649,88.8,44.182,-11.849,20.17,3.628,1.804,0.943,12.282,147.924,27.55,-12.86,21.197,0.169,5.856,145.621,19.265,-12.698,12.564,3.549,0.638,5.629,5.954,91.471,27.985,-8.894,14.857,4.947,3.699,94.655,18.998,-7.206,8.597,4.735,0.621,8.07,11.618,185.872,29.643,-0.143,10.476,8.166,8.512,184.172,28.611,-1.143,7.283,4.746,0.21,19.874,8.152,228.684,8.474,-2.701,13.016,19.588,5.23,227.944,4.063,-2.511,6.437,4.619,0.182,12.4,7.09,217.763,5.589,-18.766,7.861,12.554,6.449,217.954,3.198,-18.707,6.369,4.867,0.585,7.514,13.086,207.527,16.513,-13.794,13.309,7.426,9.744,207.238,6.893,-15.738,8.963,6.164,0.494,2.895,10.306,194.787,14.604,-39.431,7.071,2.544,9.659,198.114,13.298,-36.583,4.461,5.505,0.81,-24.456,13.706,227.006,27.862,-14.581,12.027,-21.987,8.058,225.372,17.637,-18.433,9.805,40.385,27.029,-4.532,31.78,132.056,83.158,-44.988,67.341,-7.011,17.267,123.045,64.112,-40.876,40.124
20191001-1202-FRANKFURT_2-01-79,Hocksprung,60.983,26.23,-23.201,36.21,-79.534,115.035,6.883,165.864,-17.116,14.924,-88.679,22.19,-19.369,33.558,6.787,1.91,25.007,14.111,168.051,85.616,30.713,57.167,22.046,6.72,160.536,72.125,28.09,41.413,6.18,2.322,-10.535,10.619,185.29,35.118,8.656,29.871,-8.968,6.552,182.403,29.746,7.508,16.194,10.726,4.515,13.362,12.093,-35.164,87.006,-2.722,24.496,12.12,7.591,-31.469,76.337,-1.446,7.404,7.609,1.956,-11.539,17.911,-146.723,39.925,25.824,20.427,-10.268,13.469,-144.414,29.348,23.725,12.526,3.038,1.889,0.667,17.283,-83.479,50.657,1.611,19.155,-0.063,14.604,-84.171,43.628,1.568,7.072,1.586,0.583,4.766,10.962,-1.115,18.649,-8.966,9.964,4.599,6.976,-3.288,12.97,-7.42,7.369,1.492,0.542,-13.78,11.811,-7.26,10.995,14.488,6.806,-12.493,8.228,-6.862,6.175,13.869,3.387,2.451,0.587,5.867,18.68,-1.777,10.18,18.887,23.493,5.121,8.55,-2.568,6.527,17.196,13.604,33.57,27.887,-7.283,35.437,-1.587,124.469,-64.665,113.642,-6.012,15.317,1.93,37.697,-50.508,22.566
20191007-1534-FRANKFURT_2-01-121,1 3/4 Salto vw B,60.398,22.258,-30.815,14.867,-334.058,163.75,54.416,81.08,-27.446,8.017,-323.022,154.827,51.505,47.478,38.754,1.142,-44.638,8.939,-712.266,77.409,54.672,36.307,-43.962,3.668,-708.635,68.592,61.239,12.722,31.221,3.136,-38.824,6.266,-718.739,46.283,90.389,11.166,-38.923,4.412,-716.82,41.606,89.257,3.797,29.041,2.947,-27.162,12.231,-597.609,37.48,81.093,11.097,-26.715,10.892,-594.824,39.85,81.93,6.019,13.28,4.276,-15.857,12.177,-316.037,130.35,73.068,15.2,-16.779,9.902,-314.08,125.476,70.802,11.863,12.818,2.998,-19.532,18.668,33.082,58.88,-5.662,40.205,-20.871,13.201,23.55,54.601,-4.456,33.665,7.861,2.407,-20.787,12.505,-150.268,175.268,-17.114,33.999,-18.217,9.6,-154.217,161.79,-17.587,26.416,22.659,5.751,22.544,10.15,-554.789,53.735,18.408,15.411,21.909,7.961,-546.437,52.973,20.174,12.966,24.568,1.039,33.255,10.563,-559.708,18.859,65.524,16.407,31.137,4.458,-552.174,25.569,60.752,6.067,45.368,26.323,-11.877,52.663,-177.405,326.755,13.741,88.199,-10.184,20.893,-201.868,221.31,22.119,31.149
20191007-1159-FRANKFURT_1-01-450,Barani A,58.246,31.37,8.165,17.36,-208.806,99.008,0.445,53.799,5.422,11.11,-203.75,90.606,5.059,40.341,10.197,0.875,-47.973,18.257,-273.047,66.525,103.439,8.058,-44.933,14.645,-272.216,55.21,101.303,4.987,9.99,0.643,-13.524,11.162,-166.35,31.147,150.728,37.286,-17.38,9.452,-165.926,23.897,153.862,37.39,11.212,0.357,-80.066,19.492,-90.731,41.534,324.466,51.924,-77.075,17.867,-88.781,38.312,322.376,51.102,10.72,0.293,-48.22,24.647,89.056,68.274,390.697,31.994,-48.477,22.843,87.988,62.861,385.163,29.974,9.215,0.526,0.121,8.282,186.733,4.598,221.746,52.607,0.778,9.4,185.553,2.222,223.443,51.765,8.861,0.213,45.101,8.559,187.636,9.851,76.633,36.736,43.381,6.939,188.135,4.147,76.667,35.681,7.801,0.392,48.691,5.567,220.402,18.665,-11.384,13.253,49.411,4.563,221.057,16.886,-8.406,12.009,5.101,0.789,68.454,9.758,291.707,20.925,-24.568,23.098,66.359,7.384,290.521,18.856,-25.174,16.804,37.775,32.205,18.142,18.611,221.135,112.702,-16.527,64.909,20.765,12.112,221.606,86.713,-25.155,27.915
20190930-1247-FRANKFURT_2-01-130,Salto B,56.935,33.298,-0.973,11.89,144.109,47.324,17.626,20.288,-2.169,6.707,136.88,36.17,15.592,13.943,9.532,4.448,-4.052,11.442,-113.196,72.492,4.875,19.84,-2.441,6.32,-103.946,65.085,5.505,10.172,10.176,2.8,17.979,10.169,60.327,184.115,-7.187,21.52,18.234,7.985,68.457,176.975,-6.617,12.331,17.635,1.686,18.255,11.235,564.664,30.063,-22.864,18.143,18.564,7.71,554.83,28.418,-22.501,11.161,26.48,4.644,33.841,9.9,561.662,72.149,-18.749,39.929,31.921,8.185,551.727,68.771,-18.592,31.463,8.954,5.255,-2.016,12.093,144.026,90.262,-12.854,26.748,-0.549,9.085,153.919,86.249,-14.181,22.26,5.146,0.505,-0.045,8.061,113.329,17.218,10.075,8.029,0.024,7.093,111.493,16.041,10.071,2.887,4.991,0.234,1.896,9.574,123.208,3.258,-4.923,9.66,1.679,8.125,123.194,2.946,-3.513,7.311,7.119,0.826,-3.652,7.981,106.928,10.984,16.812,20.564,-3.741,5.079,108.875,4.126,15.19,14.743,23.469,21.475,26.101,47.472,236.947,130.481,4.464,86.885,22.691,30.686,229.838,84.994,9.042,39.025
0609-4-01-11,Fliffis B,79.738,36.568,9.669,20.905,-128.417,197.668,4.583,42.248,8.745,9.697,-116.541,192.465,4.559,33.735,25.885,9.822,-29.39,22.933,-609.897,234.222,36.098,75.165,-27.466,11.574,-610.483,93.691,33.88,27.391,39.043,1.212,-6.537,14.6,-618.419,59.752,8.164,29.974,-6.808,10.967,-618.914,48.355,9.382,13.033,35.545,8.37,13.635,9.487,-610.544,106.374,53.57,24.753,13.686,2.593,-593.448,87.147,53.93,16.499,16.378,2.71,1.604,11.246,-14.715,86.612,159.072,74.056,0.354,9.455,-32.444,82.957,161.092,67.722,17.726,2.8,-154.417,89.91,-105.512,42.257,321.215,12.218,-153.72,81.664,-100.223,38.97,318.36,12.462,17.883,1.265,-211.838,34.136,117.388,63.057,296.577,21.986,-210.257,32.242,115.913,63.294,294.907,22.606,13.173,1.005,-89.842,32.084,218.415,21.868,169.207,39.46,-90.505,31.511,216.031,19.202,169.993,39.635,15.394,1.636,-14.546,21.338,210.511,46.924,96.259,10.364,-14.403,20.613,213.193,43.764,95.371,7.624,41.929,36.486,11.888,21.081,301.778,112.617,-14.607,47.826,11.335,16.578,297.232,87.827,-11.193,36.519
20191001-1202-FRANKFURT_2-01-112,3/4 Salto vw A,64.048,24.147,18.425,13.687,24.012,57.734,9.221,30.656,16.792,4.867,15.28,54.883,7.289,17.785,4.645,2.562,8.945,12.008,88.071,40.414,44.022,46.392,9.371,6.506,86.279,26.394,41.023,23.414,3.594,0.31,20.468,3.187,15.384,12.945,23.12,13.281,19.894,1.681,17.024,8.911,21.976,6.398,1.933,0.779,18.932,3.216,23.474,19.799,16.564,7.892,19.562,2.538,24.739,18.9,17.026,6.105,0.79,0.17,32.492,4.257,127.169,41.644,-6.669,15.613,31.899,3.763,127.674,40.198,-7.173,13.305,1.831,1.236,32.472,3.383,239.718,23.004,-33.612,8.818,32.709,1.736,240.85,25.688,-33.166,5.273,8.432,2.346,36.567,4.513,361.932,26.135,-26.246,4.196,36.267,3.178,359.081,25.929,-26.268,2.082,9.547,0.704,17.864,7.304,370.624,17.823,-0.256,16.748,18.104,6.036,369.163,16.627,-0.266,13.994,7.34,0.591,7.695,4.015,301.897,15.654,28.223,8.587,8.593,2.752,303.328,15.111,26.597,4.955,22.888,17.101,25.245,15.579,196.442,148.242,-11.241,45.061,24.406,8.486,181.785,120.168,-11.202,16.007
20191003-1152-FRANKFURT_1-01-103,Salto A,53.143,24.227,10.894,6.458,212.972,44.879,13.02,25.968,8.792,3.597,212.891,29.134,18.124,18.844,4.087,2.376,-8.786,16.744,129.378,58.291,12.742,34.294,-7.335,7.37,130.329,51.829,10.683,17.158,7.66,1.423,-7.311,7.503,73.672,32.794,-1.021,7.7,-7.053,5.178,78.098,31.729,-0.178,3.037,10.897,0.476,-2.547,8.721,290.682,81.221,6.027,5.496,-2.676,5.528,288.683,76.435,6.252,3.09,8.446,1.26,-11.035,7.964,396.294,32.871,9.029,11.283,-11.363,2.59,390.875,30.549,8.011,6.245,6.867,0.265,-7.682,10.282,226.714,44.89,-5.19,7.065,-7.099,7.168,229.526,44.413,-4.869,2.692,7.616,0.352,-6.963,5.804,145.919,11.54,-14.092,4.454,-6.877,3.184,147.52,10.277,-13.232,2.479,8.186,1.308,-4.176,6.993,157.167,13.274,-15.264,16.58,-5.182,5.764,159.371,15.035,-13.576,9.776,8.774,1.887,-26.776,3.511,255.75,23.623,17.756,24.604,-26.66,2.685,255.544,25.355,14.955,15.778,36.839,28.571,-33.386,27.749,273.102,77.629,-15.538,41.565,-31.614,7.565,269.864,59.422,-16.751,13.803
20191007-1159-FRANKFURT_1-01-386,Salto C,70.032,24.476,-10.613,25.325,212.152,95.932,-15.875,59.258,-13.999,17.064,207.708,63.142,-12.121,15.475,10.028,2.944,0.979,22.603,42.554,118.998,52.113,39.299,-0.365,9.502,44.311,111.105,47.414,18.061,9.989,4.205,-3.765,23.901,22.167,280.763,8.359,36.782,-2.217,17.399,39.446,246.397,12.063,15.602,15.309,2.566,11.828,22.266,628.524,31.166,-24.875,39.348,10.583,16.353,608.759,21.007,-27.277,27.671,20.238,8.451,-0.779,22.476,417.473,199.326,-39.945,38.223,-1.54,11.24,421.121,100.66,-39.076,15.064,2.921,1.835,-18.159,7.503,155.148,76.353,-11.868,18.542,-16.938,3.226,155.829,61.214,-12.206,10.229,3.807,0.948,-12.765,2.171,36.17,13.444,3.052,7.442,-12.894,1.354,36.386,13.674,2.951,4.159,4.81,0.679,-16.769,4.904,28.571,28.254,2.712,4.91,-16.539,4.065,33.752,27.342,2.815,2.309,3.798,0.643,-27.48,10.971,226.033,63.067,8.291,14.723,-29.131,10.779,224.144,60.667,4.68,12.972,47.041,35.114,-34.737,34.264,217.228,148.954,-6.78,54.595,-33.043,26.478,213.681,121.675,-2.983,37.718
0609-1-01-594,Salto C,52.353,33.094,18.025,10.702,162.335,44.223,1.672,17.025,19.153,5.709,159.701,38.443,2.015,13.518,6.719,2.004,3.12,13.453,-48.28,66.099,-9.482,28.976,3.946,9.235,-39.244,39.336,-12.033,14.467,12.476,2.356,9.572,22.224,357.295,215.195,-19.178,30.633,8.139,14.019,350.465,197.045,-17.412,14.826,18.522,1.064,19.432,17.851,469.098,50.0,-17.055,28.803,20.94,9.391,468.887,44.25,-16.106,13.819,6.107,3.866,25.191,10.008,304.008,83.886,-4.074,17.115,23.686,5.659,302.545,78.956,-3.694,10.835,2.211,0.485,10.323,4.871,116.464,22.683,-8.572,5.671,10.417,1.46,117.971,24.61,-9.689,1.675,3.285,0.266,7.987,2.981,54.76,8.728,-14.396,7.57,7.671,2.099,56.608,8.166,-13.412,6.587,3.649,0.608,-13.923,8.245,94.932,18.117,25.033,11.656,-12.842,6.408,94.345,15.538,24.443,8.86,6.255,0.866,15.768,10.861,150.159,32.391,-7.301,31.992,15.062,8.169,151.529,30.164,-7.704,21.015,44.313,35.768,26.275,19.307,237.941,82.06,-8.289,31.109,25.674,13.78,238.564,47.66,-7.31,11.833
0609-1-01-758,Von Bauch in Stand,57.095,31.243,-10.272,20.548,-42.933,40.954,18.363,23.676,-10.43,11.395,-41.528,29.606,11.051,8.445,5.166,1.928,-2.354,21.342,-40.557,59.981,-37.582,84.016,-3.663,8.932,-37.972,34.084,-32.284,31.879,1.371,0.368,-3.319,9.982,24.057,20.004,16.19,21.844,-2.296,5.939,20.021,11.896,15.288,10.323,0.9,0.434,14.879,7.098,-11.86,14.653,-0.066,8.283,13.842,4.978,-10.753,14.287,1.014,6.387,1.048,0.301,6.492,10.94,-35.677,8.928,21.427,6.752,6.792,6.81,-34.979,5.787,21.749,3.054,0.698,0.236,13.129,6.132,-25.911,7.456,40.799,9.084,12.479,3.003,-24.978,6.629,39.414,6.739,0.984,0.347,11.803,4.494,21.297,11.045,7.134,21.546,12.135,2.091,20.936,12.359,6.977,20.41,1.971,0.364,12.948,12.707,83.961,28.2,-45.268,15.199,12.994,6.95,81.73,23.488,-44.365,9.097,2.433,0.357,-14.897,28.804,54.525,32.57,3.447,33.561,-15.225,22.902,57.955,23.545,3.299,28.172,37.869,26.498,-9.222,24.671,173.935,61.387,28.776,32.126,-6.782,20.564,173.53,43.808,29.771,13.419
0609-1-01-743,Doppelsalto C,53.562,23.379,35.401,12.473,270.124,53.52,-40.475,24.709,34.573,7.024,264.581,33.966,-38.163,17.157,11.435,5.275,-2.853,22.324,69.711,92.384,-6.96,72.896,-2.51,18.853,75.219,60.621,-13.577,35.627,28.943,7.34,-20.134,29.882,343.908,238.485,-27.857,29.147,-19.599,18.153,349.8,216.799,-21.84,13.365,50.862,1.9,-1.757,25.794,761.944,29.98,18.194,16.836,-1.193,20.149,757.9,21.072,16.622,7.727,55.468,1.605,71.002,24.461,836.587,14.639,15.597,18.908,70.045,22.387,832.813,7.014,12.404,15.24,47.886,8.434,81.062,28.565,759.677,88.367,-37.754,48.216,81.182,19.551,755.783,75.877,-33.536,20.206,20.938,5.407,48.809,10.02,460.766,102.431,-20.313,13.518,46.867,4.77,462.651,92.089,-21.44,5.593,9.034,1.297,19.599,7.928,220.488,45.282,-10.989,6.811,21.109,5.782,223.428,39.778,-12.484,2.87,8.931,0.652,2.646,10.074,196.558,14.645,-43.081,11.726,3.174,7.573,197.268,12.141,-40.661,9.161,27.529,24.743,-13.355,17.111,229.194,30.752,9.095,43.857,-12.595,10.202,220.604,23.455,8.585,32.555
20190930-1247-FRANKFURT_2-01-145,Strecksprung,59.911,39.354,2.983,10.442,117.919,40.271,-0.348,20.448,2.466,5.451,118.409,32.205,1.094,14.185,1.573,0.397,-13.944,5.274,41.854,23.86,26.568,13.558,-12.631,3.953,41.872,12.372,26.262,8.073,1.046,0.326,1.366,10.065,-1.926,19.531,14.7,8.054,0.831,7.747,-2.467,16.685,14.872,5.353,0.601,0.178,-3.818,3.784,-28.019,4.373,8.139,5.066,-3.434,2.527,-27.419,1.78,7.748,3.227,0.987,0.224,0.802,5.499,-32.823,5.246,-3.649,10.64,0.645,4.449,-32.837,3.873,-3.178,7.893,0.909,0.14,-1.044,1.696,-42.951,5.925,-0.976,3.203,-1.0,1.43,-42.581,4.037,-1.261,2.629,1.221,0.319,-3.819,3.869,-53.095,14.763,-3.155,7.788,-3.834,2.255,-52.941,10.289,-3.035,6.054,1.327,0.178,-5.753,3.63,-57.805,7.641,-9.416,2.933,-5.594,2.069,-58.74,5.153,-9.562,1.057,2.578,3.417,-5.448,4.051,-68.4,10.124,0.664,7.246,-5.133,2.24,-63.649,7.267,1.076,4.476,48.63,35.105,7.028,12.368,147.269,88.004,-7.496,29.023,6.09,7.898,143.183,68.154,-7.04,18.849
