SprungID,Sprungtyp,Acc_x_Fil_1,Acc_y_Fil_1,Acc_z_Fil_1,Gyro_x_Fil_1,Gyro_y_Fil_1,Gyro_z_Fil_1,Acc_x_Fil_2,Acc_y_Fil_2,Acc_z_Fil_2,Gyro_x_Fil_2,Gyro_y_Fil_2,Gyro_z_Fil_2,Acc_x_Fil_3,Acc_y_Fil_3,Acc_z_Fil_3,Gyro_x_Fil_3,Gyro_y_Fil_3,Gyro_z_Fil_3,Acc_x_Fil_4,Acc_y_Fil_4,Acc_z_Fil_4,Gyro_x_Fil_4,Gyro_y_Fil_4,Gyro_z_Fil_4,Acc_x_Fil_5,Acc_y_Fil_5,Acc_z_Fil_5,Gyro_x_Fil_5,Gyro_y_Fil_5,Gyro_z_Fil_5,Acc_x_Fil_6,Acc_y_Fil_6,Acc_z_Fil_6,Gyro_x_Fil_6,Gyro_y_Fil_6,Gyro_z_Fil_6,Acc_x_Fil_7,Acc_y_Fil_7,Acc_z_Fil_7,Gyro_x_Fil_7,Gyro_y_Fil_7,Gyro_z_Fil_7,Acc_x_Fil_8,Acc_y_Fil_8,Acc_z_Fil_8,Gyro_x_Fil_8,Gyro_y_Fil_8,Gyro_z_Fil_8,Acc_x_Fil_9,Acc_y_Fil_9,Acc_z_Fil_9,Gyro_x_Fil_9,Gyro_y_Fil_9,Gyro_z_Fil_9,Acc_x_Fil_10,Acc_y_Fil_10,Acc_z_Fil_10,Gyro_x_Fil_10,Gyro_y_Fil_10,Gyro_z_Fil_10,Acc_x_Fil_11,Acc_y_Fil_11,Acc_z_Fil_11,Gyro_x_Fil_11,Gyro_y_Fil_11,Gyro_z_Fil_11,Acc_x_Fil_12,Acc_y_Fil_12,Acc_z_Fil_12,Gyro_x_Fil_12,Gyro_y_Fil_12,Gyro_z_Fil_12,Acc_x_Fil_13,Acc_y_Fil_13,Acc_z_Fil_13,Gyro_x_Fil_13,Gyro_y_Fil_13,Gyro_z_Fil_13,Acc_x_Fil_14,Acc_y_Fil_14,Acc_z_Fil_14,Gyro_x_Fil_14,Gyro_y_Fil_14,Gyro_z_Fil_14,Acc_x_Fil_15,Acc_y_Fil_15,Acc_z_Fil_15,Gyro_x_Fil_15,Gyro_y_Fil_15,Gyro_z_Fil_15,Acc_x_Fil_16,Acc_y_Fil_16,Acc_z_Fil_16,Gyro_x_Fil_16,Gyro_y_Fil_16,Gyro_z_Fil_16,Acc_x_Fil_17,Acc_y_Fil_17,Acc_z_Fil_17,Gyro_x_Fil_17,Gyro_y_Fil_17,Gyro_z_Fil_17,Acc_x_Fil_18,Acc_y_Fil_18,Acc_z_Fil_18,Gyro_x_Fil_18,Gyro_y_Fil_18,Gyro_z_Fil_18,Acc_x_Fil_19,Acc_y_Fil_19,Acc_z_Fil_19,Gyro_x_Fil_19,Gyro_y_Fil_19,Gyro_z_Fil_19,Acc_x_Fil_20,Acc_y_Fil_20,Acc_z_Fil_20,Gyro_x_Fil_20,Gyro_y_Fil_20,Gyro_z_Fil_20,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
0115-CHARI-05-100,Salto B,2.746,2.337,51.531,-34.32,178.07,13.66,0.103,-1.295,-2.164,-27.2,61.76,-16.54,-8.912,-0.596,4.822,21.91,-118.96,-14.96,-17.418,-0.678,-8.519,19.64,-184.69,6.81,9.24,1.197,-3.696,-3.86,74.34,22.02,5.064,-0.149,-15.149,4.66,498.91,5.7,-13.076,-0.316,-19.872,-36.84,566.53,-38.08,-18.763,1.054,-18.803,-19.49,494.84,18.55,-19.439,1.113,-10.409,1.1,445.72,-5.4,-7.156,0.457,7.93,0.14,247.66,-7.3,-0.138,0.868,-3.337,-22.5,115.18,-17.69,-0.616,0.71,-4.729,-12.95,129.75,-1.44,-1.666,0.919,-3.743,-0.63,151.48,7.47,-1.626,0.069,-2.687,2.59,139.52,9.99,-2.823,0.355,-4.282,12.91,140.29,-7.1,-3.551,0.622,-3.001,11.2,113.15,-37.91,-4.415,0.942,-1.941,-6.26,100.36,-39.75,-4.868,1.032,-0.131,-17.19,119.93,-20.73,-2.72,-0.658,2.515,9.23,145.8,24.18,12.984,-0.965,44.267,-16.16,169.36,-86.79,-11.346,336.184,-20.909,31.322,398.213,44.828
20191008-1157-FRANKFURT_1-01-36,Salto A,-6.693,-1.54,45.337,-29.38,293.37,53.59,-6.0,-2.506,-0.242,2.74,352.23,-1.6,2.106,1.588,2.625,20.31,258.58,-29.61,1.317,0.038,-4.204,13.9,211.0,-3.45,3.823,-1.929,-8.458,-0.06,161.85,-3.85,1.262,-0.74,-8.707,-40.28,175.61,13.23,-0.199,-0.771,-7.415,-15.45,208.73,-1.39,-0.528,0.256,-7.054,-19.29,197.36,12.07,-1.446,-0.472,-6.643,5.18,184.68,19.5,-1.789,-0.672,-6.657,7.61,200.26,10.06,-1.955,-1.785,-6.411,13.1,189.85,7.09,-2.433,-2.07,-6.367,-9.3,169.21,-17.14,-3.497,-0.544,-6.215,-17.11,156.98,-23.34,-5.159,-0.417,-5.742,-13.84,149.52,-10.02,-4.905,-0.667,-3.249,-13.25,148.62,11.94,-4.091,-0.457,-2.784,-20.81,143.1,23.47,-4.685,-0.572,-4.087,-5.29,198.31,32.47,-4.534,-0.869,-0.746,3.94,255.46,-13.76,-1.671,0.471,1.263,-4.12,325.81,-16.44,12.476,1.398,47.094,31.18,221.92,30.34,-7.477,337.382,9.054,28.501,337.382,34.996
20191001-1148-FRANKFURT_1-01-246,Fliffis aus C,14.934,4.631,55.185,34.67,-318.09,65.59,-30.704,-3.026,-3.384,8.56,-612.88,30.43,-27.877,-1.911,-2.327,37.7,-672.49,-46.93,-38.21,-4.415,-5.992,53.69,-677.1,-12.26,-49.448,-5.245,-10.439,39.53,-672.3,-10.96,-49.908,-2.719,-18.507,31.68,-687.3,-77.96,-50.839,-3.891,-18.364,58.15,-749.09,-101.11,-50.238,-0.926,-21.908,87.96,-748.94,-34.97,-45.168,2.231,-22.12,46.6,-714.07,55.99,-25.186,5.207,-23.823,15.52,-491.24,148.25,-9.121,4.33,-16.515,21.01,-274.58,357.27,-17.815,13.618,-14.047,122.85,-244.65,505.46,-22.624,-7.082,-6.904,165.47,126.29,514.11,-5.196,-7.204,-8.503,25.92,123.08,434.7,-10.587,-4.293,-8.012,64.37,118.04,231.93,-10.208,-2.045,-7.376,35.33,338.05,92.19,-10.868,-0.975,-10.324,-6.1,438.32,116.34,-13.652,0.617,-5.326,7.28,359.67,76.48,-9.524,-3.596,8.426,76.48,481.29,5.64,11.781,1.485,46.347,-15.12,415.03,-14.67,72.287,-336.002,163.508,78.517,718.306,232.728
20191001-1202-FRANKFURT_2-01-82,3/4 Salto vw A,-16.31,-2.824,48.107,9.15,67.44,27.0,-1.145,0.327,0.04,53.35,92.25,123.07,0.667,-0.632,-2.719,27.72,98.86,18.47,1.682,-1.81,-3.785,31.95,42.58,8.63,-0.721,-0.422,-3.371,22.12,35.07,17.97,-0.142,-0.45,-2.707,21.95,34.47,9.19,0.584,-0.883,-0.863,20.65,54.67,-2.71,0.599,-0.871,-0.594,19.74,87.35,8.15,-0.512,-0.907,-1.718,24.66,130.94,8.01,-0.785,0.299,-2.02,29.34,167.8,-15.52,0.221,-0.267,-1.241,32.68,185.14,-31.55,1.585,-1.15,0.071,23.22,224.4,-19.26,3.714,-1.042,0.785,38.83,292.29,-12.8,9.082,-0.933,-1.389,45.48,361.19,-9.07,9.549,-1.451,-5.526,37.03,380.74,-6.22,7.374,-1.442,-5.207,24.63,350.07,21.71,5.96,-0.361,-4.06,7.91,305.18,24.8,5.145,-1.042,-2.601,16.54,274.83,17.66,13.956,-1.457,-2.869,28.91,236.84,-26.89,29.785,-3.04,29.09,2.88,111.46,-16.68,42.485,282.744,3.391,44.972,305.02,39.844
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,-0.677,9.491,38.985,-32.82,-593.61,132.24,-31.065,-2.655,-19.954,-65.77,-765.5,66.9,-40.569,1.245,-17.359,-110.0,-795.36,78.24,-42.154,2.348,-10.11,-102.63,-772.71,29.12,-48.111,5.836,-8.374,-77.97,-674.47,52.41,-40.441,4.078,-14.035,-91.0,-669.76,85.08,-25.208,6.594,-10.301,-64.97,-519.26,138.05,-16.744,7.917,-12.1,-6.86,-235.13,396.51,-22.64,24.738,-8.097,245.79,-195.68,780.85,-37.99,11.865,-8.698,386.2,104.09,985.29,-42.563,10.384,12.019,529.78,10.62,1051.88,-37.864,-9.262,3.464,440.95,-331.83,951.27,-31.317,-24.274,-27.093,-22.64,-199.42,883.92,-10.209,-12.212,-24.766,-284.87,14.39,653.14,-9.016,-4.29,-16.87,-180.08,140.9,491.26,-16.596,-1.226,-15.226,-3.45,264.87,422.57,-11.022,-3.53,-13.084,57.85,258.68,206.96,-13.953,1.797,-9.812,98.67,327.49,94.43,-12.199,0.521,-3.78,164.55,411.04,-4.1,-1.926,5.341,39.896,177.02,470.1,-53.13,89.018,-298.108,585.755,273.85,664.055,608.493
0609-1-01-665,Doppelsalto C,4.622,1.529,50.869,37.48,300.87,-37.12,1.968,-0.385,4.046,3.42,165.5,-38.74,-2.233,1.002,-11.696,2.64,57.81,-47.65,-8.183,-0.09,-18.277,-11.89,144.54,35.44,-25.058,0.297,-16.012,-28.12,315.02,2.65,-38.165,0.578,-17.412,-3.42,662.84,3.18,-46.736,0.644,-14.812,-9.54,726.74,12.72,-48.466,-0.952,-20.106,-0.01,825.91,14.37,-48.495,-1.428,-28.545,-11.69,849.35,-5.31,-40.659,-0.369,-37.196,-16.87,880.34,5.12,-38.148,0.024,-24.855,-11.39,711.68,24.03,-21.694,-1.175,-17.656,39.78,562.5,-5.79,-13.009,-2.808,-14.445,79.63,507.05,-14.77,-6.155,0.431,-4.966,61.66,296.02,-39.5,-4.918,-0.264,-8.506,-2.19,193.7,-24.38,-4.818,-1.352,-8.847,-11.2,158.95,-7.39,-4.501,-1.368,-8.007,3.36,164.46,-16.36,-3.882,-0.855,-9.222,1.17,224.85,-42.06,-2.688,-1.672,-10.59,-18.5,289.25,-67.44,15.413,2.226,30.064,-34.09,312.81,-8.63,8.704,696.184,-22.588,37.826,696.184,50.842
0115-JANEIKE-01-142,Voll- ein- voll- aus C,5.677,-7.774,50.177,-92.56,474.78,-320.0,-10.125,0.455,-4.946,-131.54,334.72,-295.59,-8.934,-17.44,-0.69,-265.38,259.74,-366.57,-29.615,2.846,3.59,-302.47,29.9,-679.83,-50.949,11.396,11.287,-449.22,-286.47,-899.4,-59.532,16.373,-13.956,-227.32,-254.07,-1093.12,-46.309,5.527,-13.93,-250.71,51.43,-1015.81,-29.097,3.685,4.342,-630.49,208.12,-610.56,-18.502,14.769,2.302,-830.73,23.81,-239.62,-29.783,26.648,-14.442,-716.39,-354.42,-35.23,-46.68,17.705,-32.14,-468.69,-617.28,129.01,-53.021,6.06,-33.526,-359.07,-706.52,22.7,-37.691,-1.902,-31.147,-184.47,-702.39,-175.01,-25.936,-4.022,-14.77,-82.73,-428.23,-399.65,-31.797,-11.934,-16.277,-102.65,-218.17,-717.77,-21.685,1.731,-22.005,-100.04,143.82,-622.4,-9.358,5.123,-20.701,27.31,203.61,-259.42,-16.611,-4.795,-17.566,94.36,265.62,-297.84,-26.12,6.218,-23.5,15.75,535.85,-215.24,7.597,-5.089,41.126,-28.35,279.25,-25.05,-401.925,-46.048,-650.32,429.662,528.311,685.028
0609-1-01-565,Doppelsalto B,-0.136,0.981,42.988,15.11,352.58,-51.61,-3.226,4.279,-4.617,21.88,170.31,-14.79,-4.421,-1.857,-2.387,-6.73,-21.59,-36.27,-13.209,-3.621,-12.046,1.51,-130.65,-50.38,-7.58,0.524,-4.131,-32.51,190.94,-32.52,-24.232,-1.315,-4.388,-41.35,532.26,10.24,-35.276,-2.738,-1.607,-54.77,675.93,-8.53,-32.78,-2.956,-2.523,-70.16,663.54,7.37,-33.188,-1.615,-12.143,-26.29,702.1,27.29,-36.297,-2.363,-25.032,-6.9,872.36,-28.92,-35.218,3.334,-27.195,-21.26,827.75,25.73,-35.689,1.237,-28.189,74.58,703.57,21.18,-15.723,1.082,-9.959,83.44,571.04,-6.99,-3.68,1.209,-6.708,51.19,320.24,-0.59,-1.519,-1.137,-10.235,34.05,221.01,-11.58,-1.471,0.062,-12.167,9.27,173.59,-33.06,-2.163,-0.379,-11.709,17.33,110.18,-16.3,-9.072,0.354,-9.249,1.33,170.11,-8.21,-8.834,0.227,-0.414,2.21,241.4,13.75,11.271,-4.116,38.464,11.15,337.42,-40.75,9.74,710.108,-20.68,67.399,736.79,60.221
20191008-1157-FRANKFURT_1-01-262,3/4 Salto vw A,1.151,0.739,41.424,-8.78,-93.81,23.98,4.021,-1.563,-6.804,-12.28,-112.01,-33.79,-2.072,-0.23,-3.839,22.85,34.16,-28.16,0.229,-1.605,-2.526,-0.29,34.08,-13.89,0.048,-0.271,-1.662,12.41,-9.64,20.1,1.791,-0.619,0.641,8.99,-35.5,31.19,-0.331,-0.898,-0.153,0.79,-94.02,11.41,0.504,-0.595,-0.327,-4.85,-142.94,3.57,0.218,-1.126,-1.801,-5.28,-165.69,-0.32,0.26,-0.395,-1.508,-1.35,-163.92,-0.76,-0.533,-0.383,-0.859,3.66,-162.69,8.97,-0.886,-0.588,0.037,5.3,-192.07,15.41,-3.441,-0.839,0.38,10.47,-254.72,16.85,-7.067,-0.896,-1.099,34.44,-363.51,24.34,-10.731,-0.741,-5.56,16.22,-382.61,51.7,-9.975,-1.704,-5.796,-9.62,-422.32,39.7,-7.474,-1.975,-6.486,-9.62,-343.74,9.14,-2.831,-1.099,-7.166,11.36,-219.14,-2.53,-1.816,-2.111,-9.404,-5.34,-171.82,-0.59,-45.653,-3.378,11.585,0.38,-127.12,15.57,5.672,-282.115,18.102,20.912,305.881,46.571
0609-4-01-57,Salto C,19.127,-1.335,44.713,10.81,259.55,20.87,-4.472,1.477,-2.298,-33.86,95.4,42.1,-7.473,-0.826,-4.754,-25.3,-76.15,31.33,-0.069,-0.887,-8.784,3.26,66.52,-20.52,-3.814,-0.313,-11.12,18.55,497.44,-4.97,-19.752,-0.559,-10.624,2.64,531.55,5.35,-17.18,-1.246,-3.259,4.15,427.66,-16.6,-8.208,0.29,5.506,-3.98,283.26,9.51,-0.182,-0.707,-4.785,0.8,102.41,23.63,-1.048,-0.458,-3.484,-6.23,148.22,17.41,-1.722,-0.388,-2.715,5.21,139.82,20.64,-1.745,-0.682,-2.676,0.05,141.61,6.36,-1.517,-0.351,-2.603,3.44,127.67,7.48,-1.568,-0.34,-2.699,8.23,125.44,14.4,-1.438,-0.182,-2.563,15.09,126.17,15.67,-1.527,-0.733,-2.062,10.38,102.28,8.41,-2.649,-0.093,-3.025,3.47,60.71,-6.85,-6.844,-0.988,-4.136,6.23,68.22,0.95,5.77,1.41,6.064,33.9,119.44,-5.39,17.963,-0.66,28.914,-8.62,306.94,-26.95,3.487,371.414,11.469,28.933,402.279,40.144
0609-1-01-797,Von Bauch in Stand,53.444,1.518,39.84,-11.36,-19.63,-1.94,17.442,-0.406,4.374,-11.68,-80.74,-13.37,-5.737,-0.361,0.651,41.08,-45.78,-31.78,0.523,1.461,-1.951,34.23,10.36,7.53,-0.252,-1.063,-1.801,30.33,19.72,21.08,-0.223,-0.536,-0.037,33.81,21.68,19.67,-0.778,-0.027,0.233,7.42,-0.18,7.27,-0.211,-0.355,-0.862,-1.23,-12.82,-21.66,-0.048,-0.365,-0.305,-26.8,-24.89,-21.17,-0.336,1.001,-0.384,-52.0,21.08,0.55,0.959,0.401,-1.118,-31.62,-1.39,-1.69,1.229,-0.681,0.56,-9.51,40.2,-54.25,1.135,-1.484,1.21,-16.31,22.95,-39.48,-0.971,1.656,1.197,-14.54,38.14,-18.44,-1.75,-1.252,-2.231,-19.66,38.52,77.5,1.173,-0.804,-1.558,5.85,32.16,55.86,-0.795,-0.776,-2.134,14.62,16.2,-1.79,-4.698,1.273,-1.626,-4.69,30.52,29.74,4.824,-1.473,8.513,-2.4,76.62,53.21,23.463,-0.91,29.582,28.14,214.72,37.42,-0.092,40.712,6.904,37.08,86.33,54.267
0115-MORITZ-03-114,Fliffis- Rudi B,4.769,0.079,52.821,-4.19,-265.79,-10.41,-30.208,2.942,-20.502,-52.78,-567.07,12.92,-38.278,2.905,-18.985,-64.76,-752.64,23.72,-43.912,3.953,-15.516,-78.71,-815.42,51.66,-46.668,4.476,-7.133,-103.75,-740.25,31.69,-15.122,1.126,-14.367,-100.38,-467.41,-84.01,-11.742,-5.342,-5.179,-175.39,-100.84,-315.83,-29.878,-28.6,2.202,-451.78,-74.94,-691.78,-44.044,-17.871,-11.483,-328.48,174.5,-811.27,-33.356,-4.742,19.596,-452.4,148.96,-611.83,-19.887,9.955,11.821,-502.82,-221.21,-477.13,-26.101,8.537,-5.676,-320.08,-394.53,-474.0,-22.459,3.631,-22.569,-47.37,-246.81,-563.88,-10.791,8.29,-21.302,153.5,9.06,-487.13,-6.958,8.463,-15.633,179.12,143.34,-352.02,-7.369,2.806,-13.658,116.75,200.3,-290.37,-10.412,2.573,-11.859,25.7,189.99,-153.85,-10.6,0.841,-11.47,-10.19,182.88,-23.01,-12.545,1.559,-7.669,0.61,324.47,13.99,-3.846,0.832,27.135,14.11,528.79,33.32,-202.746,-255.06,-490.292,305.483,641.75,529.883
0609-1-01-290,Bauchsprung,1.736,-0.117,50.408,-0.74,52.5,10.6,1.231,-1.231,1.68,-16.19,-6.86,-4.17,1.098,0.167,-2.49,-12.94,21.6,13.8,-0.276,-0.73,0.825,-0.84,-17.71,8.68,-0.097,0.224,0.292,-3.77,-36.49,-13.34,-0.086,0.291,-0.103,0.26,-52.71,-12.5,-0.118,0.054,-0.12,7.15,-62.68,-4.03,-0.032,-0.351,0.088,1.13,-66.72,0.36,-0.317,-0.032,-0.27,-1.44,-64.48,-4.71,-0.398,-0.109,-0.381,-4.14,-60.58,-5.97,-0.22,-0.472,0.441,-2.67,-67.4,-19.72,-0.427,-0.386,-0.034,-0.56,-71.31,-33.83,-0.21,-0.171,0.11,7.25,-61.94,-32.24,-0.727,-0.213,-0.778,11.3,-61.51,0.02,-0.558,0.174,-1.364,3.82,-65.82,9.43,0.26,-0.209,-0.662,9.61,-38.46,18.02,-0.852,-0.769,-1.957,0.74,-17.83,20.65,-0.091,-0.088,-1.436,-14.39,3.99,18.11,2.099,0.655,0.448,-22.09,160.09,10.41,43.647,-1.881,25.353,-13.58,70.08,-8.59,-5.355,-37.701,-7.12,16.18,114.569,31.32
0110-MORITZ-01-78,Fliffis- Rudi B,7.02,-2.31,58.219,-2.28,-242.87,-7.19,-30.129,2.457,-16.975,-6.58,-562.16,-1.88,-38.087,1.438,-14.323,-2.92,-737.48,22.19,-44.415,1.608,-14.819,-38.0,-784.33,73.58,-47.229,4.198,-6.767,-86.73,-752.89,48.6,-14.72,0.47,-12.263,-108.11,-464.18,-79.04,-12.939,-7.938,-5.913,-208.38,-106.48,-318.75,-31.11,-30.634,1.141,-451.96,-60.61,-740.94,-47.078,-21.262,-6.71,-358.79,207.31,-817.74,-31.271,-1.642,22.549,-494.55,70.79,-608.87,-23.143,10.479,9.621,-465.95,-298.24,-489.74,-27.949,5.907,-11.16,-241.54,-410.84,-512.93,-20.484,3.801,-24.96,14.86,-188.04,-548.53,-9.498,9.229,-21.1,219.45,89.28,-426.02,-5.91,5.94,-14.268,209.33,159.05,-305.4,-6.143,0.151,-12.432,115.53,166.84,-270.45,-10.077,1.338,-11.069,5.23,138.63,-162.29,-12.684,1.327,-11.107,-50.61,156.61,-62.99,-8.87,1.267,-6.278,-49.87,321.95,36.68,-1.593,-1.238,28.04,1.05,532.18,44.04,-189.241,-256.12,-490.491,306.725,634.845,541.143
0609-4-01-70,Fliffis B,12.211,7.72,39.041,31.68,-383.09,-31.96,-30.903,-3.858,-10.854,14.79,-630.34,106.92,-38.408,0.763,0.428,-12.5,-682.49,8.33,-41.102,-1.275,-4.929,16.74,-696.53,-1.08,-32.195,-2.477,-5.358,19.59,-505.39,-26.38,-18.396,1.58,-9.922,48.58,-214.55,68.93,-14.526,2.425,-11.791,60.46,-93.14,192.02,-13.245,2.144,-7.506,-37.34,-125.16,271.12,-11.699,2.322,-15.835,-158.57,-200.46,335.21,-11.326,1.093,-21.731,-224.54,-92.99,411.71,-12.149,-2.561,-20.883,-227.42,91.11,393.4,-10.587,-4.578,-17.268,-185.44,219.98,304.3,-8.787,-3.529,-14.851,-141.31,281.1,207.91,-7.285,-2.258,-14.888,-96.05,310.63,140.99,-7.509,-1.607,-12.394,-56.15,285.14,107.38,-9.167,-2.305,-12.77,-40.96,223.25,57.97,-11.261,-1.271,-12.707,-31.87,227.11,33.07,-15.193,-2.34,-9.769,-37.74,278.31,54.58,-13.089,-1.054,-2.145,-14.72,326.7,47.51,8.749,-3.47,30.323,7.92,423.98,-28.32,-100.126,-88.572,243.94,147.553,602.507,279.229
20191001-1202-FRANKFURT_2-01-46,Barani A,-19.932,-6.379,54.799,-13.05,74.9,45.44,1.735,2.289,0.12,46.84,226.95,126.94,-1.958,-2.188,-1.1,58.11,157.08,42.23,2.612,-2.413,-6.918,61.21,83.06,61.35,4.243,-2.612,-2.698,66.44,78.18,100.31,6.513,-2.901,-1.811,100.52,172.77,64.76,4.623,-4.537,-7.376,129.67,177.43,89.51,1.113,-2.665,-10.907,165.39,137.79,129.19,0.032,-4.0,-9.54,206.14,128.09,199.05,2.173,-3.07,-9.621,173.17,107.11,275.93,3.286,0.043,-10.152,123.12,33.55,297.64,4.383,2.132,-9.726,73.1,-0.44,279.4,5.238,4.306,-8.368,20.2,-69.53,234.92,5.602,1.999,-6.891,-9.69,-159.96,134.52,6.432,0.985,-6.617,-8.85,-228.95,87.66,8.218,1.092,-7.3,18.39,-264.52,55.53,10.826,0.1,-5.114,18.5,-280.1,35.08,11.059,-0.58,-1.404,-14.44,-295.42,48.53,3.616,1.293,5.802,-48.74,-319.94,-1.12,-20.171,-0.8,42.157,-10.88,-255.11,-74.8,91.19,-40.171,166.57,111.97,270.139,198.148
0115-CHARI-05-63,Doppelsalto B,2.572,-0.186,50.398,-73.61,344.25,41.87,-3.845,-1.669,-7.62,-34.28,279.62,26.62,-5.756,-0.763,-1.592,5.23,56.62,-0.41,-11.221,-0.366,-17.395,16.1,-98.53,11.94,-12.317,0.572,-9.503,-10.27,67.29,28.96,-19.679,-0.23,-5.3,-36.74,429.74,28.07,-34.286,1.678,-1.808,18.59,591.49,32.45,-37.954,1.415,1.496,5.86,627.39,-3.96,-36.632,-0.218,-2.88,-7.36,687.85,1.8,-33.752,1.659,-21.544,-1.67,823.2,26.42,-42.765,1.18,-33.578,10.26,855.41,3.6,-45.293,2.199,-33.359,-21.71,809.01,4.92,-23.962,0.255,-8.937,-44.48,581.76,-22.37,-6.006,0.475,-4.098,-5.51,279.47,2.35,-3.336,0.532,-10.08,26.16,161.46,3.54,-6.443,0.287,-10.612,21.25,137.38,12.94,-7.38,-0.967,-11.917,9.84,167.11,-4.58,-10.32,0.21,-12.041,-1.28,280.52,-44.96,-13.261,0.734,-1.421,-50.31,389.57,-63.81,12.275,4.824,44.508,-15.75,291.29,-50.27,-22.681,694.489,2.261,45.576,716.645,43.545
0609-1-01-238,Doppelsalto B,1.302,1.852,48.092,51.43,333.27,-9.71,-1.198,-0.527,3.32,18.44,242.12,13.81,-3.192,0.793,0.697,1.66,68.39,-63.77,-5.65,0.46,-19.922,6.63,-84.93,-24.78,-12.853,0.949,-11.88,-21.32,-20.44,-19.39,-12.404,-0.314,-3.525,-26.43,325.75,-26.53,-30.436,-1.169,-0.641,12.48,600.42,7.51,-35.494,0.466,-1.13,-12.61,681.8,27.11,-33.652,0.555,-3.933,-2.54,711.88,60.36,-35.731,4.274,-10.079,65.77,711.08,86.68,-35.875,3.307,-12.658,57.89,712.14,-9.75,-32.795,3.383,-27.209,75.57,858.22,31.85,-36.537,2.007,-28.12,77.73,790.36,10.29,-28.278,5.27,-27.657,90.81,632.82,32.41,-18.525,2.07,-12.914,91.31,405.89,20.73,-11.193,1.164,-4.66,41.87,278.06,-27.42,-4.758,-0.216,-10.705,34.96,207.41,-32.17,-4.395,1.344,-11.207,42.24,235.28,-34.28,-4.578,-1.867,-6.896,35.89,277.22,-13.74,17.56,-0.662,34.957,23.56,229.7,-19.8,57.388,696.535,3.252,73.383,720.544,60.693
20191007-1150-FRANKFURT_2-01-180,Fliffis B,13.604,4.164,62.048,-36.64,-405.74,36.09,-32.941,0.134,-2.612,-75.9,-606.1,71.74,-37.513,4.022,-17.342,-86.87,-695.08,28.91,-38.476,5.139,-17.806,-115.1,-735.28,52.1,-37.657,5.029,-8.072,-111.2,-667.38,17.71,-43.307,3.168,-6.002,-75.35,-633.17,-24.8,-42.286,2.873,-6.885,-63.59,-638.1,-1.17,-42.62,1.106,-7.016,-33.69,-652.69,-16.26,-41.689,1.43,-7.534,3.72,-646.36,17.73,-39.365,3.13,-8.406,-27.77,-602.38,105.71,-27.347,5.95,-11.683,-60.51,-460.33,166.36,-16.6,5.328,-9.939,-67.08,-262.19,266.4,-9.53,9.517,-12.706,-47.05,-148.9,370.61,-13.251,20.466,-14.817,118.25,-127.88,533.19,-12.941,0.598,-15.917,108.62,136.73,515.55,-15.437,-6.614,-15.524,47.68,208.99,364.99,-14.144,-2.105,-15.095,7.85,239.9,159.68,-15.138,1.257,-7.169,45.1,339.14,93.5,-9.145,-8.088,4.263,145.9,384.82,62.85,9.115,2.009,31.206,108.43,377.49,-38.85,-17.186,-433.721,209.527,110.237,711.617,237.46
20190930-1153-FRANKFURT_1-01-203,Salto C,6.967,3.12,55.158,58.4,146.46,-28.74,2.616,-0.612,1.39,-14.55,83.6,-10.61,-6.422,0.045,0.064,2.1,-25.07,2.13,-12.022,-0.142,-9.163,-23.6,-112.34,-12.15,7.423,-0.127,-13.001,4.69,219.75,-0.02,-7.466,-0.464,-17.315,68.55,579.58,20.73,-21.782,2.998,-15.458,81.3,562.08,-2.05,-18.995,2.239,-12.473,109.14,457.69,0.14,-6.545,0.457,5.384,44.11,296.66,-9.41,-0.485,-1.149,-1.471,19.98,190.83,-35.29,-0.783,0.346,-4.051,30.2,169.14,-6.39,-1.379,-0.803,-4.049,34.28,164.76,-5.79,-1.122,-0.014,-3.859,36.09,147.89,-2.66,-1.204,-0.611,-3.034,21.06,117.18,-0.74,-1.217,-0.604,-3.162,-7.76,93.46,1.32,-1.756,-0.542,-3.748,-11.68,76.6,5.44,-2.434,-0.764,-3.478,4.14,68.98,2.06,-5.077,-0.251,-2.719,-6.28,72.59,35.41,2.019,-2.354,3.283,31.73,109.9,-18.65,21.144,-3.436,37.073,5.56,240.99,-79.15,46.541,337.32,-17.85,64.444,365.19,40.178
