SprungID,Sprungtyp,Acc_x_Fil_avg_1,Acc_y_Fil_avg_1,Acc_z_Fil_avg_1,Gyro_x_Fil_avg_1,Gyro_y_Fil_avg_1,Gyro_z_Fil_avg_1,Acc_x_Fil_avg_2,Acc_y_Fil_avg_2,Acc_z_Fil_avg_2,Gyro_x_Fil_avg_2,Gyro_y_Fil_avg_2,Gyro_z_Fil_avg_2,Acc_x_Fil_avg_3,Acc_y_Fil_avg_3,Acc_z_Fil_avg_3,Gyro_x_Fil_avg_3,Gyro_y_Fil_avg_3,Gyro_z_Fil_avg_3,Acc_x_Fil_avg_4,Acc_y_Fil_avg_4,Acc_z_Fil_avg_4,Gyro_x_Fil_avg_4,Gyro_y_Fil_avg_4,Gyro_z_Fil_avg_4
0115-JANEIKE-01-117,Salto B,4.951,-1.186,18.892,3.339,17.869,-35.74,-8.344,-0.13,-5.2,-10.266,364.239,24.322,-5.669,0.192,-3.305,45.528,241.181,0.583,6.091,-1.199,15.21,10.189,138.416,-8.633
20190930-1153-FRANKFURT_1-01-224,Doppelsalto C,-6.703,0.267,10.15,31.515,188.454,-18.917,-40.308,3.966,-21.601,35.828,661.899,11.531,-17.464,0.753,-16.311,46.016,465.49,3.097,2.334,-1.216,8.913,29.746,197.627,-0.207
20190930-1247-FRANKFURT_2-01-86,Barani C,-5.073,2.432,17.838,-63.577,-287.705,32.03,-6.605,2.917,-9.509,-56.593,-170.322,160.008,-1.28,-0.699,-4.861,-109.139,31.18,168.952,0.019,-1.214,13.858,-16.775,148.529,83.156
20191001-1202-FRANKFURT_2-01-155,Salto A,-4.813,-1.567,15.165,-10.821,-210.075,5.09,3.56,0.299,-7.895,-7.271,-218.77,-15.124,4.377,-0.517,-7.2,-16.832,-216.59,-1.451,-0.652,-2.199,11.78,-39.137,-226.487,-27.865
20191001-1202-FRANKFURT_2-01-185,Salto A,-5.624,-2.453,18.714,-14.123,-218.998,7.196,3.04,-0.394,-8.405,-13.57,-222.779,-11.275,4.484,-0.835,-7.069,-20.717,-196.787,9.466,1.133,-1.714,10.26,-22.416,-244.599,-29.42
0609-1-01-821,Bauchsprung,3.285,-0.391,18.79,0.914,-9.624,-1.647,-0.919,-0.298,0.24,-0.432,-92.636,-15.943,-0.0,-0.277,-1.281,16.559,-61.779,14.677,17.022,0.519,11.747,-17.271,78.773,-22.271
0609-1-01-626,Doppelsalto C,-2.551,-0.845,8.798,12.01,198.733,-15.04,-46.403,-0.987,-26.234,-3.069,807.687,-19.502,-12.718,-0.813,-12.869,35.624,391.086,-23.757,-1.3,-0.187,6.568,-3.9,253.053,-30.764
0609-1-01-464,Doppelsalto B,-1.726,0.256,14.042,2.11,120.709,-25.649,-30.542,-1.989,-8.798,-40.972,674.561,10.913,-17.641,0.069,-15.816,55.514,493.275,-11.886,2.936,0.166,8.419,-4.675,197.768,-31.877
20191008-1207-FRANKFURT_2-01-89,Salto A,3.447,3.645,16.958,14.675,181.901,-44.286,-2.42,-0.637,-6.594,15.63,210.913,-10.885,-2.746,-1.015,-5.696,30.645,184.94,-19.634,-0.231,0.864,11.312,29.126,226.679,-15.442
0609-1-01-762,Doppelsalto C,-0.443,-0.926,11.426,21.963,166.259,-14.841,-42.117,-2.29,-17.401,-26.206,702.092,-29.81,-25.635,-0.258,-18.345,34.395,560.126,-5.624,1.647,1.389,11.041,37.664,217.448,-29.385
20191003-1152-FRANKFURT_1-01-30,Salto B,0.209,0.79,19.994,-1.846,31.481,-12.516,-8.921,-1.239,-14.534,-43.3,356.897,22.379,-10.01,-1.707,-4.266,-46.859,253.686,27.306,8.141,0.313,10.454,-5.725,134.581,-3.506
0827-BK2-02-38,Salto C,2.873,0.652,15.609,8.586,44.29,-43.576,-14.872,0.542,-8.258,11.644,464.706,-35.986,-0.647,0.535,-2.282,14.774,99.099,-28.65,4.469,-0.263,16.216,2.12,116.673,-23.835
0827-BK1-01-115,Salto A,6.193,-1.18,16.143,2.84,149.155,-5.354,-3.945,-0.343,-5.116,2.859,204.664,-4.818,-3.434,-0.03,-4.326,7.651,201.83,-0.851,5.926,-1.136,13.913,9.405,145.363,6.165
20191007-1524-FRANKFURT_1-01-91,Fliffis- Rudi B,-25.146,3.51,7.914,-53.501,-657.153,76.598,-30.873,7.737,-10.05,67.45,-429.173,397.114,-29.199,-10.346,-6.456,303.214,-71.457,827.099,-10.412,0.333,10.203,98.081,371.602,115.485
0609-4-01-15,Salto C,8.25,-0.155,10.253,-12.492,162.475,3.286,-8.273,-0.398,-4.119,2.444,294.65,7.72,-1.554,-0.614,-2.788,0.175,131.949,-0.053,7.998,-0.307,14.755,0.385,121.679,-8.625
0609-1-01-445,Doppelsalto B,-1.49,-0.234,13.459,7.695,121.569,-14.993,-30.883,-1.677,-6.603,-32.815,657.752,-13.631,-20.077,0.145,-15.315,41.395,508.858,-11.468,4.943,0.805,9.075,12.184,196.769,-10.377
20191003-1152-FRANKFURT_1-01-106,Salto C,-1.786,-0.823,17.732,3.354,43.2,-11.836,-13.427,-1.425,-12.603,-23.875,474.97,2.997,-2.617,-0.749,-2.608,-5.156,146.846,-6.044,8.688,0.193,12.182,-5.31,120.241,-3.547
20191007-1524-FRANKFURT_1-01-145,Salto C,-3.083,2.039,9.093,42.133,140.115,-36.347,-31.988,2.91,-5.988,54.178,541.216,-29.201,-35.429,2.223,-22.066,105.067,699.645,-68.66,-2.654,0.671,11.78,36.945,319.216,-39.075
0609-1-01-131,Bauchsprung,1.405,-0.118,18.365,-4.398,0.581,-8.766,-0.415,-0.253,0.3,0.906,-59.236,1.36,-0.298,-0.109,-1.008,7.176,-103.315,-6.085,16.841,-0.866,11.007,0.156,65.592,-0.191
20190930-1153-FRANKFURT_1-01-128,Doppelsalto C,-3.361,-0.22,11.726,9.655,143.135,9.084,-36.834,2.412,-15.33,28.172,617.71,14.064,-23.943,0.574,-14.885,27.647,527.408,19.482,7.636,-1.11,5.859,-19.904,179.64,-2.663
20191008-1207-FRANKFURT_2-01-310,Salto A,3.332,5.216,16.215,21.984,232.051,-48.611,-1.756,-2.125,-6.712,6.634,173.066,-67.583,-4.023,-1.997,-6.221,-8.043,172.826,-31.259,-1.108,2.539,13.062,39.576,285.361,-67.154
20190930-1247-FRANKFURT_2-01-128,Cody C,11.603,1.045,2.65,-28.427,61.835,-5.782,-14.845,-0.141,-10.881,-13.395,460.065,-7.516,-1.634,-0.746,-5.483,-10.501,151.692,15.559,2.458,0.901,13.388,21.336,188.327,25.189
0609-4-01-502,Salto C,9.055,-0.909,11.17,-0.227,143.538,1.191,-7.993,-0.329,-4.454,14.661,334.81,8.303,-1.488,-0.616,-3.075,-1.67,125.066,2.091,7.521,-0.454,14.417,1.834,131.264,-2.145
20190930-1247-FRANKFURT_2-01-76,Salto C,0.018,-0.361,14.197,0.817,40.394,11.399,-13.639,-0.466,-9.101,1.161,462.99,-12.8,-0.812,-0.875,-3.86,-6.877,122.837,6.724,3.778,0.289,15.238,5.837,136.323,10.589
0110-MORITZ-01-60,Salto C,3.597,-0.599,12.684,-8.789,131.867,13.796,-8.549,-0.954,-5.777,-11.985,307.859,9.355,-1.308,-0.645,-2.851,-6.838,144.707,4.26,8.98,-1.362,14.222,-7.252,73.155,-0.702
0115-MORITZ-03-188,Salto C,1.908,-1.569,14.696,-2.391,87.807,-0.633,-10.245,0.098,-6.318,24.354,356.452,28.993,-1.095,-0.585,-2.586,10.792,141.147,-2.359,7.22,-2.164,14.74,10.134,69.681,1.624
20190930-1616-FRANKFURT_1-01-274,Barani C,1.721,3.062,15.46,-57.625,-235.737,83.54,-3.606,2.118,-8.057,-97.411,-105.762,163.843,-1.071,-0.725,-5.418,-126.354,20.435,134.89,2.767,-0.314,14.635,-26.725,119.282,87.126
0827-BK2-01-124,Salto A,3.521,-1.181,18.387,24.351,117.014,-12.32,-3.767,0.78,-5.007,-4.662,218.044,-17.502,-2.872,0.772,-4.039,9.597,163.624,-11.464,5.168,0.337,13.895,-34.319,157.123,-30.094
20190930-1616-FRANKFURT_1-01-200,Fliffis C,-16.632,1.078,14.076,-4.34,-466.53,2.755,-40.311,4.056,-22.576,-61.691,-578.935,58.891,-4.144,-0.376,-12.553,-114.422,36.792,246.885,-1.812,-0.795,10.372,-18.365,242.004,39.292
20191007-1534-FRANKFURT_2-01-141,Baby- Fliffis C,-28.527,0.54,16.357,-12.993,-333.979,24.466,-18.847,4.064,-13.135,-47.239,-325.319,205.418,-4.921,-2.011,-8.032,-54.168,90.185,244.849,1.333,0.036,12.367,1.83,237.632,48.841
20191008-1207-FRANKFURT_2-01-361,Fliffis B,-19.662,10.626,7.416,-145.759,-565.122,161.995,-38.03,8.3,-12.906,-154.711,-608.397,188.559,-11.436,0.501,-13.415,-52.864,42.673,324.48,-6.099,0.816,9.881,46.907,333.193,38.267
0827-BK2-02-135,Salto A,2.016,1.616,17.84,15.126,195.017,-54.819,-1.617,0.329,-6.012,-1.704,215.027,-18.52,-1.571,0.164,-5.472,11.217,181.199,-30.72,1.367,0.299,15.142,3.138,134.127,-14.208
0609-1-01-791,Bauchsprung,3.274,-0.697,17.858,-1.923,-9.976,-0.278,-1.142,0.048,0.094,-2.999,-95.049,-7.024,0.325,-0.492,-1.14,-0.805,-51.128,7.899,16.533,0.602,10.39,-6.716,63.711,-20.276
0110-MORITZ-01-63,Fliffis B,-18.005,-0.741,9.842,11.978,-507.365,28.437,-29.313,-3.123,-4.995,-49.742,-428.336,-113.3,-10.55,-0.682,-12.524,25.351,165.794,-296.3,-0.016,-0.58,10.153,9.6,244.64,13.123
20191008-1207-FRANKFURT_2-01-266,Fliffis C,-17.977,-1.521,11.18,31.941,-533.07,5.799,-41.65,-0.825,-27.62,-2.21,-640.424,103.724,-9.068,-0.033,-19.205,-127.292,-63.479,342.465,-4.806,-1.518,9.465,37.116,330.581,59.358
0609-1-01-713,Von Bauch in Stand,18.04,1.29,11.22,3.077,-27.074,-1.106,-0.274,-0.356,-0.133,6.732,16.985,-0.211,0.187,0.049,-0.749,-13.404,6.916,7.47,7.013,-0.914,15.537,7.562,98.866,14.781
20191008-1157-FRANKFURT_1-01-261,Salto C,-2.078,0.284,14.1,-11.106,76.11,14.307,-7.581,-1.159,-10.928,-7.438,514.145,-14.562,-1.473,-0.824,-2.274,-0.928,86.99,-4.981,4.225,-0.146,19.045,-4.885,156.495,1.214
20191001-1148-FRANKFURT_1-01-181,Fliffis aus B,-17.074,-2.854,13.732,70.773,-574.911,-14.309,-34.246,-7.87,-6.748,148.057,-607.654,-29.74,-15.222,1.584,-6.86,177.002,-140.888,393.094,-6.875,-0.649,12.702,35.428,400.841,35.467
0827-BK2-02-81,Salto B,0.605,1.57,18.498,-2.883,21.458,-31.393,-10.69,0.859,-10.239,-7.727,386.693,-16.721,-4.319,0.723,-1.626,14.043,180.077,-35.83,8.006,0.269,11.896,6.604,123.523,-20.64
0609-1-01-201,Von Bauch in Stand,18.967,1.777,10.325,9.702,-3.16,-0.992,-0.377,-0.251,-0.16,-0.903,4.433,4.049,0.477,-0.383,-0.805,5.267,19.333,15.756,6.454,-0.734,15.561,5.61,84.764,9.814
0609-4-01-452,Salto C,6.83,0.461,11.908,-6.233,107.77,8.593,-11.08,-0.68,-4.515,-7.236,391.069,5.727,-1.137,-0.468,-2.506,8.249,110.241,12.666,7.833,-0.091,14.996,10.068,116.203,-6.983
0110-MORITZ-01-49,Salto A,6.233,-2.148,15.411,-0.007,121.336,-9.415,-6.484,-0.969,-4.079,-7.824,234.119,-13.141,-6.18,-1.164,-3.993,-25.911,247.912,-7.686,5.216,-1.696,13.503,-26.88,192.998,0.693
20191007-1159-FRANKFURT_1-01-140,Barani B,-4.586,-1.155,15.686,22.906,-384.522,19.194,-7.514,2.683,-6.235,33.795,-66.25,260.159,-5.823,-2.95,-6.383,-45.334,172.22,172.245,0.63,-1.742,17.643,22.113,222.652,-11.328
0115-CHARI-05-76,Fliffis- Rudi B,-19.34,0.345,17.104,36.236,-552.486,15.343,-31.072,8.584,-6.357,164.362,-341.988,421.211,-20.655,-4.443,-8.797,223.99,-68.371,635.805,-6.102,-0.656,7.373,-20.334,326.415,23.869
20191003-1152-FRANKFURT_1-01-103,Salto A,0.402,-0.082,18.977,-1.747,147.454,10.891,-4.802,-0.674,-7.967,-6.323,293.706,5.966,-3.025,-0.594,-6.502,-5.817,179.485,-8.218,-1.134,-0.765,10.782,-25.202,244.443,-5.142
20190930-1247-FRANKFURT_2-01-87,Salto B,-2.377,0.29,19.559,-7.788,-12.553,17.89,-12.336,-0.258,-13.323,27.532,464.3,-8.166,-3.846,-0.233,-2.772,-20.754,171.008,-1.456,3.202,0.344,15.576,19.133,149.853,18.764
20190930-1247-FRANKFURT_2-01-29,Salto B,-2.449,0.139,16.077,-4.552,0.427,13.369,-12.253,-1.033,-12.91,3.973,466.375,-16.258,-3.242,-0.623,-2.961,-4.071,162.17,7.592,0.093,0.065,15.681,7.549,194.042,-0.704
0609-1-01-670,Doppelsalto C,-0.906,-0.674,10.162,0.365,185.414,-13.697,-42.587,-1.927,-21.233,-12.34,737.399,-24.018,-19.9,-0.27,-16.992,30.733,484.522,-25.938,2.486,0.041,10.004,-9.869,230.017,-13.547
0827-BK2-01-79,Salto B,2.0,-0.179,17.843,4.312,-16.136,-2.452,-11.12,1.393,-10.832,13.43,451.93,-7.476,-2.223,0.637,-2.221,-1.544,121.469,-12.602,3.825,0.789,14.523,-3.472,142.211,1.695
20191007-1159-FRANKFURT_1-01-342,Barani A,1.251,0.839,16.108,4.665,-182.167,44.652,-4.63,0.082,-9.29,-116.951,-84.95,284.068,-4.616,-3.531,-6.344,-13.389,165.269,121.121,-2.626,-0.348,16.953,-10.824,286.243,-17.948
20191007-1159-FRANKFURT_1-01-307,Schraubensalto A,-2.695,4.684,17.365,19.873,-226.559,237.526,-17.048,-2.697,3.055,340.121,-37.238,644.483,-8.481,-4.276,-5.022,169.724,50.399,399.89,0.068,0.575,12.605,101.815,320.932,1.005
20191007-1150-FRANKFURT_2-01-69,Salto B,-1.887,0.167,18.736,1.947,35.119,2.145,-6.633,-1.105,-11.518,40.79,349.663,-40.833,-10.135,0.061,-6.968,23.913,284.948,-7.527,4.019,-0.302,13.894,25.846,164.462,10.037
20191007-1150-FRANKFURT_2-01-70,Barani A,1.188,0.263,18.391,-42.17,-194.956,42.913,-3.522,2.501,-11.455,-162.458,-53.836,235.139,-3.862,-2.777,-9.663,-74.373,152.28,130.049,-1.095,-0.745,14.691,18.645,254.483,31.827
0609-4-01-75,Salto C,8.75,-0.153,10.801,-0.664,156.525,7.748,-7.63,-0.527,-3.966,-2.978,285.405,6.24,-1.624,-0.604,-2.769,5.355,131.567,6.449,8.701,-0.514,13.991,-6.245,132.637,-7.374
20191008-1207-FRANKFURT_2-01-162,Schraubensalto A,-3.276,2.591,17.267,98.891,141.745,155.1,-5.525,-1.589,-4.524,131.64,-150.513,264.066,-5.338,-4.194,-7.868,-33.626,24.227,319.994,-3.12,1.476,14.127,38.538,319.454,41.666
0609-1-01-474,Doppelsalto B,-2.702,0.21,12.986,12.872,119.766,-34.595,-29.624,-3.041,-7.037,-55.173,644.069,2.75,-18.661,-0.678,-16.617,39.226,504.533,-29.729,3.447,-0.345,8.898,-9.578,208.934,-17.073
0609-1-01-702,Doppelsalto C,-1.27,-0.133,10.585,20.507,187.778,-19.645,-46.108,-2.264,-20.142,-29.761,750.942,-53.417,-22.73,-1.431,-16.967,17.509,514.203,-4.488,-0.429,0.381,8.054,10.801,237.589,-29.896
20191008-1207-FRANKFURT_2-01-47,Salto B,-4.195,2.096,14.822,-1.077,14.456,-23.282,-11.621,-0.161,-14.592,30.899,454.497,-6.016,-4.369,-0.238,-2.783,20.093,218.334,-15.049,1.132,1.542,17.692,39.971,131.039,-14.356
20190930-1247-FRANKFURT_2-01-31,Salto B,-2.912,0.064,17.221,-1.337,-11.113,16.621,-10.385,-0.781,-12.43,24.157,450.121,-38.909,-4.597,-0.486,-2.767,-8.586,168.277,-9.637,4.062,0.435,13.026,19.789,184.344,10.622
0115-JANEIKE-01-132,Triffis B,-29.989,6.653,10.237,-121.601,-607.261,46.086,-49.777,17.74,-16.939,-289.519,-762.247,11.769,-25.696,0.107,-11.338,-51.588,-343.856,-289.111,-1.213,1.508,8.665,77.479,228.868,-149.302
0609-4-01-168,Schraubensalto C,3.07,2.442,17.184,83.88,167.946,136.946,-11.431,-1.808,-2.675,121.964,-118.021,433.506,-4.977,-2.507,-6.587,-57.581,116.082,235.771,3.396,-0.315,14.299,12.956,166.627,41.335
0609-1-01-608,Salto C,2.002,-0.782,15.003,3.968,70.023,-28.22,-12.409,-0.177,-8.903,12.16,466.721,-3.573,-0.437,-0.545,-2.493,19.9,111.045,-21.063,5.708,0.101,14.715,-4.483,115.754,0.49
20191001-1202-FRANKFURT_2-01-63,Cody C,-12.635,-5.568,-3.601,-26.371,-52.77,37.709,23.316,-1.9,-13.546,-58.01,-617.946,-57.332,3.136,-0.14,-5.443,-23.214,-150.38,-16.052,-5.247,-2.483,14.823,-12.494,-173.83,-45.228
0115-JANEIKE-01-111,Triffis B,-31.451,7.684,9.453,-130.648,-613.817,50.45,-49.811,20.547,-15.26,-333.95,-753.68,28.413,-26.301,-0.169,-11.021,-53.144,-352.685,-283.426,-3.487,1.355,6.756,77.102,246.862,-154.348
20191008-1207-FRANKFURT_2-01-185,Salto C,-4.097,0.894,16.04,7.591,-10.862,4.22,-12.172,-0.985,-15.218,0.145,472.6,-32.926,-2.542,-0.64,-1.438,-1.074,166.279,-10.076,1.807,-0.118,16.817,6.389,175.38,4.451
20191007-1524-FRANKFURT_1-01-143,Salto B,-1.949,2.47,15.454,10.573,55.171,-20.487,-9.093,-1.198,-13.254,8.456,358.109,-33.715,-8.979,-0.212,-4.011,20.008,265.366,-39.215,3.706,0.377,15.273,25.202,157.679,-15.817
0110-MORITZ-01-129,Voll- ein- voll- aus C,-9.645,-0.142,13.515,-296.83,127.348,-387.222,-31.037,1.639,-21.783,-437.382,131.395,-540.151,-29.386,4.795,-23.343,-249.875,-160.029,-519.97,-6.392,-3.11,6.275,-62.927,338.499,-50.153
0609-1-01-78,Fliffis C,-16.16,3.929,11.155,-81.346,-419.198,-2.594,-38.759,3.363,-26.135,-91.604,-560.677,-84.719,-3.899,-0.57,-14.898,261.743,14.491,-245.89,1.656,1.249,7.697,28.004,190.82,-100.794
20190930-1247-FRANKFURT_2-01-342,Rudi,1.306,2.124,17.658,-37.729,-197.422,122.467,-10.021,2.925,-1.511,188.339,-17.057,499.579,-10.186,-4.819,-2.195,187.669,40.962,460.557,0.047,-0.521,12.758,-9.524,259.575,73.452
0609-4-01-259,Fliffis C,-17.937,0.704,13.359,2.462,-466.624,43.582,-22.564,2.07,-19.607,-68.483,-342.85,164.142,-6.264,-2.335,-13.826,-174.094,124.957,243.29,-0.851,-0.893,10.266,-7.111,224.714,41.064
20190930-1153-FRANKFURT_1-01-221,Rudi,0.212,3.185,16.352,-61.626,-132.152,227.992,-13.193,0.528,-2.028,62.696,-51.588,508.782,-9.412,-3.675,-8.185,-49.033,-110.551,431.379,1.242,-1.165,14.731,49.288,206.25,93.468
20191007-1524-FRANKFURT_1-01-35,Barani A,-3.366,5.102,15.912,-84.678,-145.577,87.647,-0.026,-0.589,-7.415,-159.767,-89.559,129.534,-2.923,-3.884,-6.197,-89.338,113.583,146.606,-1.58,0.662,13.124,-44.098,273.514,-9.882
20190930-1247-FRANKFURT_2-01-195,Barani C,-2.463,1.51,17.735,-61.961,-259.307,43.61,-2.443,2.025,-7.383,-84.22,-92.118,127.039,-1.071,-1.709,-5.607,-107.952,42.661,158.661,1.985,-1.136,12.829,-23.466,174.396,55.479
0609-1-01-291,Von Bauch in Stand,17.496,0.291,13.677,9.343,-25.033,1.699,-0.387,-0.244,-0.152,-4.083,1.816,3.697,0.218,-0.033,-0.87,-4.994,4.859,-3.36,7.282,-0.99,14.343,9.882,101.81,13.386
0609-4-01-413,Fliffis B,-16.517,0.848,16.843,-21.584,-524.131,17.598,-16.543,1.688,-11.519,-37.281,-188.408,191.104,-7.196,-4.012,-17.186,-195.519,216.234,222.476,-1.807,-0.521,9.33,-2.954,264.521,27.78
20191007-1524-FRANKFURT_1-01-267,Salto B,0.169,1.005,15.564,-3.598,68.776,13.487,-8.483,-0.186,-11.367,20.818,357.551,-22.703,-10.314,0.156,-4.083,12.751,267.568,-37.429,4.828,1.023,17.704,51.228,177.777,-3.359
20191007-1524-FRANKFURT_1-01-177,Fliffis- Rudi B,-25.393,1.163,9.057,-28.536,-665.224,32.61,-31.502,5.756,-8.345,125.424,-474.847,332.942,-31.817,-7.38,-3.509,348.731,-119.456,835.879,-11.646,-0.004,11.041,78.907,383.117,143.328
20191007-1524-FRANKFURT_1-01-76,Doppelsalto C,-4.319,3.081,10.335,4.448,171.421,-43.673,-37.961,1.032,-21.76,46.622,704.356,-41.6,-22.149,0.033,-17.207,60.995,489.674,-48.323,3.716,1.884,14.387,61.455,228.716,-41.809
20191008-1157-FRANKFURT_1-01-321,Salto A,0.243,-0.178,15.206,-11.671,224.296,-15.088,-0.361,-0.734,-7.415,-27.279,215.806,2.277,-2.504,-0.912,-5.728,1.786,139.207,-0.798,1.24,0.127,16.456,-5.081,232.594,-3.178
20191007-1159-FRANKFURT_1-01-419,Baby- Fliffis C,-31.347,-1.538,6.224,1.169,-310.33,8.943,-15.848,2.935,-11.787,-11.602,-318.216,141.92,-5.928,-3.673,-5.844,-21.124,70.352,318.459,0.794,-0.467,8.353,43.194,272.291,16.277
0827-BK2-02-28,Salto C,2.265,1.157,15.263,13.364,60.546,-21.755,-13.82,0.63,-7.645,18.782,437.137,-47.466,-0.615,0.219,-2.497,-0.485,99.398,-29.81,4.836,1.039,16.417,-0.905,112.222,-9.267
20190930-1247-FRANKFURT_2-01-319,Salto A,3.246,0.062,16.875,11.18,198.343,4.851,-0.993,-0.863,-6.457,18.698,205.822,-5.454,-2.555,-0.61,-6.068,-2.502,161.346,-5.79,2.12,-0.562,12.54,4.391,207.495,-13.025
0609-1-01-774,Von Bauch in Stand,17.337,1.029,13.008,1.856,-27.599,4.744,-0.482,-0.277,-0.205,-2.174,-18.913,10.724,0.713,-0.073,-0.878,5.775,21.081,7.263,5.858,-0.712,15.807,17.064,116.364,-3.275
0609-4-01-578,Barani C,-2.024,2.03,18.525,-14.099,-278.39,81.367,-7.49,0.736,-6.665,4.092,-128.693,222.335,-3.503,-1.059,-4.642,-15.828,114.284,195.591,4.662,-0.395,14.789,18.933,147.296,32.274
20191008-1157-FRANKFURT_1-01-238,Barani A,-1.745,1.429,17.542,-3.882,-178.406,73.106,-3.119,-0.846,-9.688,-137.993,-62.15,250.11,-3.828,-3.178,-6.302,-46.317,160.56,99.177,-2.71,0.204,16.956,6.198,266.675,-1.736
0609-1-01-678,Bauchsprung,2.98,-0.184,19.631,-6.659,-19.47,1.559,-0.986,-0.23,-0.307,2.205,-103.427,-8.813,0.52,-0.083,-0.66,10.684,-43.016,7.491,16.02,0.66,10.818,-23.686,78.494,-14.839
0609-1-01-326,Salto C,2.28,-0.622,15.727,6.288,60.447,-23.734,-13.188,-0.121,-10.109,8.045,481.488,5.741,-0.789,-0.266,-2.441,25.01,137.973,-8.429,3.556,0.163,15.329,2.406,110.634,-5.046
0115-CHARI-05-21,Salto B,-2.33,0.697,18.312,-4.669,-8.119,5.539,-10.301,-0.095,-11.128,-23.674,442.668,-16.313,-1.853,0.64,-3.445,-1.763,123.331,11.772,1.399,1.024,16.371,-7.543,160.544,-33.43
20191001-1148-FRANKFURT_1-01-93,40<,-0.374,-1.547,14.774,-8.113,32.624,17.399,-3.742,-1.47,-11.14,-30.994,404.819,-20.272,-7.065,-1.246,-4.296,-24.801,202.995,36.391,3.543,-0.674,18.379,-8.482,172.606,-12.444
0609-4-01-294,Fliffis C,-11.459,0.517,13.956,-7.754,-433.306,25.627,-33.678,0.617,-18.967,-12.403,-519.725,136.083,-8.002,-1.273,-11.701,-87.7,94.252,301.486,-0.142,-0.383,9.477,-2.896,226.588,34.942
20191007-1159-FRANKFURT_1-01-341,Salto B,-0.228,0.715,15.733,4.11,18.218,-15.868,-5.817,-1.636,-11.856,-8.494,414.517,-10.569,-6.193,-0.545,-3.892,-3.195,192.146,14.422,4.104,-0.005,18.231,-10.509,186.699,-26.285
0609-4-01-453,Fliffis B,-15.914,1.108,16.001,-27.154,-514.12,22.665,-17.247,1.891,-9.939,-27.147,-226.277,162.346,-7.071,-3.322,-16.374,-191.278,147.354,243.72,-2.96,-0.508,8.943,-5.647,279.261,31.595
20191008-1207-FRANKFURT_2-01-242,Doppelsalto C,-6.41,0.827,7.606,16.834,185.986,-31.986,-37.487,0.105,-21.45,9.808,663.947,13.089,-26.154,0.262,-20.717,48.387,561.607,-25.293,-5.373,-0.13,10.068,18.372,345.017,-7.507
20191001-1148-FRANKFURT_1-01-184,40/,-3.07,-1.205,15.541,-22.247,272.875,1.309,-0.782,-0.815,-9.354,-15.619,216.416,18.725,-5.497,-0.889,-7.383,9.56,193.171,-4.429,-0.418,0.228,17.377,-2.329,233.515,-17.061
0827-BK2-02-145,Salto A,4.859,1.287,16.572,-0.376,175.364,-48.354,-2.133,0.337,-5.246,3.789,194.552,-19.394,-2.909,0.129,-4.403,6.821,158.958,-29.994,2.747,0.317,12.995,4.08,207.632,-21.761
0827-BK2-02-57,Salto B,1.228,0.174,17.392,4.441,22.567,-41.82,-11.988,0.873,-10.859,25.308,444.628,-33.163,-1.108,0.499,-2.619,22.7,132.623,-30.518,4.007,0.852,15.746,-1.452,116.103,-13.567
0609-4-01-278,Fliffis C,-19.537,0.325,13.585,-3.442,-478.892,28.952,-25.439,2.606,-21.126,-65.676,-381.264,176.808,-6.599,-1.765,-12.781,-148.766,122.637,254.99,-0.175,-0.351,12.389,1.529,218.594,39.452
0609-1-01-573,Doppelsalto B,-1.626,1.013,12.575,4.403,126.354,-29.59,-31.086,-2.295,-5.742,-46.671,627.385,-9.897,-21.643,-1.03,-18.151,36.299,575.363,-27.476,4.148,-0.202,10.704,9.34,171.509,-12.055
0115-MORITZ-03-164,Voll- ein- voll- aus B,-12.383,-0.839,17.635,-248.892,99.474,-411.948,-35.447,10.966,-12.194,-455.404,-127.755,-608.077,-13.575,0.094,-18.564,105.033,48.768,-329.176,-1.782,0.508,6.094,49.799,251.029,-51.411
20191001-1148-FRANKFURT_1-01-75,40/,1.242,0.694,15.208,2.799,241.508,-28.432,-0.205,-0.897,-7.425,-11.002,203.343,8.543,-2.572,-0.857,-5.752,8.214,150.152,-12.278,4.012,0.501,16.977,-15.233,210.885,-11.588
20191008-1157-FRANKFURT_1-01-236,Fliffis C,-21.098,-4.754,15.146,87.388,-537.092,-11.895,-40.627,-3.442,-24.141,62.405,-631.827,112.38,-9.116,-2.805,-13.594,-74.745,74.385,365.447,-4.726,0.041,14.836,-10.029,313.359,-8.017
0827-BK2-02-59,Salto B,2.034,0.811,18.159,0.285,3.756,-21.836,-13.222,0.89,-10.464,20.785,446.87,-39.096,-1.56,0.626,-2.27,16.395,116.274,-26.414,5.051,0.739,15.807,10.344,144.773,-22.34
0110-MORITZ-01-19,Voll- ein- voll- aus B,-10.914,-2.207,16.665,-276.406,145.583,-393.91,-38.758,11.102,-11.9,-456.257,-98.795,-659.45,-26.281,1.416,-15.861,-148.776,-235.935,-441.498,-2.978,-1.735,7.44,-24.586,276.787,-67.795
0609-4-01-596,Barani C,0.51,0.353,18.711,9.787,-273.922,47.59,-9.551,0.573,-6.446,15.228,-167.568,195.191,-3.32,-1.73,-4.089,-7.276,86.077,217.066,5.488,-0.56,13.353,5.817,157.936,38.145
