SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,25_mean_Acc_N_Fil,25_std_Acc_N_Fil,25_mean_Gyro_x_R,25_std_Gyro_x_R,25_mean_Gyro_y_R,25_std_Gyro_y_R,25_mean_Gyro_z_R,25_std_Gyro_z_R,25_mean_Gyro_x_Fil,25_std_Gyro_x_Fil,25_mean_Gyro_y_Fil,25_std_Gyro_y_Fil,25_mean_Gyro_z_Fil,25_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,75_mean_Acc_N_Fil,75_std_Acc_N_Fil,75_mean_Gyro_x_R,75_std_Gyro_x_R,75_mean_Gyro_y_R,75_std_Gyro_y_R,75_mean_Gyro_z_R,75_std_Gyro_z_R,75_mean_Gyro_x_Fil,75_std_Gyro_x_Fil,75_mean_Gyro_y_Fil,75_std_Gyro_y_Fil,75_mean_Gyro_z_Fil,75_std_Gyro_z_Fil
20191001-1202-FRANKFURT_2-01-77,Barani A,66.054,-37.211,194.904,66.054,37.211,194.904,108.717,276.006,217.176,12.62,64.386,24.388,53.301,53.478,84.902,17.197,-66.035,89.128,-17.064,-89.041,-3.514,12.62,64.386,24.388,53.301,53.478,84.902,17.197,-66.035,89.128,-17.064,-14.619,-3.514,14.32,64.386,27.499,53.301,53.478,84.902,23.14,66.274,89.128,17.956,91.869,15.647,29.479,32.508,30.964,32.452,160.148,69.738,62.483,62.166,31.727,28.76,160.451,59.511,61.26,41.092,11.391,1.366,131.84,31.53,134.046,48.585,212.574,100.557,130.074,27.362,130.984,41.547,212.151,95.62,11.275,1.46,42.345,57.966,-161.979,59.736,222.567,92.457,43.226,57.504,-160.178,57.343,221.923,91.512,17.227,19.967,-41.957,25.16,-219.793,96.208,-6.502,70.213,-41.205,19.019,-217.781,24.269,-3.29,37.863
20191001-1202-FRANKFURT_2-01-78,Salto A,-19.851,-357.692,-37.067,19.851,357.692,37.067,30.779,360.414,65.002,-4.122,-90.777,-0.584,-3.43,-85.933,-12.907,-3.993,-74.251,-4.031,-8.306,-106.731,-19.546,4.122,90.777,0.584,3.43,85.933,12.907,3.993,74.251,4.031,8.306,106.731,19.546,11.469,92.238,22.793,5.172,85.933,12.922,4.006,74.251,7.521,10.133,107.992,21.766,28.693,29.742,-9.862,34.261,-218.779,115.967,1.371,79.9,-10.725,17.595,-221.447,79.091,-2.139,44.265,7.59,1.007,-8.184,15.553,-207.022,30.262,-28.539,18.825,-8.395,8.896,-205.91,25.658,-27.066,9.862,8.396,1.015,-9.596,5.878,-179.546,40.058,-7.043,20.481,-9.31,3.974,-179.93,38.036,-7.264,19.035,20.713,24.646,-19.048,26.999,-260.468,88.858,-43.38,164.571,-20.768,13.95,-254.225,50.627,-31.53,36.199
20191001-1202-FRANKFURT_2-01-79,Hocksprung,-2.943,-2.764,-0.022,2.943,2.764,0.022,30.554,148.967,57.962,-1.035,31.155,6.765,-0.188,-17.318,2.425,0.507,-15.486,-1.287,-2.226,-1.115,-7.925,1.035,31.155,6.765,0.188,-17.318,2.425,-0.507,-12.189,-1.287,2.226,1.115,-7.88,11.047,64.931,25.793,5.878,51.526,8.171,4.261,17.603,5.313,9.369,14.907,18.685,28.505,31.215,-2.37,33.792,77.173,157.478,19.207,112.014,-0.226,21.406,69.92,138.763,6.692,40.739,8.3,3.989,-0.314,17.861,-40.48,129.438,8.674,25.38,-0.587,14.399,-38.643,123.822,8.888,15.992,2.234,1.426,1.379,13.4,-36.218,51.758,-0.351,15.966,0.792,10.991,-37.268,48.023,0.176,9.901,14.562,23.405,-5.23,27.725,-1.869,78.691,-14.942,83.559,-4.286,14.452,-0.725,24.269,-10.16,36.875
20191001-1202-FRANKFURT_2-01-80,Salto C,-33.796,-349.989,-11.53,33.796,349.989,11.53,53.042,376.178,47.56,-2.022,-28.072,4.009,-19.945,-213.047,-6.394,-4.029,-57.855,0.598,-7.8,-51.016,-9.743,2.022,28.072,4.009,19.945,213.047,-1.624,4.029,57.855,-0.598,7.8,51.016,9.743,14.508,50.823,16.008,20.315,213.047,12.692,7.355,57.855,4.484,10.864,54.453,14.376,30.232,29.401,-4.814,40.972,-67.251,131.461,12.614,58.202,-5.163,35.169,-72.225,104.265,6.602,21.27,18.447,6.702,-48.982,34.003,-523.192,135.724,-12.96,34.253,-49.347,26.282,-517.886,124.509,-10.842,22.671,4.852,1.807,-9.78,24.355,-140.946,74.442,4.26,14.579,-9.818,18.948,-142.333,71.165,3.251,9.181,17.455,23.191,-18.747,27.156,-124.354,91.663,-19.459,103.619,-18.455,15.551,-120.346,24.852,-15.514,28.72
20191001-1202-FRANKFURT_2-01-81,3/4 Salto vw A,43.042,283.676,4.799,43.042,283.676,4.799,45.648,305.547,42.176,11.182,25.812,11.015,9.933,36.813,0.87,15.398,124.289,-8.178,6.528,96.762,1.093,11.182,25.812,11.015,9.933,36.813,0.87,15.398,124.289,-8.178,6.528,96.762,1.093,11.857,31.083,19.763,9.933,36.813,3.784,15.398,124.289,8.274,8.459,113.362,10.356,25.951,32.35,25.673,21.64,60.486,61.018,27.937,65.003,25.606,11.696,56.612,52.085,24.353,36.461,2.058,0.768,22.821,3.27,85.6,49.376,4.773,10.319,22.954,3.054,85.968,48.367,4.338,8.947,5.41,3.967,35.298,9.225,285.319,79.505,-15.884,11.251,35.061,7.816,284.755,77.52,-15.225,10.066,22.261,26.578,15.129,18.156,221.645,164.088,5.275,34.671,15.678,9.604,223.028,135.789,4.991,20.964
20191001-1202-FRANKFURT_2-01-82,Baby- Fliffis C,73.626,77.859,179.341,73.626,77.859,179.341,87.99,363.025,191.296,20.882,125.989,6.528,24.722,81.24,63.353,29.576,-23.835,93.15,-1.554,-105.534,16.309,20.882,125.989,6.528,24.722,81.24,63.353,29.576,-23.835,93.15,-1.554,-105.534,16.309,22.009,147.535,10.701,33.084,83.164,63.353,29.576,25.92,93.15,3.322,106.405,24.092,43.369,27.399,53.413,33.048,322.953,276.248,19.442,38.224,53.482,23.533,320.827,221.134,21.108,21.645,18.845,9.297,63.209,69.973,208.798,180.376,164.404,93.13,62.837,54.695,207.603,172.224,162.815,76.637,9.301,0.686,75.59,32.471,-59.251,56.762,240.416,36.015,74.963,31.014,-57.332,57.88,239.639,33.872,20.699,22.51,-4.464,18.501,-270.208,130.688,45.765,84.911,-3.166,7.786,-262.742,90.326,49.74,52.744
20191001-1202-FRANKFURT_2-01-91,Barani A,81.015,-56.759,173.012,81.015,56.759,173.012,100.967,275.8,200.578,17.404,52.071,26.341,52.937,54.352,73.137,16.761,-58.703,82.011,-6.087,-104.478,-8.476,17.404,52.071,26.341,52.937,54.352,73.137,16.761,-58.703,82.011,-6.087,9.04,-8.476,21.206,54.151,28.23,52.937,54.41,73.137,19.414,58.703,82.011,7.41,108.537,17.2,30.975,32.714,42.8,42.453,129.177,91.25,67.348,42.096,43.189,38.352,129.655,76.151,66.973,22.154,10.462,1.656,129.89,28.933,134.769,41.122,182.044,93.638,128.405,26.559,132.123,35.582,181.403,88.887,10.662,0.606,41.21,48.396,-143.414,74.62,204.089,85.258,42.366,47.339,-141.612,75.167,203.984,84.264,19.925,20.892,-14.257,19.4,-259.28,100.613,-14.237,134.29,-15.527,12.411,-256.857,30.311,-7.632,40.174
20191001-1202-FRANKFURT_2-01-92,Salto A,-24.929,-348.531,-25.639,24.929,348.531,25.639,33.716,353.674,66.056,-10.914,-91.354,-0.434,-0.501,-83.732,-9.355,-8.056,-92.434,-0.669,-5.459,-81.01,-15.181,10.914,91.354,0.434,0.501,83.732,9.355,8.056,92.434,0.669,5.459,81.01,15.181,13.398,92.991,29.527,3.404,83.732,9.536,8.13,92.434,3.611,8.784,84.516,23.381,27.368,31.059,-26.471,30.247,-222.099,129.858,1.926,109.368,-24.877,14.929,-222.895,97.106,-6.107,54.512,8.639,0.458,-1.215,10.391,-202.925,72.791,-20.23,16.381,-1.973,7.342,-203.927,65.893,-20.945,14.221,8.324,0.444,-19.618,13.991,-224.639,43.143,0.997,12.533,-19.694,12.654,-224.541,40.189,0.437,11.166,20.268,24.214,-12.835,27.838,-197.583,110.977,-32.209,100.677,-12.948,14.598,-194.324,28.776,-28.649,37.028
20191001-1202-FRANKFURT_2-01-93,Hocksprung,2.331,-12.841,1.636,2.331,12.841,1.636,26.083,168.047,57.544,3.343,20.946,8.953,2.006,-18.555,-6.431,0.997,-15.807,10.046,-4.015,0.575,-10.933,3.343,20.946,8.953,2.006,-18.555,-6.431,0.997,11.025,10.046,-4.015,-0.575,-10.933,6.738,74.702,14.931,8.411,54.677,13.563,4.412,20.974,10.046,6.523,17.694,19.004,28.571,30.98,8.357,18.108,50.772,189.257,23.636,47.566,8.177,13.311,45.443,180.647,18.799,28.533,8.712,4.041,4.707,24.232,-41.158,140.671,-12.057,54.924,4.545,14.24,-38.601,132.951,-10.023,22.589,3.546,3.199,2.607,12.607,-37.018,65.146,26.883,15.791,2.856,9.627,-37.822,59.007,25.165,8.369,13.664,21.615,-9.262,19.83,3.095,111.034,-23.108,87.358,-9.088,11.226,4.154,16.58,-23.409,26.816
20191001-1202-FRANKFURT_2-01-94,Salto C,-47.389,-347.537,-24.052,47.389,347.537,24.052,54.542,364.63,61.6,-6.31,-30.485,0.513,-18.675,-204.783,-6.815,-15.489,-54.612,3.497,-6.915,-57.657,-21.247,6.31,30.485,0.513,18.675,204.783,5.79,15.489,54.612,-3.497,6.915,57.657,21.247,9.544,42.256,16.743,19.841,204.783,12.067,15.489,54.612,6.048,9.668,62.979,26.742,31.237,30.25,-14.844,24.929,-70.276,113.009,3.928,47.265,-14.266,20.632,-78.8,94.956,5.897,26.463,16.551,5.75,-44.149,33.738,-484.465,103.418,-13.281,33.503,-45.239,27.225,-473.724,92.262,-14.006,20.106,4.254,0.997,-36.597,22.071,-128.114,85.287,10.97,17.56,-36.003,17.595,-132.054,88.364,10.113,15.08,18.865,26.273,-16.676,25.589,-135.3,103.399,-44.381,140.249,-16.254,11.786,-132.946,52.916,-40.375,22.766
20191001-1202-FRANKFURT_2-01-95,3/4 Salto vw A,39.391,281.78,8.916,39.391,281.78,8.916,43.017,299.688,44.889,7.829,25.516,5.945,9.037,32.443,1.762,14.846,136.85,-3.201,7.678,86.971,4.41,7.829,25.516,5.945,9.037,32.443,1.762,14.846,136.85,-3.201,7.678,86.971,4.41,8.59,30.95,16.988,9.037,32.443,7.348,14.846,136.85,5.715,10.544,99.445,14.838,25.203,31.772,18.265,15.635,60.619,65.316,16.549,55.441,18.239,8.603,57.496,54.933,11.34,24.186,1.818,1.022,21.062,2.771,76.654,49.969,6.867,19.413,21.149,2.37,77.646,49.462,6.991,18.172,6.582,3.241,34.424,9.651,318.529,63.668,-4.405,15.277,34.347,8.088,317.132,62.326,-4.188,12.213,20.302,23.39,17.789,23.908,200.949,149.905,12.981,47.934,18.12,16.953,203.194,131.164,11.898,26.246
20191001-1202-FRANKFURT_2-01-96,Baby- Fliffis C,85.287,92.402,214.886,85.287,92.402,214.886,105.65,347.794,237.203,15.82,125.699,19.379,40.484,81.862,80.873,33.423,-13.749,92.455,-4.44,-101.41,22.179,15.82,125.699,19.379,40.484,81.862,80.873,33.423,-13.749,92.455,-4.44,-101.41,22.179,17.258,131.103,25.819,46.509,87.058,82.659,33.423,26.14,92.455,8.461,103.492,36.268,46.963,28.735,39.891,33.776,317.379,223.197,51.479,101.992,40.148,21.786,314.99,195.258,53.948,57.987,21.209,11.086,101.862,77.232,207.236,211.036,205.986,87.632,102.648,55.969,208.174,199.635,207.337,37.5,8.906,1.123,83.833,35.513,-33.627,75.596,234.608,42.179,82.443,31.257,-34.417,70.525,230.762,29.877,19.128,21.678,-10.484,26.159,-249.394,134.103,59.382,115.483,-10.799,19.164,-246.196,56.679,63.677,64.541
20191001-1202-FRANKFURT_2-01-108,Barani A,87.581,-49.258,193.577,87.581,49.258,193.577,106.888,274.538,209.92,10.228,57.523,21.908,48.331,48.323,75.722,32.33,-46.256,81.986,-3.31,-108.849,13.962,10.228,57.523,21.908,48.331,48.323,75.722,32.33,-46.256,81.986,-3.31,-10.332,13.962,13.964,60.406,27.688,48.331,48.324,75.722,32.356,50.423,81.986,12.236,115.384,24.525,31.162,33.089,24.968,32.576,141.173,96.548,55.962,61.379,24.174,30.172,142.631,83.448,57.953,40.382,10.002,1.161,118.024,41.693,119.415,52.782,187.475,87.619,117.669,37.842,117.222,37.497,187.582,82.899,10.679,0.754,78.997,54.938,-111.266,88.118,202.753,64.265,78.679,53.875,-111.18,86.743,202.115,63.518,21.497,22.36,-8.087,37.583,-262.839,126.317,37.466,101.316,-7.982,28.082,-263.896,46.61,38.888,29.996
20191001-1202-FRANKFURT_2-01-109,Salto A,-15.207,-347.761,-28.511,15.207,347.761,28.511,30.614,352.04,52.408,-8.723,-84.921,-6.219,2.194,-93.272,-3.879,-7.234,-84.104,-7.162,-1.444,-85.464,-11.25,8.723,84.921,6.219,-2.194,93.272,3.879,7.234,84.104,7.162,1.444,85.464,11.25,11.241,85.139,19.21,4.978,93.272,4.425,7.435,84.104,8.175,6.96,89.525,20.598,27.419,30.085,-21.617,26.425,-210.154,121.253,-12.589,72.92,-21.088,19.079,-210.103,96.758,-13.294,45.429,8.613,0.454,5.552,14.349,-231.058,36.822,-7.031,8.799,4.527,12.638,-230.553,33.642,-7.585,5.6,8.222,0.155,-17.844,11.313,-208.68,8.096,-14.968,17.908,-17.378,10.186,-208.698,7.263,-14.732,15.72,18.894,21.598,-2.271,28.989,-218.708,102.309,-22.686,160.793,-3.011,15.146,-214.885,28.593,-16.24,46.559
20191001-1202-FRANKFURT_2-01-110,Hocksprung,3.841,-14.313,1.678,3.841,14.313,1.678,30.233,166.619,66.253,2.342,15.103,4.421,3.996,-13.582,-1.822,0.628,-16.103,13.233,-3.125,0.268,-14.155,2.342,15.103,4.421,3.996,-13.582,-1.822,0.628,13.059,13.233,-3.125,-0.268,-14.155,10.471,67.882,22.978,8.712,55.808,11.195,6.265,22.41,13.388,4.785,20.519,18.691,30.721,32.059,5.925,31.572,37.506,183.449,13.524,106.786,6.114,19.939,35.255,164.12,2.239,21.877,9.006,4.047,9.847,27.899,-30.512,141.825,-1.557,31.255,10.381,23.361,-30.225,135.732,-1.398,24.16,2.49,2.176,1.6,18.497,-37.529,67.675,35.256,23.876,1.323,14.657,-37.428,61.359,34.861,20.237,13.584,21.395,-7.745,16.015,3.55,137.763,-27.996,93.596,-6.478,5.403,4.141,21.869,-26.349,22.184
20191001-1202-FRANKFURT_2-01-111,Salto C,-29.484,-340.644,-20.054,29.484,340.644,20.054,43.271,367.943,62.473,-5.739,-20.248,8.148,-10.078,-204.538,-20.31,-10.001,-77.177,-0.095,-3.666,-38.683,-7.796,5.739,20.248,8.148,10.078,204.538,4.014,10.001,77.177,0.095,3.666,38.683,7.796,12.291,42.514,13.912,14.251,204.538,23.745,10.001,77.177,8.711,6.728,43.714,16.104,32.169,29.453,-13.854,33.878,-47.831,117.447,22.661,46.89,-14.804,27.242,-54.014,99.676,20.262,22.059,17.488,5.828,-24.437,30.356,-497.319,168.717,-46.75,49.031,-24.831,24.546,-496.024,154.344,-47.435,41.922,4.866,2.579,-24.371,19.846,-187.605,121.665,2.554,30.132,-23.981,15.562,-184.557,101.22,3.143,20.132,15.531,20.686,-8.567,28.726,-93.152,107.374,-15.646,115.106,-7.773,10.24,-89.659,15.441,-13.375,33.028
20191001-1202-FRANKFURT_2-01-112,3/4 Salto vw A,36.728,295.059,3.34,36.728,295.059,3.34,37.552,301.355,40.631,6.455,20.05,9.548,10.243,25.692,2.636,13.547,133.284,-12.473,6.483,116.034,3.628,6.455,20.05,9.548,10.243,25.692,2.636,13.547,133.284,-11.896,6.483,116.034,3.051,7.273,24.748,13.145,10.243,26.143,6.679,13.547,133.284,12.606,6.489,117.18,8.2,28.252,33.114,15.367,12.727,48.84,54.838,25.307,38.943,14.721,6.912,45.054,51.033,23.247,24.091,1.8,1.154,24.415,7.546,62.435,61.206,9.035,17.905,24.356,6.862,63.375,60.251,8.653,16.375,6.115,3.957,32.245,6.395,317.392,68.183,-26.768,11.064,32.252,5.468,316.245,66.795,-26.281,9.409,13.903,13.085,15.749,13.157,270.606,113.909,9.338,34.034,15.833,9.246,265.177,104.466,8.392,20.071
20191001-1202-FRANKFURT_2-01-113,Baby- Fliffis C,-11.892,71.704,177.631,11.892,71.704,177.631,115.043,391.588,229.477,6.473,78.004,-9.932,19.922,124.069,57.701,11.196,-41.02,127.871,-49.482,-89.349,1.99,6.473,78.004,9.932,19.922,124.069,37.838,11.196,-41.02,127.871,-25.699,-89.349,1.99,13.703,127.115,13.1,25.917,124.069,58.948,25.941,51.056,127.871,49.482,89.349,29.558,49.206,30.96,16.387,37.354,197.598,319.772,-22.652,43.406,16.72,23.267,206.235,272.061,-19.736,26.584,24.342,8.455,51.411,56.876,320.688,197.11,148.156,138.51,52.581,50.401,313.938,194.149,143.721,124.666,11.328,1.884,28.379,68.765,-102.246,92.025,329.257,70.103,26.172,60.788,-96.076,69.669,331.01,62.381,20.473,22.855,-126.791,25.131,-227.112,63.572,8.46,94.337,-123.032,15.041,-226.276,54.116,9.023,84.183
20191001-1202-FRANKFURT_2-01-129,Salto A,-8.697,-346.169,-22.716,8.697,346.169,22.716,26.364,347.105,51.316,-0.894,-79.352,6.121,-0.551,-82.252,-10.496,-1.185,-76.372,0.138,-6.067,-108.193,-18.479,0.894,79.352,6.121,0.551,82.252,-1.746,1.185,76.372,-0.138,6.067,108.193,18.479,9.527,79.352,19.514,5.921,82.252,10.496,2.569,76.372,2.654,8.347,109.129,18.651,28.031,30.238,-2.047,28.24,-192.936,81.408,17.791,66.41,-1.441,22.121,-190.794,65.399,13.778,35.523,8.055,0.704,-1.214,16.407,-201.038,34.29,-23.065,9.973,-0.965,14.244,-200.995,27.86,-22.967,5.693,8.027,0.619,-2.777,6.655,-186.555,13.975,3.128,8.484,-3.284,5.098,-187.288,12.958,2.663,6.738,21.419,24.274,-15.274,24.789,-265.884,98.66,-37.519,163.52,-15.458,11.331,-262.321,44.027,-30.783,23.16
20191001-1202-FRANKFURT_2-01-130,Salto A,-13.562,-373.176,-13.621,13.562,373.176,13.621,24.955,378.04,55.968,-2.694,-63.72,8.47,-1.815,-86.765,-10.826,-1.899,-109.506,-2.195,-7.153,-113.185,-9.071,2.694,63.72,8.47,1.815,86.765,-6.115,1.899,109.506,2.195,7.153,113.185,9.071,9.901,67.777,22.62,3.994,86.765,11.114,2.412,109.506,4.864,8.648,113.992,17.37,25.427,28.443,-6.46,31.261,-154.624,151.543,23.548,98.595,-5.555,18.921,-159.072,117.546,13.043,30.618,8.083,0.615,-4.328,13.846,-212.154,72.305,-23.876,19.45,-4.546,10.644,-211.74,66.62,-22.162,7.981,9.991,1.012,-4.536,5.346,-268.165,35.115,-2.619,13.313,-4.231,4.223,-267.758,30.976,-3.293,9.22,22.637,26.326,-18.163,30.698,-271.684,126.11,-12.725,165.318,-18.07,17.431,-272.063,48.85,-8.772,26.581
20191001-1202-FRANKFURT_2-01-131,Salto A,5.265,-338.62,-25.721,5.265,338.62,25.721,20.458,342.685,47.648,-1.801,-71.304,2.348,-3.061,-81.988,-11.286,4.457,-77.925,-7.252,5.671,-107.403,-9.53,1.801,71.304,2.348,3.061,81.988,6.59,-4.457,77.925,7.252,4.858,107.403,9.53,6.234,74.992,14.824,3.898,81.988,12.666,4.457,77.925,7.252,5.87,107.78,12.905,23.364,27.233,-4.247,22.133,-174.324,132.648,8.635,77.589,-3.72,8.16,-177.967,94.626,0.852,22.101,7.445,0.411,-7.467,10.153,-201.001,36.306,-25.046,21.82,-7.29,7.579,-201.109,32.086,-24.287,12.94,7.366,0.132,11.219,6.016,-191.214,14.287,-15.105,5.886,11.099,5.357,-191.184,13.546,-15.046,4.725,20.778,24.977,14.055,11.3,-260.696,123.748,-17.458,136.846,13.89,7.261,-255.072,73.758,-11.868,24.922
20191001-1202-FRANKFURT_2-01-138,Strecksprung,1.38,-0.058,5.888,1.38,0.058,5.888,25.888,77.109,36.109,2.748,-27.708,2.042,-3.381,9.831,2.693,-5.387,10.951,2.677,7.401,6.868,-1.524,2.748,27.708,2.042,-2.114,-9.831,2.693,5.387,-10.951,2.677,-4.64,-6.868,-1.524,4.53,31.928,10.91,3.687,9.831,4.571,8.553,11.068,8.692,9.118,24.282,11.937,28.136,32.824,6.812,11.976,-65.699,65.719,7.744,56.019,5.739,8.071,-65.568,57.985,1.896,13.562,0.958,0.232,-8.105,8.384,25.531,7.433,9.357,10.932,-8.137,7.403,24.727,4.693,9.322,6.379,1.003,0.417,-12.996,19.027,28.264,17.591,9.317,22.592,-12.859,17.749,28.606,16.02,9.415,19.637,13.583,20.549,18.05,19.209,17.532,80.503,0.792,64.853,18.084,11.441,19.386,52.142,1.649,19.331
20191001-1202-FRANKFURT_2-01-141,Salto A,-21.635,-348.998,-32.554,21.635,348.998,32.554,27.102,350.646,51.104,-4.157,-78.306,2.54,-2.07,-83.674,-8.71,-9.345,-80.559,-4.177,-6.063,-106.459,-22.207,4.157,78.306,2.54,2.07,83.674,3.63,9.345,80.559,4.177,6.063,106.459,22.207,7.314,79.914,15.213,3.092,83.674,8.883,9.345,80.559,4.695,7.35,106.499,22.313,28.289,29.662,-10.25,20.567,-194.212,93.683,9.138,56.989,-9.788,13.7,-191.729,70.335,6.056,24.373,7.925,0.815,-5.032,9.345,-207.632,35.56,-18.987,13.54,-5.705,7.499,-207.252,29.051,-19.237,7.908,9.111,1.208,-23.221,8.085,-199.844,43.294,-7.654,11.608,-22.962,5.988,-200.294,41.076,-8.05,10.543,20.416,20.711,-14.873,17.539,-265.339,68.178,-50.237,149.191,-14.918,8.571,-261.097,21.219,-44.301,19.415
20191001-1202-FRANKFURT_2-01-142,Salto A,-17.621,-360.815,-29.195,17.621,360.815,29.195,31.408,366.48,61.647,-1.083,-83.231,0.851,-1.975,-93.632,-11.358,-2.899,-82.223,-0.938,-11.663,-101.73,-17.75,1.083,83.231,0.851,1.975,93.632,9.657,2.899,82.223,0.938,11.663,101.73,17.75,8.833,88.895,23.462,2.531,93.632,12.804,6.882,82.223,6.979,13.162,101.73,18.402,27.273,28.53,-2.551,27.301,-205.489,158.6,4.904,79.454,-2.594,17.693,-210.257,115.789,-2.167,36.92,9.025,0.916,-4.772,6.473,-231.361,39.221,-25.467,28.394,-4.671,4.388,-230.454,33.23,-23.995,22.259,8.772,0.378,-7.155,18.765,-203.007,18.908,0.292,20.808,-7.307,17.726,-203.432,17.523,0.326,18.5,21.739,24.526,-28.602,23.011,-248.961,89.94,-39.001,159.745,-28.491,9.364,-248.399,46.762,-31.124,33.977
20191001-1202-FRANKFURT_2-01-143,Salto A,-19.038,-349.954,-11.325,19.038,349.954,11.325,37.755,356.823,63.639,-2.247,-75.63,9.031,-2.644,-88.458,-5.061,-8.518,-78.818,-2.152,-5.629,-107.047,-13.144,2.247,75.63,9.031,2.644,88.458,-5.061,8.518,78.818,-2.152,5.629,107.047,9.507,14.564,81.216,32.158,3.741,88.458,8.982,8.518,78.818,5.646,10.931,108.331,16.853,26.441,27.325,-5.331,43.473,-187.071,167.367,25.467,115.731,-4.991,27.944,-189.923,119.997,14.154,53.266,8.785,0.843,-6.579,8.975,-218.941,52.349,-9.902,26.043,-7.049,6.965,-218.354,47.272,-9.536,21.411,8.195,0.276,-21.163,10.129,-195.465,12.068,-2.702,17.676,-20.884,9.444,-195.665,11.103,-2.103,15.916,20.939,24.263,-14.019,26.551,-262.134,121.589,-26.451,125.696,-14.681,18.144,-258.5,57.92,-23.481,31.902
20191001-1202-FRANKFURT_2-01-154,Salto A,-29.71,-355.137,-22.972,29.71,355.137,22.972,37.529,355.137,43.085,-3.071,-85.604,2.338,-3.965,-86.504,-7.295,-6.599,-88.997,-1.85,-16.075,-94.032,-16.164,3.071,85.604,2.338,3.965,86.504,2.62,6.599,88.997,1.85,16.075,94.032,16.164,7.246,85.604,14.23,6.438,86.504,8.84,7.243,88.997,3.07,16.602,94.032,16.946,28.238,30.02,-7.311,21.043,-209.757,76.932,8.518,42.468,-7.642,16.984,-206.093,67.409,7.175,28.177,8.745,0.869,-9.809,19.069,-211.854,59.246,-15.118,22.892,-9.43,14.287,-212.29,52.966,-15.764,14.625,8.472,0.393,-16.122,12.334,-218.936,55.2,-1.865,8.393,-16.313,10.182,-218.965,50.558,-1.781,5.39,20.382,23.728,-39.347,24.244,-229.42,89.841,-37.306,159.598,-38.777,13.036,-225.583,50.062,-27.517,36.527
