Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd
3.686,-12.2,106.28,-11.28,-8.64,108.31,-9.89,20191003-1152-FRANKFURT_1-01-159,Salto C,-8.324,344.937,-0.235,8.324,344.937,0.235,19.108,367.504,32.038,1.445,13.39,7.012,-3.488,201.815,-4.075,-2.658,51.522,-4.445,-3.623,78.21,1.274,1.445,13.39,7.012,0.598,201.815,-4.075,2.658,51.522,-1.428,3.623,78.21,-1.274,3.878,35.958,7.194,6.305,201.815,11.011,3.061,51.522,4.778,5.865,78.21,9.055
104.283,42.4,229.68,25.04,52.5,249.31,34.2,0609-1-01-513,Doppelsalto B,20.444,701.759,-27.871,20.444,701.759,27.871,75.121,739.574,78.23,6.429,60.121,-14.408,-18.574,341.159,6.499,32.664,205.433,-10.591,-0.076,95.046,-9.37,6.429,60.121,14.408,5.716,341.159,-6.499,8.374,205.433,10.591,-0.076,95.046,9.37,16.215,97.937,24.259,18.875,341.159,12.655,32.672,205.433,23.005,7.359,95.046,18.312
9.769,-56.16,315.52,-39.04,-52.93,322.21,-23.35,0609-1-01-513,Doppelsalto B,20.444,701.759,-27.871,20.444,701.759,27.871,75.121,739.574,78.23,6.429,60.121,-14.408,-18.574,341.159,6.499,32.664,205.433,-10.591,-0.076,95.046,-9.37,6.429,60.121,14.408,5.716,341.159,-6.499,8.374,205.433,10.591,-0.076,95.046,9.37,16.215,97.937,24.259,18.875,341.159,12.655,32.672,205.433,23.005,7.359,95.046,18.312
47.914,0.48,846.24,87.68,21.56,831.16,67.45,0609-1-01-513,Doppelsalto B,20.444,701.759,-27.871,20.444,701.759,27.871,75.121,739.574,78.23,6.429,60.121,-14.408,-18.574,341.159,6.499,32.664,205.433,-10.591,-0.076,95.046,-9.37,6.429,60.121,14.408,5.716,341.159,-6.499,8.374,205.433,10.591,-0.076,95.046,9.37,16.215,97.937,24.259,18.875,341.159,12.655,32.672,205.433,23.005,7.359,95.046,18.312
9.505,6.16,177.36,-26.24,10.54,179.62,-30.82,0609-1-01-513,Doppelsalto B,20.444,701.759,-27.871,20.444,701.759,27.871,75.121,739.574,78.23,6.429,60.121,-14.408,-18.574,341.159,6.499,32.664,205.433,-10.591,-0.076,95.046,-9.37,6.429,60.121,14.408,5.716,341.159,-6.499,8.374,205.433,10.591,-0.076,95.046,9.37,16.215,97.937,24.259,18.875,341.159,12.655,32.672,205.433,23.005,7.359,95.046,18.312
90.692,-8.24,-16.08,-133.24,2.21,84.99,-131.34,20191007-1159-FRANKFURT_1-01-266,Strecksprung,-8.116,-0.344,-1.064,8.116,0.344,1.064,23.168,72.945,42.476,-0.674,15.267,6.824,-0.429,-17.483,0.181,-2.934,5.278,4.963,-4.079,-3.406,-13.032,0.674,15.267,6.824,0.429,-13.051,0.181,2.934,0.846,4.963,4.079,-2.718,-10.905,8.313,32.949,15.335,1.287,17.483,3.424,3.945,6.201,9.103,9.624,16.312,14.613
1.305,1.0,-53.64,11.0,2.42,-51.51,14.61,20191007-1159-FRANKFURT_1-01-266,Strecksprung,-8.116,-0.344,-1.064,8.116,0.344,1.064,23.168,72.945,42.476,-0.674,15.267,6.824,-0.429,-17.483,0.181,-2.934,5.278,4.963,-4.079,-3.406,-13.032,0.674,15.267,6.824,0.429,-13.051,0.181,2.934,0.846,4.963,4.079,-2.718,-10.905,8.313,32.949,15.335,1.287,17.483,3.424,3.945,6.201,9.103,9.624,16.312,14.613
0.553,-4.28,-20.48,7.88,-2.67,-17.84,7.01,20191007-1159-FRANKFURT_1-01-266,Strecksprung,-8.116,-0.344,-1.064,8.116,0.344,1.064,23.168,72.945,42.476,-0.674,15.267,6.824,-0.429,-17.483,0.181,-2.934,5.278,4.963,-4.079,-3.406,-13.032,0.674,15.267,6.824,0.429,-13.051,0.181,2.934,0.846,4.963,4.079,-2.718,-10.905,8.313,32.949,15.335,1.287,17.483,3.424,3.945,6.201,9.103,9.624,16.312,14.613
1.653,-27.04,31.92,-3.08,-28.21,30.3,-0.44,20191007-1159-FRANKFURT_1-01-266,Strecksprung,-8.116,-0.344,-1.064,8.116,0.344,1.064,23.168,72.945,42.476,-0.674,15.267,6.824,-0.429,-17.483,0.181,-2.934,5.278,4.963,-4.079,-3.406,-13.032,0.674,15.267,6.824,0.429,-13.051,0.181,2.934,0.846,4.963,4.079,-2.718,-10.905,8.313,32.949,15.335,1.287,17.483,3.424,3.945,6.201,9.103,9.624,16.312,14.613
101.248,-2.4,-184.24,-4.12,-0.18,-159.65,6.31,20191007-1534-FRANKFURT_2-01-132,Fliffis B,-45.853,-337.406,232.65,45.853,337.406,232.65,69.98,680.103,252.825,-10.269,-266.843,27.191,-20.269,-235.012,56.683,-24.593,27.627,137.384,9.279,136.822,11.393,10.269,266.843,27.191,20.269,235.012,56.683,24.593,-27.627,137.384,-9.279,-136.822,11.393,11.349,266.843,27.887,20.269,235.012,56.683,26.296,41.425,137.384,12.066,136.822,30.871
41.44,-36.12,-743.72,70.4,-32.73,-747.35,79.87,20191007-1534-FRANKFURT_2-01-132,Fliffis B,-45.853,-337.406,232.65,45.853,337.406,232.65,69.98,680.103,252.825,-10.269,-266.843,27.191,-20.269,-235.012,56.683,-24.593,27.627,137.384,9.279,136.822,11.393,10.269,266.843,27.191,20.269,235.012,56.683,24.593,-27.627,137.384,-9.279,-136.822,11.393,11.349,266.843,27.887,20.269,235.012,56.683,26.296,41.425,137.384,12.066,136.822,30.871
18.678,-82.24,-126.72,308.92,-70.49,-140.71,290.2,20191007-1534-FRANKFURT_2-01-132,Fliffis B,-45.853,-337.406,232.65,45.853,337.406,232.65,69.98,680.103,252.825,-10.269,-266.843,27.191,-20.269,-235.012,56.683,-24.593,27.627,137.384,9.279,136.822,11.393,10.269,266.843,27.191,20.269,235.012,56.683,24.593,-27.627,137.384,-9.279,-136.822,11.393,11.349,266.843,27.887,20.269,235.012,56.683,26.296,41.425,137.384,12.066,136.822,30.871
16.288,-24.44,181.04,184.28,-24.03,181.72,189.24,20191007-1534-FRANKFURT_2-01-132,Fliffis B,-45.853,-337.406,232.65,45.853,337.406,232.65,69.98,680.103,252.825,-10.269,-266.843,27.191,-20.269,-235.012,56.683,-24.593,27.627,137.384,9.279,136.822,11.393,10.269,266.843,27.191,20.269,235.012,56.683,24.593,-27.627,137.384,-9.279,-136.822,11.393,11.349,266.843,27.887,20.269,235.012,56.683,26.296,41.425,137.384,12.066,136.822,30.871
108.64,-5.56,86.4,14.16,-10.56,101.94,6.78,0115-MORITZ-03-110,Strecksprung,-5.438,0.315,15.93,5.438,0.315,15.93,28.948,106.529,33.773,1.945,33.962,3.619,2.085,-16.172,13.896,-3.35,-17.383,-3.929,-6.119,-0.091,2.344,1.945,33.962,3.619,2.085,-16.172,13.896,-3.35,-17.383,-3.929,4.758,-0.091,2.344,12.706,36.193,10.358,4.139,19.455,13.896,3.525,17.383,4.527,8.578,33.498,4.993
1.732,0.04,20.6,71.08,5.36,20.41,58.2,0115-MORITZ-03-110,Strecksprung,-5.438,0.315,15.93,5.438,0.315,15.93,28.948,106.529,33.773,1.945,33.962,3.619,2.085,-16.172,13.896,-3.35,-17.383,-3.929,-6.119,-0.091,2.344,1.945,33.962,3.619,2.085,-16.172,13.896,-3.35,-17.383,-3.929,4.758,-0.091,2.344,12.706,36.193,10.358,4.139,19.455,13.896,3.525,17.383,4.527,8.578,33.498,4.993
1.092,-9.12,-53.48,6.64,-8.23,-53.78,6.62,0115-MORITZ-03-110,Strecksprung,-5.438,0.315,15.93,5.438,0.315,15.93,28.948,106.529,33.773,1.945,33.962,3.619,2.085,-16.172,13.896,-3.35,-17.383,-3.929,-6.119,-0.091,2.344,1.945,33.962,3.619,2.085,-16.172,13.896,-3.35,-17.383,-3.929,4.758,-0.091,2.344,12.706,36.193,10.358,4.139,19.455,13.896,3.525,17.383,4.527,8.578,33.498,4.993
0.646,-10.36,-24.68,-5.84,-9.33,-23.49,-4.02,0115-MORITZ-03-110,Strecksprung,-5.438,0.315,15.93,5.438,0.315,15.93,28.948,106.529,33.773,1.945,33.962,3.619,2.085,-16.172,13.896,-3.35,-17.383,-3.929,-6.119,-0.091,2.344,1.945,33.962,3.619,2.085,-16.172,13.896,-3.35,-17.383,-3.929,4.758,-0.091,2.344,12.706,36.193,10.358,4.139,19.455,13.896,3.525,17.383,4.527,8.578,33.498,4.993
82.576,24.48,187.92,-17.52,20.84,212.61,-8.35,0609-1-01-899,Doppelsalto C,14.098,705.27,2.233,14.098,705.27,2.233,56.681,705.27,53.466,6.149,68.17,-5.923,-18.744,308.619,6.373,22.088,226.537,7.557,4.606,101.944,-5.774,6.149,68.17,5.923,6.447,308.619,-5.473,-3.103,226.537,7.557,4.606,101.944,-5.774,8.164,68.17,9.505,18.744,308.619,16.081,22.994,226.537,18.023,6.779,101.944,9.857
29.331,-25.76,410.16,-19.68,-24.86,412.76,-26.91,0609-1-01-899,Doppelsalto C,14.098,705.27,2.233,14.098,705.27,2.233,56.681,705.27,53.466,6.149,68.17,-5.923,-18.744,308.619,6.373,22.088,226.537,7.557,4.606,101.944,-5.774,6.149,68.17,5.923,6.447,308.619,-5.473,-3.103,226.537,7.557,4.606,101.944,-5.774,8.164,68.17,9.505,18.744,308.619,16.081,22.994,226.537,18.023,6.779,101.944,9.857
53.353,-4.32,811.68,71.12,-13.63,814.97,68.81,0609-1-01-899,Doppelsalto C,14.098,705.27,2.233,14.098,705.27,2.233,56.681,705.27,53.466,6.149,68.17,-5.923,-18.744,308.619,6.373,22.088,226.537,7.557,4.606,101.944,-5.774,6.149,68.17,5.923,6.447,308.619,-5.473,-3.103,226.537,7.557,4.606,101.944,-5.774,8.164,68.17,9.505,18.744,308.619,16.081,22.994,226.537,18.023,6.779,101.944,9.857
12.761,6.48,259.2,-4.88,15.85,247.99,1.19,0609-1-01-899,Doppelsalto C,14.098,705.27,2.233,14.098,705.27,2.233,56.681,705.27,53.466,6.149,68.17,-5.923,-18.744,308.619,6.373,22.088,226.537,7.557,4.606,101.944,-5.774,6.149,68.17,5.923,6.447,308.619,-5.473,-3.103,226.537,7.557,4.606,101.944,-5.774,8.164,68.17,9.505,18.744,308.619,16.081,22.994,226.537,18.023,6.779,101.944,9.857
94.999,-44.8,-47.2,-39.52,-19.07,-70.26,-50.2,20191007-1159-FRANKFURT_1-01-200,Barani B,38.918,-39.293,191.761,38.918,39.293,191.761,53.805,332.856,218.24,11.641,-157.242,4.816,10.87,-27.802,89.22,7.592,35.415,95.348,8.815,110.335,2.377,11.641,157.242,4.816,10.87,27.802,89.22,7.592,-35.415,95.348,8.815,-110.335,2.377,14.464,157.242,19.011,17.128,29.864,93.48,12.731,35.415,95.348,9.482,110.335,10.401
10.684,-0.12,-355.92,-5.0,4.44,-338.69,-5.64,20191007-1159-FRANKFURT_1-01-200,Barani B,38.918,-39.293,191.761,38.918,39.293,191.761,53.805,332.856,218.24,11.641,-157.242,4.816,10.87,-27.802,89.22,7.592,35.415,95.348,8.815,110.335,2.377,11.641,157.242,4.816,10.87,27.802,89.22,7.592,-35.415,95.348,8.815,-110.335,2.377,14.464,157.242,19.011,17.128,29.864,93.48,12.731,35.415,95.348,9.482,110.335,10.401
9.603,-65.44,11.44,389.92,-52.78,12.71,395.64,20191007-1159-FRANKFURT_1-01-200,Barani B,38.918,-39.293,191.761,38.918,39.293,191.761,53.805,332.856,218.24,11.641,-157.242,4.816,10.87,-27.802,89.22,7.592,35.415,95.348,8.815,110.335,2.377,11.641,157.242,4.816,10.87,27.802,89.22,7.592,-35.415,95.348,8.815,-110.335,2.377,14.464,157.242,19.011,17.128,29.864,93.48,12.731,35.415,95.348,9.482,110.335,10.401
5.787,31.6,154.92,22.92,23.32,154.53,29.47,20191007-1159-FRANKFURT_1-01-200,Barani B,38.918,-39.293,191.761,38.918,39.293,191.761,53.805,332.856,218.24,11.641,-157.242,4.816,10.87,-27.802,89.22,7.592,35.415,95.348,8.815,110.335,2.377,11.641,157.242,4.816,10.87,27.802,89.22,7.592,-35.415,95.348,8.815,-110.335,2.377,14.464,157.242,19.011,17.128,29.864,93.48,12.731,35.415,95.348,9.482,110.335,10.401
82.172,34.64,231.28,101.88,28.44,99.96,15.59,20191007-1150-FRANKFURT_2-01-107,Salto B,24.361,345.52,1.654,24.361,345.52,1.654,36.506,404.661,40.575,-1.074,15.117,-0.228,6.097,167.992,-6.591,6.091,96.343,4.39,13.247,66.068,4.083,1.074,15.117,0.228,3.949,167.992,6.591,6.091,96.343,-4.39,13.247,66.068,-0.774,7.908,65.056,16.589,7.747,176.752,7.614,7.604,96.343,6.957,13.247,66.51,9.415
13.711,83.2,-213.96,-63.72,45.67,-147.28,-60.88,20191007-1150-FRANKFURT_2-01-107,Salto B,24.361,345.52,1.654,24.361,345.52,1.654,36.506,404.661,40.575,-1.074,15.117,-0.228,6.097,167.992,-6.591,6.091,96.343,4.39,13.247,66.068,4.083,1.074,15.117,0.228,3.949,167.992,6.591,6.091,96.343,-4.39,13.247,66.068,-0.774,7.908,65.056,16.589,7.747,176.752,7.614,7.604,96.343,6.957,13.247,66.51,9.415
23.198,5.24,453.36,-9.8,11.08,465.26,-3.56,20191007-1150-FRANKFURT_2-01-107,Salto B,24.361,345.52,1.654,24.361,345.52,1.654,36.506,404.661,40.575,-1.074,15.117,-0.228,6.097,167.992,-6.591,6.091,96.343,4.39,13.247,66.068,4.083,1.074,15.117,0.228,3.949,167.992,6.591,6.091,96.343,-4.39,13.247,66.068,-0.774,7.908,65.056,16.589,7.747,176.752,7.614,7.604,96.343,6.957,13.247,66.51,9.415
6.601,27.8,108.0,-19.08,28.02,111.61,-15.94,20191007-1150-FRANKFURT_2-01-107,Salto B,24.361,345.52,1.654,24.361,345.52,1.654,36.506,404.661,40.575,-1.074,15.117,-0.228,6.097,167.992,-6.591,6.091,96.343,4.39,13.247,66.068,4.083,1.074,15.117,0.228,3.949,167.992,6.591,6.091,96.343,-4.39,13.247,66.068,-0.774,7.908,65.056,16.589,7.747,176.752,7.614,7.604,96.343,6.957,13.247,66.51,9.415
106.041,9.48,157.52,28.16,-2.36,165.18,31.51,0609-4-01-470,Salto C,6.442,368.102,12.327,6.442,368.102,12.327,25.215,388.798,31.45,1.112,50.704,4.089,-1.837,190.034,3.662,2.264,65.225,4.648,4.902,62.14,-0.072,1.112,50.704,4.089,-0.387,190.034,3.662,0.815,65.225,4.648,4.902,62.14,-0.072,5.589,71.4,9.711,8.861,190.034,8.823,3.16,65.225,5.04,7.605,62.14,7.876
10.217,10.0,367.72,3.88,7.53,359.8,2.18,0609-4-01-470,Salto C,6.442,368.102,12.327,6.442,368.102,12.327,25.215,388.798,31.45,1.112,50.704,4.089,-1.837,190.034,3.662,2.264,65.225,4.648,4.902,62.14,-0.072,1.112,50.704,4.089,-0.387,190.034,3.662,0.815,65.225,4.648,4.902,62.14,-0.072,5.589,71.4,9.711,8.861,190.034,8.823,3.16,65.225,5.04,7.605,62.14,7.876
3.846,5.04,155.36,25.76,7.0,153.34,24.5,0609-4-01-470,Salto C,6.442,368.102,12.327,6.442,368.102,12.327,25.215,388.798,31.45,1.112,50.704,4.089,-1.837,190.034,3.662,2.264,65.225,4.648,4.902,62.14,-0.072,1.112,50.704,4.089,-0.387,190.034,3.662,0.815,65.225,4.648,4.902,62.14,-0.072,5.589,71.4,9.711,8.861,190.034,8.823,3.16,65.225,5.04,7.605,62.14,7.876
2.478,4.24,106.92,10.08,4.91,105.11,10.91,0609-4-01-470,Salto C,6.442,368.102,12.327,6.442,368.102,12.327,25.215,388.798,31.45,1.112,50.704,4.089,-1.837,190.034,3.662,2.264,65.225,4.648,4.902,62.14,-0.072,1.112,50.704,4.089,-0.387,190.034,3.662,0.815,65.225,4.648,4.902,62.14,-0.072,5.589,71.4,9.711,8.861,190.034,8.823,3.16,65.225,5.04,7.605,62.14,7.876
111.391,15.92,-14.88,-10.08,32.73,-16.26,5.07,20190930-1616-FRANKFURT_1-01-133,Fliffis C,-131.122,-344.146,184.742,131.122,344.146,184.742,152.834,639.764,221.519,-14.534,-254.398,15.441,-35.157,-228.257,28.831,-66.909,25.106,122.622,-14.522,113.403,17.849,14.534,254.398,15.441,35.157,228.257,28.831,66.909,-25.106,122.622,14.522,-113.403,17.849,16.468,254.521,22.798,35.157,228.97,30.835,74.049,42.057,122.622,27.161,114.217,45.265
45.106,-76.96,-454.36,70.88,-57.49,-525.85,52.42,20190930-1616-FRANKFURT_1-01-133,Fliffis C,-131.122,-344.146,184.742,131.122,344.146,184.742,152.834,639.764,221.519,-14.534,-254.398,15.441,-35.157,-228.257,28.831,-66.909,25.106,122.622,-14.522,113.403,17.849,14.534,254.398,15.441,35.157,228.257,28.831,66.909,-25.106,122.622,14.522,-113.403,17.849,16.468,254.521,22.798,35.157,228.97,30.835,74.049,42.057,122.622,27.161,114.217,45.265
21.184,-11.88,21.0,178.68,-12.7,4.51,196.71,20190930-1616-FRANKFURT_1-01-133,Fliffis C,-131.122,-344.146,184.742,131.122,344.146,184.742,152.834,639.764,221.519,-14.534,-254.398,15.441,-35.157,-228.257,28.831,-66.909,25.106,122.622,-14.522,113.403,17.849,14.534,254.398,15.441,35.157,228.257,28.831,66.909,-25.106,122.622,14.522,-113.403,17.849,16.468,254.521,22.798,35.157,228.97,30.835,74.049,42.057,122.622,27.161,114.217,45.265
14.878,-131.68,229.36,234.96,-129.95,230.0,226.99,20190930-1616-FRANKFURT_1-01-133,Fliffis C,-131.122,-344.146,184.742,131.122,344.146,184.742,152.834,639.764,221.519,-14.534,-254.398,15.441,-35.157,-228.257,28.831,-66.909,25.106,122.622,-14.522,113.403,17.849,14.534,254.398,15.441,35.157,228.257,28.831,66.909,-25.106,122.622,14.522,-113.403,17.849,16.468,254.521,22.798,35.157,228.97,30.835,74.049,42.057,122.622,27.161,114.217,45.265
107.586,-14.48,9.96,5.68,-4.8,1.16,-0.4,20191007-1150-FRANKFURT_2-01-165,Cody C,10.943,390.003,-7.948,10.943,390.003,7.948,36.465,448.857,61.942,-0.343,12.433,7.999,12.856,224.112,-16.777,-2.868,62.184,-2.245,1.298,91.275,3.076,0.343,12.433,7.999,12.169,224.112,0.78,-2.868,62.184,2.245,1.298,91.275,-3.076,9.471,68.097,17.457,14.599,224.112,19.269,4.622,62.184,11.484,7.772,94.464,13.732
19.85,32.28,452.44,-34.68,31.01,460.71,-35.55,20191007-1150-FRANKFURT_2-01-165,Cody C,10.943,390.003,-7.948,10.943,390.003,7.948,36.465,448.857,61.942,-0.343,12.433,7.999,12.856,224.112,-16.777,-2.868,62.184,-2.245,1.298,91.275,3.076,0.343,12.433,7.999,12.169,224.112,0.78,-2.868,62.184,2.245,1.298,91.275,-3.076,9.471,68.097,17.457,14.599,224.112,19.269,4.622,62.184,11.484,7.772,94.464,13.732
7.419,-29.48,123.92,161.36,-8.97,256.89,23.71,20191007-1150-FRANKFURT_2-01-165,Cody C,10.943,390.003,-7.948,10.943,390.003,7.948,36.465,448.857,61.942,-0.343,12.433,7.999,12.856,224.112,-16.777,-2.868,62.184,-2.245,1.298,91.275,3.076,0.343,12.433,7.999,12.169,224.112,0.78,-2.868,62.184,2.245,1.298,91.275,-3.076,9.471,68.097,17.457,14.599,224.112,19.269,4.622,62.184,11.484,7.772,94.464,13.732
8.889,-4.36,147.84,-12.44,-10.54,150.88,-5.09,20191007-1150-FRANKFURT_2-01-165,Cody C,10.943,390.003,-7.948,10.943,390.003,7.948,36.465,448.857,61.942,-0.343,12.433,7.999,12.856,224.112,-16.777,-2.868,62.184,-2.245,1.298,91.275,3.076,0.343,12.433,7.999,12.169,224.112,0.78,-2.868,62.184,2.245,1.298,91.275,-3.076,9.471,68.097,17.457,14.599,224.112,19.269,4.622,62.184,11.484,7.772,94.464,13.732
106.034,-17.2,141.24,-4.92,-14.12,157.92,1.24,0609-4-01-427,Salto C,-1.397,370.406,2.571,1.397,370.406,2.571,29.025,389.117,33.136,-2.321,68.181,1.532,-2.749,169.111,1.66,0.54,66.2,1.534,3.133,66.914,-2.155,2.321,68.181,1.532,2.749,169.111,1.66,-0.54,66.2,1.534,-3.133,66.914,-2.155,8.928,86.893,12.718,10.364,169.111,8.372,4.19,66.2,2.514,5.543,66.914,9.532
11.182,-9.64,542.24,-48.96,-10.86,509.43,-35.65,0609-4-01-427,Salto C,-1.397,370.406,2.571,1.397,370.406,2.571,29.025,389.117,33.136,-2.321,68.181,1.532,-2.749,169.111,1.66,0.54,66.2,1.534,3.133,66.914,-2.155,2.321,68.181,1.532,2.749,169.111,1.66,-0.54,66.2,1.534,-3.133,66.914,-2.155,8.928,86.893,12.718,10.364,169.111,8.372,4.19,66.2,2.514,5.543,66.914,9.532
3.588,19.96,130.56,0.28,19.28,135.41,1.96,0609-4-01-427,Salto C,-1.397,370.406,2.571,1.397,370.406,2.571,29.025,389.117,33.136,-2.321,68.181,1.532,-2.749,169.111,1.66,0.54,66.2,1.534,3.133,66.914,-2.155,2.321,68.181,1.532,2.749,169.111,1.66,-0.54,66.2,1.534,-3.133,66.914,-2.155,8.928,86.893,12.718,10.364,169.111,8.372,4.19,66.2,2.514,5.543,66.914,9.532
2.944,7.88,109.32,6.4,7.3,109.28,5.53,0609-4-01-427,Salto C,-1.397,370.406,2.571,1.397,370.406,2.571,29.025,389.117,33.136,-2.321,68.181,1.532,-2.749,169.111,1.66,0.54,66.2,1.534,3.133,66.914,-2.155,2.321,68.181,1.532,2.749,169.111,1.66,-0.54,66.2,1.534,-3.133,66.914,-2.155,8.928,86.893,12.718,10.364,169.111,8.372,4.19,66.2,2.514,5.543,66.914,9.532
99.696,-7.24,30.64,175.96,14.53,28.45,45.25,20191007-1524-FRANKFURT_1-01-35,Barani A,-159.785,63.909,149.589,164.881,265.35,177.366,159.785,63.909,149.589,-34.373,-59.962,37.691,-67.737,-39.812,53.582,-39.034,46.849,63.929,-18.642,116.835,-5.613,34.373,59.962,37.691,67.737,39.812,53.582,39.034,-46.849,63.929,18.642,10.984,-5.613,34.725,61.609,39.418,67.737,39.812,53.582,39.034,47.0,63.929,23.385,116.929,20.437
7.31,-95.32,-77.32,54.04,-100.51,-82.57,67.39,20191007-1524-FRANKFURT_1-01-35,Barani A,-159.785,63.909,149.589,164.881,265.35,177.366,159.785,63.909,149.589,-34.373,-59.962,37.691,-67.737,-39.812,53.582,-39.034,46.849,63.929,-18.642,116.835,-5.613,34.373,59.962,37.691,67.737,39.812,53.582,39.034,-46.849,63.929,18.642,10.984,-5.613,34.725,61.609,39.418,67.737,39.812,53.582,39.034,47.0,63.929,23.385,116.929,20.437
8.207,-163.88,-9.52,187.24,-165.39,-6.54,183.17,20191007-1524-FRANKFURT_1-01-35,Barani A,-159.785,63.909,149.589,164.881,265.35,177.366,159.785,63.909,149.589,-34.373,-59.962,37.691,-67.737,-39.812,53.582,-39.034,46.849,63.929,-18.642,116.835,-5.613,34.373,59.962,37.691,67.737,39.812,53.582,39.034,-46.849,63.929,18.642,10.984,-5.613,34.725,61.609,39.418,67.737,39.812,53.582,39.034,47.0,63.929,23.385,116.929,20.437
7.184,-33.96,197.12,51.16,-38.8,196.68,46.03,20191007-1524-FRANKFURT_1-01-35,Barani A,-159.785,63.909,149.589,164.881,265.35,177.366,159.785,63.909,149.589,-34.373,-59.962,37.691,-67.737,-39.812,53.582,-39.034,46.849,63.929,-18.642,116.835,-5.613,34.373,59.962,37.691,67.737,39.812,53.582,39.034,-46.849,63.929,18.642,10.984,-5.613,34.725,61.609,39.418,67.737,39.812,53.582,39.034,47.0,63.929,23.385,116.929,20.437
92.302,4.72,-88.16,55.64,7.4,-59.22,3.38,20191007-1150-FRANKFURT_2-01-173,Fliffis C,-64.636,-432.883,210.84,64.636,432.883,210.84,99.317,662.828,228.245,-20.089,-202.897,14.517,-17.035,-265.626,10.517,-34.046,-72.188,145.301,6.534,107.827,40.505,20.089,202.897,14.517,17.035,265.626,10.517,34.046,72.188,145.301,-6.534,-107.827,40.505,20.106,202.897,16.125,17.035,265.626,13.81,40.332,86.478,145.301,21.843,107.827,53.009
46.685,-66.08,-612.52,76.16,-69.49,-620.97,49.98,20191007-1150-FRANKFURT_2-01-173,Fliffis C,-64.636,-432.883,210.84,64.636,432.883,210.84,99.317,662.828,228.245,-20.089,-202.897,14.517,-17.035,-265.626,10.517,-34.046,-72.188,145.301,6.534,107.827,40.505,20.089,202.897,14.517,17.035,265.626,10.517,34.046,72.188,145.301,-6.534,-107.827,40.505,20.106,202.897,16.125,17.035,265.626,13.81,40.332,86.478,145.301,21.843,107.827,53.009
60.528,-93.52,-659.76,124.36,-92.92,-662.11,136.97,20191007-1150-FRANKFURT_2-01-173,Fliffis C,-64.636,-432.883,210.84,64.636,432.883,210.84,99.317,662.828,228.245,-20.089,-202.897,14.517,-17.035,-265.626,10.517,-34.046,-72.188,145.301,6.534,107.827,40.505,20.089,202.897,14.517,17.035,265.626,10.517,34.046,72.188,145.301,-6.534,-107.827,40.505,20.106,202.897,16.125,17.035,265.626,13.81,40.332,86.478,145.301,21.843,107.827,53.009
17.679,-4.92,107.12,338.28,-12.49,116.23,337.78,20191007-1150-FRANKFURT_2-01-173,Fliffis C,-64.636,-432.883,210.84,64.636,432.883,210.84,99.317,662.828,228.245,-20.089,-202.897,14.517,-17.035,-265.626,10.517,-34.046,-72.188,145.301,6.534,107.827,40.505,20.089,202.897,14.517,17.035,265.626,10.517,34.046,72.188,145.301,-6.534,-107.827,40.505,20.106,202.897,16.125,17.035,265.626,13.81,40.332,86.478,145.301,21.843,107.827,53.009
