SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil
0110-JANEIKE-01-9,Strecksprung,-9.68,-19.849,-25.802,9.68,19.849,25.802,16.637,95.441,38.821,-5.849,23.428,-6.658,-0.761,-19.981,-3.102,-1.673,-20.982,-10.269,-1.397,-2.315,-5.773,5.849,23.428,6.658,0.761,-19.981,3.102,1.673,14.087,10.269,1.397,2.315,5.773,9.766,25.115,14.739,1.876,21.248,4.509,1.901,20.982,10.336,3.093,28.096,9.237,25.653,-11.036,44.204,-12.561,-11.099,44.368,-12.5,0.823,-1.436,-37.699,-5.852,-1.306,-37.281,-5.889,0.713,-3.162,-39.588,-19.362,-3.199,-39.581,-19.238,17.066,-2.658,-3.336,-10.79,-2.712,-4.073,-10.886
20191007-1524-FRANKFURT_1-01-41,Barani A,-142.011,29.131,179.478,152.765,271.903,210.101,142.011,29.131,179.478,-25.246,-66.911,33.689,-55.749,-50.289,50.554,-50.798,28.689,91.376,-10.219,117.642,3.86,25.246,66.911,33.689,55.749,50.289,50.554,50.798,-28.689,91.376,10.219,-59.38,3.86,29.977,70.638,44.492,55.749,50.289,50.554,50.798,33.334,91.376,16.242,117.642,23.679,36.212,-59.262,-157.068,79.083,-58.923,-156.107,78.0,8.034,-130.866,-118.05,118.671,-130.897,-117.01,119.25,8.694,-119.806,67.664,215.509,-119.426,66.703,214.169,22.007,-23.554,277.075,9.502,-23.503,275.194,14.815
20190930-1247-FRANKFURT_2-01-128,Cody C,-14.863,398.845,7.724,14.863,398.845,7.724,54.783,510.389,83.543,-13.437,21.983,-5.067,-6.441,217.65,-4.602,-5.122,71.357,5.904,10.136,87.854,11.489,13.437,21.983,5.067,6.441,217.65,4.602,5.122,71.357,-5.904,-10.136,87.854,3.96,19.693,131.44,23.688,17.554,219.737,35.205,5.572,71.357,6.672,11.965,87.854,17.977,37.121,-27.964,48.501,-8.124,-27.261,49.696,-6.138,22.346,-13.141,463.049,-7.138,-12.975,465.433,-7.782,5.884,-10.393,153.749,15.172,-10.636,151.802,15.53,20.916,22.381,188.36,27.171,21.585,188.149,25.401
0115-MORITZ-03-118,Voll- ein- halb- aus B,-381.427,-207.345,-483.089,381.427,207.345,483.089,398.351,623.052,512.619,-21.126,-147.083,-70.177,-259.338,-85.703,-186.755,-89.425,-124.689,-179.916,-11.537,150.131,-46.241,21.126,147.083,70.177,259.338,85.703,186.755,89.425,124.689,179.916,11.537,-150.131,46.241,33.376,155.673,80.88,259.338,176.628,193.962,89.425,140.62,180.066,16.212,150.131,57.711,46.026,-47.156,-328.31,-156.644,-49.659,-319.907,-158.259,42.35,-578.879,-191.301,-416.864,-575.598,-194.592,-416.119,31.811,-200.505,-279.572,-403.399,-199.585,-278.975,-400.541,28.511,-26.058,336.222,-103.763,-27.936,334.421,-104.045
20190930-1247-FRANKFURT_2-01-37,Strecksprung,-3.531,-5.753,2.018,3.531,5.753,2.018,10.548,70.549,24.643,0.066,12.755,7.376,-1.058,-12.137,-1.673,-1.007,-12.667,-4.814,-1.532,6.296,1.129,0.066,12.755,7.376,0.926,-12.137,-1.673,1.007,11.432,-4.814,1.532,-6.296,1.129,3.371,17.58,9.297,1.846,12.137,2.912,1.418,12.667,5.443,3.912,28.165,6.991,21.784,0.392,31.36,20.36,0.731,31.324,19.955,0.827,-2.222,-26.528,-0.684,-2.233,-26.414,-0.625,1.071,-2.114,-27.905,-8.08,-2.24,-27.999,-8.025,15.881,-3.32,17.406,5.887,-3.294,17.197,5.794
20191007-1159-FRANKFURT_1-01-130,Barani B,-16.341,-72.891,195.795,16.341,72.891,195.795,51.297,335.653,215.447,8.705,-160.782,12.641,-12.202,-40.308,102.006,-10.34,32.478,72.17,-2.504,95.721,8.977,8.705,160.782,12.641,-5.208,40.308,102.006,10.34,-32.478,72.17,2.504,-95.721,8.977,11.306,160.782,26.161,21.574,44.329,102.006,12.227,34.721,72.17,6.189,95.821,15.11,32.101,22.435,-414.387,32.581,21.116,-410.996,32.924,10.05,-31.447,-103.886,262.903,-31.156,-106.796,261.503,9.311,-26.65,83.706,186.006,-25.973,85.454,187.866,24.798,-6.489,246.834,23.073,-5.789,246.018,22.169
20191007-1534-FRANKFURT_2-01-93,Salto A,-34.647,348.747,-24.742,34.647,348.747,24.742,43.278,350.096,42.785,-15.306,99.866,-1.404,-5.737,75.336,-8.453,-9.507,73.444,-5.758,-4.097,100.102,-9.127,15.306,99.866,1.404,5.737,75.336,8.453,9.507,73.444,5.758,4.097,100.102,9.127,18.779,99.866,16.859,5.828,75.336,8.453,9.507,73.444,5.758,9.163,101.45,11.715,26.283,-36.644,239.14,-3.289,-35.927,240.398,-6.235,7.557,-13.874,181.147,-20.307,-13.842,181.508,-19.802,7.79,-22.765,176.699,-13.801,-22.925,177.087,-14.34,25.417,-9.809,238.817,-22.233,-10.109,236.969,-21.113
0609-4-01-499,Salto C,8.728,365.959,1.227,8.728,365.959,1.227,23.803,377.364,27.409,-1.906,49.805,4.059,1.714,188.051,-0.352,4.029,61.265,0.071,4.892,66.838,-2.551,1.906,49.805,4.059,-1.714,188.051,-0.352,3.645,61.265,0.071,4.892,66.838,-2.551,5.201,61.21,6.49,4.34,188.051,8.463,5.035,61.265,3.758,9.227,66.838,8.698,27.449,-3.777,103.951,11.115,-3.968,107.999,11.274,13.338,3.641,387.241,2.076,3.553,382.87,2.038,3.144,8.345,127.225,2.915,8.331,127.237,2.983,10.877,10.225,139.536,-2.818,10.029,135.202,-2.458
0609-4-01-608,Barani C,5.241,-111.181,220.367,5.241,111.181,220.367,36.928,329.169,226.965,-3.518,-101.158,15.615,7.481,-105.872,63.365,-3.26,22.037,114.135,4.538,73.812,27.251,3.518,101.158,15.615,0.446,105.872,63.365,-3.26,-22.037,114.135,4.538,-73.812,27.251,8.994,104.823,21.21,13.868,112.932,63.365,8.136,37.603,114.135,5.93,73.812,28.255,37.957,-7.723,-221.834,37.539,-7.752,-218.929,37.215,14.176,16.61,-232.264,143.181,15.9,-233.191,143.618,6.662,-7.186,50.937,256.626,-6.068,52.154,255.479,21.218,9.987,165.441,63.311,9.729,164.517,63.462
0609-1-01-657,Doppelsalto C,0.949,707.978,-17.793,0.949,707.978,17.793,43.337,707.982,43.122,2.933,78.581,-6.346,-13.125,332.343,-1.794,16.407,221.652,-4.524,-5.267,75.401,-5.13,2.933,78.581,6.346,7.258,332.343,1.794,-3.975,221.652,4.524,-5.267,75.401,5.13,6.865,78.586,12.647,13.164,332.343,11.047,16.407,221.652,9.241,6.902,75.401,10.187,28.024,6.847,180.763,-14.719,7.611,185.062,-14.608,51.791,-30.548,770.679,-4.572,-29.434,765.415,-5.812,26.172,37.98,517.262,-10.11,36.149,517.12,-9.628,23.268,-12.22,175.865,-11.821,-11.687,175.156,-11.135
0110-JANEIKE-01-96,Strecksprung,-5.067,-1.656,-31.167,5.067,1.656,31.167,24.703,102.065,44.269,-3.952,25.622,-9.109,-1.618,-26.003,-14.311,1.149,-13.322,-6.153,-0.646,12.048,-1.594,3.952,25.622,9.109,1.618,-25.24,14.311,-1.149,13.322,6.153,0.646,-12.048,1.594,7.944,27.956,12.996,5.297,26.866,14.311,3.171,13.322,6.758,8.291,33.922,10.204,22.641,-7.484,48.526,-17.251,-7.235,48.511,-17.289,0.957,-3.065,-49.248,-27.104,-3.023,-48.811,-27.007,0.453,2.187,-25.239,-11.723,2.153,-25.543,-11.661,22.373,-1.054,23.971,-2.685,-1.048,25.315,-2.85
0115-MORITZ-03-147,Doppelsalto B,-8.04,706.251,32.361,8.04,706.251,32.361,42.465,735.365,58.809,-3.021,47.33,1.079,-10.682,311.775,7.478,3.836,241.425,15.004,1.827,105.72,8.8,3.021,47.33,1.079,10.682,311.775,7.478,-3.836,241.425,15.004,-1.827,105.72,8.8,11.938,76.444,15.021,11.813,311.775,10.883,8.102,241.425,15.484,10.612,105.72,17.422,31.06,-6.32,99.017,2.257,-5.239,103.208,2.058,38.277,-22.348,652.249,15.644,-21.874,648.187,15.372,29.554,8.086,503.966,31.247,7.713,504.038,30.913,20.611,3.733,221.049,18.895,3.614,218.051,18.996
0609-1-01-437,Salto C,28.416,362.688,-11.561,28.416,362.688,11.561,38.3,387.273,34.506,2.277,27.237,-5.866,11.065,230.878,-1.912,12.009,59.56,-1.417,3.065,45.014,-2.366,2.277,27.237,5.866,11.065,230.878,1.912,12.009,59.56,1.417,3.065,45.014,2.366,7.609,51.822,15.389,12.171,230.878,9.249,12.009,59.56,2.237,6.511,45.014,7.631,26.676,4.783,57.221,-12.324,5.682,63.55,-12.976,16.37,23.344,487.084,-4.033,23.229,480.758,-3.649,2.603,25.336,125.654,-2.989,25.198,125.858,-3.186,20.57,6.603,95.253,-4.942,6.709,95.509,-5.0
20190930-1153-FRANKFURT_1-01-155,Strecksprung,-0.286,-4.346,-0.039,0.286,4.346,0.039,19.253,117.729,30.639,5.325,36.359,1.27,-0.05,-9.875,-4.354,-3.514,-23.779,1.857,-2.046,-7.051,1.188,5.325,36.359,1.27,-0.05,-9.875,1.814,-3.514,-23.779,-1.857,-1.474,1.641,-1.188,7.363,41.027,14.13,2.042,9.875,5.502,4.562,23.779,2.277,5.285,43.048,8.73,24.599,10.447,73.781,5.454,10.076,73.97,5.636,0.872,-0.568,-20.962,-6.071,-0.358,-21.136,-5.966,0.846,-7.713,-49.513,6.688,-7.8,-49.575,6.787,15.529,-4.59,-13.791,5.209,-4.387,-13.762,5.137
20191007-1159-FRANKFURT_1-01-293,Schraubensalto A,208.437,88.559,531.406,208.437,88.559,531.406,216.257,341.947,551.04,5.338,-100.982,73.23,147.021,24.437,250.501,40.563,30.782,189.802,15.514,134.322,17.872,5.338,100.982,73.23,147.021,-24.437,250.501,40.563,-30.782,189.802,15.514,42.796,17.872,13.158,100.995,82.163,147.021,54.567,250.501,40.563,52.063,189.802,15.514,134.322,28.574,33.377,12.957,-245.101,177.743,15.837,-239.65,180.921,16.578,356.848,59.313,608.013,352.414,55.908,605.098,12.893,98.166,75.43,458.843,98.98,76.769,457.171,19.224,38.249,326.337,43.111,37.8,323.447,43.852
0609-4-01-31,Salto C,1.433,366.048,13.67,1.433,366.048,13.67,24.835,387.551,37.926,-3.752,75.395,4.272,-0.646,152.883,4.964,1.65,71.901,5.552,4.181,65.868,-1.119,3.752,75.395,4.272,0.646,152.883,4.964,-1.65,71.901,5.552,-1.315,65.868,-1.119,8.826,96.898,13.425,7.391,152.883,9.451,1.75,71.901,5.552,6.868,65.868,9.497,28.768,-7.475,150.19,8.511,-7.808,150.152,9.187,10.946,-1.286,304.549,9.888,-0.97,304.47,8.867,3.573,3.301,143.802,11.105,3.071,143.709,10.982,10.91,8.339,132.538,-2.599,7.789,128.178,-2.143
0609-4-01-329,Salto C,-8.726,345.023,22.176,8.726,345.023,22.176,26.415,345.023,29.301,-6.365,89.784,2.515,-7.732,72.509,6.176,0.22,88.558,7.109,5.152,94.173,6.376,6.365,89.784,2.515,7.732,72.509,6.176,-0.22,88.558,7.109,-5.152,94.173,6.376,8.027,89.784,7.208,8.773,72.509,7.984,2.695,88.558,7.11,6.92,94.173,7.0,25.197,-16.146,230.968,9.245,-16.269,230.285,9.067,7.454,-19.635,186.899,18.584,-19.154,187.29,18.834,7.864,0.654,229.0,21.056,0.47,228.357,21.3,17.287,13.253,242.599,19.069,12.643,240.463,18.55
0609-1-01-14,Fliffis C,13.81,-364.454,-198.975,13.81,364.454,198.975,218.521,590.559,228.377,-54.901,-211.833,-4.91,-34.245,-237.266,-43.779,103.34,-24.39,-117.628,-0.384,109.035,-32.659,54.901,211.833,4.91,34.245,237.266,43.779,-74.952,24.39,117.628,-0.384,-109.035,32.659,54.901,212.974,20.372,48.585,237.266,45.585,103.34,31.283,117.628,11.696,109.035,44.792,47.281,-119.349,-460.506,-10.673,-118.212,-460.935,-10.109,43.491,-74.771,-518.049,-95.586,-72.331,-518.531,-95.263,14.744,225.633,-53.254,-256.83,223.073,-51.744,-256.372,24.516,-0.647,237.499,-70.637,-0.156,235.939,-72.076
20191007-1150-FRANKFURT_2-01-56,3/4 Salto rw A,11.764,313.385,-29.979,11.764,313.385,29.979,24.977,314.519,45.688,6.157,59.473,-2.94,4.232,85.358,-8.683,3.156,90.105,-1.71,-1.781,78.45,-16.646,6.157,59.473,2.94,4.232,85.358,8.683,3.156,90.105,1.71,-1.781,78.45,16.646,8.019,59.473,9.895,5.069,85.358,10.145,3.17,90.105,3.809,8.718,79.583,21.84,23.022,13.973,134.402,-3.636,14.465,130.814,-2.86,4.772,9.657,192.439,-16.513,9.908,192.463,-16.074,5.235,7.27,203.021,-0.931,7.173,203.657,-1.004,17.84,-3.355,176.61,-35.484,-3.087,174.356,-34.848
0609-1-01-387,Doppelsalto B,16.488,704.018,-13.781,16.488,704.018,13.781,60.139,732.507,61.11,-0.14,51.022,-8.558,-10.558,333.327,7.545,27.85,232.267,-4.83,-0.665,87.402,-7.938,0.14,51.022,8.558,10.558,333.327,-7.545,6.454,232.267,4.83,-0.665,87.402,7.938,10.791,79.512,18.114,12.75,333.327,12.665,27.85,232.267,13.819,8.748,87.402,16.513,26.058,-0.299,109.022,-18.287,0.043,112.537,-17.436,35.668,-22.559,712.238,16.122,-22.206,706.92,15.503,24.557,59.509,496.297,-10.32,58.872,496.5,-9.887,22.126,-1.271,187.05,-17.117,-0.948,187.423,-17.425
0827-BK2-01-43,Salto C,1.139,339.86,-20.315,1.139,339.86,20.315,28.499,371.937,39.984,2.088,24.673,-2.941,4.732,213.539,-11.905,-5.306,39.523,-5.211,-0.376,62.126,-0.259,2.088,24.673,2.941,4.732,213.539,11.905,-5.306,39.523,5.211,-0.376,62.126,0.259,6.363,56.749,15.817,9.938,213.539,12.672,5.928,39.523,6.521,6.27,62.126,4.973,31.073,4.095,48.378,-5.766,4.864,51.325,-7.178,14.087,9.278,418.703,-23.343,8.6,415.28,-22.67,2.396,-10.515,77.747,-10.267,-10.635,78.006,-10.274,17.715,-0.411,121.91,-0.444,-0.09,120.935,-0.503
20191008-1207-FRANKFURT_2-01-288,Salto B,42.264,334.797,-56.701,42.264,334.797,56.701,69.851,404.437,85.182,-5.939,2.863,-14.9,17.961,168.583,-16.351,10.649,104.404,-11.79,19.593,58.948,-13.66,5.939,2.863,14.9,6.083,168.583,16.351,10.649,104.404,11.79,19.593,58.948,13.66,17.286,63.515,25.569,22.324,177.571,25.251,10.649,104.404,12.561,19.593,58.948,21.8,25.68,-14.277,6.883,-35.818,-11.953,9.842,-33.529,21.701,43.177,405.248,-39.306,42.533,401.698,-40.111,9.043,25.522,250.216,-28.147,25.887,251.81,-27.962,19.683,47.217,141.609,-33.37,45.717,136.571,-29.827
