SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,5_Acc_N_Fil,5_Gyro_x_R,5_Gyro_y_R,5_Gyro_z_R,5_Gyro_x_Fil,5_Gyro_y_Fil,5_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,15_Acc_N_Fil,15_Gyro_x_R,15_Gyro_y_R,15_Gyro_z_R,15_Gyro_x_Fil,15_Gyro_y_Fil,15_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,35_Acc_N_Fil,35_Gyro_x_R,35_Gyro_y_R,35_Gyro_z_R,35_Gyro_x_Fil,35_Gyro_y_Fil,35_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,45_Acc_N_Fil,45_Gyro_x_R,45_Gyro_y_R,45_Gyro_z_R,45_Gyro_x_Fil,45_Gyro_y_Fil,45_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,55_Acc_N_Fil,55_Gyro_x_R,55_Gyro_y_R,55_Gyro_z_R,55_Gyro_x_Fil,55_Gyro_y_Fil,55_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,65_Acc_N_Fil,65_Gyro_x_R,65_Gyro_y_R,65_Gyro_z_R,65_Gyro_x_Fil,65_Gyro_y_Fil,65_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,85_Acc_N_Fil,85_Gyro_x_R,85_Gyro_y_R,85_Gyro_z_R,85_Gyro_x_Fil,85_Gyro_y_Fil,85_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil,95_Acc_N_Fil,95_Gyro_x_R,95_Gyro_y_R,95_Gyro_z_R,95_Gyro_x_Fil,95_Gyro_y_Fil,95_Gyro_z_Fil
20190930-1153-FRANKFURT_1-01-240,Salto A,90.351,-1.871,235.029,-48.733,-1.634,233.974,-46.654,36.276,-29.865,247.271,13.082,-21.331,244.952,5.421,5.966,42.444,189.503,24.43,32.068,187.97,30.92,5.038,17.887,118.277,60.62,21.306,124.722,57.104,6.555,31.876,147.582,26.382,31.263,147.906,27.361,6.251,36.277,179.457,6.494,36.102,178.685,7.55,6.428,40.91,198.367,4.156,41.472,196.292,2.781,6.275,48.967,180.09,-9.551,48.821,183.726,-7.415,7.043,55.301,209.316,-2.875,54.491,207.66,-4.058,6.397,51.592,224.925,-8.732,51.393,224.219,-7.817,6.201,34.153,223.639,0.24,34.806,222.845,-2.606,6.818,25.232,220.093,-28.578,25.025,220.253,-26.247,6.496,19.041,208.74,-28.418,19.77,208.494,-27.151,6.205,20.875,183.175,-11.963,21.247,182.414,-11.818,5.654,31.181,143.042,14.102,28.733,143.904,13.52,5.957,9.828,118.628,26.317,11.859,118.461,24.465,6.135,12.939,106.837,16.11,13.1,107.661,17.491,6.379,24.574,111.138,22.46,25.539,114.255,20.534,4.089,41.305,159.943,-20.356,39.445,165.93,-18.495,29.914,40.732,309.923,-37.257,37.096,284.201,-35.663
20190930-1153-FRANKFURT_1-01-241,Schraubensalto,91.575,15.411,183.678,-2.121,19.074,203.417,-1.388,56.169,17.565,231.749,58.168,17.577,229.116,62.166,7.808,37.03,206.02,145.257,40.419,201.626,141.541,3.898,90.096,113.891,189.524,87.12,119.39,188.884,3.825,105.227,120.72,227.031,107.317,117.729,226.567,3.978,161.567,89.322,243.08,159.837,86.103,241.158,3.833,170.84,0.764,243.013,170.253,0.926,247.495,6.154,158.048,-103.663,304.837,156.1,-103.66,302.782,7.988,118.378,-201.133,326.386,116.319,-197.275,324.055,9.934,33.053,-224.693,314.605,33.003,-222.931,316.936,11.259,-53.13,-188.243,345.424,-53.237,-184.872,346.391,11.862,-138.232,-95.574,387.101,-135.525,-96.392,382.293,11.395,-179.179,-11.837,339.211,-176.83,-11.757,338.411,9.975,-164.953,68.42,275.242,-162.24,65.962,275.726,7.301,-95.861,107.124,233.025,-97.185,105.571,232.447,6.574,-52.758,108.108,184.463,-52.615,108.763,186.897,6.856,-5.118,110.777,151.997,-6.531,112.501,149.896,8.904,24.888,147.453,92.937,24.416,148.691,94.552,9.262,38.175,222.6,51.357,37.913,220.935,48.063,56.939,37.47,237.587,-16.789,37.131,226.034,-11.963
20190930-1153-FRANKFURT_1-01-242,Rudi,97.401,42.863,52.998,33.195,43.481,51.982,38.637,39.649,40.973,-181.928,133.103,35.389,-170.945,130.262,5.734,-69.581,-222.041,201.291,-65.949,-216.65,199.828,8.36,-112.208,-129.699,273.122,-111.712,-135.637,276.953,9.3,-134.982,-129.064,388.036,-134.524,-126.38,384.262,11.444,-147.657,-94.133,450.331,-142.126,-94.421,451.884,14.026,-49.817,-49.3,503.267,-47.009,-47.204,501.556,14.977,109.972,12.431,530.914,107.745,7.022,532.893,16.571,237.316,-31.157,595.748,232.702,-35.112,591.447,17.507,256.178,-154.5,583.315,246.882,-151.782,583.959,17.137,98.239,-214.375,576.546,95.624,-206.946,577.707,16.558,-100.735,-146.502,575.52,-93.301,-145.727,569.279,14.994,-164.255,-58.356,473.486,-158.013,-58.238,473.439,11.443,-108.418,50.452,359.379,-109.04,46.056,359.898,7.733,-64.382,87.98,273.944,-64.007,88.228,276.296,7.087,-10.065,102.917,213.548,-10.804,103.934,212.842,6.896,38.676,116.272,146.177,36.608,117.927,144.257,7.199,53.598,178.564,49.138,52.953,179.727,54.167,4.769,50.223,292.867,39.729,55.006,287.166,40.655,58.015,80.356,256.068,18.962,70.54,257.178,18.669
20190930-1153-FRANKFURT_1-01-243,Salto C,93.429,-24.971,163.221,-75.323,-18.133,167.262,-70.945,33.855,-26.411,168.171,-34.085,-23.51,157.95,-35.346,4.358,17.63,40.542,16.718,14.118,46.318,15.803,8.343,6.83,-1.399,7.05,6.272,-3.555,5.884,10.207,6.24,-22.153,15.177,7.577,-5.845,12.796,11.645,21.325,268.284,0.692,22.057,268.703,2.43,15.729,43.443,567.785,23.463,43.04,555.629,20.237,23.675,61.427,592.559,8.837,62.124,581.986,9.546,19.922,104.182,446.385,6.781,100.121,446.225,3.44,7.604,80.801,293.619,-44.786,81.383,297.074,-39.055,3.433,34.255,170.773,-38.643,34.564,174.593,-37.157,4.694,9.479,140.561,-19.315,10.548,141.777,-20.893,3.19,-0.283,129.602,-18.948,0.105,129.034,-17.829,3.103,-3.809,100.991,4.67,-4.159,100.604,2.25,3.578,-10.443,72.176,5.247,-9.446,73.549,6.822,4.418,1.453,71.103,14.411,0.905,71.442,13.873,4.64,3.906,73.692,1.034,4.368,74.877,2.639,5.557,10.123,95.578,14.518,10.552,96.347,12.092,5.637,34.658,143.137,-8.478,32.831,146.639,-11.391,47.295,13.723,225.95,-68.963,18.644,204.525,-67.084
20190930-1153-FRANKFURT_1-01-244,Fliffis Rudi C,98.601,31.91,-7.031,-38.966,29.525,-16.444,-34.093,46.549,51.033,-424.814,35.457,46.469,-409.935,36.431,23.437,-22.343,-614.658,78.81,-21.325,-604.898,68.607,36.327,-67.73,-630.691,4.48,-64.67,-631.243,9.336,51.394,-42.949,-632.602,-18.379,-46.596,-628.398,-16.563,58.216,-52.44,-582.493,-14.709,-50.096,-591.871,-14.129,57.325,-61.888,-658.217,48.136,-66.753,-646.797,59.215,44.875,-136.37,-537.9,242.229,-125.109,-529.25,227.783,32.93,-63.21,-271.858,266.667,-73.669,-284.35,309.997,31.625,-86.128,-165.113,746.83,-71.338,-164.29,717.904,28.91,134.597,9.135,848.943,137.691,2.289,833.935,22.992,399.775,1.265,800.163,388.734,-10.554,801.469,26.919,425.651,-287.123,771.188,402.694,-275.772,774.493,30.878,67.056,-370.43,834.843,78.846,-349.66,828.503,30.971,-100.154,-80.932,768.887,-88.531,-83.569,754.125,22.323,-62.768,186.263,444.615,-62.985,173.608,458.029,20.231,0.376,225.931,286.403,3.188,232.254,284.922,20.621,100.479,310.645,166.683,97.947,307.867,167.46,16.386,158.137,377.941,55.352,148.452,379.451,54.689,62.0,79.206,360.905,-89.134,81.719,348.616,-72.811
20190930-1153-FRANKFURT_1-01-245,Doppelsalto C,88.45,36.29,201.98,-19.2,35.532,212.27,-27.871,26.369,-27.581,230.99,-0.789,-16.582,217.646,-1.767,12.633,41.356,75.815,-1.638,34.424,90.74,-0.248,19.539,33.391,111.59,12.842,34.367,113.599,10.357,26.497,72.707,293.627,-9.123,74.539,301.68,-9.4,36.34,117.947,554.531,-60.958,110.329,544.655,-55.732,39.261,57.106,637.554,-56.548,62.64,630.015,-58.758,44.015,60.738,607.297,-19.921,61.27,614.076,-21.188,50.82,87.397,648.347,21.167,86.567,649.904,17.458,52.553,89.44,729.819,-4.932,89.509,733.753,-0.243,51.565,91.589,819.382,34.005,93.054,803.596,29.102,45.488,115.457,703.276,7.85,109.278,688.371,8.743,22.144,58.174,455.687,-57.671,61.604,467.289,-57.046,10.96,19.166,278.476,-27.418,20.802,286.024,-24.923,11.366,22.477,228.103,-16.041,21.15,230.688,-15.946,10.435,6.689,196.726,-5.233,6.909,193.598,-6.41,11.502,-9.21,134.123,-2.056,-9.621,140.151,-0.961,14.127,-14.966,188.242,9.534,-12.196,192.556,11.765,12.458,31.163,315.438,29.081,28.374,307.096,19.903,67.231,15.088,235.965,-57.3,16.999,231.289,-49.793
20190930-1247-FRANKFURT_2-01-28,Salto C,86.761,18.169,160.487,18.417,16.154,158.622,17.241,27.044,11.283,119.5,-5.323,8.67,111.987,-1.045,7.442,4.469,-24.395,16.597,0.707,-18.427,15.397,12.141,-30.52,-85.56,22.35,-23.912,-77.416,18.244,10.788,-21.221,73.346,3.405,-21.967,84.763,6.073,14.016,-18.279,426.989,9.898,-16.257,410.929,11.486,19.709,9.944,526.21,18.734,8.095,524.017,15.749,23.105,10.169,542.612,-1.318,9.52,538.122,1.634,19.204,1.831,446.359,0.266,1.112,440.623,-6.053,6.566,-17.217,249.567,-58.967,-14.378,253.921,-51.649,4.057,-7.052,165.044,7.852,-8.216,169.454,4.592,4.594,-9.435,148.767,21.331,-9.505,149.027,19.492,4.817,-10.779,143.368,-5.204,-9.52,142.686,-3.268,4.914,1.589,134.121,-8.204,-0.22,134.478,-9.246,5.636,-8.478,124.792,-25.78,-9.277,124.517,-25.241,5.4,-30.467,111.57,-27.503,-29.496,111.619,-24.336,5.357,-43.39,102.756,34.45,-40.269,103.615,30.391,5.233,-11.14,120.597,17.668,-15.5,125.876,20.728,14.843,-10.075,279.657,9.621,-9.471,269.005,-2.07,76.892,9.531,237.824,-8.963,6.321,243.355,1.383
20190930-1247-FRANKFURT_2-01-29,Salto B,77.778,3.568,199.52,50.122,6.694,195.681,44.158,18.769,-10.116,125.984,-15.744,-12.436,115.557,-4.874,9.445,-23.871,-97.205,-0.898,-21.586,-83.242,-3.195,13.787,-8.566,-195.762,24.665,-6.03,-177.392,18.282,8.973,12.308,-43.287,8.834,10.934,-47.734,12.137,11.177,20.75,229.596,-2.275,21.027,234.389,-1.762,18.881,19.224,525.201,-29.593,17.914,512.369,-30.256,21.119,-8.04,563.724,-31.857,-6.869,557.69,-30.197,26.147,0.241,560.828,-2.831,-1.508,558.384,-4.534,20.982,-13.915,491.764,-14.252,-11.855,486.313,-15.822,11.463,-23.492,297.436,-46.22,-23.661,298.937,-38.9,3.974,-9.385,134.453,17.084,-8.522,139.957,14.134,5.118,20.629,103.124,43.236,17.948,105.317,40.639,5.701,1.124,120.476,28.814,1.93,119.192,26.67,5.493,-8.769,127.338,-5.612,-8.008,127.113,-3.88,6.792,-8.359,131.052,0.124,-8.366,131.469,1.405,7.778,-6.5,138.585,26.178,-4.489,139.028,21.394,5.476,17.773,151.709,-41.242,15.227,160.124,-36.384,17.443,16.336,316.638,-18.093,17.589,297.958,-18.125,82.599,24.158,239.444,40.628,19.623,249.296,35.568
20190930-1247-FRANKFURT_2-01-30,Salto A,71.653,-24.786,211.112,20.221,-17.831,209.819,24.989,14.809,7.18,198.786,35.991,0.27,202.133,31.421,10.585,13.946,187.299,16.695,15.302,185.01,21.022,4.264,29.275,137.472,-0.327,32.391,140.275,-0.657,6.875,27.38,156.911,-14.557,27.195,159.282,-12.106,8.598,23.287,211.787,3.916,22.847,209.553,0.48,8.682,29.921,234.635,-11.372,30.395,230.576,-10.397,7.363,32.403,216.724,-26.551,31.701,212.754,-24.28,7.723,17.288,179.704,-6.691,17.573,188.325,-9.199,8.168,9.949,231.797,-9.51,10.231,226.879,-8.368,7.79,11.913,231.641,3.824,11.313,232.875,2.264,7.668,6.908,230.661,-4.147,6.79,228.949,-3.822,7.329,2.665,205.532,-5.091,3.006,205.765,-4.451,7.618,-0.547,183.46,-0.188,-0.026,184.04,0.122,7.819,5.153,170.733,11.549,5.477,170.646,11.945,7.908,16.878,159.163,27.903,16.774,159.694,26.501,7.988,25.922,157.304,21.141,24.734,159.168,20.717,5.493,26.31,184.427,-14.364,24.932,185.852,-17.073,7.022,7.83,249.376,-74.521,11.852,256.122,-57.647,44.749,44.591,331.169,46.853,35.151,309.509,27.365
20190930-1247-FRANKFURT_2-01-31,Salto B,90.255,-13.767,162.14,-13.725,-7.524,176.865,-5.864,44.549,-19.7,183.228,19.044,-17.33,165.482,17.061,8.185,-3.297,-36.972,11.623,-3.541,-28.615,10.458,10.299,-2.483,-150.349,8.441,-1.632,-144.622,13.552,13.123,16.662,-141.172,63.556,15.695,-136.988,51.992,7.57,18.619,19.926,-54.263,19.429,37.051,-48.419,12.155,30.88,392.015,-36.26,29.206,374.163,-37.707,18.277,40.611,501.434,-51.819,38.61,503.872,-48.316,21.798,21.869,591.55,-51.118,23.001,586.595,-48.292,25.876,16.538,601.741,-12.772,15.932,590.219,-14.965,18.363,13.266,419.975,-49.021,14.164,417.911,-48.232,7.571,-7.948,208.416,-57.565,-8.028,216.145,-56.793,3.561,-20.527,99.605,0.568,-20.327,104.314,-0.654,4.722,-17.126,86.744,25.51,-16.494,87.717,24.44,5.227,-9.309,99.338,30.119,-9.352,99.408,28.99,5.871,3.348,113.472,24.061,3.746,113.9,25.57,5.445,20.9,123.608,33.562,20.057,122.671,29.465,3.28,16.881,144.138,-22.718,15.994,153.631,-15.813,8.579,13.843,316.329,7.366,16.323,297.577,4.225,69.746,41.101,214.892,16.32,39.716,225.548,11.408
20190930-1247-FRANKFURT_2-01-32,Salto C,83.257,21.486,181.469,-23.428,19.298,181.166,-17.329,26.163,-24.187,152.699,-0.178,-21.036,140.523,-2.964,9.976,-9.18,-35.174,2.188,-11.679,-26.65,3.956,10.38,-14.074,-74.328,11.326,-11.304,-69.374,10.751,9.214,13.231,9.203,12.252,11.524,26.503,9.954,14.481,25.295,391.067,-13.301,25.626,378.97,-9.642,21.201,38.901,572.027,-9.375,38.001,564.549,-11.043,24.765,42.529,575.198,-18.811,41.078,576.887,-17.029,29.368,20.043,590.073,16.372,25.865,559.315,-0.681,12.466,12.648,290.027,-99.505,10.333,308.872,-83.747,3.706,-10.537,151.621,-33.471,-12.459,159.593,-31.021,3.874,-14.041,108.68,16.874,-12.728,110.822,15.504,4.445,-2.519,110.684,23.964,-3.91,111.697,22.03,4.44,-8.4,117.045,7.109,-8.155,115.121,7.46,4.164,-7.756,97.881,1.397,-6.948,99.039,4.379,4.875,0.813,101.999,28.315,-0.205,105.098,25.58,5.434,0.822,150.904,16.958,1.242,149.481,14.25,4.863,7.596,175.188,-22.758,5.387,177.308,-19.954,10.403,-9.547,247.958,-19.808,-8.828,239.305,-17.958,64.734,7.145,178.305,11.109,7.404,180.548,10.534
20190930-1247-FRANKFURT_2-01-43,Salto C,81.833,14.391,130.462,37.388,11.163,128.673,29.965,25.998,-24.348,103.653,9.918,-19.256,94.159,16.502,10.943,8.024,-65.508,45.094,2.158,-53.374,42.182,10.361,-5.289,-74.709,22.224,-1.285,-68.153,22.298,9.352,6.886,78.917,8.1,6.291,97.986,5.071,14.818,0.791,483.529,-29.646,0.434,456.398,-23.493,20.256,-11.78,535.273,-2.189,-12.073,535.365,-4.587,21.172,-14.428,552.587,-2.915,-15.138,554.012,-3.442,23.86,-18.21,564.517,-6.065,-13.812,541.11,-14.286,13.194,-6.125,269.773,-66.01,-7.726,281.924,-54.11,3.722,-9.235,94.085,-0.335,-12.07,99.302,-0.119,4.408,-17.703,61.011,29.499,-16.277,64.649,25.028,4.269,-12.775,74.2,24.729,-13.579,75.587,24.627,4.557,-17.564,96.962,9.939,-17.251,97.292,10.423,5.01,-21.041,123.108,2.14,-20.65,122.157,2.34,5.313,-16.653,141.087,-1.978,-16.695,140.011,-2.209,5.238,-14.492,145.849,0.053,-14.401,148.044,1.264,2.765,-13.775,175.044,7.7,-15.494,179.639,9.182,9.295,-22.711,302.071,21.273,-19.894,287.723,17.529,68.764,10.595,258.332,33.711,12.614,257.213,35.771
20190930-1247-FRANKFURT_2-01-44,Salto B,83.61,18.534,178.859,48.645,13.945,194.063,44.707,27.139,-4.004,210.235,2.946,-3.398,193.224,1.723,5.855,1.095,61.631,-8.192,1.243,62.225,-6.203,5.582,3.361,6.361,-3.379,3.896,18.99,-2.721,7.463,5.856,57.603,-5.972,4.928,58.681,-5.386,7.715,5.089,110.873,-5.024,5.285,113.107,-5.079,8.358,8.327,191.632,2.772,7.816,190.308,1.07,9.42,8.583,251.591,-9.548,8.484,249.677,-9.182,10.369,3.178,282.538,-19.112,3.523,281.924,-16.896,11.305,4.434,314.522,-3.583,2.84,311.092,-4.415,10.35,-4.773,305.181,-7.348,-3.582,305.957,-8.373,9.267,-5.303,282.407,-13.837,-5.258,281.919,-12.706,8.482,-10.047,254.055,-0.326,-9.318,255.751,-0.612,7.962,-3.356,246.048,7.617,-3.631,245.535,6.635,7.505,0.263,235.846,-2.036,-0.519,236.184,-1.311,6.699,-5.883,229.965,-3.51,-5.444,230.084,-3.583,6.782,-9.266,219.247,-0.915,-9.985,220.948,-2.183,5.288,-17.59,237.353,-8.705,-16.96,242.247,-6.676,9.199,-5.742,325.594,7.376,-7.033,316.61,-0.735,62.836,0.183,259.459,16.182,6.104,258.017,25.803
20190930-1247-FRANKFURT_2-01-45,Salto A,87.099,6.033,184.148,60.391,3.859,191.91,54.139,30.277,7.74,208.36,7.703,5.397,204.01,12.632,9.153,26.948,218.357,9.56,28.163,212.926,9.25,4.487,44.098,170.628,-18.91,40.771,174.125,-21.441,6.02,17.452,153.681,-51.015,18.103,155.125,-49.449,6.485,6.587,163.928,-49.22,8.171,167.303,-46.101,7.083,-1.181,206.146,-11.377,-0.414,203.987,-16.887,7.5,7.344,211.781,-29.409,7.556,210.399,-26.566,7.367,17.79,207.27,-31.473,15.505,207.033,-30.867,6.74,-2.065,202.226,-23.605,-0.738,204.201,-22.503,6.799,-0.043,208.226,-15.287,-0.175,205.127,-16.613,7.257,4.007,179.606,-18.18,3.664,181.308,-19.799,7.597,-4.932,172.067,-37.925,-5.797,171.755,-37.496,7.619,-24.158,158.74,-46.052,-23.029,161.212,-43.24,7.926,-28.42,170.913,-12.674,-28.093,172.487,-14.171,8.376,-25.445,207.105,1.044,-25.685,205.727,-0.307,8.464,-22.571,230.314,-5.411,-22.371,230.592,-5.317,5.854,-20.898,267.22,-9.522,-20.46,269.793,-10.487,18.155,-14.893,326.255,-60.832,-13.658,313.187,-46.527,74.515,17.803,220.67,24.725,13.735,227.875,10.808
20190930-1247-FRANKFURT_2-01-46,Salto B,75.34,25.884,169.872,38.344,27.324,172.025,36.742,21.172,5.127,121.494,-4.343,1.546,114.633,4.956,9.487,-21.461,-7.154,42.111,-19.475,-3.881,33.843,9.419,-15.987,-38.608,23.136,-10.849,-31.085,21.116,9.205,3.34,46.669,-17.267,-0.454,56.821,-14.461,11.285,-13.655,311.83,-37.036,-11.326,309.811,-36.007,18.102,-3.7,529.498,-24.296,-4.813,516.788,-24.737,20.241,-1.874,533.935,-9.715,-2.312,534.514,-8.958,22.94,-6.671,533.944,-6.928,-6.294,529.059,-8.43,18.454,-9.873,431.47,-46.434,-11.812,422.227,-43.88,4.985,-34.709,223.074,-43.815,-31.137,234.219,-43.0,3.515,-8.953,172.341,8.807,-10.176,173.103,7.218,4.039,3.238,130.727,16.208,2.393,131.385,13.872,4.089,-6.26,106.526,-3.711,-6.622,107.729,-1.937,4.961,-18.795,102.644,2.347,-18.497,103.002,2.553,5.182,-25.536,102.072,12.649,-25.629,103.221,12.441,4.161,-30.492,115.375,14.687,-28.572,115.578,15.491,3.008,-13.132,159.577,16.242,-14.108,167.843,12.148,19.226,-8.49,304.504,-52.083,-8.567,283.385,-44.461,78.535,2.534,192.809,-18.914,2.277,200.958,-20.515
20190930-1247-FRANKFURT_2-01-47,Salto C,72.534,20.135,168.706,43.823,20.647,172.537,38.098,18.844,11.964,126.726,16.189,6.556,119.741,21.98,9.677,-28.918,12.218,2.372,-22.926,18.009,4.517,7.624,-13.047,43.473,13.077,-14.08,39.797,5.127,9.446,-33.921,73.125,1.754,-32.49,88.633,3.604,11.232,-21.26,252.496,10.225,-21.9,247.891,9.039,13.608,-13.035,364.49,-1.534,-13.368,364.112,1.425,17.38,-6.987,463.293,26.157,-6.08,453.319,22.111,16.34,10.158,439.107,13.168,9.012,437.725,14.894,13.972,10.345,372.54,2.6,10.416,375.155,2.732,11.357,6.017,335.035,-11.781,5.533,328.061,-11.734,5.773,-5.595,229.052,-16.785,-6.206,233.327,-15.605,5.375,-19.533,166.846,-5.788,-17.257,171.419,-5.806,4.944,-8.281,163.448,3.1,-9.462,162.375,2.977,5.137,-10.89,148.91,6.719,-10.92,150.491,5.996,5.316,-13.499,156.3,2.134,-12.702,157.353,3.358,4.804,-5.558,189.292,12.703,-4.53,190.35,12.812,4.389,18.058,218.319,7.148,16.355,211.049,7.711,4.767,27.941,160.877,24.395,24.658,162.243,13.757,47.668,-17.476,106.058,-43.172,-11.337,101.128,-32.209
20190930-1247-FRANKFURT_2-01-58,Strecksprung,88.749,-12.273,151.525,1.767,-11.066,150.623,3.444,24.4,9.587,141.915,39.998,7.923,137.338,41.475,1.334,3.732,69.068,70.619,4.566,73.124,65.395,1.873,-1.818,39.278,28.367,-3.752,37.809,30.569,1.112,-28.638,-8.497,7.367,-25.85,-7.651,6.276,1.308,-13.592,-22.342,-13.679,-13.839,-20.662,-14.104,0.939,-4.873,-10.784,-36.064,-5.57,-11.444,-33.846,0.8,-3.652,-21.864,-27.738,-3.932,-22.865,-28.11,1.193,-5.246,-45.931,-23.52,-4.258,-44.475,-23.664,0.65,5.362,-44.697,-19.962,4.85,-44.402,-19.199,0.833,12.466,-34.202,-6.976,12.748,-35.29,-6.843,0.92,21.471,-39.922,6.008,20.809,-40.923,4.985,0.921,18.457,-64.242,-0.368,18.182,-62.811,-0.155,1.09,11.24,-61.144,-4.692,11.562,-60.51,-3.925,0.791,11.513,-49.265,11.451,12.01,-51.008,11.037,1.808,13.788,-64.371,17.323,12.589,-63.441,15.412,2.01,-2.538,-68.575,-3.749,-2.585,-69.573,-2.473,4.655,-17.788,-86.021,-16.168,-16.812,-75.213,-13.827,16.083,-18.721,112.272,25.116,-15.477,100.096,16.593,65.138,0.378,155.304,0.231,-5.15,158.592,5.277
20190930-1247-FRANKFURT_2-01-61,Strecksprung,92.549,4.19,116.833,14.541,6.226,118.794,15.012,28.189,1.064,122.038,55.167,-0.501,120.484,50.346,2.06,-9.346,61.853,42.79,-8.648,64.834,45.539,0.568,0.243,53.977,45.603,-0.203,51.303,43.71,1.011,-8.198,26.776,14.844,-7.325,25.991,15.534,0.985,-0.975,-1.65,-1.041,-2.058,-0.125,-1.188,1.035,-6.06,-13.84,-12.942,-4.821,-12.905,-13.277,1.132,-1.825,-21.832,-28.921,-2.477,-22.206,-27.504,1.296,-6.267,-25.947,-34.161,-5.427,-26.889,-35.369,0.982,3.371,-32.313,-44.864,2.576,-31.756,-42.503,1.02,-0.288,-35.156,-15.952,0.176,-34.906,-17.206,0.964,2.39,-33.502,-5.678,2.108,-34.179,-5.571,0.845,2.733,-45.0,2.371,2.707,-44.651,2.113,0.81,2.256,-54.295,9.114,2.486,-54.082,8.76,0.988,4.672,-52.08,3.859,4.378,-53.302,2.873,1.762,0.328,-59.678,-3.751,0.38,-59.144,-2.686,1.003,-1.516,-68.262,5.601,-1.594,-68.362,5.604,1.932,2.972,-70.523,6.262,2.747,-69.26,3.883,14.382,-0.478,32.847,-4.265,1.722,36.993,-2.362,56.813,13.307,147.522,-6.608,9.271,142.789,-8.811
20190930-1247-FRANKFURT_2-01-76,Salto C,84.075,3.695,157.73,8.97,2.695,154.174,9.919,23.699,7.403,81.252,16.681,5.438,75.327,17.163,11.393,-10.724,-86.608,49.201,-9.825,-81.112,41.957,11.302,-7.227,-112.97,1.172,-5.003,-101.047,6.727,10.487,11.658,103.433,-14.073,9.693,122.047,-13.832,16.26,8.398,550.984,-5.477,8.415,521.225,-7.107,20.672,0.142,534.779,-14.988,0.922,538.784,-12.214,22.717,-8.677,560.177,-0.944,-7.518,556.562,-2.622,23.064,19.588,497.08,-14.177,14.997,488.692,-19.98,9.728,-17.068,233.039,-29.765,-9.934,239.315,-26.225,3.69,-3.852,107.303,10.083,-7.588,114.183,11.585,4.733,-15.031,117.942,3.338,-13.958,117.19,5.438,4.164,-6.103,135.624,6.638,-7.226,134.287,6.604,4.075,-4.182,132.141,8.756,-3.757,131.816,8.068,4.206,-1.713,118.957,2.121,-1.977,119.459,2.54,4.974,-4.07,104.794,6.894,-4.458,103.97,7.237,6.115,-9.717,90.751,17.723,-8.927,93.045,16.873,4.814,0.203,105.307,-4.547,-1.379,106.917,-7.236,12.687,-10.07,202.34,0.87,-3.25,199.435,1.453,67.877,53.842,191.402,26.998,44.197,182.473,31.878
