SprungID,Sprungtyp,std_Acc_N_Fil,std_Gyro_x_R,std_Gyro_y_R,std_Gyro_z_R,std_Gyro_x_Fil,std_Gyro_y_Fil,std_Gyro_z_Fil
20191007-1150-FRANKFURT_2-01-233,Fliffis B,19.028,80.339,436.453,173.852,75.503,430.045,165.615
0110-MORITZ-01-47,Fliffis- Rudi B,22.833,185.472,377.983,286.768,181.014,370.44,281.674
0609-1-01-513,Doppelsalto B,23.156,53.206,288.152,49.59,49.651,279.089,34.254
0827-BK2-02-97,Strecksprung,18.379,7.273,22.755,14.006,6.016,20.951,12.835
20191007-1150-FRANKFURT_2-01-168,Barani A,18.583,76.846,189.258,94.134,75.642,185.396,90.445
20191001-1148-FRANKFURT_1-01-218,Fliffis aus B,20.344,107.886,465.083,204.715,100.441,456.737,195.693
0115-CHARI-05-31,Doppelsalto B,22.126,28.935,275.206,26.056,26.193,269.228,20.244
0609-4-01-428,Fliffis B,22.876,98.895,363.792,120.721,96.261,350.178,116.361
0609-1-01-205,Von Bauch in Stand,23.374,17.347,63.338,29.223,15.235,57.774,19.678
20191007-1159-FRANKFURT_1-01-366,Barani A,19.167,58.903,198.413,138.825,56.932,193.746,136.466
20191007-1159-FRANKFURT_1-01-19,Salto C,19.136,39.193,224.726,38.578,32.714,213.925,25.923
20191007-1150-FRANKFURT_2-01-133,Salto C,19.588,29.455,177.632,41.446,24.803,170.336,30.095
0827-BK1-01-26,Salto C,23.727,13.033,162.242,17.315,10.397,156.425,10.144
20190930-1153-FRANKFURT_1-01-59,Strecksprung,25.976,13.85,76.467,25.368,11.514,74.443,19.128
20191008-1157-FRANKFURT_1-01-57,Strecksprung,26.968,20.597,35.213,37.23,18.148,33.972,33.782
20191007-1150-FRANKFURT_2-01-213,Salto B,21.279,28.016,221.635,43.213,22.246,210.059,33.048
20190930-1247-FRANKFURT_2-01-291,Grätschwinkel,19.059,14.059,141.736,31.898,10.85,133.038,22.504
0609-4-01-349,Strecksprung,25.672,15.581,55.93,16.28,13.302,52.17,13.151
0115-MORITZ-03-56,Strecksprung,26.358,13.236,68.669,24.174,11.17,62.873,18.151
20191007-1534-FRANKFURT_2-01-46,Barani A,20.002,74.453,187.942,94.328,72.781,184.782,92.077
0115-MORITZ-03-149,Voll- ein- voll- aus A,18.195,245.248,304.673,290.498,234.912,290.946,285.061
20191007-1159-FRANKFURT_1-01-59,Salto C,22.486,28.129,215.907,29.501,25.064,206.802,21.266
0609-1-01-699,Doppelsalto C,21.553,38.759,273.163,44.609,34.484,266.472,31.167
0110-MORITZ-01-31,Fliffis- Rudi B,23.029,201.425,371.677,273.366,196.207,364.401,268.026
0609-1-01-841,Bauchsprung,22.155,19.567,73.179,30.989,16.174,69.264,19.145
20191007-1524-FRANKFURT_1-01-98,Salto A,22.649,23.238,113.727,56.995,17.128,92.545,26.649
20191008-1157-FRANKFURT_1-01-17,Salto A,22.64,20.493,47.383,29.38,13.145,41.79,20.023
20191007-1524-FRANKFURT_1-01-95,Fliffis B,17.068,92.913,457.722,201.006,81.24,442.025,147.776
20191007-1159-FRANKFURT_1-01-272,Strecksprung,21.993,22.697,81.073,31.422,19.232,77.482,27.132
20191007-1159-FRANKFURT_1-01-74,Barani B,19.787,62.872,276.081,141.077,57.366,271.386,133.464
20191008-1157-FRANKFURT_1-01-79,Strecksprung,22.637,13.519,83.474,44.52,10.485,79.941,40.902
0609-4-01-41,Salto C,27.316,20.014,168.606,23.013,15.354,160.755,17.93
20190930-1616-FRANKFURT_1-01-201,Doppelsalto B,22.944,41.399,289.2,49.783,31.282,273.95,30.057
20190930-1247-FRANKFURT_2-01-200,Fliffis C,25.208,78.673,392.404,140.204,69.05,373.395,125.919
20191003-1152-FRANKFURT_1-01-42,3/4 Salto rw A,22.437,12.119,76.137,29.836,8.897,73.817,18.879
0609-1-01-692,Bauchsprung,23.652,14.226,64.471,19.744,11.328,59.036,14.786
0609-1-01-128,Bauchsprung,24.928,12.668,87.007,27.816,9.367,80.791,18.3
20191008-1207-FRANKFURT_2-01-160,Barani A,23.38,67.732,216.954,122.796,65.137,207.122,97.82
20191008-1207-FRANKFURT_2-01-287,Fliffis Rudi C,19.854,204.906,411.398,383.677,194.424,403.411,375.699
20191008-1207-FRANKFURT_2-01-215,Barani A,22.211,71.778,207.649,82.836,67.536,201.537,73.163
20191003-1152-FRANKFURT_1-01-27,3/4 Salto rw A,22.31,14.282,81.879,18.308,11.794,79.626,11.442
0609-4-01-477,Fliffis B,22.726,101.633,374.549,132.215,99.277,365.696,129.24
0115-JANEIKE-01-137,Fliffis B,18.47,120.614,419.946,171.369,115.9,413.81,165.618
20191007-1534-FRANKFURT_2-01-48,Barani A,20.18,60.524,200.291,103.952,59.321,196.546,100.675
0609-4-01-423,Fliffis B,24.121,86.34,363.467,143.787,83.811,352.248,139.009
0110-JANEIKE-01-161,Strecksprung,23.684,14.087,36.627,17.701,13.076,34.357,15.046
20191008-1157-FRANKFURT_1-01-70,Salto B,20.352,36.064,178.341,44.554,28.994,169.99,33.403
0827-BK2-02-66,Strecksprung,27.0,14.001,52.238,19.413,12.617,49.798,15.537
0609-1-01-482,Doppelsalto B,22.706,45.979,298.373,47.377,41.396,290.041,29.568
0609-1-01-824,Von Bauch in Stand,22.11,19.82,84.687,51.898,16.0,75.227,23.528
20191007-1524-FRANKFURT_1-01-37,Barani A,23.726,85.454,172.347,106.265,80.472,164.678,80.515
20191008-1207-FRANKFURT_2-01-121,Salto C,22.533,41.512,170.079,65.331,32.447,154.786,32.932
0827-BK1-01-32,Salto C,24.204,13.94,149.595,22.446,10.91,143.863,15.762
0115-JANEIKE-01-111,Triffis C,27.591,145.799,461.193,187.409,142.63,454.064,181.894
0609-1-01-122,Von Bauch in Stand,25.225,19.099,60.745,30.685,15.643,56.263,24.56
0609-4-01-526,Barani C,23.388,42.087,200.518,90.756,40.355,196.755,88.443
20191007-1159-FRANKFURT_1-01-369,Grätschwinkel,22.42,23.262,163.675,35.951,18.539,158.551,26.863
0609-1-01-157,Von Bauch in Stand,23.848,18.255,59.717,26.821,14.864,53.723,15.432
0110-MORITZ-01-78,Fliffis- Rudi B,22.994,200.868,376.142,283.63,196.335,368.089,279.15
0609-1-01-775,Bauchsprung,25.197,15.174,89.294,28.358,11.146,83.495,22.095
0827-BK2-01-73,Salto B,22.055,18.74,214.022,26.169,15.93,207.824,20.096
20190930-1616-FRANKFURT_1-01-29,Salto B,20.318,21.786,197.096,20.164,18.937,190.456,12.888
20190930-1247-FRANKFURT_2-01-340,Schraubensalto,21.675,108.261,142.614,134.232,106.22,138.444,129.823
0609-1-01-13,Salto C,22.891,24.525,195.244,29.539,20.864,186.768,20.24
0609-1-01-850,Von Bauch in Stand,25.151,20.435,77.736,29.019,15.746,71.652,16.69
20191001-1202-FRANKFURT_2-01-61,3/4 Salto rw A,23.083,23.292,86.873,70.585,16.058,68.886,39.45
20191007-1524-FRANKFURT_1-01-279,Salto B,24.863,57.035,227.837,68.622,52.916,198.89,45.596
0827-BK2-02-16,Salto C,23.16,22.92,196.797,24.814,20.558,191.117,17.8
0827-BK2-02-57,Salto B,23.179,24.953,183.419,35.331,21.17,178.415,26.911
20191001-1148-FRANKFURT_1-01-208,Strecksprung,21.171,16.956,77.624,25.617,13.161,74.806,21.247
20191003-1152-FRANKFURT_1-01-159,Salto C,20.914,14.472,186.28,26.385,9.973,180.721,17.637
20191007-1159-FRANKFURT_1-01-367,Salto A,26.204,28.66,81.666,36.355,23.351,68.879,28.34
20190930-1616-FRANKFURT_1-01-361,Barani C,21.947,56.586,196.086,69.135,53.791,190.857,61.874
20191008-1207-FRANKFURT_2-01-342,Schraubensalto A,18.041,90.272,166.333,166.422,87.862,162.088,161.485
0609-1-01-307,Salto C,19.681,21.542,206.084,27.927,18.677,199.383,18.451
20191007-1524-FRANKFURT_1-01-272,Strecksprung,22.932,21.872,82.421,33.673,16.229,75.016,23.528
0609-4-01-107,Schraubensalto C,18.757,102.875,136.569,171.003,100.889,132.426,169.044
0609-1-01-818,Bauchsprung,25.175,17.813,87.678,32.124,15.32,81.058,24.727
20190930-1616-FRANKFURT_1-01-327,Barani C,24.93,48.276,192.907,62.965,43.951,189.008,57.336
0609-1-01-861,Doppelsalto C,22.037,40.732,273.986,41.919,36.556,267.801,30.579
0609-4-01-563,Strecksprung,23.958,13.12,50.152,26.309,11.345,41.675,21.368
20191007-1159-FRANKFURT_1-01-124,Strecksprung,21.252,14.58,77.929,26.186,12.991,75.032,21.145
0609-1-01-642,Von Bauch in Stand,21.675,30.186,83.056,43.518,26.356,76.973,33.76
0827-BK2-01-71,Salto B,24.19,23.088,215.31,30.663,19.678,208.868,25.689
0110-JANEIKE-01-9,Strecksprung,26.995,11.721,51.408,23.247,9.191,48.799,17.635
20191001-1148-FRANKFURT_1-01-199,Salto rw A,20.749,29.379,97.535,26.41,23.773,80.763,19.308
0115-MORITZ-03-98,Salto C,25.197,14.055,177.713,23.536,11.605,170.133,18.572
0609-1-01-204,Bauchsprung,27.355,14.568,77.59,28.334,11.636,67.822,19.026
0827-BK2-02-41,Salto C,22.63,21.458,194.233,29.136,18.336,188.223,25.304
0115-MORITZ-03-117,Voll- ein- voll- aus B,16.985,282.114,335.248,321.266,272.997,321.007,315.088
0115-CHARI-05-109,Voll- ein 1 3/4 Salto vw C,19.087,238.166,206.448,213.317,234.325,186.607,207.876
0609-1-01-55,Strecksprung,25.724,11.054,50.262,18.84,9.184,47.703,14.361
