SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil
0609-1-01-140,Doppelsalto C,32.603,13.468,136.819,-28.587,14.572,139.214,-27.972,38.005,8.561,567.918,-2.013,7.789,566.013,-2.492,49.29,30.262,788.783,-3.425,30.244,785.759,-3.913,14.569,46.762,332.68,1.654,46.027,334.581,1.956,17.858,9.608,187.651,-12.386,9.822,184.759,-11.896
20190930-1616-FRANKFURT_1-01-295,Barani A,32.243,-41.385,-140.593,79.518,-40.891,-139.68,80.539,7.773,-133.832,-120.509,102.54,-133.49,-119.901,102.141,8.817,-177.414,10.843,170.683,-176.918,10.304,170.022,7.883,-73.626,148.191,88.433,-74.0,148.02,89.227,23.838,-9.92,215.161,13.841,-10.758,216.487,14.644
0609-4-01-558,Barani C,35.418,3.881,-213.346,45.654,3.645,-213.211,46.834,12.388,-7.373,-185.283,170.047,-7.986,-185.76,170.913,7.657,-80.907,36.386,256.118,-80.093,36.383,253.955,4.827,-37.569,90.268,113.672,-37.667,90.846,114.871,22.559,27.032,193.447,26.788,27.003,191.751,27.324
0609-1-01-199,Doppelsalto B,24.881,27.353,170.022,-31.618,27.479,166.477,-32.452,25.473,-20.54,400.32,-24.433,-21.341,401.827,-20.814,43.352,16.081,790.725,23.614,18.488,788.109,21.847,22.861,79.175,453.286,-7.266,76.544,455.105,-7.111,19.406,20.278,182.087,-20.298,21.13,180.339,-18.763
20191007-1159-FRANKFURT_1-01-307,Schraubensalto A,35.391,-4.255,-268.176,141.039,-3.27,-264.377,144.071,19.217,271.351,11.594,645.046,271.664,8.736,644.215,15.853,289.202,-160.128,605.061,287.214,-154.39,601.07,9.098,127.035,215.529,220.815,127.958,212.216,223.618,26.657,107.466,331.82,-13.973,104.553,331.919,-12.657
20191001-1148-FRANKFURT_1-01-119,Strecksprung,26.392,-7.048,95.753,9.175,-7.825,93.067,8.256,1.642,4.909,-4.43,4.183,6.132,-4.412,4.752,1.466,-5.663,-64.846,48.306,-5.499,-63.542,47.352,1.685,-5.267,-32.229,-24.039,-5.851,-31.265,-22.461,27.111,-14.719,103.961,-4.603,-13.899,108.356,-8.731
20191007-1159-FRANKFURT_1-01-400,3/4 Salto vw A,24.174,9.845,-29.933,1.248,9.105,-29.192,2.067,1.295,1.723,-35.916,6.149,1.451,-36.219,6.033,1.369,3.274,-190.461,15.847,3.556,-191.451,15.651,7.301,14.719,-331.804,18.1,14.58,-330.438,18.115,31.729,-1.561,-189.612,6.996,-1.179,-191.065,7.076
0115-MORITZ-03-177,Salto C,34.704,-0.539,16.27,-7.488,-0.547,22.06,-7.606,15.405,-17.637,431.769,10.036,-17.231,425.557,9.811,3.664,11.531,160.754,0.744,11.389,161.661,0.794,2.898,0.147,116.334,0.367,0.157,116.045,0.371,22.025,10.448,99.964,-1.306,10.939,97.302,-0.921
20191008-1157-FRANKFURT_1-01-198,Fliffis C,50.763,53.021,-536.069,-32.589,53.828,-536.744,-29.645,54.885,131.286,-690.755,-11.534,129.668,-688.388,-10.256,30.009,-22.055,-258.651,340.47,-20.552,-261.939,337.76,14.213,-26.594,206.974,221.468,-26.567,209.01,223.056,34.768,7.921,361.984,-8.814,8.232,361.123,-10.107
0827-BK2-02-10,Salto C,33.931,13.598,48.958,-30.05,13.103,49.656,-29.916,20.359,13.847,439.521,-34.904,13.648,434.662,-34.412,3.811,24.58,195.192,-23.049,25.051,198.28,-22.845,2.495,21.376,84.059,-22.83,21.24,84.383,-22.925,14.748,3.159,114.409,-20.415,3.478,112.638,-20.947
0609-1-01-156,Bauchsprung,23.111,1.697,7.394,-3.698,1.516,7.446,-3.511,0.627,-0.587,-59.795,3.056,-0.449,-59.61,3.084,0.517,-6.339,-75.042,-22.582,-6.284,-74.978,-22.322,0.912,7.046,-49.266,-3.53,6.88,-49.437,-3.582,27.625,-20.413,77.679,1.006,-19.793,75.566,2.925
20191007-1159-FRANKFURT_1-01-417,Salto C,28.161,-3.185,69.222,16.818,-4.297,64.644,18.48,11.689,4.173,407.388,1.404,4.146,406.941,-0.568,10.436,-15.382,341.829,24.928,-14.866,340.771,24.728,4.139,12.148,29.179,17.022,12.758,33.199,16.532,21.875,0.635,196.355,-25.114,1.933,195.22,-22.803
20191007-1524-FRANKFURT_1-01-183,Strecksprung,21.735,4.076,12.748,30.886,4.623,15.604,30.145,1.412,-18.784,12.682,-6.406,-18.903,11.157,-5.02,1.078,3.922,10.139,-6.453,3.654,10.144,-6.428,1.003,-21.934,1.432,11.864,-22.171,1.149,10.634,24.087,-5.065,-21.579,-42.388,-4.942,-20.992,-41.845
20190930-1153-FRANKFURT_1-01-166,Schraubensalto,27.791,40.133,186.339,116.847,41.092,185.378,116.839,3.58,162.318,36.41,208.125,161.418,35.276,208.684,9.387,41.257,-192.142,313.162,40.911,-189.823,312.831,11.245,-113.639,7.247,335.89,-112.097,6.16,335.035,21.176,41.591,176.576,104.996,40.295,174.17,106.587
20191007-1534-FRANKFURT_2-01-36,Barani A,42.857,-35.562,-182.787,84.29,-33.943,-179.545,82.132,9.093,-72.279,-104.996,152.519,-73.297,-106.424,153.352,9.529,-169.932,28.867,240.062,-168.358,28.217,238.196,9.413,-35.173,176.104,117.114,-36.369,176.589,116.707,25.033,-14.07,302.854,-34.467,-13.656,298.404,-32.516
0609-1-01-803,Bauchsprung,29.897,-0.128,-8.814,7.215,0.23,-8.198,6.491,0.627,-5.796,-41.349,4.261,-5.944,-41.911,4.035,1.217,-5.752,-74.356,-17.088,-5.681,-74.041,-16.528,1.513,3.698,-56.85,-6.008,4.046,-55.908,-6.367,25.837,-7.137,68.526,-12.577,-7.037,67.304,-10.949
0609-4-01-584,Barani C,33.514,3.19,-241.83,58.698,2.897,-242.773,58.592,15.167,-3.36,-326.554,155.477,-3.071,-324.208,154.655,7.886,-0.817,25.077,265.458,-0.996,23.863,265.27,5.381,-6.602,117.859,146.74,-6.766,117.862,147.325,25.927,15.802,145.574,29.92,16.323,145.383,29.828
0115-JANEIKE-01-114,Salto B,33.31,3.031,54.907,-36.176,7.297,60.12,-35.035,9.939,-16.028,187.09,-1.781,-16.368,186.462,-1.462,11.373,30.309,404.9,32.671,30.713,403.988,32.24,4.308,35.309,158.756,-19.373,34.514,159.757,-19.93,25.167,7.372,143.494,0.231,5.616,140.625,-0.244
0827-BK1-01-44,Salto C,35.177,9.115,36.668,11.314,8.384,40.697,10.482,18.217,-11.408,448.724,-1.126,-10.999,443.777,-0.836,4.783,-0.035,188.01,3.507,-0.294,189.08,3.313,3.505,-4.547,144.552,-5.534,-4.5,144.264,-5.258,20.2,-3.884,99.792,8.762,-3.524,99.003,9.345
0609-1-01-529,Salto C,27.793,12.496,37.428,-18.484,12.417,40.123,-18.382,17.621,9.508,472.643,-5.096,9.088,467.732,-5.221,3.776,26.541,212.981,-20.947,27.247,214.66,-20.742,3.176,2.541,77.852,-14.212,2.64,78.276,-14.117,26.675,1.029,153.182,-0.221,-0.255,153.604,0.201
0115-MORITZ-03-114,Fliffis- Rudi B,56.509,-35.086,-469.716,15.751,-35.179,-465.518,15.515,32.486,-176.075,-420.936,-183.111,-173.619,-421.925,-187.312,35.241,-396.92,-75.494,-608.271,-395.904,-73.734,-606.217,22.54,97.845,31.068,-415.263,93.362,29.355,-411.838,28.718,9.186,305.219,-24.716,9.902,304.557,-27.233
20190930-1616-FRANKFURT_1-01-188,Strecksprung,28.528,-8.039,72.023,26.923,-7.814,72.127,26.915,1.301,-5.534,-44.704,5.679,-5.541,-44.724,6.004,0.699,0.109,-47.503,-6.288,0.0,-47.213,-6.46,1.06,-3.635,-36.763,-10.43,-3.539,-37.382,-10.241,19.596,7.601,43.121,2.021,6.814,42.77,1.782
20191007-1150-FRANKFURT_2-01-214,Fliffis C,45.766,-101.393,-522.589,24.424,-99.093,-518.647,23.393,51.045,-87.276,-624.244,-26.022,-86.194,-625.62,-24.807,51.906,-59.99,-527.621,178.565,-61.436,-522.485,177.904,21.706,-66.978,58.477,380.962,-66.726,54.788,377.905,26.712,21.872,299.458,56.881,21.975,294.846,58.304
0827-BK2-02-134,Strecksprung,25.994,-3.613,30.956,-23.322,-3.662,31.321,-23.367,0.955,-9.397,-23.534,-32.645,-9.438,-23.979,-32.232,1.095,-11.339,-34.553,7.493,-10.97,-34.292,6.661,0.949,10.32,-5.77,-27.345,10.065,-5.938,-26.877,21.086,15.796,28.44,0.113,15.508,29.2,-0.295
0609-1-01-648,Doppelsalto C,27.868,13.761,160.591,-18.889,13.547,162.103,-19.451,40.83,-4.484,608.303,-6.806,-4.034,606.37,-7.943,46.059,2.752,760.471,-21.029,2.638,756.563,-20.188,12.53,35.679,266.093,-6.871,35.992,270.217,-7.007,21.984,5.694,254.109,-29.079,5.489,250.645,-28.669
0609-4-01-417,Salto C,34.107,-4.892,85.985,8.939,-4.493,89.26,8.111,15.931,15.859,420.104,-6.486,15.013,413.266,-6.173,3.782,1.78,144.937,-0.79,2.179,148.33,-0.697,3.022,6.367,114.136,0.322,6.286,113.823,0.458,11.418,-0.516,125.731,-2.925,0.126,120.872,-3.52
20191008-1207-FRANKFURT_2-01-139,Cody C,37.564,1.532,-77.232,57.014,1.844,-62.514,50.847,28.176,24.333,617.427,-49.611,24.963,608.234,-47.41,11.477,31.009,307.461,-31.874,29.866,307.737,-32.748,5.776,8.092,151.928,-35.768,8.252,151.417,-35.562,21.04,-6.952,199.527,9.112,-7.853,198.212,5.687
0609-4-01-470,Salto C,32.082,3.349,95.018,12.79,2.746,96.714,12.847,14.864,1.822,398.777,4.6,1.368,396.063,4.143,4.755,-7.213,179.654,13.228,-6.689,180.255,14.184,3.001,7.517,115.555,13.746,7.28,115.209,13.488,13.965,11.456,134.604,-0.245,10.617,130.254,-0.012
20191001-1148-FRANKFURT_1-01-92,Fliffis aus C,48.957,73.461,-525.785,-23.326,73.611,-525.082,-21.897,54.53,129.985,-692.407,-20.136,129.049,-691.727,-18.357,30.394,-21.265,-280.953,311.557,-21.795,-282.399,311.259,13.563,-40.313,189.515,234.603,-39.107,188.629,234.284,33.691,1.223,293.933,-14.073,1.539,306.485,-10.229
20191008-1207-FRANKFURT_2-01-341,Salto A,30.217,42.279,262.76,-38.488,42.785,262.835,-41.455,8.2,37.933,161.831,-45.642,38.7,162.918,-45.656,7.627,51.725,191.393,-53.13,51.652,191.255,-53.421,8.603,11.444,150.856,-59.737,11.688,151.716,-58.931,26.512,58.35,277.351,-69.74,57.189,278.315,-68.873
20191007-1150-FRANKFURT_2-01-223,Salto B,27.109,-3.018,90.171,-15.127,-1.103,86.268,-14.492,8.336,15.935,66.972,-10.728,16.294,74.558,-11.036,15.724,39.462,465.506,-16.271,38.838,461.969,-16.368,9.68,6.355,224.113,-21.897,6.281,225.586,-20.902,25.691,16.45,182.449,25.707,15.415,177.949,23.677
20191008-1157-FRANKFURT_1-01-216,Salto B,32.178,-20.637,123.66,7.026,-19.312,122.112,7.654,12.48,14.855,124.147,6.48,14.715,126.975,6.158,22.031,-15.395,488.039,-41.437,-14.887,484.951,-40.495,4.52,-0.488,102.55,10.173,-1.26,105.877,9.861,25.948,-19.21,179.833,-8.884,-19.557,176.901,-9.437
20190930-1247-FRANKFURT_2-01-172,Schraubensalto,31.776,18.482,203.813,70.513,19.798,203.528,72.786,4.937,179.935,91.776,164.97,179.77,90.689,166.03,9.049,119.235,-98.031,382.008,118.234,-96.047,380.202,10.231,-107.422,88.832,290.775,-106.38,88.23,290.026,20.948,-35.715,224.069,73.875,-36.011,223.614,74.981
20191007-1150-FRANKFURT_2-01-59,Salto B,31.005,-0.377,142.605,3.494,0.638,138.764,3.397,11.106,20.876,121.267,-11.065,20.667,126.028,-12.105,22.045,37.816,460.56,-32.511,37.375,459.209,-31.874,7.13,-0.485,170.118,-5.741,0.348,171.204,-6.079,21.25,26.055,183.743,4.25,25.204,182.849,5.906
20190930-1247-FRANKFURT_2-01-223,Rudi,35.385,-20.068,-223.465,82.045,-19.021,-220.063,84.65,10.973,53.494,-92.086,453.46,56.597,-92.755,450.353,17.244,340.135,-66.617,571.462,335.621,-63.553,572.236,9.293,59.489,189.139,286.591,60.397,185.966,286.378,21.608,24.949,272.734,31.691,23.505,272.522,33.563
20191007-1150-FRANKFURT_2-01-85,Schraubensalto A,31.065,114.993,203.016,44.92,115.087,204.547,47.042,5.992,213.678,32.642,267.904,211.442,31.64,266.85,14.778,53.247,-81.594,494.099,54.93,-79.472,490.437,12.17,-61.093,187.864,197.526,-61.068,188.236,200.204,17.316,44.204,300.572,37.573,43.494,298.004,37.253
0827-BK2-01-104,Salto A,27.175,13.412,115.711,-1.041,14.022,116.337,-0.066,6.772,-2.502,218.805,-15.385,-2.04,216.692,-15.863,5.11,20.841,188.093,-6.45,20.043,188.47,-6.378,4.622,0.379,135.372,-5.963,0.686,135.339,-6.266,21.2,7.764,186.922,-14.585,6.952,185.288,-14.779
20191007-1159-FRANKFURT_1-01-9,Salto C,30.383,10.836,47.536,16.179,11.586,59.683,17.168,13.827,5.131,517.298,-21.391,4.451,498.446,-22.61,5.975,-0.028,177.529,-12.668,-0.627,181.578,-12.91,4.941,-12.078,50.103,8.943,-12.24,51.813,8.104,13.889,-30.358,257.75,-10.454,-29.458,259.129,-9.184
20191007-1159-FRANKFURT_1-01-322,Strecksprung,25.805,-4.269,81.678,-9.925,-3.903,81.65,-9.107,1.655,-0.191,-8.68,14.634,-0.524,-8.173,15.199,1.586,-1.738,-38.262,16.425,-2.069,-37.675,16.501,1.326,-6.545,-36.539,-7.352,-6.624,-36.338,-7.565,25.354,-8.661,22.953,-4.894,-7.902,20.345,-5.506
20191001-1148-FRANKFURT_1-01-24,Strecksprung,28.33,9.95,91.99,18.269,9.895,92.634,19.235,1.232,-4.293,-0.057,-23.404,-3.412,0.068,-22.325,1.473,17.352,-87.064,-11.904,17.056,-86.97,-11.46,1.776,5.959,-95.098,28.58,6.059,-94.332,28.354,23.61,-19.63,77.403,-0.725,-19.004,77.313,-1.058
20190930-1247-FRANKFURT_2-01-109,Salto B,41.809,4.427,48.062,20.759,4.622,49.94,19.887,14.844,14.252,224.315,-9.397,14.159,223.716,-9.032,18.442,15.437,415.616,-21.502,15.148,415.115,-21.311,5.362,-8.461,127.118,-1.725,-7.992,127.016,-1.927,15.385,5.817,164.921,2.461,5.022,161.778,3.844
0609-4-01-97,Schraubensalto C,30.668,67.876,175.651,113.453,68.15,175.592,113.007,7.349,194.439,-17.235,315.172,192.125,-18.282,315.39,14.053,-86.803,-71.487,411.607,-85.002,-70.008,409.802,7.717,-91.311,156.386,171.766,-91.309,155.588,172.472,12.149,30.24,163.25,43.218,29.523,158.806,43.528
0115-MORITZ-03-179,1/2 ein 1/2 aus C,33.237,-244.326,217.8,-206.134,-244.325,212.735,-204.262,48.937,-448.609,-587.725,-15.986,-447.385,-581.405,-18.573,30.176,-110.768,-257.949,-361.24,-110.738,-257.034,-358.858,14.867,8.457,190.095,-238.01,8.008,188.663,-238.231,23.63,-2.183,240.991,-22.847,-2.594,236.702,-22.42
20190930-1616-FRANKFURT_1-01-328,Salto C,36.325,-14.666,46.684,13.538,-12.962,48.179,13.503,15.075,-25.868,348.35,-21.144,-26.246,348.811,-19.813,16.253,-19.387,325.772,-5.839,-19.385,324.436,-7.176,4.346,-14.179,115.658,2.111,-14.203,115.127,2.713,20.798,-6.175,136.292,-1.404,-6.66,134.99,-2.409
0110-MORITZ-01-52,Strecksprung,24.871,16.308,49.451,-3.861,15.858,50.208,-4.321,0.734,-0.643,-14.2,-3.686,-0.011,-14.371,-2.799,0.679,12.414,-49.659,11.67,12.193,-48.98,10.83,0.831,-0.069,-29.025,16.96,-0.179,-29.429,17.096,21.506,-21.463,29.621,0.291,-20.662,28.838,1.166
20191007-1524-FRANKFURT_1-01-59,Barani A,43.44,-74.101,-172.547,72.104,-73.976,-168.848,72.751,7.724,-80.514,-150.566,77.315,-81.055,-151.227,78.685,9.833,-132.022,-48.098,249.042,-131.396,-47.636,247.175,8.204,-43.644,161.411,167.85,-44.285,160.754,167.666,32.901,10.07,268.666,-3.874,10.179,266.805,-4.213
0609-1-01-859,Bauchsprung,30.025,0.51,-8.188,-4.391,0.578,-8.475,-4.723,0.777,-1.252,-57.072,-2.05,-1.481,-57.914,-2.309,2.159,-12.001,-100.633,-1.547,-11.873,-99.407,-1.842,1.165,9.87,-18.188,5.092,10.101,-19.62,5.759,24.101,7.161,96.52,-9.61,6.796,95.175,-9.646
0609-1-01-285,Strecksprung,29.208,-14.17,43.15,3.843,-14.089,43.394,4.162,0.584,16.868,-4.857,10.94,16.549,-4.93,11.177,0.453,-3.543,-24.453,-13.777,-3.396,-24.468,-13.647,0.261,3.999,-29.794,-9.478,3.98,-29.647,-9.395,22.172,0.903,9.746,9.037,0.777,9.66,8.44
0827-BK1-01-87,Salto B,35.612,8.464,7.556,4.205,7.849,9.68,2.902,15.546,-22.515,334.598,12.684,-22.374,333.479,13.455,11.814,-7.329,281.063,19.1,-7.31,280.361,19.081,3.187,6.804,125.509,5.025,6.756,125.174,5.25,23.552,3.596,130.343,7.065,3.82,129.54,6.911
20190930-1616-FRANKFURT_1-01-17,Strecksprung,32.423,6.189,8.134,1.143,6.394,7.865,0.526,1.169,10.201,-35.578,-7.163,9.797,-35.125,-7.438,0.612,-21.326,11.304,7.961,-21.018,10.796,8.008,0.924,-20.577,10.591,8.079,-20.42,10.669,7.944,20.567,20.468,-5.06,-18.156,19.462,-5.435,-17.4
20191007-1524-FRANKFURT_1-01-71,Strecksprung,29.626,16.403,93.851,25.335,16.609,93.812,24.853,1.705,3.816,-25.833,12.329,3.14,-25.223,12.569,0.784,-17.604,-48.384,-12.823,-17.53,-48.384,-12.141,0.861,-7.639,-43.188,3.977,-7.632,-43.266,3.036,21.179,-9.14,29.457,-0.698,-8.884,29.064,-0.846
0609-1-01-6,Fliffis C,48.541,-42.208,-267.893,-14.477,-42.823,-269.619,-12.49,56.772,-149.524,-756.333,41.626,-147.458,-749.404,37.659,17.98,133.598,-114.303,-214.653,133.199,-117.44,-211.071,15.558,256.43,18.908,-199.454,254.669,18.16,-199.25,25.52,-2.271,227.793,-83.415,-1.4,226.027,-84.927
0609-1-01-854,Bauchsprung,28.125,1.955,-1.741,-2.802,2.013,-1.838,-3.296,0.858,-6.245,-69.736,-10.793,-6.177,-69.32,-10.895,0.848,0.869,-74.353,-16.13,0.964,-74.136,-15.998,1.035,15.71,-33.41,7.483,15.986,-33.063,7.453,28.16,-12.029,76.694,4.383,-11.977,74.729,3.224
0110-JANEIKE-01-37,Strecksprung,33.855,-19.669,60.721,1.952,-19.672,61.365,1.958,1.639,-4.08,-14.43,-33.067,-3.673,-14.624,-33.22,0.596,-1.229,-49.383,-4.506,-1.304,-49.211,-4.572,0.672,-1.708,-37.036,-10.899,-1.58,-37.306,-10.989,25.359,4.893,10.78,-27.215,4.94,10.303,-27.049
0609-4-01-341,Fliffis B,55.629,-24.064,-393.247,31.041,-22.132,-387.226,30.409,33.368,25.744,-463.384,44.305,24.129,-463.274,45.984,20.939,-146.941,-97.064,314.858,-145.681,-95.726,313.032,17.839,-119.88,235.186,232.976,-120.112,233.53,232.831,19.781,16.111,297.482,43.132,15.419,291.02,42.924
0609-4-01-48,Salto C,31.658,6.871,112.043,9.212,6.81,114.399,8.371,8.448,17.411,214.726,-8.881,17.668,214.27,-8.704,8.458,12.588,296.444,-18.95,12.498,295.998,-18.508,5.533,6.48,192.201,0.815,6.628,192.738,0.877,16.273,28.635,199.574,9.025,28.496,197.539,8.603
20191008-1207-FRANKFURT_2-01-294,Strecksprung,27.348,12.107,100.022,52.449,9.008,98.424,54.554,1.853,-10.629,-41.611,6.703,-8.657,-39.88,2.989,1.397,-17.28,-53.223,18.927,-17.278,-54.331,18.08,1.148,-10.044,-54.04,0.44,-10.098,-53.18,0.026,22.682,-11.423,76.067,-36.65,-11.448,75.407,-36.309
0609-1-01-139,Von Bauch in Stand,31.141,-2.501,-27.007,26.112,-3.354,-25.917,22.93,1.488,7.47,11.962,-34.989,7.189,12.075,-33.031,1.256,-3.079,1.162,33.642,-3.314,1.234,33.379,2.067,7.626,40.96,-11.485,7.96,40.925,-10.734,23.042,9.358,87.469,12.628,9.462,88.12,11.957
20191008-1207-FRANKFURT_2-01-22,Strecksprung,33.568,18.043,96.745,24.502,17.331,95.371,23.644,1.622,-1.994,-9.672,11.596,-1.831,-7.932,12.203,0.952,-12.708,-41.896,5.023,-12.69,-41.973,4.264,0.957,-11.486,-49.782,-6.937,-11.408,-49.669,-6.655,19.536,-5.331,14.21,-10.427,-4.959,13.013,-7.825
0609-4-01-146,Schraubensalto C,26.372,87.732,179.379,132.024,87.909,178.036,132.572,11.299,212.198,-63.666,400.325,209.471,-62.826,398.148,13.089,-76.699,17.492,370.904,-74.967,16.484,371.064,7.117,-35.178,152.315,145.779,-35.256,152.948,145.99,28.621,15.702,201.064,11.548,15.364,200.282,11.771
20191008-1157-FRANKFURT_1-01-321,Salto A,24.248,-3.946,241.234,-15.434,-4.694,241.356,-16.768,7.755,-35.346,191.776,-4.499,-35.008,192.245,-4.09,6.556,-7.665,210.125,11.57,-7.639,209.006,11.417,6.804,0.303,122.794,-11.091,-0.149,123.696,-10.26,25.858,-6.083,250.743,-2.102,-5.422,248.718,-1.454
0115-JANEIKE-01-13,Triffis B,59.744,-100.767,-577.327,32.509,-100.426,-572.75,32.361,54.647,-270.016,-715.792,67.221,-270.102,-717.823,67.304,46.678,-236.798,-720.566,-98.413,-235.246,-716.574,-99.395,25.429,99.094,-81.273,-384.016,97.526,-84.859,-380.68,33.692,102.945,298.259,-91.584,101.852,298.514,-94.759
20190930-1616-FRANKFURT_1-01-78,Fliffis C,50.486,18.208,-534.855,4.68,18.134,-529.612,4.66,39.202,-1.105,-608.567,40.049,-1.391,-607.577,39.486,17.983,-42.128,-160.84,206.69,-42.882,-163.753,206.187,16.291,-143.224,119.235,233.966,-141.861,120.517,235.703,27.371,-38.312,312.317,16.095,-38.935,306.986,19.025
0110-JANEIKE-01-166,Schraubensalto,21.453,-27.425,179.115,-157.556,-28.086,179.388,-157.057,5.729,-174.082,-21.183,-283.866,-172.311,-22.799,-284.716,12.934,21.583,-197.305,-428.172,19.788,-195.247,-426.176,7.552,60.517,54.732,-248.174,60.949,53.925,-248.901,19.436,-3.63,211.956,-81.678,-3.653,208.792,-81.056
0609-1-01-105,Strecksprung,31.28,1.71,13.295,4.685,0.859,16.953,3.12,0.485,-21.717,-1.4,-1.244,-21.676,-1.488,-1.218,0.75,-8.236,1.045,-23.392,-8.383,1.364,-23.134,0.826,7.51,24.39,9.911,7.59,24.39,9.903,16.664,25.471,22.264,19.944,25.736,22.776,19.959
20191007-1524-FRANKFURT_1-01-82,Strecksprung,27.646,-7.557,85.923,6.855,-7.367,86.041,8.334,1.412,13.998,-37.742,6.754,14.035,-37.216,4.445,0.971,-2.108,-62.359,8.234,-1.804,-62.366,8.701,1.189,-13.469,-65.1,20.326,-13.592,-65.006,19.414,25.244,0.717,75.256,-17.209,0.253,74.381,-16.865
0609-1-01-234,Von Bauch in Stand,31.758,4.872,-29.611,-13.78,4.762,-27.757,-14.302,1.061,2.171,21.639,10.262,2.011,21.046,9.453,1.253,1.276,-54.059,3.878,1.193,-53.184,3.791,1.988,-3.024,51.976,-2.699,-3.045,50.896,-2.397,23.704,6.069,132.425,17.268,6.157,133.885,17.407
20191007-1159-FRANKFURT_1-01-160,Strecksprung,29.001,-12.877,95.326,21.03,-12.114,93.632,20.301,1.186,6.54,-3.763,-2.09,6.196,-2.196,-1.397,1.093,-3.464,-44.544,10.397,-3.535,-44.025,10.329,1.288,-7.611,-59.361,21.708,-7.725,-59.444,21.146,19.678,0.155,0.895,-19.581,0.135,1.308,-20.527
20191003-1152-FRANKFURT_1-01-100,Strecksprung,30.171,-6.564,48.999,-5.493,-6.684,50.096,-5.421,1.404,-14.02,-13.452,25.772,-14.15,-14.193,25.264,0.865,5.108,-30.42,-13.849,5.258,-30.089,-13.432,0.713,23.311,-19.522,3.388,22.774,-20.068,3.007,19.877,-10.725,3.758,7.912,-10.518,3.741,7.168
0609-1-01-404,Salto C,26.577,7.05,37.681,-2.227,8.579,39.719,-3.996,17.477,16.514,457.825,-24.958,15.907,453.487,-22.464,6.222,35.165,228.062,5.881,35.136,229.702,4.936,3.137,17.777,104.546,-22.39,17.433,103.847,-22.202,30.477,3.252,131.589,-10.448,2.564,134.412,-10.745
20190930-1153-FRANKFURT_1-01-170,Strecksprung,33.809,18.986,9.447,-1.513,18.887,8.626,-1.298,0.94,-10.954,-7.91,15.436,-10.801,-7.221,16.085,0.633,-1.318,9.628,15.968,-1.389,9.413,15.843,1.091,4.576,7.739,6.013,4.641,7.662,5.887,26.782,-13.762,-6.181,-14.288,-13.828,-6.899,-13.845
0609-1-01-424,Salto C,30.14,11.602,47.662,-9.338,12.389,51.149,-10.343,17.561,10.997,477.465,-2.565,11.015,472.663,-2.526,3.68,29.643,199.3,1.286,29.274,200.76,1.781,3.472,21.989,94.352,-11.0,21.669,94.38,-11.407,27.398,6.006,141.627,-3.876,5.314,142.906,-4.15
20191007-1159-FRANKFURT_1-01-21,Salto C,37.481,4.301,140.866,26.065,2.689,134.513,28.446,13.239,-5.579,110.372,-18.618,-5.897,115.676,-19.243,17.537,-3.345,435.306,-28.368,-3.44,430.965,-28.185,4.828,-22.671,115.044,-0.733,-22.693,117.735,-0.821,26.672,-11.127,216.794,10.867,-12.354,217.402,11.323
0115-JANEIKE-01-16,Salto B,33.403,11.306,102.141,-49.046,13.052,101.219,-45.653,12.653,-2.673,245.131,15.917,-2.697,245.849,15.078,11.752,23.349,345.612,15.376,23.465,345.076,16.202,4.073,36.985,113.431,0.537,36.583,114.003,0.574,27.493,19.764,137.425,1.929,18.155,134.939,1.563
0609-4-01-582,Barani C,35.52,16.548,-205.134,57.297,16.032,-205.75,57.476,13.366,-3.957,-246.755,171.054,-4.495,-246.044,171.051,7.645,-24.737,31.583,244.876,-23.891,31.502,243.582,5.149,-22.564,124.081,126.158,-22.501,124.325,126.622,24.073,-11.214,174.771,11.654,-11.235,173.746,12.612
20191007-1150-FRANKFURT_2-01-121,Strecksprung,32.231,-2.521,30.595,-23.99,-0.817,32.903,-24.913,2.008,0.188,-39.826,-41.469,-0.503,-39.304,-38.909,1.864,0.814,-9.868,31.468,1.073,-10.737,29.636,1.402,-2.228,14.855,2.071,-2.263,15.311,2.07,19.639,5.642,7.507,9.088,4.693,7.618,9.327
20191008-1207-FRANKFURT_2-01-145,Salto C,30.369,2.908,92.977,-40.647,5.971,88.089,-41.108,15.849,-5.9,396.392,8.063,-3.092,391.174,5.48,7.736,43.972,232.332,-43.415,41.654,235.484,-39.719,4.631,1.803,127.097,-21.394,2.002,126.979,-21.135,23.778,19.452,196.485,-16.497,16.928,193.394,-10.945
