SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,20_mean_Acc_N_Fil,20_std_Acc_N_Fil,20_mean_Gyro_x_R,20_std_Gyro_x_R,20_mean_Gyro_y_R,20_std_Gyro_y_R,20_mean_Gyro_z_R,20_std_Gyro_z_R,20_mean_Gyro_x_Fil,20_std_Gyro_x_Fil,20_mean_Gyro_y_Fil,20_std_Gyro_y_Fil,20_mean_Gyro_z_Fil,20_std_Gyro_z_Fil,40_mean_Acc_N_Fil,40_std_Acc_N_Fil,40_mean_Gyro_x_R,40_std_Gyro_x_R,40_mean_Gyro_y_R,40_std_Gyro_y_R,40_mean_Gyro_z_R,40_std_Gyro_z_R,40_mean_Gyro_x_Fil,40_std_Gyro_x_Fil,40_mean_Gyro_y_Fil,40_std_Gyro_y_Fil,40_mean_Gyro_z_Fil,40_std_Gyro_z_Fil,60_mean_Acc_N_Fil,60_std_Acc_N_Fil,60_mean_Gyro_x_R,60_std_Gyro_x_R,60_mean_Gyro_y_R,60_std_Gyro_y_R,60_mean_Gyro_z_R,60_std_Gyro_z_R,60_mean_Gyro_x_Fil,60_std_Gyro_x_Fil,60_mean_Gyro_y_Fil,60_std_Gyro_y_Fil,60_mean_Gyro_z_Fil,60_std_Gyro_z_Fil,80_mean_Acc_N_Fil,80_std_Acc_N_Fil,80_mean_Gyro_x_R,80_std_Gyro_x_R,80_mean_Gyro_y_R,80_std_Gyro_y_R,80_mean_Gyro_z_R,80_std_Gyro_z_R,80_mean_Gyro_x_Fil,80_std_Gyro_x_Fil,80_mean_Gyro_y_Fil,80_std_Gyro_y_Fil,80_mean_Gyro_z_Fil,80_std_Gyro_z_Fil
20191008-1207-FRANKFURT_2-01-306,Salto B,23.962,30.403,-9.468,38.546,61.975,190.458,-33.052,80.242,-5.118,32.551,63.594,167.392,-31.455,44.878,14.632,6.934,-4.463,30.883,206.351,298.293,-25.205,46.09,-4.199,25.159,202.959,291.931,-28.654,23.964,20.749,13.14,72.943,54.973,463.872,174.84,-89.081,22.934,71.815,49.666,462.136,169.561,-87.905,18.535,4.831,0.777,2.759,9.157,105.283,14.191,-41.584,8.447,2.474,8.268,106.091,15.866,-41.755,6.713,25.742,31.668,19.521,29.978,171.017,93.695,-35.556,83.869,19.168,20.941,163.22,79.556,-32.633,67.13
20191007-1524-FRANKFURT_1-01-180,Salto B,35.701,38.183,-6.564,54.17,112.093,114.341,-31.5,100.425,-2.831,39.398,124.169,103.714,-41.066,41.225,8.281,3.834,0.708,20.705,58.402,213.375,20.952,39.948,1.564,17.078,63.939,205.359,18.639,19.903,23.137,5.518,50.833,10.393,536.813,73.312,-11.582,22.673,50.069,8.092,531.382,69.261,-10.09,19.467,5.165,1.477,11.178,11.431,124.142,83.995,0.188,32.098,11.471,9.611,127.668,82.86,-0.816,28.941,28.973,36.338,40.011,33.532,204.29,148.263,9.405,54.962,37.592,26.83,199.861,119.598,10.801,38.567
0609-1-01-811,Doppelsalto C,32.051,27.572,13.636,18.788,171.846,114.301,-20.636,40.952,12.95,13.41,172.318,100.581,-20.819,24.149,34.861,10.795,-10.443,34.142,494.289,249.401,5.04,43.92,-10.13,27.972,493.951,239.38,3.637,29.445,50.946,3.281,21.076,22.465,785.174,38.474,-66.197,41.72,20.657,17.32,781.409,32.67,-61.156,27.368,19.638,9.952,10.19,28.81,396.764,150.952,1.474,27.519,10.903,22.757,399.509,150.262,-2.971,22.866,19.83,21.914,-6.455,23.409,220.56,38.68,-27.932,14.194,-5.282,19.621,218.323,32.745,-26.223,9.875
0609-1-01-361,Doppelsalto B,30.167,31.319,4.868,22.145,175.617,151.675,-23.392,65.503,4.629,15.434,172.904,136.63,-25.713,30.883,26.752,9.985,-19.187,16.528,415.506,316.572,0.52,28.204,-18.59,9.917,417.187,299.651,2.25,14.414,45.729,7.566,11.76,52.568,808.122,93.293,-4.557,32.779,11.908,46.454,806.912,81.601,-4.881,17.14,14.83,9.048,59.129,37.444,342.148,188.721,-34.054,21.261,58.81,37.104,343.859,183.967,-33.6,16.804,29.256,31.914,-2.779,24.534,162.402,100.404,-5.533,54.408,-2.133,14.082,162.25,58.792,-5.423,29.101
0609-4-01-550,Barani C,31.285,28.608,4.075,17.195,-256.706,170.477,39.842,34.996,3.902,12.301,-255.503,158.021,39.759,20.585,12.943,2.656,-1.84,20.771,-236.533,186.66,141.757,45.54,-2.774,15.816,-236.725,179.496,142.558,42.189,8.098,1.527,-53.925,36.886,-14.116,61.927,270.66,31.672,-52.522,35.205,-13.112,57.314,269.013,28.894,5.35,0.815,-11.899,17.734,115.768,7.155,164.551,47.894,-12.287,18.119,114.952,6.363,164.694,47.652,25.839,30.299,20.776,15.981,159.049,61.205,27.988,37.374,20.507,13.393,158.655,48.8,28.355,31.665
20191007-1150-FRANKFURT_2-01-154,Fliffis C,50.643,21.64,-66.846,29.148,-494.056,177.994,30.112,41.423,-64.621,29.006,-488.998,174.43,30.334,29.865,53.749,6.79,-73.948,23.509,-660.229,26.593,2.212,30.332,-73.524,20.298,-661.174,14.222,2.689,14.877,51.367,13.278,-105.292,45.597,-517.727,213.302,201.662,154.608,-104.271,39.237,-514.065,204.034,201.846,149.072,20.891,4.044,-21.992,53.621,64.327,108.605,388.81,111.066,-22.978,45.145,65.096,106.938,384.522,107.794,27.16,19.602,55.577,69.284,300.743,54.928,14.306,93.372,54.829,56.646,292.759,48.533,15.366,74.105
0115-JANEIKE-01-14,Salto B,35.725,38.765,17.926,32.635,81.967,142.777,-46.637,44.947,18.483,26.285,82.38,129.409,-42.397,21.945,14.518,6.051,35.86,37.368,324.067,217.661,-8.306,39.661,36.245,31.403,322.448,208.302,-11.137,26.456,6.946,4.954,55.684,20.749,259.158,95.018,-44.281,17.217,56.368,19.247,259.665,93.804,-43.676,14.324,4.264,0.521,14.708,10.043,130.15,11.827,-31.924,13.72,14.345,8.858,130.436,11.451,-32.381,12.162,25.315,32.96,-3.635,28.545,106.048,79.765,-3.949,25.291,-5.013,21.332,104.107,61.116,-3.695,19.996
0609-1-01-466,Doppelsalto B,28.326,28.439,9.738,25.877,150.318,201.717,-23.563,87.759,10.3,18.648,152.571,176.808,-22.787,31.751,27.607,10.783,-27.731,16.293,492.799,287.702,-9.407,48.126,-27.516,10.782,490.309,282.261,-8.596,34.589,43.384,13.246,52.661,65.596,766.713,122.283,3.847,60.763,52.302,56.674,762.918,106.329,2.929,40.855,10.593,1.757,40.755,15.421,250.166,100.572,-20.073,18.571,40.758,12.401,252.035,99.849,-20.117,14.137,30.618,32.336,15.209,21.399,206.347,94.448,-5.251,24.109,15.142,14.102,206.518,70.188,-5.065,18.098
20191008-1207-FRANKFURT_2-01-33,Strecksprung,26.68,33.07,12.109,34.297,69.565,44.505,27.936,23.445,10.336,28.107,69.456,30.486,25.0,17.046,1.104,0.603,4.13,8.394,-16.985,19.765,-3.7,29.028,5.152,8.252,-17.131,16.798,-0.876,14.269,0.933,0.132,-0.886,8.288,-44.314,8.315,-1.056,23.495,-0.774,6.476,-44.205,7.725,-1.165,20.172,0.861,0.282,-12.275,6.622,-41.818,10.741,15.198,17.444,-12.228,5.989,-41.645,9.861,15.364,14.816,19.402,27.974,-4.301,13.721,31.928,66.231,-12.156,25.53,-4.114,9.712,30.227,54.84,-10.612,11.009
20191007-1524-FRANKFURT_1-01-77,Fliffis- Rudi C,49.772,27.383,-26.907,111.575,-488.374,310.402,42.114,251.942,-23.322,79.199,-487.645,204.164,39.592,118.96,57.077,5.665,13.054,65.024,-684.474,62.427,129.413,77.722,11.056,60.377,-685.18,43.295,127.572,60.007,42.624,4.818,202.215,336.713,-211.339,377.825,730.082,292.288,207.968,317.306,-219.574,327.92,724.911,273.8,41.171,15.842,366.89,266.837,107.932,250.869,831.053,273.699,363.687,247.787,115.674,216.998,832.514,258.62,30.827,22.229,102.882,81.749,292.945,145.085,28.867,212.117,100.524,74.078,288.612,128.271,39.292,172.305
0609-1-01-223,Von Bauch in Stand,33.53,38.58,11.212,20.065,-21.433,71.889,2.097,47.323,10.196,13.636,-18.813,48.908,3.489,27.573,2.102,0.412,2.808,8.686,38.492,9.454,23.413,14.972,3.488,7.207,37.102,7.614,22.326,11.658,3.487,1.434,-8.601,29.105,-37.306,101.43,-16.109,44.598,-8.379,21.924,-37.111,89.146,-16.658,29.992,2.384,0.658,4.372,12.622,64.935,23.416,-1.096,9.349,4.079,8.053,65.198,21.202,-0.308,7.841,18.012,23.559,8.599,28.104,63.507,47.953,2.944,20.579,7.914,23.411,66.841,37.157,2.307,12.903
20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,33.682,30.078,27.175,36.988,154.605,156.459,-25.029,79.921,29.868,28.602,151.642,125.32,-27.729,51.643,32.852,7.349,61.804,32.695,515.866,213.291,-39.684,60.461,61.398,20.036,513.675,203.158,-39.86,34.79,46.605,1.659,87.114,12.768,732.379,29.637,-25.992,22.674,86.294,9.814,730.376,25.366,-26.454,13.725,20.73,9.468,56.488,35.337,396.611,183.282,-39.299,44.605,57.11,31.066,398.699,172.536,-37.701,21.284,15.397,14.446,28.141,23.29,295.568,121.018,-44.069,130.244,27.861,8.423,287.451,95.723,-36.166,55.032
0609-1-01-595,Doppelsalto B,30.038,31.338,17.075,14.473,166.484,211.739,-15.217,42.034,16.96,9.766,165.477,184.42,-18.693,23.996,25.396,10.167,-40.46,18.549,406.909,314.083,-19.695,34.709,-40.001,16.491,406.839,299.198,-16.245,18.438,43.055,6.138,23.811,56.637,752.379,101.102,14.353,45.745,22.637,44.423,754.847,77.948,12.976,24.323,13.675,8.281,32.636,19.561,347.785,202.707,-27.22,26.47,33.747,19.371,345.195,188.119,-26.377,17.925,21.969,23.071,2.382,12.007,218.021,78.358,-7.28,22.715,2.225,5.446,214.637,65.009,-5.647,16.649
0609-1-01-103,Von Bauch in Stand,32.196,36.414,16.36,23.818,-12.799,62.708,-10.855,61.182,14.048,19.4,-12.839,32.74,-11.448,26.966,0.891,0.621,7.561,8.944,20.839,11.527,9.379,9.841,7.743,5.044,21.258,7.296,10.106,6.234,0.656,0.331,-7.949,7.888,-7.131,12.72,-9.213,9.316,-7.477,6.637,-6.86,10.818,-9.117,7.461,0.931,0.248,-8.178,9.926,32.33,18.317,5.372,25.417,-7.965,8.048,31.216,16.439,5.468,23.479,23.801,28.084,-0.431,19.458,89.705,78.548,14.983,47.366,-1.165,12.398,91.613,71.6,14.663,30.145
20191007-1150-FRANKFURT_2-01-219,Strecksprung,28.072,32.393,-2.406,24.737,87.358,54.133,-14.261,29.826,-2.015,20.072,88.986,39.249,-14.818,18.715,0.906,0.434,-4.668,19.816,14.268,42.411,-8.858,29.88,-4.79,17.544,12.924,38.573,-8.027,21.987,0.817,0.132,1.507,5.92,-48.058,5.046,20.529,8.957,1.434,5.857,-48.074,4.246,20.438,8.178,1.078,0.126,-12.976,6.564,-49.781,2.845,10.943,15.475,-12.772,6.112,-49.466,2.088,11.191,14.661,23.399,28.025,11.546,21.449,10.137,54.252,-9.863,19.237,11.283,16.294,10.022,47.554,-9.086,9.39
20190930-1247-FRANKFURT_2-01-111,Schraubensalto,29.062,33.152,24.648,54.416,201.806,38.607,93.408,40.584,28.011,49.851,201.671,31.698,93.806,33.509,4.603,0.626,211.862,44.317,65.951,50.632,220.967,51.382,210.684,44.009,65.581,50.255,221.566,50.492,10.215,1.736,81.234,116.313,-95.794,25.603,398.106,24.461,81.36,112.552,-93.091,26.029,396.726,22.727,10.047,0.889,-52.265,10.131,165.659,79.98,261.248,108.951,-52.093,7.804,165.086,78.964,261.408,106.326,24.218,29.572,-11.178,39.595,247.471,46.151,66.071,65.021,-12.317,31.028,245.691,28.165,63.936,31.49
0827-BK1-01-22,Salto C,37.019,38.146,4.766,16.161,41.524,66.527,7.693,24.795,4.26,14.001,46.086,56.8,6.484,15.973,15.912,6.046,-6.745,14.512,436.215,113.202,10.503,15.487,-6.602,10.197,431.664,105.019,10.222,11.734,3.941,1.551,4.971,14.144,173.123,32.274,11.141,4.047,4.954,11.784,174.273,30.663,11.321,2.292,3.307,0.261,3.174,4.52,127.175,37.123,3.643,6.321,3.334,3.946,126.581,36.406,3.559,4.976,18.991,29.915,3.958,14.52,88.743,50.942,8.726,23.081,4.301,6.777,88.443,35.122,9.147,11.973
0609-4-01-501,Strecksprung,42.432,42.224,-2.496,20.671,39.761,71.682,12.34,31.878,-1.488,13.99,45.477,72.078,10.875,23.104,0.811,0.175,-4.991,5.604,-9.155,18.988,-2.889,7.582,-4.882,5.212,-9.622,18.318,-3.222,6.902,0.893,0.16,8.243,1.551,-54.118,5.35,15.082,3.489,8.232,1.226,-53.85,4.71,15.21,2.446,1.369,0.428,3.609,8.949,-33.659,12.001,17.107,13.16,3.586,8.322,-33.403,10.816,16.952,12.326,21.126,29.509,-1.884,10.045,45.753,77.244,-1.039,24.184,-1.69,5.241,46.378,68.81,-1.34,17.701
20191008-1157-FRANKFURT_1-01-333,Barani A,28.632,30.773,3.013,38.881,-138.762,118.269,111.915,65.402,1.531,34.149,-145.359,90.197,108.141,60.948,8.365,1.893,-145.008,42.242,-111.342,38.288,161.101,32.619,-144.343,39.691,-109.217,35.161,162.41,30.315,9.534,0.861,-120.3,50.731,104.702,61.298,277.455,38.839,-119.853,49.584,102.817,59.856,274.518,36.955,7.673,0.895,11.891,15.376,180.287,47.537,6.053,55.399,10.9,14.135,180.974,44.031,7.928,55.598,30.518,31.7,-4.02,23.854,300.605,72.159,-29.864,41.057,-3.574,10.833,301.696,52.846,-29.775,22.808
0827-BK2-01-96,Salto A,30.052,36.441,12.573,14.469,129.473,62.663,-4.941,18.803,13.092,10.009,129.441,54.193,-4.522,12.335,7.302,1.638,9.749,9.225,218.429,54.982,-22.124,11.75,9.415,6.294,217.417,52.303,-22.376,8.92,5.823,0.316,-13.873,20.493,208.992,17.654,-15.718,10.017,-13.49,18.381,209.068,16.442,-15.851,9.045,5.349,0.322,2.992,15.341,164.381,18.799,-10.981,2.837,2.913,14.289,164.2,17.988,-11.193,1.657,18.705,24.565,-14.167,8.656,141.526,37.873,-16.045,16.667,-14.089,6.111,140.031,29.028,-15.76,13.043
0827-BK2-02-25,Salto C,33.137,33.199,13.498,20.716,46.8,112.688,-15.167,31.723,13.456,17.484,48.267,103.704,-16.13,26.206,20.43,8.322,-1.284,23.251,443.773,233.538,-51.898,55.724,-1.354,21.328,439.445,221.391,-51.4,49.975,4.194,3.55,24.246,7.696,199.11,110.366,-30.213,9.124,24.071,5.722,201.575,109.079,-29.451,8.596,3.107,0.311,12.646,6.129,102.2,6.743,-36.715,4.729,12.505,5.57,101.949,6.076,-36.51,3.48,24.423,31.045,-0.357,22.175,117.346,48.105,3.547,36.232,-0.372,18.452,117.1,37.331,3.928,30.017
20190930-1616-FRANKFURT_1-01-28,Salto B,32.6,32.429,-9.122,17.104,26.964,160.881,4.727,18.848,-8.046,13.815,27.814,145.845,4.665,10.566,14.362,5.974,24.067,22.026,264.488,254.205,15.961,23.577,23.924,18.574,262.904,247.001,15.911,13.284,18.323,8.496,15.663,19.099,436.181,159.081,4.202,25.582,15.358,17.214,434.682,153.504,3.98,19.345,4.745,0.694,-12.06,10.475,114.778,9.905,16.356,10.613,-11.565,9.284,115.831,9.983,16.507,7.914,20.602,25.382,21.484,18.448,166.772,71.939,16.248,25.643,20.631,13.791,166.237,56.399,15.893,13.717
0115-MORITZ-03-83,Voll- ein- Rudi- aus B,46.175,35.018,16.426,118.593,-357.284,201.948,-165.552,210.059,13.225,113.151,-351.631,188.648,-168.685,197.901,40.649,10.506,-569.479,177.509,-151.081,352.307,-554.594,275.28,-564.869,161.175,-153.515,328.873,-552.374,258.47,42.88,14.483,-531.144,179.703,-112.628,283.386,-699.305,230.365,-526.82,164.164,-116.207,258.263,-697.759,216.878,32.017,9.177,30.257,233.444,-48.826,240.375,-552.709,130.711,23.134,227.175,-44.829,227.013,-550.733,129.905,33.162,23.611,-14.584,31.134,338.828,144.834,-45.56,106.4,-12.962,24.459,337.668,120.88,-46.978,97.442
20191008-1207-FRANKFURT_2-01-171,Salto C,28.904,31.998,5.251,16.663,11.204,147.472,-10.986,50.064,5.526,9.099,12.182,132.676,-9.289,34.439,15.505,7.618,-4.655,17.801,233.239,311.958,-19.128,41.023,-3.19,17.375,231.824,301.668,-17.535,28.975,21.16,14.475,68.718,47.119,467.947,193.878,-30.837,33.284,67.318,39.951,466.32,188.131,-31.141,24.218,4.621,0.835,12.254,14.758,120.682,16.037,-23.484,16.583,12.533,13.054,122.363,13.113,-24.49,11.224,18.415,23.29,-0.158,24.826,179.086,98.753,-11.441,84.297,1.243,12.35,174.887,68.428,-10.405,42.653
0827-BK2-02-147,Salto A,26.324,31.296,10.672,14.494,190.749,53.151,-27.14,28.72,11.138,10.075,190.348,40.446,-27.072,22.104,5.886,0.829,3.737,13.143,166.633,42.698,-26.438,10.756,3.21,7.974,166.777,38.917,-26.608,9.19,6.375,0.284,12.533,10.762,214.927,12.846,-10.23,12.229,12.598,8.578,214.696,9.395,-10.687,8.724,6.365,0.527,11.546,7.895,163.477,13.664,-35.484,9.98,11.608,6.299,164.298,12.718,-35.087,8.564,25.528,28.265,9.572,14.99,186.223,56.25,-10.757,15.651,9.193,10.519,185.549,44.822,-10.733,10.748
0110-MORITZ-01-31,Fliffis- Rudi B,53.007,30.478,14.151,48.219,-479.975,268.815,13.679,84.38,14.052,41.783,-475.434,266.115,14.558,51.073,33.047,14.13,-185.979,146.082,-402.605,320.756,-216.511,279.573,-183.064,132.087,-400.799,313.109,-218.695,272.378,35.143,8.87,-383.704,105.559,-49.983,269.072,-600.94,129.58,-382.718,93.648,-50.195,250.449,-598.756,119.318,21.442,5.934,121.911,103.986,28.487,164.492,-399.926,96.659,117.193,101.962,26.858,160.949,-398.191,95.443,31.743,29.912,-14.46,18.258,281.682,138.721,-47.822,72.648,-13.802,14.897,281.045,121.494,-50.043,68.285
20191001-1202-FRANKFURT_2-01-77,Barani A,35.187,33.966,21.715,29.547,164.218,77.338,51.255,63.779,21.964,23.281,162.222,66.306,49.526,36.919,9.988,2.546,101.053,22.692,149.809,39.847,132.005,46.453,101.442,19.718,150.606,32.307,133.283,39.6,12.205,0.849,134.104,36.773,-2.942,123.939,318.365,33.944,132.244,33.78,-3.715,117.726,316.042,30.711,10.114,0.918,-5.419,25.981,-191.51,12.888,127.025,83.341,-4.665,26.056,-191.606,7.753,128.152,81.223,19.148,21.885,-46.892,25.584,-228.951,105.468,-13.576,76.615,-45.642,18.678,-225.574,20.513,-10.788,38.548
20191008-1207-FRANKFURT_2-01-341,Salto A,30.217,34.161,42.279,30.511,262.76,81.815,-38.488,69.115,42.785,19.31,262.835,67.892,-41.455,52.931,8.2,0.916,37.933,12.227,161.831,36.609,-45.642,17.669,38.7,9.284,162.918,31.995,-45.656,9.645,7.627,0.391,51.725,11.913,191.393,13.126,-53.13,18.205,51.652,10.504,191.255,12.061,-53.421,14.653,8.603,0.727,11.444,19.276,150.856,9.108,-59.737,16.635,11.688,17.984,151.716,7.257,-58.931,15.568,26.512,31.264,58.35,42.896,277.351,96.112,-69.74,79.103,57.189,36.588,278.315,76.374,-68.873,63.079
0827-BK2-02-22,Salto C,32.44,34.208,6.958,25.455,31.207,92.889,-22.824,26.691,7.35,21.0,32.315,83.618,-23.479,18.862,19.465,6.535,-19.481,12.608,439.785,234.281,-55.381,42.595,-19.581,7.532,437.42,220.641,-54.228,36.578,6.43,6.893,13.32,11.079,229.545,129.039,-20.405,16.562,13.384,4.116,230.779,124.431,-20.373,9.112,2.708,0.325,12.589,6.144,100.325,7.089,-31.128,9.213,12.228,5.086,100.084,7.228,-31.26,7.995,24.46,31.957,-2.446,15.099,99.245,56.578,-5.626,21.264,-2.317,11.724,99.63,43.046,-5.903,18.734
0609-1-01-753,Doppelsalto C,33.213,28.318,9.035,8.98,157.792,72.961,-20.979,36.88,9.047,5.331,158.509,62.492,-20.932,22.711,38.137,10.965,-6.913,23.002,545.589,251.72,-5.754,34.232,-6.37,17.137,546.273,238.608,-4.615,10.055,49.826,4.784,44.182,21.898,786.436,56.104,-27.016,32.858,43.972,15.887,783.57,47.731,-26.989,20.033,15.352,7.08,37.742,19.455,362.834,147.363,-10.532,24.673,37.073,16.29,364.298,139.897,-11.536,18.587,17.38,19.203,-7.347,12.25,185.319,26.226,-14.953,42.682,-6.785,9.833,182.469,16.949,-13.821,40.379
20191007-1150-FRANKFURT_2-01-212,Fliffis B,48.481,18.752,-67.139,37.538,-613.554,178.204,42.84,41.343,-66.846,35.165,-606.756,165.159,41.972,24.172,43.291,1.47,-89.117,32.575,-636.836,23.722,-0.369,26.871,-88.3,29.933,-639.492,22.131,0.592,22.353,28.5,8.617,-50.825,20.338,-381.763,184.191,172.411,109.965,-48.502,21.105,-383.209,174.261,176.391,112.222,22.841,2.699,73.404,73.127,126.763,184.962,386.407,159.448,70.55,59.82,129.375,166.653,380.477,148.512,23.168,18.783,83.755,56.744,370.542,96.031,22.919,77.482,82.311,48.945,367.487,53.757,22.331,66.031
0609-4-01-135,Schraubensalto C,27.467,32.564,73.91,30.089,198.696,75.53,128.578,32.63,74.38,30.503,198.566,64.119,129.132,32.506,13.251,4.116,234.565,79.526,-57.841,126.936,436.885,101.426,231.348,74.047,-57.306,120.903,435.393,94.226,12.864,3.37,-70.799,42.382,31.944,108.675,392.208,96.231,-68.403,43.043,31.306,106.079,391.421,93.977,6.67,0.309,-15.048,20.221,164.392,8.807,128.363,62.328,-15.364,19.242,164.114,7.514,128.912,61.54,11.891,14.705,32.314,24.582,182.891,49.389,44.208,32.81,31.045,21.758,179.027,21.956,43.266,25.319
0609-1-01-334,Strecksprung,30.347,33.395,-8.701,16.078,-14.454,27.674,0.108,16.813,-8.066,13.56,-13.584,26.17,-0.907,12.516,0.8,0.53,3.584,6.681,-27.011,16.885,5.439,10.213,3.243,6.065,-27.489,14.737,5.539,8.514,0.774,0.213,-8.839,6.711,-8.257,12.763,23.447,12.185,-8.851,4.982,-7.611,10.777,23.101,7.423,0.697,0.262,16.067,15.255,10.101,10.313,-13.38,21.442,16.296,12.95,10.46,9.391,-13.214,16.854,21.158,26.896,8.732,9.784,43.063,19.518,-4.233,18.396,9.147,6.444,41.982,13.527,-3.845,10.726
20191007-1150-FRANKFURT_2-01-69,Salto B,32.258,27.661,-5.34,24.427,102.27,102.619,17.356,44.488,-3.893,15.155,96.035,89.603,15.309,28.999,10.255,4.661,35.499,20.336,99.668,255.103,-33.518,44.103,34.72,15.253,103.966,242.355,-34.097,25.626,22.413,3.723,36.589,13.851,497.02,88.045,-35.77,29.185,35.933,10.08,493.408,78.524,-36.39,25.098,7.012,1.297,20.625,6.395,177.566,66.47,-4.176,16.08,20.478,5.485,178.901,63.825,-3.33,11.817,22.092,24.865,30.039,22.784,173.872,80.802,17.04,41.038,28.015,14.974,171.537,58.323,14.06,18.151
20191008-1157-FRANKFURT_1-01-218,Salto A,26.528,32.639,-6.018,20.379,312.06,85.095,-16.368,52.724,-5.696,14.585,308.878,53.929,-16.066,33.614,7.981,1.079,-14.526,11.436,180.157,30.3,5.579,8.946,-14.214,9.661,181.872,25.106,5.352,3.729,7.185,0.334,-5.05,9.571,175.242,22.523,1.295,4.89,-5.123,6.616,175.374,21.592,1.6,3.198,6.904,0.634,2.061,5.73,153.335,30.705,-6.696,9.903,1.829,4.51,154.445,30.452,-6.338,7.494,25.579,32.44,-14.192,26.183,207.684,103.673,-16.932,25.533,-14.484,18.113,205.357,83.822,-17.223,14.962
20191008-1157-FRANKFURT_1-01-111,Barani A,29.355,31.975,34.053,33.178,-200.672,90.965,56.638,55.551,32.883,22.403,-198.31,76.935,58.721,50.473,9.236,0.697,-118.528,56.14,-128.099,18.382,189.388,17.906,-117.315,55.25,-127.675,15.628,189.741,13.132,9.647,0.505,-135.62,35.039,42.632,80.849,273.465,29.713,-134.806,34.5,41.999,78.874,270.973,27.426,8.264,1.152,-12.15,17.874,175.511,35.09,68.379,56.364,-13.077,17.244,175.311,32.467,68.871,56.28,28.534,33.341,-7.512,20.166,288.266,89.747,-17.97,21.289,-6.934,11.098,290.703,69.471,-17.575,11.186
20191003-1152-FRANKFURT_1-01-64,Salto B,31.547,29.938,-6.643,8.569,61.44,93.318,10.791,18.766,-6.149,6.233,60.05,86.595,8.635,12.982,10.708,4.135,-6.423,13.517,88.02,263.793,9.603,49.52,-6.879,9.293,91.697,253.555,10.461,40.264,27.186,9.9,-13.013,21.644,570.332,138.599,4.049,20.848,-13.105,18.308,563.518,134.536,5.241,15.034,5.527,1.291,-12.245,4.46,104.469,32.686,-29.463,10.112,-12.42,2.402,109.373,36.019,-29.367,7.297,17.723,20.712,-49.32,26.154,220.329,56.684,-2.662,21.82,-48.981,17.702,216.502,46.983,-3.396,11.431
20190930-1153-FRANKFURT_1-01-219,Salto A,28.182,34.94,7.253,11.473,149.16,60.35,4.494,29.583,7.69,6.709,148.734,54.027,5.098,22.363,5.988,0.715,19.86,13.222,198.29,45.868,2.188,22.817,19.781,10.536,197.663,42.9,2.286,19.652,5.486,0.435,19.911,7.483,199.003,10.773,-0.331,5.835,19.674,6.246,198.798,10.144,-0.917,3.542,4.91,0.512,-0.119,12.149,111.104,26.08,0.322,11.792,0.271,11.814,111.838,24.338,0.383,10.351,22.566,27.856,32.127,28.634,230.557,87.177,11.419,30.966,31.731,24.846,230.769,73.288,11.32,21.87
0827-BK2-02-49,Strecksprung,27.389,30.541,-8.655,9.415,-21.201,11.194,-11.771,12.583,-8.319,8.142,-20.013,10.064,-11.555,10.534,0.847,0.104,-0.048,1.699,-12.847,3.608,-15.469,2.371,-0.153,1.526,-13.189,2.601,-15.033,2.212,0.611,0.116,1.62,1.739,-2.572,8.111,-16.716,2.83,1.617,1.489,-2.582,7.683,-16.674,2.616,0.579,0.085,-2.529,2.97,8.951,3.356,-13.748,3.384,-2.491,2.699,8.925,2.33,-13.708,2.754,25.403,28.021,-4.407,9.87,-14.45,35.915,-24.449,21.348,-4.24,7.801,-13.703,29.436,-23.475,16.487
0609-4-01-479,Salto C,33.405,35.553,-4.644,19.978,118.082,136.495,18.121,12.527,-4.314,15.734,120.115,122.419,16.85,7.774,12.83,2.899,12.039,24.56,374.663,123.471,9.19,24.273,11.431,22.089,371.35,109.77,9.56,19.468,4.552,1.64,-0.726,5.94,157.777,54.479,1.396,4.39,-0.586,4.042,158.709,48.951,1.542,2.962,3.544,0.362,-0.583,2.502,122.676,20.345,-0.7,3.118,-0.632,2.22,122.529,20.007,-0.709,2.328,13.549,17.67,3.075,22.825,147.959,91.164,4.704,26.924,1.948,12.527,142.199,73.376,4.759,15.483
0609-1-01-546,Salto C,29.391,31.888,13.031,14.566,56.54,107.73,-19.553,30.761,13.307,9.63,60.423,94.571,-19.392,15.133,16.835,4.79,15.421,15.689,455.191,124.565,-28.96,29.029,15.388,10.026,448.893,117.174,-27.941,16.317,3.318,1.5,19.936,10.351,196.478,70.007,-8.289,12.931,19.876,8.03,198.837,70.847,-8.713,10.664,3.36,0.513,16.726,5.354,108.739,17.93,-7.048,7.141,16.524,3.55,108.435,17.186,-7.715,6.217,26.349,33.176,1.006,28.086,123.564,81.384,-12.819,26.315,0.583,23.212,124.88,69.046,-12.327,17.851
