SprungID,Sprungtyp,Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil
generated_Mean_Salto rw C,Salto rw C,90.309,-42.813,15.16,-18.267,-33.537,9.147,-5.017
generated_Mean_Salto rw C,Salto rw C,95.447,-42.467,-188.773,-60.04,-30.18,-31.41,-1.97
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,98.314,-13.893,-6.04,26.198,0.396,-1.54,2.081
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,94.351,6.32,6.822,12.82,2.2,-1.262,6.79
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,86.385,-3.671,-4.562,-10.92,1.275,-8.607,4.561
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,75.067,2.298,-11.858,11.462,2.19,-17.098,7.958
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,62.067,2.084,-19.024,13.849,3.358,-27.982,9.904
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,48.254,4.018,-40.527,10.696,5.121,-45.827,9.122
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,34.666,8.987,-75.811,10.638,7.268,-66.213,6.644
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,21.719,8.051,-94.753,3.156,8.559,-81.259,1.609
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,10.784,9.207,-97.971,-5.498,10.194,-86.162,-4.167
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,6.878,15.122,-79.047,-25.4,12.47,-84.375,-7.474
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,6.462,17.136,-90.204,-15.251,13.822,-85.653,-1.143
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,4.712,13.231,-128.007,26.258,13.456,-81.082,11.773
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,4.089,12.373,-61.893,22.896,12.318,-48.613,17.058
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,4.424,8.729,18.309,21.364,11.264,-6.169,16.817
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,4.646,9.949,50.553,13.211,11.851,20.96,13.216
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,4.595,15.707,43.109,8.229,13.434,28.432,8.913
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,4.429,16.32,25.409,3.087,13.529,24.826,5.534
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,4.068,12.993,11.324,-0.891,11.897,20.655,3.971
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,3.623,8.276,17.869,2.242,9.537,22.209,5.473
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,3.293,6.633,29.807,8.204,7.906,26.702,9.353
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,3.084,6.987,36.622,15.724,7.265,28.952,13.549
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.853,6.956,33.42,19.891,6.804,25.902,16.719
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.494,5.236,19.664,20.844,6.502,17.74,17.538
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.214,7.249,2.313,17.204,6.888,8.583,16.076
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.175,8.196,-1.687,12.218,6.932,3.126,14.006
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.318,7.127,1.922,9.818,6.214,1.05,13.113
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.409,4.364,3.082,12.651,5.01,-1.66,14.136
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.35,3.471,-4.644,17.956,4.194,-7.368,16.241
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.255,3.878,-12.0,19.467,3.947,-15.417,17.412
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.117,4.22,-24.529,18.809,3.718,-25.939,17.023
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.903,3.673,-37.918,15.604,3.096,-37.484,15.619
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.688,1.682,-50.858,15.42,2.185,-48.39,13.904
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.52,1.313,-60.047,10.753,1.559,-57.695,11.147
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.371,0.602,-67.031,8.924,1.143,-65.746,8.518
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.225,0.847,-72.904,4.076,1.052,-72.713,5.991
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.199,1.211,-79.34,2.271,1.127,-79.489,4.647
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.164,0.716,-85.293,4.007,1.158,-86.385,4.759
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.068,1.133,-93.358,6.058,1.535,-93.899,5.445
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,0.906,2.887,-104.18,5.196,2.102,-101.846,5.83
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.047,2.751,-110.731,5.887,2.206,-108.143,6.482
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.186,1.558,-114.236,7.971,1.935,-112.898,7.623
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.254,0.916,-118.218,10.218,1.874,-116.433,8.471
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.309,1.869,-118.916,7.924,2.387,-118.976,8.505
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.425,3.224,-122.849,8.876,3.369,-121.269,8.638
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.533,4.964,-124.089,9.418,4.384,-122.607,8.694
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.629,5.707,-123.169,8.189,5.062,-122.967,8.358
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.669,5.629,-122.202,7.162,5.342,-123.208,8.239
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.612,5.029,-124.062,9.647,5.523,-124.054,8.62
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.492,5.896,-125.976,8.151,5.957,-124.972,8.508
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.396,6.813,-125.476,7.189,6.426,-125.209,8.555
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.412,6.758,-124.884,8.722,6.698,-125.343,9.603
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.47,7.002,-125.871,11.891,6.944,-125.865,11.217
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.57,7.22,-125.193,12.736,7.173,-126.473,12.448
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.651,6.993,-126.309,13.862,7.369,-127.922,13.492
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.762,7.904,-128.984,13.607,7.756,-130.669,14.403
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.924,8.851,-134.087,15.567,8.076,-134.553,15.718
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.148,8.291,-139.673,18.049,7.886,-138.754,17.158
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.351,7.822,-142.04,18.191,7.322,-142.517,18.051
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.534,6.578,-146.069,18.173,6.444,-146.499,18.694
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.788,5.171,-149.998,19.847,5.521,-151.043,19.318
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,3.181,3.836,-157.429,21.364,4.837,-155.888,19.643
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,3.613,3.453,-160.689,20.08,4.797,-160.29,18.754
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,3.986,4.889,-163.138,16.569,5.711,-164.154,17.189
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,4.338,8.427,-166.338,13.387,7.117,-168.875,16.268
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,4.788,9.36,-174.898,17.571,7.818,-175.198,16.769
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,5.333,7.987,-183.04,18.602,7.445,-181.71,16.907
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,5.88,6.589,-191.269,16.542,6.698,-187.099,15.877
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,6.413,5.56,-191.727,11.74,5.923,-189.988,14.7
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,6.914,4.807,-193.249,14.287,5.359,-191.452,15.046
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.308,5.72,-189.413,15.629,5.131,-192.13,16.242
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.597,5.049,-190.951,18.024,4.847,-194.174,17.651
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.855,4.656,-197.969,18.971,4.422,-198.591,18.779
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,8.117,4.851,-204.356,19.578,3.752,-203.369,19.517
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,8.319,2.944,-207.856,20.631,2.682,-207.345,20.259
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,8.398,2.351,-210.436,21.916,1.305,-211.556,21.088
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,8.376,-0.587,-217.862,24.253,-0.628,-216.438,21.136
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,8.297,-2.647,-225.502,21.122,-2.521,-220.381,19.098
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,8.225,-5.131,-227.527,13.92,-4.246,-220.961,16.398
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,8.145,-7.242,-216.418,12.167,-5.374,-217.598,14.912
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.958,-6.022,-213.256,14.267,-5.499,-213.792,14.93
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.805,-5.896,-211.764,19.14,-5.199,-210.866,15.088
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.612,-4.973,-209.967,13.813,-4.707,-206.987,13.437
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.504,-5.069,-203.709,9.6,-3.844,-201.104,11.231
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.53,-1.916,-198.22,10.14,-2.095,-192.965,9.609
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.543,0.364,-184.764,6.062,-0.222,-181.874,8.468
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.322,1.576,-166.424,10.078,1.477,-168.17,8.586
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,6.971,2.711,-152.451,8.331,3.051,-155.839,7.811
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,6.639,3.889,-140.911,6.918,4.806,-146.303,6.729
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,6.62,7.411,-129.084,8.071,7.143,-140.549,5.23
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.441,10.553,-118.656,6.767,9.186,-144.364,1.537
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,8.883,9.929,-113.807,21.224,10.37,-156.507,-3.074
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,11.322,7.924,-162.213,-8.404,11.172,-149.394,-0.001
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,16.692,9.236,-171.278,-32.569,10.626,-151.781,10.911
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,22.525,10.884,-50.353,114.353,10.011,-141.294,21.977
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,31.57,6.74,-126.7,-7.187,7.957,-125.395,13.886
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,41.198,9.822,-126.958,10.662,5.751,-104.433,15.545
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,54.484,3.376,-75.449,27.3,2.837,-72.369,20.481
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,70.161,-4.233,-37.064,28.798,-0.496,-38.229,20.072
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,86.772,-5.218,13.16,18.731,-1.349,-5.083,14.086
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,100.248,-0.756,43.971,-3.318,0.271,10.907,4.98
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,107.926,-2.857,9.562,-4.718,0.895,4.659,2.712
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,105.2,3.242,-10.762,-10.64,4.119,-12.395,0.308
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,96.042,9.261,-39.774,4.071,7.139,-30.793,2.233
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,82.185,15.899,-55.656,0.551,8.916,-42.33,4.121
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,65.008,8.212,-37.336,-7.383,7.607,-50.803,7.515
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,48.858,17.264,-1.903,26.939,3.267,-65.636,15.745
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,39.455,-25.104,-217.198,4.075,-5.861,-100.061,19.514
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,32.541,-16.649,12.313,43.33,-10.514,-103.622,23.494
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,25.692,-7.393,-214.553,43.743,-11.941,-137.1,20.934
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,23.863,-18.984,-139.979,3.551,-13.795,-144.801,9.895
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,20.081,-13.643,-130.32,-27.812,-12.323,-143.321,7.962
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.886,-8.007,-158.111,76.866,-8.091,-154.9,18.65
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.386,-2.43,-195.713,6.003,-3.732,-178.938,10.847
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.275,0.93,-197.583,-8.445,-1.094,-204.987,5.551
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.578,1.517,-237.565,3.772,0.566,-235.929,7.315
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,17.557,1.412,-269.397,18.134,1.437,-264.436,10.283
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,18.701,3.103,-287.725,14.597,1.8,-290.167,11.073
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,20.003,1.061,-315.209,11.685,1.823,-312.771,11.378
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,21.297,1.23,-334.588,8.645,2.328,-333.099,12.534
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,22.772,2.478,-354.165,7.266,3.727,-351.121,13.857
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,24.204,6.282,-369.235,15.817,5.803,-366.861,17.67
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,25.676,8.506,-385.452,20.303,7.731,-381.773,22.695
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,27.096,9.449,-398.459,27.883,9.27,-394.2,29.198
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,28.289,11.099,-409.461,33.798,10.532,-403.743,36.879
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,29.292,12.777,-416.501,41.703,11.291,-410.426,46.427
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,30.105,12.663,-422.223,57.544,11.097,-412.895,58.515
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,30.547,10.287,-416.64,71.68,10.065,-410.696,71.07
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,30.552,10.795,-409.435,85.866,8.873,-405.128,83.581
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,30.178,9.155,-398.252,99.91,6.81,-396.808,94.937
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,29.561,5.704,-389.056,110.466,3.2,-387.379,103.631
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,28.509,-1.012,-381.496,111.95,-1.874,-376.513,108.678
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,27.145,-8.612,-369.508,110.917,-7.254,-362.908,111.923
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,25.629,-13.518,-350.857,111.026,-11.983,-345.635,115.519
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,24.223,-17.943,-326.21,115.499,-15.69,-325.528,121.622
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,23.037,-17.668,-303.976,128.854,-18.017,-304.47,130.454
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,22.073,-19.43,-284.0,135.784,-20.357,-283.01,140.733
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,21.227,-23.317,-266.13,149.89,-23.242,-261.077,153.666
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,20.523,-26.384,-240.579,167.193,-26.1,-236.63,168.517
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,19.856,-28.174,-210.875,181.631,-28.686,-210.235,184.377
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,19.217,-30.369,-179.913,200.139,-31.637,-183.663,202.389
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,18.425,-34.61,-148.628,225.317,-35.375,-158.723,221.83
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,17.385,-38.092,-130.588,250.336,-39.364,-140.027,238.677
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.149,-41.584,-123.518,257.231,-44.167,-126.496,250.228
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,15.213,-47.948,-116.638,254.049,-50.611,-115.091,258.526
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,14.61,-59.932,-103.934,266.125,-58.403,-102.948,268.751
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,14.219,-72.868,-93.863,286.113,-65.11,-89.962,280.873
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,14.004,-78.306,-74.953,294.12,-67.788,-74.544,289.922
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,13.696,-73.12,-61.304,292.089,-64.852,-58.523,295.842
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,13.37,-56.426,-37.683,297.176,-57.012,-41.98,304.004
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,13.188,-44.369,-14.769,316.407,-49.107,-27.802,317.554
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,13.252,-42.188,-15.511,341.219,-43.611,-18.962,331.048
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,12.997,-40.654,-10.635,344.783,-38.497,-13.492,339.869
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,12.481,-31.087,-15.073,352.393,-32.523,-8.673,346.187
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,12.022,-21.986,0.555,350.856,-27.298,-1.72,349.329
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.693,-20.675,5.424,352.099,-24.738,4.817,351.057
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.581,-22.97,10.224,355.421,-24.6,10.538,352.087
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.471,-27.517,14.859,352.285,-25.184,16.81,351.233
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.605,-26.024,22.287,349.584,-24.733,24.388,349.141
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.537,-22.306,31.313,349.19,-23.579,32.673,346.569
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.349,-23.57,41.737,348.536,-22.893,42.113,342.344
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.315,-23.682,53.873,338.52,-22.024,51.84,335.057
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.271,-21.464,63.518,331.923,-20.139,60.517,325.127
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.078,-18.024,67.656,318.059,-17.565,67.149,312.023
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.855,-14.245,75.403,299.037,-14.717,73.313,295.541
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.479,-11.376,79.384,276.843,-12.223,78.794,276.949
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.115,-8.377,82.311,259.71,-10.215,84.149,257.608
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.903,-7.379,89.998,237.638,-9.207,90.17,237.523
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.655,-8.513,96.337,216.803,-9.371,96.201,217.376
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.352,-10.377,103.461,195.918,-10.013,102.235,197.617
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.109,-11.273,108.103,176.358,-10.598,107.455,178.524
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.949,-11.464,112.812,159.038,-10.842,112.294,160.63
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.783,-11.242,115.228,141.767,-10.55,117.103,143.877
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.651,-9.567,120.671,124.296,-9.953,122.733,128.254
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.585,-8.623,128.002,112.024,-9.505,129.37,115.327
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.536,-8.963,139.8,100.297,-9.438,136.68,104.17
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.449,-10.299,145.127,91.682,-9.568,142.492,95.3
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.329,-10.984,143.965,84.743,-9.314,147.258,88.358
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.228,-9.386,149.63,83.259,-8.04,153.684,83.671
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.258,-5.969,161.83,80.819,-5.95,161.862,79.038
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.387,-3.01,167.944,71.311,-3.853,170.783,74.067
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.64,-2.515,178.245,69.677,-2.142,181.071,69.81
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.928,-1.257,191.301,64.36,-0.355,193.106,66.45
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.27,1.795,204.633,64.638,2.009,206.495,63.923
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.591,3.887,222.497,59.459,4.477,220.293,60.929
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.915,7.231,231.696,61.8,7.414,233.315,58.473
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.272,10.157,245.508,58.17,10.4,247.398,53.925
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.401,13.757,261.191,51.449,13.315,262.095,46.703
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.341,15.391,279.527,39.407,16.083,277.745,36.408
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.235,17.904,295.056,27.852,19.18,291.687,24.43
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.018,24.188,310.37,15.106,22.82,303.802,10.092
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.825,28.984,325.419,-4.546,25.587,311.88,-7.03
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.802,28.106,326.11,-49.624,26.493,312.518,-23.997
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,14.183,27.235,321.621,-24.289,25.906,302.892,-31.947
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,20.639,30.104,299.059,-44.798,24.749,284.263,-41.448
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,30.765,25.663,276.191,-64.111,20.78,258.307,-49.907
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,43.712,15.602,228.294,-65.541,14.423,222.507,-49.623
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,56.868,2.148,174.282,-31.821,7.406,182.863,-41.692
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,67.979,-5.983,145.727,-37.645,3.16,146.327,-35.94
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,77.048,-0.052,120.11,-34.193,4.248,111.701,-30.171
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,84.198,27.033,-22.965,-12.993,7.269,76.378,-23.301
generated_Mean_Fliffis aus B,Fliffis aus B,107.671,-6.796,-46.072,-8.584,-2.049,-10.806,-25.932
generated_Mean_Fliffis aus B,Fliffis aus B,109.212,1.228,-45.5,-38.532,2.902,-55.736,-31.187
generated_Mean_Fliffis aus B,Fliffis aus B,104.836,7.916,-112.316,-40.756,10.083,-101.414,-33.353
generated_Mean_Fliffis aus B,Fliffis aus B,94.567,16.552,-140.264,-35.508,18.392,-140.124,-31.469
generated_Mean_Fliffis aus B,Fliffis aus B,80.435,27.568,-168.176,-32.932,27.977,-178.448,-26.446
generated_Mean_Fliffis aus B,Fliffis aus B,64.344,40.84,-207.172,-21.268,37.864,-223.535,-17.173
generated_Mean_Fliffis aus B,Fliffis aus B,48.142,51.544,-270.704,-8.332,45.473,-282.316,-3.167
generated_Mean_Fliffis aus B,Fliffis aus B,33.158,51.96,-339.328,19.624,48.537,-351.482,14.156
generated_Mean_Fliffis aus B,Fliffis aus B,23.963,63.592,-442.468,37.58,48.939,-421.978,28.412
generated_Mean_Fliffis aus B,Fliffis aus B,29.191,39.3,-500.348,48.16,40.65,-477.836,33.619
generated_Mean_Fliffis aus B,Fliffis aus B,33.455,28.048,-524.0,38.48,33.037,-519.845,26.505
generated_Mean_Fliffis aus B,Fliffis aus B,28.569,30.52,-526.776,-1.508,30.343,-564.327,14.292
generated_Mean_Fliffis aus B,Fliffis aus B,26.361,31.348,-665.18,-4.16,28.34,-609.889,15.627
generated_Mean_Fliffis aus B,Fliffis aus B,29.157,20.312,-599.008,51.696,23.861,-623.725,24.306
generated_Mean_Fliffis aus B,Fliffis aus B,32.306,20.292,-656.068,10.9,20.287,-653.731,18.612
generated_Mean_Fliffis aus B,Fliffis aus B,34.41,16.756,-698.82,13.132,17.681,-684.519,14.693
generated_Mean_Fliffis aus B,Fliffis aus B,36.598,18.78,-712.844,14.452,15.218,-706.772,12.284
generated_Mean_Fliffis aus B,Fliffis aus B,37.858,12.936,-723.34,4.936,10.515,-721.75,10.49
generated_Mean_Fliffis aus B,Fliffis aus B,38.707,4.492,-738.984,12.904,4.272,-735.053,11.506
generated_Mean_Fliffis aus B,Fliffis aus B,39.426,-0.788,-749.172,10.988,-1.958,-745.375,13.617
generated_Mean_Fliffis aus B,Fliffis aus B,39.878,-7.124,-759.864,19.94,-8.314,-753.52,17.144
generated_Mean_Fliffis aus B,Fliffis aus B,39.937,-16.008,-762.904,24.384,-14.357,-757.504,18.047
generated_Mean_Fliffis aus B,Fliffis aus B,39.787,-17.74,-762.292,20.144,-18.438,-756.781,15.108
generated_Mean_Fliffis aus B,Fliffis aus B,39.896,-26.8,-755.244,12.26,-22.217,-750.199,9.391
generated_Mean_Fliffis aus B,Fliffis aus B,40.3,-28.364,-742.432,4.08,-23.731,-738.224,1.487
generated_Mean_Fliffis aus B,Fliffis aus B,41.094,-22.792,-719.468,-18.764,-22.314,-723.043,-6.968
generated_Mean_Fliffis aus B,Fliffis aus B,41.957,-17.4,-710.32,-5.376,-21.007,-710.308,-10.541
generated_Mean_Fliffis aus B,Fliffis aus B,42.44,-22.82,-696.692,-11.204,-22.203,-698.365,-15.292
generated_Mean_Fliffis aus B,Fliffis aus B,42.898,-27.324,-685.32,-25.704,-22.452,-686.723,-22.034
generated_Mean_Fliffis aus B,Fliffis aus B,42.905,-23.472,-674.96,-26.124,-19.384,-675.552,-26.619
generated_Mean_Fliffis aus B,Fliffis aus B,42.002,-14.472,-667.888,-32.068,-12.985,-663.041,-30.742
generated_Mean_Fliffis aus B,Fliffis aus B,40.212,-5.112,-649.596,-38.32,-5.162,-646.288,-34.644
generated_Mean_Fliffis aus B,Fliffis aus B,37.698,3.492,-636.28,-34.364,3.306,-624.712,-37.088
generated_Mean_Fliffis aus B,Fliffis aus B,34.532,10.78,-601.664,-38.508,11.429,-592.049,-42.02
