SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,25_mean_Acc_N_Fil,25_std_Acc_N_Fil,25_mean_Gyro_x_R,25_std_Gyro_x_R,25_mean_Gyro_y_R,25_std_Gyro_y_R,25_mean_Gyro_z_R,25_std_Gyro_z_R,25_mean_Gyro_x_Fil,25_std_Gyro_x_Fil,25_mean_Gyro_y_Fil,25_std_Gyro_y_Fil,25_mean_Gyro_z_Fil,25_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,75_mean_Acc_N_Fil,75_std_Acc_N_Fil,75_mean_Gyro_x_R,75_std_Gyro_x_R,75_mean_Gyro_y_R,75_std_Gyro_y_R,75_mean_Gyro_z_R,75_std_Gyro_z_R,75_mean_Gyro_x_Fil,75_std_Gyro_x_Fil,75_mean_Gyro_y_Fil,75_std_Gyro_y_Fil,75_mean_Gyro_z_Fil,75_std_Gyro_z_Fil
20191008-1157-FRANKFURT_1-01-219,Rudi,32.594,29.495,3.854,40.414,-255.167,126.525,220.17,241.238,6.396,38.516,-253.292,116.679,223.411,237.88,19.86,2.744,287.987,89.091,-72.919,142.9,742.651,55.618,284.129,83.455,-69.381,121.835,739.313,42.313,11.649,3.775,29.799,28.954,148.83,97.852,316.66,235.569,30.993,26.009,146.025,99.747,316.65,229.458,25.607,29.149,21.477,26.78,273.65,77.817,5.777,68.88,20.561,18.599,273.477,66.599,6.166,57.144
20191008-1157-FRANKFURT_1-01-220,Grätschwinkel,19.377,28.666,-6.711,25.254,27.532,68.335,13.854,43.657,-5.647,17.594,25.772,59.054,13.947,23.535,6.834,3.198,-10.001,11.343,-187.018,81.197,-15.535,16.561,-10.461,7.747,-184.65,75.397,-15.868,10.825,6.745,3.35,-0.708,18.167,122.089,34.137,0.451,24.313,-0.245,14.748,119.874,32.368,0.691,17.618,21.114,31.214,3.653,25.734,38.702,54.516,-6.776,43.266,3.463,11.49,40.388,39.516,-7.091,32.821
20191008-1157-FRANKFURT_1-01-221,Barani C,33.436,26.509,58.59,28.195,-349.681,155.01,52.064,65.942,58.199,21.771,-349.453,142.196,52.011,57.54,10.769,4.436,-69.56,44.687,-68.393,130.112,281.337,91.292,-68.626,34.648,-69.015,125.43,282.561,75.83,6.833,1.48,-21.617,11.018,96.583,32.405,153.516,144.768,-22.116,10.044,96.732,32.293,152.363,139.744,19.973,24.972,-15.334,27.188,244.542,55.576,-20.136,43.952,-15.604,9.676,244.066,43.818,-20.823,21.954
20191008-1157-FRANKFURT_1-01-222,Salto C,28.395,29.826,0.914,27.292,84.444,143.578,14.899,43.886,0.967,21.295,89.25,120.874,15.481,24.591,13.722,3.775,4.457,44.808,475.567,152.113,-30.511,65.811,3.203,36.263,468.862,142.302,-26.055,38.982,4.267,1.245,-5.54,18.727,93.799,32.426,-19.3,24.03,-4.243,18.014,95.552,32.776,-23.604,11.235,21.973,30.13,-24.223,27.1,170.684,82.057,-21.664,51.403,-24.837,17.173,169.54,69.333,-21.864,44.189
20191008-1157-FRANKFURT_1-01-223,3/4 Salto vw A,22.221,31.07,3.09,24.744,-43.187,82.883,11.939,57.378,3.52,15.397,-42.395,66.225,12.392,28.73,1.657,0.693,-19.877,9.588,-125.301,63.757,14.189,20.623,-19.612,8.344,-124.946,61.848,14.005,18.329,4.065,3.235,-6.45,10.269,-256.058,69.053,0.168,12.514,-6.88,6.703,-256.303,66.985,0.072,7.652,28.999,35.576,3.176,35.777,-211.605,246.37,0.858,152.651,3.902,25.07,-214.406,128.451,2.094,32.892
20191008-1157-FRANKFURT_1-01-224,Baby- Fliffis C,32.941,25.034,4.121,41.986,-346.415,321.818,-24.139,74.864,4.156,37.557,-342.985,196.999,-22.991,38.823,23.258,8.166,-6.501,75.819,-301.152,222.217,215.587,152.145,-10.282,61.311,-299.616,216.287,214.561,140.557,10.257,1.725,-21.789,23.721,135.686,61.157,254.259,162.584,-18.192,11.838,134.535,61.702,252.785,155.412,22.67,25.372,-4.235,28.983,279.277,74.443,5.686,63.371,-4.531,14.504,276.831,64.456,4.731,44.007
20191008-1157-FRANKFURT_1-01-236,Fliffis C,48.849,23.237,87.992,32.266,-534.961,187.716,-12.323,54.505,87.163,28.701,-535.061,175.233,-11.765,38.038,47.912,10.916,61.269,92.471,-633.821,160.51,111.103,104.332,60.962,89.26,-627.897,160.005,114.59,104.097,17.856,4.931,-75.158,40.022,85.214,107.95,367.762,120.473,-74.22,32.311,80.261,110.07,363.014,109.404,28.374,28.391,-10.168,34.677,312.199,97.847,-12.145,59.853,-9.951,17.256,312.903,83.741,-10.636,52.12
20191008-1157-FRANKFURT_1-01-237,Salto B,23.808,27.138,-6.005,17.536,30.204,201.745,3.699,66.07,-6.225,9.391,33.49,178.043,3.828,33.682,19.094,9.515,21.353,25.066,434.206,189.211,-41.081,32.541,21.464,18.144,430.455,180.002,-41.26,22.178,6.037,3.748,-8.508,13.547,158.839,125.316,-11.842,28.417,-8.982,10.537,159.226,116.021,-11.848,19.841,18.979,27.941,-8.582,20.527,175.641,83.664,-12.093,37.758,-9.743,10.706,173.393,67.089,-13.125,20.319
20191008-1157-FRANKFURT_1-01-238,Barani A,30.917,32.862,-1.477,50.298,-176.935,126.813,66.679,81.757,-0.602,44.619,-175.948,110.555,67.873,73.703,10.396,1.191,-137.162,25.232,-74.729,103.203,245.785,72.114,-136.343,24.066,-73.463,99.22,244.626,68.934,8.413,0.86,-51.67,44.837,157.597,25.712,110.914,91.659,-52.081,43.629,157.176,23.008,112.023,90.003,16.817,22.318,5.153,28.916,266.643,56.047,-1.033,45.064,4.336,17.032,266.585,45.568,-0.984,37.518
20191008-1157-FRANKFURT_1-01-239,Salto A,27.346,32.727,-5.533,35.43,231.037,71.57,-17.996,55.5,-5.888,24.188,230.791,48.129,-18.228,36.657,8.094,1.568,-17.91,21.795,203.774,29.823,1.392,23.756,-16.891,15.768,203.479,26.954,1.459,13.134,6.805,0.511,-3.916,5.31,169.624,28.465,-11.646,6.667,-3.82,4.233,169.966,27.971,-11.364,5.219,20.437,25.486,-13.364,23.028,204.483,92.036,-19.83,27.637,-13.808,9.848,202.597,76.208,-20.684,18.285
20191008-1157-FRANKFURT_1-01-240,Rudi,33.427,30.7,33.545,42.353,-211.234,132.533,228.769,218.906,35.863,38.576,-209.633,118.499,232.546,213.634,23.027,4.764,269.63,91.424,-54.96,156.146,735.8,102.147,266.514,84.989,-52.479,137.794,732.181,93.82,9.747,2.006,63.164,14.21,121.668,124.692,318.891,198.314,64.144,11.645,119.652,124.619,319.344,193.56,24.819,29.169,17.866,30.111,327.319,114.794,-35.936,67.753,18.053,18.321,325.742,93.409,-35.248,33.655
20191008-1157-FRANKFURT_1-01-241,Grätschwinkel,21.785,30.588,2.479,29.608,25.959,122.217,-13.575,48.121,2.246,20.672,25.878,105.86,-13.422,31.452,9.958,3.303,-5.55,16.773,-210.32,138.435,22.527,28.813,-5.303,12.077,-207.131,134.204,21.174,21.021,5.89,2.907,2.421,20.708,128.174,32.82,-3.819,26.236,2.636,14.116,126.409,27.531,-3.819,16.631,21.326,31.127,-3.614,39.922,29.554,140.849,1.801,95.118,-4.952,24.615,33.122,45.945,1.631,51.094
20191008-1157-FRANKFURT_1-01-242,Barani C,32.349,28.57,4.526,23.393,-331.906,163.611,31.539,55.001,6.194,16.397,-333.034,134.898,32.575,44.758,10.007,3.447,-63.672,45.41,-62.733,67.775,231.435,81.314,-63.545,40.254,-65.57,64.795,231.074,71.614,6.638,0.57,-39.849,33.339,110.813,35.853,173.488,84.921,-40.51,32.21,110.516,35.533,173.373,83.437,25.72,32.393,-17.952,29.258,229.996,86.264,4.641,58.786,-16.454,16.952,234.137,62.615,8.502,21.584
20191008-1157-FRANKFURT_1-01-243,Salto C,21.589,23.822,10.927,26.325,111.42,187.214,13.371,37.896,10.018,15.336,110.65,159.83,9.126,17.058,15.832,6.796,14.274,14.922,441.045,209.789,-33.01,46.94,14.243,7.17,435.697,149.971,-33.159,29.566,4.183,0.879,1.247,8.797,89.801,41.526,-16.297,16.991,0.773,6.418,91.668,30.948,-15.138,7.564,23.101,30.482,-6.233,24.562,170.338,66.702,-4.742,60.006,-5.356,14.851,168.735,54.77,-5.616,38.646
20191008-1157-FRANKFURT_1-01-244,3/4 Salto vw A,21.531,31.997,1.119,25.48,-45.366,39.257,14.319,31.29,0.761,18.267,-44.355,29.687,14.771,20.289,1.306,0.277,-4.606,5.555,-137.962,40.291,7.138,6.339,-4.545,4.44,-137.839,40.004,7.259,3.622,3.826,1.065,-0.153,11.379,-238.706,18.17,12.518,9.214,-0.208,10.029,-238.556,17.286,12.606,5.112,25.912,31.565,8.537,24.974,-194.746,245.225,7.997,170.496,8.537,16.537,-197.345,111.524,7.604,25.17
20191008-1157-FRANKFURT_1-01-245,Baby- Fliffis C,29.937,25.433,32.438,45.031,-294.621,268.915,0.487,83.178,32.431,35.108,-292.393,191.232,0.998,18.801,20.304,7.389,42.456,40.019,-412.935,192.594,198.625,126.307,42.545,36.693,-410.931,187.915,199.455,121.669,8.491,1.377,45.657,14.517,6.505,56.755,304.539,69.616,45.603,12.857,5.851,56.542,302.536,66.73,18.232,26.331,76.714,42.543,266.101,114.834,28.579,109.233,76.13,35.587,264.598,103.681,30.692,95.606
20191008-1157-FRANKFURT_1-01-259,Grätschwinkel,20.782,30.742,-4.067,8.407,18.036,76.727,-0.88,26.609,-2.848,3.971,14.303,63.959,0.234,18.378,7.477,3.542,2.448,16.88,-190.365,107.865,-1.661,26.62,2.511,12.69,-188.185,102.064,-1.521,19.639,5.345,2.681,-5.607,20.617,133.255,76.283,4.045,32.693,-5.565,17.138,131.901,68.267,4.254,24.08,21.855,31.246,6.944,25.566,11.92,88.647,-4.065,53.002,7.181,14.339,14.218,39.243,-2.777,19.963
20191008-1157-FRANKFURT_1-01-260,Barani C,30.616,28.465,10.255,29.803,-326.484,131.261,58.059,40.152,8.977,27.104,-326.391,111.398,58.456,29.438,9.565,3.315,-55.881,41.646,-39.782,67.638,256.979,61.215,-55.113,35.192,-42.274,67.397,255.217,59.066,6.396,0.523,-41.065,21.077,122.701,33.316,148.076,93.631,-41.735,20.288,122.593,32.786,147.928,92.495,24.338,30.82,-25.558,22.666,250.207,69.913,-3.362,27.362,-25.199,13.11,250.236,56.353,-3.751,17.891
20191008-1157-FRANKFURT_1-01-261,Salto C,23.789,25.043,-10.916,28.518,70.915,170.835,14.447,49.576,-10.926,19.64,75.7,148.588,15.034,28.135,14.016,3.742,-7.044,32.793,524.204,169.966,-14.115,50.125,-6.85,25.293,517.144,151.846,-14.547,33.566,3.726,1.682,-1.193,11.581,80.907,71.317,-6.483,14.04,-1.539,8.898,83.083,63.705,-5.182,10.956,25.755,33.557,-4.643,18.161,156.449,80.375,-0.349,50.267,-4.566,10.894,155.581,68.247,0.922,31.736
20191008-1157-FRANKFURT_1-01-262,3/4 Salto vw A,18.348,27.755,1.08,20.108,-29.917,76.102,-1.612,33.772,1.034,12.932,-29.812,63.412,-3.573,24.391,1.433,0.531,1.095,8.426,-114.042,56.792,9.033,14.078,1.085,7.252,-113.956,54.877,9.338,11.461,5.034,4.196,14.03,12.007,-270.268,90.827,25.607,18.237,13.528,10.594,-271.277,89.022,25.333,15.922,22.833,27.644,-3.243,19.632,-234.843,214.78,9.832,104.435,-2.723,8.539,-233.994,123.979,9.507,18.03
20191008-1157-FRANKFURT_1-01-263,Baby- Fliffis C,40.43,33.084,6.564,27.778,-299.897,287.133,13.831,58.309,6.592,17.483,-300.245,227.359,14.967,20.76,19.676,7.592,-67.19,62.827,-267.781,190.692,163.695,99.867,-65.993,52.414,-266.448,181.282,164.208,93.894,10.826,1.19,-47.745,28.304,59.351,97.712,262.575,124.005,-48.81,28.314,59.026,97.409,261.249,118.805,20.097,20.17,3.205,28.13,318.728,95.094,25.091,41.822,1.963,16.297,316.105,77.772,24.43,29.164
20191008-1157-FRANKFURT_1-01-269,Strecksprung,19.407,25.478,0.162,30.698,38.559,61.364,2.132,41.356,-0.034,26.764,37.876,57.006,2.185,36.687,1.098,0.382,-20.789,14.335,-44.664,17.732,15.487,37.91,-20.501,12.199,-44.489,15.046,15.809,35.029,1.106,0.32,3.276,12.564,-57.766,17.262,-3.142,22.459,2.83,11.473,-57.45,14.687,-3.784,21.007,21.86,27.676,5.414,10.661,61.011,84.988,-3.393,26.463,5.587,8.314,61.639,80.256,-3.786,20.25
20191008-1157-FRANKFURT_1-01-278,Grätschwinkel,23.136,32.362,-2.529,11.37,12.486,57.375,11.134,42.871,-1.895,7.048,11.537,46.177,12.509,29.17,8.818,4.095,1.375,14.981,-182.948,71.41,8.564,36.551,1.088,9.834,-179.818,68.094,7.394,27.346,5.381,2.854,-5.799,12.372,125.765,36.816,-6.66,27.109,-5.544,9.24,123.491,33.537,-6.532,22.442,22.787,32.336,-6.017,23.528,21.266,73.528,6.783,49.893,-5.749,16.014,22.721,48.916,5.513,22.045
20191008-1157-FRANKFURT_1-01-279,Barani C,30.818,26.509,45.217,27.68,-369.928,143.521,33.677,44.342,44.154,25.723,-368.678,128.722,35.593,42.362,10.788,3.488,-46.421,57.982,-39.772,73.316,281.857,61.206,-45.72,52.795,-42.23,74.42,280.432,58.23,7.286,0.716,-34.405,34.36,136.653,25.309,154.506,89.581,-34.551,32.611,136.119,25.406,154.444,87.957,25.18,32.436,0.221,33.301,202.188,94.899,-12.073,87.953,0.832,6.997,210.105,59.873,-7.315,24.086
20191008-1157-FRANKFURT_1-01-280,Salto C,21.183,24.294,-4.702,41.495,57.596,198.064,20.484,46.679,-6.324,27.843,59.163,171.67,14.18,26.406,14.094,6.623,13.976,62.731,510.79,186.6,-22.587,117.427,14.846,34.126,499.504,168.094,-23.519,44.082,3.978,1.038,-18.057,22.567,85.641,36.299,-27.281,22.481,-19.111,19.123,87.86,37.554,-25.401,13.603,25.599,33.89,-27.184,29.153,157.35,92.965,-0.325,25.711,-26.227,12.317,157.109,80.625,-0.001,9.185
20191008-1157-FRANKFURT_1-01-281,3/4 Salto vw A,17.915,26.323,4.239,15.012,-35.395,69.085,13.437,20.165,3.387,11.127,-35.697,58.398,12.999,10.771,1.484,0.466,-11.61,6.736,-122.248,58.385,-0.068,13.311,-11.561,6.208,-121.65,56.663,0.223,11.683,3.044,2.158,0.77,6.294,-235.227,58.549,10.835,7.52,0.745,5.508,-235.649,56.524,10.409,5.606,20.119,21.105,-1.819,13.855,-264.535,196.91,17.369,83.201,-1.601,7.802,-260.376,84.211,17.486,17.463
20191008-1157-FRANKFURT_1-01-282,Baby- Fliffis C,40.756,32.584,-15.646,45.742,-268.783,310.107,-10.848,55.957,-15.36,21.868,-273.666,224.014,-10.157,22.793,19.613,7.936,-14.549,73.717,-276.967,198.201,155.746,111.766,-14.804,63.211,-276.351,191.506,155.204,107.106,10.203,0.509,-76.166,52.218,46.821,100.256,268.461,54.075,-76.452,50.902,46.352,98.6,266.94,51.883,24.479,27.789,-23.227,20.649,290.545,105.831,30.83,44.282,-22.991,12.018,289.393,90.676,31.829,30.324
20191008-1157-FRANKFURT_1-01-290,Strecksprung,14.988,22.537,-7.959,26.489,65.901,53.064,-19.8,47.816,-7.983,22.282,65.999,32.946,-18.461,38.191,1.213,0.508,-3.448,27.372,-55.919,39.312,41.392,48.496,-3.099,25.77,-55.326,38.39,40.6,46.821,1.249,0.458,2.934,11.689,-80.443,15.241,7.371,33.065,2.568,9.139,-80.738,14.047,7.195,29.507,28.119,35.257,-8.447,13.281,67.358,94.811,3.386,25.616,-8.641,9.698,67.114,89.094,3.081,18.567
20191008-1157-FRANKFURT_1-01-296,Grätschwinkel,19.081,28.893,1.523,16.99,7.096,107.103,3.916,29.1,1.57,13.305,1.16,92.478,4.483,17.949,10.891,3.929,-0.066,22.274,-152.262,171.51,4.084,37.322,-0.35,19.131,-150.337,164.29,4.005,30.753,4.782,2.717,-8.551,13.184,124.263,81.611,15.538,18.428,-8.201,9.801,123.082,78.699,14.969,11.652,19.536,29.4,0.198,18.934,0.097,34.843,3.423,23.189,0.066,9.827,-0.531,24.924,3.225,12.165
20191008-1157-FRANKFURT_1-01-297,Barani C,33.23,30.962,14.247,33.555,-310.867,127.006,26.578,52.697,13.781,30.491,-308.112,118.716,27.8,47.119,9.7,2.267,-40.486,58.542,-54.671,101.465,260.97,72.767,-39.925,52.755,-55.655,101.26,259.419,70.449,6.748,0.62,-42.144,34.099,136.349,16.825,120.18,89.622,-42.624,32.849,135.89,15.232,120.294,88.288,27.875,34.414,-32.052,27.858,222.452,103.365,-13.769,61.654,-29.317,10.37,230.744,68.988,-10.167,27.702
20191008-1157-FRANKFURT_1-01-298,Salto C,20.312,22.642,10.078,32.37,114.519,208.863,16.136,41.398,7.504,22.245,110.878,177.388,12.319,25.953,15.467,7.563,-7.527,41.028,468.861,229.69,-35.48,96.798,-8.574,23.84,463.115,186.985,-32.987,53.872,4.49,0.97,-1.02,9.4,68.065,20.006,0.156,13.197,-0.34,6.289,70.344,21.043,-1.105,9.821,21.637,30.411,-8.399,27.517,170.673,67.891,-17.406,38.517,-7.268,9.766,168.801,57.309,-17.638,25.814
20191008-1157-FRANKFURT_1-01-299,3/4 Salto vw A,22.12,31.899,2.547,22.337,-28.003,56.007,1.93,38.055,1.935,15.024,-26.432,44.443,2.165,27.837,1.539,0.443,11.671,7.23,-122.579,56.793,5.104,19.88,11.9,5.58,-123.013,55.397,5.589,16.678,4.546,2.488,21.472,11.585,-276.86,42.428,32.642,12.457,21.449,10.392,-276.309,41.193,31.956,11.094,20.347,27.12,14.063,18.211,-210.284,139.501,11.741,95.465,13.848,8.133,-210.228,101.507,11.529,30.542
20191008-1157-FRANKFURT_1-01-300,Baby- Fliffis C,37.45,29.727,10.439,68.336,-245.447,328.557,-22.861,129.324,10.482,43.599,-246.474,241.747,-20.952,31.708,21.382,7.733,-1.631,33.825,-355.017,238.9,145.928,112.53,-1.899,28.604,-353.733,231.578,145.16,105.654,10.362,2.235,3.351,34.665,31.235,47.13,311.775,155.796,3.57,29.127,31.243,46.726,310.849,148.942,28.489,29.374,2.614,40.011,306.616,177.713,28.273,51.868,2.456,29.824,305.39,157.745,27.107,23.786
20191008-1157-FRANKFURT_1-01-318,Strecksprung,13.719,21.584,-3.505,17.374,61.747,53.528,21.117,38.002,-2.968,12.467,61.779,45.595,21.528,29.227,1.244,0.329,-3.268,26.075,-43.123,22.39,-14.914,20.952,-3.213,23.181,-42.328,17.526,-13.445,15.948,1.418,0.563,6.947,11.236,-32.185,18.885,14.387,21.84,6.441,10.498,-32.485,15.309,13.805,19.072,20.497,30.478,-4.274,18.173,62.216,71.434,3.328,23.136,-4.432,11.572,62.738,64.58,3.273,15.314
20191008-1157-FRANKFURT_1-01-319,Salto B,25.615,27.768,7.058,37.028,35.905,187.045,20.528,34.683,7.315,30.492,40.366,162.485,19.245,18.103,18.025,8.02,13.346,16.484,381.744,181.882,-38.71,29.757,12.955,11.783,375.354,175.07,-37.242,18.697,6.31,4.435,-9.802,10.554,201.202,135.086,-19.523,45.6,-9.842,7.533,203.381,130.465,-19.904,29.078,19.886,27.574,-37.148,21.086,168.299,77.582,-15.954,51.145,-36.048,12.243,164.298,68.055,-15.779,26.328
20191008-1157-FRANKFURT_1-01-320,Barani A,27.934,32.671,-42.298,33.446,-160.226,102.591,60.385,58.852,-43.118,25.947,-157.51,76.125,60.623,46.107,9.006,0.96,-117.139,34.28,-77.568,88.093,216.755,70.105,-116.635,31.652,-75.89,85.871,216.51,67.311,8.321,0.937,-16.67,32.044,163.843,21.709,133.081,134.695,-17.264,31.603,163.48,22.231,132.768,131.588,27.01,29.997,10.859,30.126,295.858,66.276,-34.8,45.162,11.314,18.666,295.276,54.556,-33.663,31.042
20191008-1157-FRANKFURT_1-01-321,Salto A,20.973,26.963,-11.383,55.597,224.024,101.754,-14.279,80.709,-11.686,33.826,224.398,74.477,-15.029,32.791,7.531,0.506,-27.263,12.971,216.948,17.537,2.298,12.218,-27.194,10.175,216.173,16.101,2.394,8.531,6.37,0.745,1.971,2.32,137.657,45.594,-0.639,13.146,1.788,1.452,138.734,43.218,-0.856,12.472,22.17,28.276,-5.448,22.97,235.152,81.933,-4.591,24.698,-5.169,12.235,233.147,70.083,-3.406,17.886
20191008-1157-FRANKFURT_1-01-322,Grätschwinkel,23.263,31.937,-1.55,25.678,-53.957,122.911,12.044,49.745,-1.667,16.582,-52.77,110.272,11.2,27.829,1.612,0.81,-12.488,11.611,-125.318,60.958,1.06,19.988,-12.696,9.996,-124.657,59.315,0.656,16.268,3.606,0.934,-1.184,21.222,134.478,80.076,-15.898,28.636,-1.196,13.612,132.314,75.196,-15.705,19.547,24.548,32.624,-5.974,18.867,46.296,74.292,1.22,49.489,-5.35,14.105,49.98,60.871,3.88,25.864
20191008-1157-FRANKFURT_1-01-328,Strecksprung,14.141,21.612,-7.664,15.121,63.977,39.183,14.508,44.333,-7.522,9.833,64.65,27.155,14.438,38.79,1.068,0.407,0.568,6.871,-46.515,41.004,7.471,23.826,0.267,4.828,-46.574,39.225,7.573,22.426,1.451,0.525,-10.219,14.266,-85.825,22.685,11.113,18.611,-10.058,13.639,-85.58,20.657,11.086,16.559,20.966,29.7,-3.947,17.586,61.946,86.687,-4.963,18.367,-3.84,14.86,61.151,80.92,-5.887,14.194
20191008-1157-FRANKFURT_1-01-332,Salto B,22.456,25.589,4.639,16.133,46.272,189.337,11.651,43.222,4.388,9.989,41.603,159.609,11.451,20.168,14.7,8.362,58.487,43.988,420.021,230.428,-11.003,30.395,57.561,40.208,415.927,216.688,-11.959,17.416,8.563,7.141,17.589,29.307,167.353,121.861,-46.735,29.616,18.428,27.562,170.696,120.639,-45.648,23.047,24.305,32.534,-22.478,33.09,136.766,134.388,-20.2,42.008,-22.037,26.283,140.39,84.596,-18.235,19.984
20191008-1157-FRANKFURT_1-01-333,Barani A,24.126,28.931,-15.027,50.597,-127.154,108.482,117.006,60.17,-16.485,47.373,-133.136,84.514,114.886,56.445,9.43,1.283,-164.01,23.481,-50.096,97.777,214.044,62.329,-162.852,21.644,-48.01,95.096,213.707,61.224,7.989,1.204,-25.545,49.616,155.933,20.436,123.846,133.844,-26.12,48.518,155.528,18.568,123.417,130.246,26.196,29.608,0.711,23.668,289.891,69.553,-32.745,37.216,0.856,13.373,290.524,53.055,-32.62,21.178
20191008-1157-FRANKFURT_1-01-334,Salto A,20.587,26.941,-17.894,17.722,247.459,78.502,-15.529,34.74,-17.366,9.212,247.423,51.607,-14.502,15.323,7.879,0.83,9.856,13.728,204.926,16.627,10.891,20.708,9.158,11.204,203.801,13.597,9.729,15.413,7.184,0.642,-2.673,12.182,158.051,26.795,-12.005,13.736,-2.51,10.894,158.579,25.503,-11.994,11.993,25.836,32.051,-10.272,26.289,184.405,123.585,-37.333,30.016,-11.347,17.085,186.103,98.38,-37.81,14.133
20191008-1157-FRANKFURT_1-01-335,Rudi,28.529,25.478,28.209,51.888,-264.412,141.924,205.76,236.273,30.395,49.343,-265.692,114.563,211.149,232.385,17.632,3.619,294.34,60.406,-70.454,124.326,728.947,73.948,291.363,54.506,-66.556,105.408,725.135,64.193,11.977,2.111,71.71,38.942,151.066,109.3,388.454,236.666,72.655,37.872,148.9,108.858,387.264,230.833,18.714,21.132,30.306,45.235,324.376,76.699,-21.005,61.498,30.585,35.965,322.449,55.977,-20.85,45.23
20191008-1157-FRANKFURT_1-01-336,Grätschwinkel,26.953,33.991,0.765,24.392,72.023,97.596,-5.708,41.117,0.845,13.792,72.183,71.96,-5.186,10.966,6.704,3.908,-5.291,14.552,-238.176,103.524,9.532,29.263,-4.876,10.015,-236.636,96.711,10.628,18.725,9.25,4.273,2.623,18.251,109.434,137.999,-3.061,21.485,2.738,13.606,108.144,132.725,-3.893,12.817,19.448,27.066,-3.887,12.545,36.66,85.469,-4.85,34.051,-4.186,8.898,35.539,68.809,-1.592,4.181
20191008-1157-FRANKFURT_1-01-354,Salto B,25.453,27.375,-1.635,32.836,51.74,190.115,15.476,45.616,-0.038,21.523,53.015,164.285,15.432,23.649,20.013,8.543,41.083,33.454,428.126,156.089,-14.983,45.645,39.867,29.204,423.306,146.53,-12.564,34.461,5.352,2.221,-2.833,16.981,139.813,100.172,-0.239,14.483,-2.114,15.041,142.582,99.044,-1.884,11.379,24.419,32.471,-8.286,32.846,153.705,123.512,-14.46,74.888,-8.212,20.024,157.941,83.793,-15.139,34.541
20191008-1157-FRANKFURT_1-01-355,Barani A,25.751,29.524,-0.829,42.185,-147.437,118.309,83.164,82.077,-2.022,37.918,-153.446,89.615,86.226,62.283,9.025,0.973,-146.434,45.409,-67.153,75.624,244.765,59.764,-144.205,43.102,-64.967,73.248,244.881,57.912,7.737,1.408,10.912,24.845,139.68,22.428,142.848,155.578,9.359,25.39,139.214,20.123,142.475,150.692,16.908,22.1,50.163,21.569,265.931,74.292,-20.802,41.804,49.801,14.447,263.08,69.01,-23.129,26.145
20191008-1157-FRANKFURT_1-01-367,Salto B,25.016,28.419,-0.661,23.837,48.996,198.287,-0.064,40.204,-0.453,17.498,51.891,176.993,-0.223,20.345,16.967,8.409,-32.368,23.636,380.71,229.205,-15.536,29.085,-31.154,20.929,376.773,222.259,-13.731,19.752,7.081,4.649,0.353,24.027,184.806,109.775,3.49,36.916,-0.903,16.869,185.089,101.734,2.621,15.981,23.39,32.438,0.059,17.384,167.415,92.136,-24.087,36.961,0.56,12.189,165.6,81.639,-23.652,22.163
20191008-1157-FRANKFURT_1-01-368,Barani A,25.265,29.731,1.969,22.955,-166.42,106.564,68.949,52.654,0.379,19.815,-165.66,91.093,68.764,49.127,8.661,1.408,-145.37,28.13,-106.882,63.761,215.795,61.918,-143.633,28.196,-105.144,62.234,215.388,60.344,8.424,0.994,-32.87,35.972,137.367,45.897,142.826,119.662,-33.596,35.557,137.182,46.794,142.709,116.448,24.929,28.689,-17.128,19.488,293.393,79.792,-19.999,43.13,-16.533,13.179,294.42,59.38,-18.43,35.794
20191008-1157-FRANKFURT_1-01-369,Salto A,20.599,27.188,-10.954,22.956,244.304,88.264,-29.109,63.189,-11.641,18.228,242.241,62.063,-30.557,20.378,7.633,1.365,-17.805,17.329,212.648,28.881,10.85,17.738,-17.554,15.137,212.605,25.34,10.657,10.948,6.816,0.598,1.498,12.999,143.304,22.443,-1.974,10.059,1.371,11.5,144.254,21.827,-1.817,9.298,28.389,35.473,-5.063,25.046,177.926,111.438,-15.69,42.327,-5.869,14.611,177.724,96.954,-15.963,16.905
20191008-1157-FRANKFURT_1-01-370,Rudi,25.554,21.108,22.432,60.872,-247.878,155.327,295.77,282.782,23.955,54.876,-246.042,138.5,296.8,272.641,15.983,2.239,203.562,88.209,-94.21,127.725,770.723,68.869,201.855,81.947,-93.055,115.403,768.464,63.993,9.948,1.658,12.902,20.173,138.925,101.565,277.637,226.888,13.623,15.248,136.6,102.166,279.34,221.281,22.728,24.126,15.439,32.984,287.315,69.674,21.812,81.663,14.02,22.132,285.561,62.203,21.804,64.621
