SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil
20191008-1207-FRANKFURT_2-01-141,Salto B,28.803,2.334,-5.09,-9.829,3.442,-7.138,-6.057,22.401,26.547,436.862,-26.914,26.372,433.748,-27.681,8.256,17.527,217.088,-25.717,17.949,218.098,-24.585,19.937,18.093,160.022,-4.746,15.646,157.404,-3.333
20190930-1616-FRANKFURT_1-01-133,Fliffis C,48.475,-30.626,-542.746,35.995,-29.379,-540.971,34.667,31.447,-75.031,-488.678,64.92,-74.051,-487.759,66.969,17.8,-142.828,53.305,265.175,-143.038,51.932,263.316,26.014,-30.474,241.527,39.871,-33.907,244.301,42.549
0115-JANEIKE-01-109,Triffis B,60.165,-122.756,-592.446,47.225,-122.53,-591.471,46.744,56.173,-332.053,-749.949,35.536,-330.846,-749.663,35.247,32.418,-72.046,-392.59,-269.172,-72.0,-390.785,-266.954,28.069,81.088,246.638,-172.675,78.518,245.921,-174.966
20191008-1207-FRANKFURT_2-01-204,Salto A,25.314,17.47,139.166,-15.476,17.984,140.992,-13.304,8.153,24.798,234.392,-7.426,24.59,233.505,-7.633,6.439,28.967,194.004,-12.077,29.015,193.931,-11.876,21.915,44.01,268.473,-15.216,43.563,268.285,-15.141
0609-4-01-15,Salto C,28.086,-12.367,145.188,3.362,-12.806,145.64,3.784,11.537,1.537,314.478,7.7,1.57,313.501,7.341,3.362,0.839,136.589,-0.225,0.739,136.362,-0.212,11.352,1.123,126.027,-6.926,0.936,121.55,-6.045
0115-CHARI-05-92,Strecksprung,22.857,-5.3,73.77,-33.422,-4.728,73.492,-32.756,0.866,-1.31,-36.732,-1.156,-1.83,-36.568,-1.609,1.204,0.888,-66.544,-9.104,0.81,-66.48,-9.012,17.716,-10.336,1.396,-15.85,-10.385,1.042,-16.436
0609-4-01-392,Salto C,29.059,-9.859,144.261,8.177,-9.987,144.245,8.809,10.587,-0.732,326.591,2.806,-0.45,326.104,2.284,3.348,1.08,129.297,3.212,0.832,129.263,3.071,23.686,3.293,125.861,-3.858,3.542,123.421,-3.362
0609-1-01-399,Salto C,23.738,11.953,76.173,-25.6,12.127,82.531,-23.88,15.29,41.072,451.732,-12.614,40.732,445.284,-14.2,3.028,15.049,120.448,-15.089,15.216,120.811,-15.041,22.902,-1.902,124.436,-3.213,-2.113,125.549,-4.106
0609-1-01-524,Doppelsalto B,27.719,13.362,132.58,-19.818,13.798,135.033,-19.326,36.589,-32.379,701.082,2.946,-31.016,696.607,4.025,24.633,91.435,473.306,-13.373,90.672,474.21,-14.563,22.148,10.362,209.959,-27.624,10.668,208.402,-27.449
20191001-1202-FRANKFURT_2-01-129,Salto A,28.031,-2.047,-192.936,17.791,-1.441,-190.794,13.778,8.055,-1.214,-201.038,-23.065,-0.965,-200.995,-22.967,8.027,-2.777,-186.555,3.128,-3.284,-187.288,2.663,21.419,-15.274,-265.884,-37.519,-15.458,-262.321,-30.783
0609-4-01-590,Barani C,30.852,19.714,-267.566,60.84,19.223,-267.168,60.929,11.41,18.666,-145.57,198.397,18.845,-146.266,198.666,5.957,-14.752,100.011,212.999,-14.767,100.359,212.094,21.664,2.234,171.594,44.56,2.59,171.412,44.67
0609-1-01-437,Salto C,26.676,4.783,57.221,-12.324,5.682,63.55,-12.976,16.37,23.344,487.084,-4.033,23.229,480.758,-3.649,2.603,25.336,125.654,-2.989,25.198,125.858,-3.186,20.57,6.603,95.253,-4.942,6.709,95.509,-5.0
20190930-1247-FRANKFURT_2-01-244,Salto A,26.97,5.005,196.928,-0.505,5.392,197.881,0.278,6.815,3.414,212.146,-15.787,3.567,211.748,-15.383,6.824,-3.747,184.019,-7.335,-4.044,183.954,-7.405,12.416,8.1,181.168,-0.767,6.858,177.857,-0.296
0609-1-01-667,Doppelsalto C,30.066,0.857,175.165,-13.409,1.119,180.346,-14.467,47.344,-12.837,730.083,-22.677,-13.086,724.847,-21.599,28.028,30.517,512.165,-26.337,30.862,512.164,-26.425,19.26,-8.922,239.131,-18.012,-8.969,236.596,-17.403
20191003-1152-FRANKFURT_1-01-106,Salto C,29.508,3.824,40.704,-13.527,3.258,44.899,-12.502,19.911,-24.466,472.245,2.68,-24.179,466.982,2.546,4.395,-5.444,156.3,-5.718,-5.343,158.284,-5.605,14.689,-4.529,126.312,-2.916,-4.51,123.953,-2.997
20191007-1159-FRANKFURT_1-01-33,Salto C,26.036,6.04,75.988,31.476,8.359,77.899,29.647,16.311,41.5,468.945,-21.883,40.509,463.638,-20.233,4.381,-2.707,67.379,-24.562,-2.602,69.254,-23.531,10.632,-2.962,199.487,12.461,-3.538,201.308,10.775
0609-1-01-475,Salto C,25.177,-0.001,89.655,-26.252,0.006,93.665,-23.213,14.773,26.77,448.138,14.684,26.992,442.969,12.365,3.151,22.322,103.383,3.939,22.434,103.801,3.356,20.732,13.675,119.656,-18.777,13.172,120.37,-18.649
0609-1-01-842,Von Bauch in Stand,28.752,10.121,-39.947,16.299,9.442,-37.844,15.313,1.054,2.752,23.616,23.543,2.878,23.411,23.588,1.104,-3.153,24.925,-7.635,-3.067,25.092,-7.343,18.138,16.659,86.695,-5.438,16.829,87.367,-5.876
20191008-1157-FRANKFURT_1-01-138,Salto A,20.019,-9.836,208.025,0.366,-10.054,206.874,-0.326,6.355,2.122,148.221,4.757,1.536,148.058,5.378,7.35,-7.625,187.703,-10.876,-6.953,187.963,-10.735,27.585,-0.487,291.367,1.566,-0.569,291.541,1.646
20191007-1524-FRANKFURT_1-01-97,Fliffis C,40.68,-43.799,-495.983,111.451,-42.555,-495.524,105.609,54.51,-51.279,-689.371,134.688,-53.131,-685.757,136.911,25.778,-126.298,-88.226,378.467,-124.628,-89.445,375.395,28.752,16.648,252.617,47.855,16.09,253.044,58.376
20191007-1159-FRANKFURT_1-01-247,Barani B,28.9,2.038,-372.451,7.911,1.856,-368.076,7.65,8.805,10.41,-41.718,253.61,10.937,-44.367,253.345,7.615,-0.723,123.748,187.469,-1.187,123.441,186.952,27.274,-9.445,236.359,-20.934,-8.46,234.868,-19.751
20190930-1247-FRANKFURT_2-01-28,Salto C,28.937,-3.664,48.686,11.137,-4.146,51.951,11.217,16.561,-2.634,438.842,-6.227,-2.314,434.014,-5.735,4.803,-6.86,143.244,-1.912,-7.367,144.049,-2.639,21.646,-17.165,170.221,4.979,-17.729,170.459,5.183
0609-4-01-588,Barani C,31.474,17.811,-278.022,60.228,17.192,-277.48,59.497,11.846,30.259,-166.984,216.712,30.365,-166.396,216.066,6.023,4.727,120.418,206.341,4.927,119.11,206.691,22.407,5.436,157.581,24.306,5.786,157.577,24.767
0609-4-01-69,Salto C,28.641,-11.858,158.201,16.655,-12.008,157.391,17.042,10.421,23.801,305.593,12.517,23.506,305.879,12.281,3.393,8.043,139.582,-2.311,8.072,139.466,-2.306,10.453,1.453,114.67,-10.636,1.231,110.123,-10.33
20191007-1524-FRANKFURT_1-01-94,Salto B,30.803,-4.571,124.551,9.882,-3.033,134.441,2.013,14.949,6.63,289.968,-35.18,5.388,287.871,-35.88,11.159,-4.823,279.539,-12.835,-3.932,280.643,-12.476,22.521,39.202,173.296,-50.28,40.051,166.358,-47.449
20191007-1159-FRANKFURT_1-01-368,Schraubensalto A,29.625,60.797,-240.289,221.466,61.025,-239.223,225.213,24.381,335.996,-133.452,736.042,334.836,-127.605,731.893,12.134,148.128,133.543,323.617,147.647,127.525,324.718,22.934,55.945,284.758,3.666,56.885,287.195,3.195
0110-MORITZ-01-10,Strecksprung,25.325,10.172,61.317,15.09,9.823,61.794,14.922,0.879,-9.867,-41.678,-6.381,-9.815,-41.452,-6.215,0.75,6.461,-26.686,6.739,6.525,-26.774,6.682,22.891,-12.509,11.819,-1.349,-12.74,11.092,-1.346
0609-1-01-870,Von Bauch in Stand,23.095,-14.975,-48.89,5.345,-16.072,-46.736,4.509,1.02,7.575,6.663,29.593,7.29,6.975,29.053,0.857,1.701,31.272,-20.265,2.189,30.822,-19.407,17.333,9.382,80.486,15.158,8.728,81.139,14.619
0609-1-01-539,Doppelsalto B,25.79,14.146,121.134,-37.005,13.791,122.483,-37.191,31.557,-64.456,626.684,-19.955,-63.68,625.63,-20.133,29.428,43.337,574.155,-9.49,43.254,571.707,-9.291,19.766,17.288,189.389,-19.629,17.289,191.016,-19.224
0609-1-01-360,Salto C,25.787,3.725,75.37,-26.015,3.804,80.234,-25.07,15.974,8.351,484.478,8.998,8.6,478.835,8.286,3.136,22.986,116.442,-5.347,22.906,116.804,-5.531,19.166,9.993,91.103,-13.728,9.417,91.959,-13.368
0609-1-01-748,Doppelsalto C,25.428,-3.381,177.558,-15.851,-3.493,180.382,-14.908,48.278,-8.325,770.266,6.507,-7.041,765.603,4.827,24.746,52.906,480.81,-11.287,52.126,480.618,-10.63,22.419,14.728,204.165,-18.554,14.383,202.943,-18.934
0609-1-01-622,Von Bauch in Stand,25.179,8.17,-15.105,-6.098,8.072,-13.961,-7.634,1.497,-2.643,-1.671,24.089,-2.115,-0.565,22.921,1.497,8.88,34.195,-17.073,8.659,33.114,-16.298,19.271,-0.994,81.259,16.715,-1.008,81.44,16.11
20190930-1247-FRANKFURT_2-01-29,Salto B,25.75,-5.335,-2.15,13.396,-4.485,0.574,13.301,19.661,3.652,474.223,-16.161,3.742,469.829,-16.514,6.35,-3.978,156.566,7.46,-4.063,158.103,7.732,24.017,8.682,195.486,1.519,7.917,195.575,0.772
0609-4-01-126,Schraubensalto C,24.278,96.579,161.357,148.643,97.592,159.989,149.013,14.533,129.58,-94.067,464.998,128.271,-92.466,462.905,8.656,-64.825,140.912,218.353,-64.955,139.463,218.961,11.936,-0.748,190.53,49.047,-1.045,187.665,48.933
0609-1-01-366,Salto C,25.803,11.028,55.625,-19.253,11.12,61.202,-18.311,16.441,10.003,481.127,-13.116,10.112,474.876,-13.523,2.735,12.174,120.512,-4.944,12.093,120.843,-5.626,22.29,1.78,116.196,-3.139,1.034,117.161,-3.418
0609-1-01-14,Fliffis C,47.281,-119.349,-460.506,-10.673,-118.212,-460.935,-10.109,43.491,-74.771,-518.049,-95.586,-72.331,-518.531,-95.263,14.744,225.633,-53.254,-256.83,223.073,-51.744,-256.372,24.516,-0.647,237.499,-70.637,-0.156,235.939,-72.076
0609-1-01-438,Doppelsalto B,27.309,8.797,109.718,-25.167,8.363,113.031,-24.529,32.397,-22.252,667.525,5.974,-21.329,663.572,3.664,27.669,52.315,531.028,-42.798,51.604,531.421,-40.419,26.078,3.081,180.383,-11.454,3.229,179.426,-11.468
0827-BK1-01-94,Salto B,29.232,3.646,23.459,-11.579,3.094,26.302,-12.019,18.184,-10.695,407.564,8.815,-10.3,404.027,8.498,3.756,-4.933,150.247,-4.272,-5.129,151.069,-4.457,16.979,-4.831,133.602,13.245,-4.368,132.564,14.396
20190930-1153-FRANKFURT_1-01-162,Cody C,39.151,7.168,59.142,37.017,7.773,63.589,36.194,18.186,68.098,418.863,10.996,67.592,418.879,10.202,5.912,5.871,176.822,-3.711,6.095,176.812,-3.362,16.131,34.283,187.362,1.253,34.036,186.211,1.714
20191003-1152-FRANKFURT_1-01-88,Barani A,27.859,28.813,-170.893,-47.657,30.135,-169.094,-47.344,10.549,192.032,-126.763,-109.605,191.014,-125.784,-108.683,10.2,164.629,58.684,-171.319,164.379,58.151,-170.712,21.431,15.369,210.204,-44.584,15.489,209.416,-45.594
20191007-1534-FRANKFURT_2-01-94,Barani A,24.88,-5.865,-194.924,80.58,-6.033,-193.095,80.169,10.99,-155.977,-73.258,236.736,-155.192,-72.641,236.067,10.281,-81.88,166.041,171.145,-81.947,165.228,170.77,17.212,3.508,231.573,-20.105,3.32,229.993,-19.007
20191007-1150-FRANKFURT_2-01-119,Salto A,26.575,28.307,218.359,-34.032,28.386,219.971,-32.492,9.065,5.736,251.912,0.079,6.221,250.478,-1.094,9.088,-1.967,184.049,-10.224,-1.978,184.946,-9.851,19.059,-3.77,193.954,-2.113,-3.817,191.884,-2.147
20190930-1247-FRANKFURT_2-01-224,Salto C,26.132,3.264,95.863,1.533,4.845,96.546,1.117,8.366,11.333,252.919,-14.525,11.311,251.732,-14.448,7.112,-0.97,235.255,0.508,-1.007,235.615,0.491,18.563,-1.647,196.639,-2.35,-2.504,196.315,-1.767
0609-1-01-481,Salto C,26.478,7.498,74.601,-20.134,8.166,79.669,-19.91,15.074,28.849,475.669,1.337,28.226,469.796,1.619,2.844,19.822,115.003,-14.222,20.018,115.525,-14.472,21.776,3.507,103.596,-8.929,2.691,104.493,-9.535
0609-4-01-36,Salto C,28.8,-13.254,113.456,12.271,-13.444,115.437,12.579,12.55,5.678,371.162,11.296,5.867,369.459,11.226,3.353,4.198,140.429,2.047,3.963,140.083,1.89,10.116,4.131,98.86,-9.14,3.966,94.951,-8.029
20191001-1202-FRANKFURT_2-01-95,3/4 Salto vw A,25.203,18.265,60.619,16.549,18.239,57.496,11.34,1.818,21.062,76.654,6.867,21.149,77.646,6.991,6.582,34.424,318.529,-4.405,34.347,317.132,-4.188,20.302,17.789,200.949,12.981,18.12,203.194,11.898
20190930-1616-FRANKFURT_1-01-325,Barani A,26.077,-55.296,-120.886,72.503,-55.279,-120.886,72.392,8.283,-168.884,-102.976,122.698,-168.378,-101.845,122.606,7.938,-125.08,106.897,143.51,-125.027,106.448,143.249,20.673,-5.554,194.624,18.15,-6.858,195.897,18.914
0609-1-01-765,Bauchsprung,22.81,-6.69,-8.919,-1.361,-5.973,-8.925,-1.269,0.743,-3.53,-75.888,-10.097,-3.439,-75.481,-10.254,1.289,2.444,-41.298,0.203,2.392,-41.623,-0.635,15.961,-8.04,46.575,-8.956,-7.952,45.602,-8.515
0609-1-01-17,Strecksprung,22.769,-3.489,69.72,3.731,-4.021,70.3,2.619,0.868,-8.891,-19.492,-16.274,-8.284,-19.794,-14.839,0.45,10.412,-35.395,-6.471,10.421,-35.602,-6.518,17.985,7.249,-6.539,2.574,6.848,-6.405,1.679
0115-CHARI-05-6,Strecksprung,22.941,-2.404,60.802,-21.203,-2.803,61.204,-21.155,0.76,-7.552,-32.262,-18.347,-7.381,-32.182,-18.129,0.836,6.774,-52.789,-8.633,6.637,-52.863,-8.74,16.693,-6.987,-8.559,-9.851,-6.797,-8.693,-10.154
20190930-1616-FRANKFURT_1-01-199,Salto C,37.172,-0.32,24.151,2.36,-0.44,30.728,2.197,17.062,0.751,446.607,-8.45,1.498,441.1,-8.739,3.668,3.26,124.761,7.324,2.971,125.246,7.662,20.939,19.163,107.183,-0.856,18.702,106.767,-0.488
0110-MORITZ-01-140,Fliffis B,48.986,25.653,-477.798,13.559,25.84,-475.188,13.637,26.054,3.733,-336.88,-92.288,5.266,-337.683,-91.568,17.683,179.998,34.026,-249.191,177.808,34.515,-249.277,17.291,28.808,237.699,-49.575,28.247,234.097,-52.385
0110-MORITZ-01-12,Triffis C,58.065,-7.564,-614.021,10.975,-7.563,-612.204,11.339,57.245,-17.749,-797.41,18.838,-18.22,-797.37,18.701,35.524,-66.923,-400.358,-209.535,-64.181,-399.712,-208.656,27.897,17.975,235.023,-148.712,15.21,233.642,-149.956
20191007-1159-FRANKFURT_1-01-306,Salto A,19.724,11.905,231.796,4.304,11.665,230.349,4.104,7.655,5.436,214.692,-4.254,5.427,213.749,-3.737,7.151,1.539,164.112,-10.092,1.684,165.057,-10.035,21.168,4.145,205.023,-5.594,3.794,202.126,-6.191
20191007-1159-FRANKFURT_1-01-397,Grätschwinkel,23.394,1.962,-8.528,9.356,1.535,-10.281,9.548,8.29,-4.84,-145.823,-7.59,-4.647,-143.123,-6.723,4.733,-1.014,127.542,-7.378,-1.193,125.491,-8.22,21.359,-5.573,7.601,3.44,-4.467,8.199,2.34
0609-1-01-93,Bauchsprung,19.196,-5.141,14.277,-4.569,-5.131,14.089,-4.386,0.559,0.021,-64.204,-3.079,-0.146,-64.29,-3.112,1.073,5.732,-88.887,-7.725,5.735,-87.778,-7.137,13.353,-11.104,32.224,2.756,-10.735,32.585,2.505
20190930-1616-FRANKFURT_1-01-50,Barani C,30.435,-47.904,-215.034,32.758,-46.905,-212.921,33.176,10.391,-52.631,-206.981,191.97,-52.309,-206.078,191.189,6.841,-57.388,94.993,174.217,-57.405,94.058,174.389,14.541,-37.372,175.765,40.259,-37.418,174.29,42.081
20191001-1148-FRANKFURT_1-01-66,Strecksprung,18.879,10.472,79.365,-8.342,10.098,79.606,-6.29,0.948,-7.317,-52.236,-20.432,-7.045,-52.202,-20.179,1.642,17.298,-87.306,23.465,17.266,-87.221,23.186,21.709,2.621,51.209,10.701,2.601,51.141,9.446
20191008-1157-FRANKFURT_1-01-241,Grätschwinkel,21.785,2.479,25.959,-13.575,2.246,25.878,-13.422,9.958,-5.55,-210.32,22.527,-5.303,-207.131,21.174,5.89,2.421,128.174,-3.819,2.636,126.409,-3.819,21.326,-3.614,29.554,1.801,-4.952,33.122,1.631
0115-MORITZ-03-84,1/2 ein 1/2 aus C,34.183,-232.285,140.654,-162.051,-231.328,138.995,-158.831,42.892,-353.38,-494.354,3.967,-352.216,-488.38,-2.683,19.249,189.206,145.506,-263.598,186.673,142.157,-260.589,16.876,32.119,236.012,-19.513,32.018,230.46,-22.208
0110-MORITZ-01-36,Strecksprung,30.492,6.216,1.821,9.657,6.263,2.951,9.073,0.932,4.576,-9.173,1.736,4.176,-9.492,1.726,0.922,4.149,15.034,-10.813,4.028,14.914,-10.754,17.645,-11.371,-1.037,14.718,-11.443,-1.751,14.316
0609-4-01-367,Fliffis B,50.694,-6.733,-434.643,17.809,-5.397,-428.294,17.232,28.84,17.177,-358.667,91.743,15.771,-361.957,92.113,17.923,-172.536,-20.042,302.223,-170.791,-18.083,300.801,19.155,-14.75,263.921,79.96,-15.818,259.65,82.029
20190930-1153-FRANKFURT_1-01-202,Rudi,33.95,-34.19,-161.842,218.065,-34.324,-157.885,218.167,17.402,98.995,-88.91,585.565,96.601,-89.554,585.138,12.909,-127.543,-16.26,402.221,-124.7,-16.466,401.395,16.6,18.067,165.211,83.08,17.573,163.598,84.028
20190930-1616-FRANKFURT_1-01-177,Strecksprung,22.058,-6.214,60.187,27.254,-6.083,59.914,27.201,0.94,-1.669,-31.406,-3.934,-1.486,-31.194,-4.09,0.799,4.391,-33.153,-12.143,4.5,-33.349,-12.175,16.988,-3.176,0.652,-6.485,-3.444,0.096,-6.256
0115-JANEIKE-01-112,Salto B,29.773,10.233,20.097,-35.109,12.031,25.478,-33.351,14.558,18.12,379.694,21.648,17.892,378.644,21.572,5.488,40.92,209.047,-14.917,41.186,209.802,-14.772,20.682,7.147,113.685,-4.321,5.601,111.711,-4.934
0827-BK2-01-114,Salto A,26.224,21.107,127.853,-15.326,20.506,128.158,-15.787,6.547,4.131,224.395,-12.965,4.242,223.578,-12.99,5.944,14.816,188.167,-4.712,14.827,188.063,-4.61,17.141,5.79,147.751,-16.846,6.322,146.601,-17.43
20191008-1207-FRANKFURT_2-01-305,Fliffis Rudi C,55.392,-25.42,-506.527,127.344,-25.745,-502.535,125.184,48.498,-137.822,-435.521,371.148,-136.324,-431.111,374.106,33.185,137.719,-22.29,877.096,137.024,-25.152,871.805,31.068,120.734,326.139,102.922,116.901,326.089,106.819
20191007-1159-FRANKFURT_1-01-166,Strecksprung,21.517,-5.033,16.016,5.671,-4.606,14.728,4.884,1.274,-0.93,-70.663,-4.914,-0.869,-70.105,-5.105,0.853,13.167,45.671,-0.039,13.091,45.309,-0.136,19.196,-6.705,38.004,28.146,-5.748,39.281,27.605
0115-JANEIKE-01-29,Strecksprung,21.807,-14.537,70.306,9.827,-14.194,70.218,9.788,0.731,4.056,-42.943,2.108,4.007,-42.468,2.183,0.477,-3.903,-36.231,2.39,-3.947,-36.336,2.326,18.365,3.787,6.024,-7.127,3.792,5.5,-6.881
20191008-1207-FRANKFURT_2-01-11,Salto A,21.378,0.679,89.623,-22.529,0.922,89.369,-21.181,9.252,-0.361,257.186,-23.718,-0.125,254.903,-24.0,5.934,-0.051,169.696,-29.03,-0.192,171.123,-28.753,21.43,20.962,277.442,-54.47,19.076,283.123,-42.416
0827-BK1-01-74,Salto B,30.831,-2.026,32.82,3.916,-2.587,36.23,2.829,16.808,-30.478,383.404,37.076,-29.879,380.422,37.676,3.967,4.26,156.466,18.654,4.066,156.084,18.563,23.579,9.31,111.346,-0.692,9.442,111.351,-0.731
0609-1-01-865,Von Bauch in Stand,25.633,-2.699,-39.792,10.978,-3.979,-37.138,9.921,1.318,11.063,-20.67,-3.049,11.498,-21.18,-2.779,1.752,5.582,0.941,2.157,5.542,0.879,2.503,12.724,-9.132,126.509,15.643,-8.626,126.105,15.446
0115-MORITZ-03-132,Doppelsalto C,34.532,-9.642,171.739,-2.337,-9.504,176.368,-2.012,49.446,-27.574,719.878,27.532,-27.446,717.14,27.742,19.072,2.513,378.416,13.396,2.077,377.512,12.639,20.803,7.525,227.259,15.813,7.397,224.572,15.21
0115-CHARI-05-165,Strecksprung,22.179,-1.165,73.914,-24.991,-1.26,73.93,-24.304,0.832,-0.608,-39.012,-2.375,-0.832,-38.718,-2.678,1.008,-6.04,-62.624,-13.254,-6.074,-62.501,-13.304,16.222,-9.216,0.878,-14.081,-9.414,0.357,-14.614
20191001-1148-FRANKFURT_1-01-144,3/4 Salto vw A,20.242,13.136,-16.167,9.15,12.026,-19.813,7.274,1.649,7.269,-127.818,0.224,7.251,-128.538,0.376,4.07,15.174,-270.702,13.38,15.21,-270.807,13.922,28.417,9.107,-207.536,17.561,9.142,-208.917,16.574
0609-4-01-458,Salto C,27.462,-0.909,94.422,8.443,-0.841,97.137,8.284,13.518,12.474,408.495,-12.318,12.41,405.196,-11.766,3.156,-0.493,128.74,7.162,-0.369,128.757,6.73,10.373,6.888,118.303,-1.447,6.586,114.9,-1.849
0115-MORITZ-03-57,Salto C,29.025,-8.285,111.31,5.271,-8.033,112.005,5.114,11.58,-7.1,313.1,19.236,-7.694,312.791,19.353,3.273,0.559,148.151,2.681,0.692,147.757,2.747,18.819,0.125,85.465,2.702,0.001,83.132,2.35
0609-1-01-392,Doppelsalto B,25.178,-8.475,112.677,-30.612,-7.435,116.226,-29.451,30.353,-40.629,639.373,11.172,-40.488,636.879,9.604,28.598,24.716,556.765,-7.818,24.864,554.927,-7.135,27.777,11.643,181.042,-12.779,11.109,180.831,-12.771
20191007-1159-FRANKFURT_1-01-203,Strecksprung,21.531,-8.636,-3.754,-10.276,-8.486,-4.405,-9.809,0.816,4.395,-27.833,-5.642,4.677,-27.785,-5.378,1.199,7.19,3.54,18.565,7.119,3.279,18.134,17.06,2.886,28.084,25.246,3.151,27.062,24.211
20191007-1150-FRANKFURT_2-01-212,Fliffis B,47.033,-78.753,-620.671,41.202,-77.835,-618.265,40.211,40.712,-70.213,-595.535,26.338,-70.013,-593.099,27.773,22.588,40.021,-32.353,380.622,39.753,-35.475,378.259,22.641,69.235,341.928,51.799,67.7,341.999,51.772
0115-MORITZ-03-32,Strecksprung,22.923,9.63,38.689,-3.748,9.328,39.047,-3.471,0.874,-4.536,-11.713,15.546,-4.598,-11.986,15.389,0.809,4.918,-32.906,5.548,4.826,-32.695,5.368,21.661,-16.624,12.462,-1.815,-16.565,12.144,-2.216
0609-1-01-175,Doppelsalto C,30.844,18.082,171.817,-22.02,17.976,175.992,-20.839,53.137,7.651,786.502,-23.452,8.696,780.554,-24.428,24.995,45.707,503.817,5.507,44.24,504.428,5.477,17.789,-0.572,158.929,-11.272,0.389,158.937,-11.094
20191007-1159-FRANKFURT_1-01-177,Barani B,43.003,23.013,-382.487,29.378,22.472,-380.785,29.128,11.159,34.975,-61.302,256.281,34.035,-61.5,255.253,9.221,-56.493,221.484,138.688,-55.404,217.795,140.757,15.705,-17.137,119.213,-11.177,-17.084,113.823,-11.05
0115-CHARI-05-50,Salto B,24.845,-3.617,-7.268,-0.931,-3.546,-3.206,-1.943,18.481,-6.479,450.66,-13.413,-6.133,444.697,-12.712,4.077,-5.417,136.789,-8.034,-5.681,138.032,-8.318,22.221,-7.247,113.799,-29.401,-6.074,111.568,-28.543
0609-1-01-551,Salto C,24.696,21.125,73.573,-18.623,20.977,77.879,-18.086,13.635,36.337,431.078,-24.797,36.438,425.947,-25.365,3.043,13.773,128.219,-16.32,13.921,128.376,-16.213,20.959,1.637,128.156,-13.075,1.259,129.394,-13.725
0609-4-01-294,Fliffis C,47.254,-10.162,-365.538,22.697,-9.4,-360.63,21.97,42.116,-7.782,-577.865,109.375,-7.748,-576.231,109.801,15.923,-85.992,60.732,315.614,-85.824,57.925,314.35,14.176,-7.319,241.371,56.253,-7.638,236.893,56.994
20191008-1207-FRANKFURT_2-01-115,Cody C,36.491,-23.327,55.536,17.863,-24.299,60.686,14.775,21.102,9.33,499.806,-39.066,8.921,498.509,-40.175,6.366,0.206,175.562,-28.201,0.206,175.619,-28.125,21.117,18.601,211.303,-11.764,15.687,216.037,-8.567
0827-BK2-01-19,Salto C,30.713,10.99,61.822,-0.42,11.258,64.633,-0.603,13.329,19.715,379.242,-13.483,19.455,375.866,-13.856,2.759,7.839,117.8,-17.29,7.929,117.687,-16.942,17.934,-0.605,106.76,0.486,-0.488,106.188,-0.168
20191003-1152-FRANKFURT_1-01-46,Barani A,27.422,15.039,-146.757,-13.159,15.363,-144.228,-13.64,9.699,154.038,-142.877,-120.335,154.348,-141.259,-120.269,9.802,146.264,52.435,-183.202,145.319,51.946,-182.09,21.16,12.161,248.483,-45.777,12.281,247.5,-47.512
0609-1-01-75,Fliffis C,43.749,-81.88,-418.057,-2.688,-80.908,-417.98,-2.667,48.545,-97.085,-572.596,-78.324,-94.883,-571.228,-79.724,16.027,265.75,10.642,-248.887,262.842,10.982,-248.039,19.888,30.633,197.218,-111.051,31.925,193.441,-108.811
0609-1-01-877,Doppelsalto C,31.346,6.909,167.244,-9.551,5.836,170.786,-9.751,50.522,-22.06,715.894,-5.361,-21.393,712.965,-6.593,35.793,29.545,614.623,-36.873,28.803,613.351,-36.268,18.487,2.263,218.948,-23.394,1.787,217.895,-21.807
20191008-1207-FRANKFURT_2-01-138,3/4 Salto rw A,18.211,7.48,97.465,-34.918,7.655,96.721,-32.182,4.33,-8.914,176.785,-15.634,-8.607,176.362,-15.417,3.826,19.913,186.308,-16.12,19.825,186.077,-16.617,23.961,22.914,178.229,-62.502,22.989,174.481,-58.786
20191001-1148-FRANKFURT_1-01-96,Rudi,30.21,27.658,-233.715,261.098,28.756,-236.316,258.159,18.044,325.907,-103.833,715.386,324.041,-102.473,713.883,11.664,165.403,122.458,293.342,164.484,121.286,294.596,23.448,26.349,335.129,16.94,26.462,333.607,15.372
20190930-1153-FRANKFURT_1-01-76,Salto C,28.176,-1.801,27.744,5.255,-0.359,32.498,5.942,16.981,56.093,455.21,5.289,55.081,449.491,5.791,3.672,12.03,123.427,0.798,12.184,123.431,0.369,20.62,9.846,99.509,-7.896,9.401,98.177,-7.594
0609-1-01-214,Doppelsalto B,25.762,16.475,142.305,-19.289,17.081,144.798,-19.246,30.059,-9.328,574.965,-4.871,-9.672,573.878,-4.786,36.526,47.739,652.813,18.054,46.945,649.655,17.651,17.51,22.108,222.156,-21.925,23.389,220.708,-21.543
