SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
0609-1-01-386,Salto C,22.372,364.65,-15.41,22.372,364.65,15.41,38.55,388.485,43.868,4.444,37.81,-12.095,4.107,226.423,-0.196,9.777,48.153,-3.253,4.044,52.264,0.133,4.444,37.81,12.095,4.107,226.423,0.196,9.777,48.153,3.253,4.044,52.264,-0.133,7.793,61.645,17.401,11.99,226.423,9.612,9.777,48.153,6.215,8.989,52.264,10.639,102.396,27.92,179.6,11.52,33.61,175.02,10.73,4.208,-7.36,75.28,-46.88,1.81,38.45,-37.1,8.877,2.96,40.4,-83.44,4.29,39.71,-58.31,20.65,-21.44,641.6,-25.44,-20.38,635.92,-17.76,16.66,54.8,429.6,22.4,36.47,434.83,26.04,2.201,30.32,198.4,-4.4,29.09,198.6,-0.3,2.854,6.4,99.12,-11.52,10.85,99.39,-10.0,3.255,27.84,80.32,-14.32,22.78,76.33,-13.38,4.405,6.16,51.28,-17.28,6.45,51.39,-18.92,4.48,-0.08,93.6,25.44,-7.01,100.92,30.2
0110-MORITZ-01-49,Salto A,-26.287,343.055,-12.714,26.287,343.055,12.714,35.343,343.055,22.424,-0.106,50.011,-3.824,-2.742,97.32,-5.45,-11.008,106.171,-3.597,-12.432,89.552,0.157,0.106,50.011,3.824,2.742,97.32,5.45,11.008,106.171,3.597,12.432,89.552,-0.157,7.547,50.011,5.622,3.686,97.32,5.451,11.008,106.171,5.105,13.102,89.552,6.246,95.224,4.6,110.76,63.68,11.86,131.4,18.59,5.521,-15.12,81.48,2.16,-8.72,103.51,-13.68,5.049,12.0,133.96,-4.2,13.05,136.58,-2.13,6.761,3.24,184.12,-8.6,3.26,188.4,-7.09,7.97,-4.8,243.76,-15.56,-5.81,243.82,-16.13,8.66,-20.28,280.52,-14.2,-21.8,278.57,-13.77,7.572,-25.32,248.16,-14.64,-25.97,249.41,-15.02,7.216,-29.0,236.92,7.72,-28.65,235.14,2.98,7.343,-27.76,278.8,-1.56,-30.17,273.87,0.41,5.182,-29.92,214.8,-10.36,-31.3,215.02,-4.53
0609-4-01-163,Strecksprung,-1.449,1.819,-1.752,1.449,1.819,1.752,10.418,86.703,15.229,-2.157,22.536,-2.12,-1.117,-20.96,1.992,1.935,-9.752,-0.881,-0.11,9.995,-0.743,2.157,22.536,2.12,1.117,-20.96,-1.992,-1.935,6.599,0.881,0.11,-6.357,0.743,4.347,26.485,4.312,1.362,20.96,2.244,2.335,9.752,3.986,2.374,29.506,4.687,77.857,-8.12,156.6,3.68,-2.64,159.17,-3.71,12.382,-8.4,29.68,7.68,-3.26,37.03,-1.31,0.885,-13.16,6.0,-6.56,-11.94,-0.96,-4.91,0.758,0.88,-46.0,6.24,-1.25,-44.66,6.82,0.756,0.52,-42.68,2.2,0.09,-43.88,2.93,1.055,5.68,-48.48,19.0,4.51,-48.08,16.99,1.051,-2.8,-18.56,10.96,-1.91,-17.93,9.87,0.966,10.2,-14.2,-13.4,9.71,-13.25,-13.03,1.273,1.72,-19.24,-9.0,1.78,-22.95,-7.28,9.972,2.24,-37.96,44.8,5.36,-25.38,11.99
20191008-1207-FRANKFURT_2-01-192,Strecksprung,-3.845,-1.53,2.896,3.845,1.53,2.896,21.67,101.903,39.956,2.807,12.134,8.307,0.621,-29.332,-6.517,2.737,-15.574,3.149,-10.01,31.241,-2.043,2.807,12.134,8.307,0.621,5.063,-6.517,2.737,15.574,3.149,-2.319,-31.241,-2.043,4.969,23.23,14.48,3.882,29.332,8.95,2.794,15.574,4.267,10.026,33.769,12.259,74.171,-0.32,107.16,-9.52,4.02,131.57,-12.82,12.066,4.44,83.52,-31.16,7.89,72.06,-23.64,2.22,37.76,18.52,121.84,22.09,-5.69,99.76,1.168,8.48,-70.28,-14.8,4.62,-71.96,-10.59,1.462,-8.04,-94.76,-21.28,-4.05,-94.35,-24.32,1.056,14.04,-67.44,-6.48,12.28,-70.58,-10.66,0.911,5.56,-43.44,20.64,7.83,-44.79,17.26,1.014,3.44,-22.12,0.88,4.07,-24.58,2.94,1.703,-37.6,29.12,-30.64,-36.57,21.85,-37.73,7.522,-13.36,110.72,5.84,-15.12,117.56,6.81
0609-4-01-606,Barani C,-5.295,-91.04,218.553,5.295,91.04,218.553,55.263,311.601,236.69,13.819,-126.186,11.898,-2.911,-71.061,82.553,-20.158,36.359,102.399,3.955,69.848,21.704,13.819,126.186,11.898,-2.911,71.061,82.553,-1.657,-36.359,102.399,-3.955,-69.848,21.704,17.527,132.235,25.701,10.546,71.518,82.553,20.406,38.0,102.399,6.784,69.848,26.038,91.178,-14.96,77.12,-24.56,-20.48,75.18,-22.59,8.1,51.0,-350.12,65.0,58.32,-316.55,39.11,17.18,39.92,-432.48,62.36,37.95,-432.06,66.46,12.033,-31.72,-303.64,114.36,-26.88,-297.02,117.25,14.593,29.32,14.68,144.04,27.11,-10.15,170.35,10.701,-23.84,-60.36,289.48,-27.49,-63.61,289.77,8.041,-68.76,79.88,253.92,-67.22,79.52,252.97,5.615,-25.28,116.12,177.52,-24.87,117.79,175.91,7.335,5.16,139.76,94.48,5.58,141.09,95.08,5.952,33.04,187.28,45.56,29.81,188.43,36.78
20191007-1159-FRANKFURT_1-01-107,Barani B,45.892,-27.34,181.513,45.892,27.34,181.513,63.042,367.901,209.643,22.284,-157.242,10.876,19.634,-34.201,98.374,3.737,59.677,72.918,0.236,104.426,-0.655,22.284,157.242,10.876,19.634,34.201,98.374,3.737,-59.677,72.918,0.236,-104.426,-0.655,22.329,157.242,18.525,24.171,41.437,98.374,7.484,59.677,72.918,9.059,109.545,19.826,101.375,-10.88,-79.4,-38.44,-5.15,-86.9,-29.53,18.649,88.72,-463.52,7.48,80.76,-469.38,15.45,18.478,17.48,-446.72,81.08,37.95,-459.67,71.17,4.92,-35.04,-220.32,53.0,-23.94,-207.29,65.85,12.949,77.68,-23.88,307.04,85.41,-39.33,301.88,9.888,56.0,73.2,458.92,58.91,69.15,449.18,8.034,4.92,148.08,225.28,8.01,146.98,222.68,9.32,-9.12,190.92,9.4,-8.41,186.53,17.61,8.101,-15.68,243.72,37.64,-13.67,250.56,36.99,4.349,35.04,356.6,8.76,25.1,345.69,11.9
20191008-1157-FRANKFURT_1-01-269,Strecksprung,-4.57,-1.441,4.306,4.57,1.441,4.306,25.483,93.923,44.305,-0.021,14.788,0.896,-8.003,-17.291,5.813,1.333,-22.267,-1.127,2.121,23.329,-1.275,0.021,14.788,0.896,8.003,-12.285,5.813,-1.333,22.267,-1.127,-2.121,-23.329,-1.275,10.29,22.648,13.859,8.02,17.291,14.502,3.874,22.267,7.484,3.299,31.717,8.461,76.999,9.44,103.8,-88.12,7.07,114.33,-70.35,9.477,45.8,51.88,25.16,35.23,57.79,12.44,0.974,-12.48,-21.8,38.04,-18.16,-21.56,36.34,1.022,-35.68,-31.4,45.28,-33.14,-32.66,44.26,0.455,-7.72,-19.24,33.6,-7.9,-28.81,22.18,0.841,-29.88,-73.72,-45.6,-26.02,-69.57,-46.49,1.777,2.68,-44.08,-20.24,3.58,-41.0,-14.65,0.931,21.4,-86.48,18.88,17.62,-80.4,18.55,1.534,-1.68,-16.16,15.0,-2.3,-22.25,17.22,12.317,21.4,119.72,-47.08,17.14,127.77,-32.46
0609-4-01-582,Barani C,-17.148,-48.669,221.101,17.148,48.669,221.101,47.575,309.727,238.188,5.662,-117.449,31.127,-2.047,-53.814,98.241,-14.745,45.625,80.576,-6.019,76.969,11.157,5.662,117.449,31.127,-2.047,53.814,98.241,7.514,-45.625,80.576,6.019,-76.969,11.157,11.296,123.932,32.416,14.185,63.102,98.241,14.745,45.724,80.576,7.35,76.969,26.955,97.007,12.8,37.4,3.44,14.93,42.57,12.22,3.861,17.56,-237.24,13.68,7.58,-234.13,42.24,17.539,4.8,-426.36,95.08,2.52,-423.82,98.67,10.588,-30.76,-299.64,164.32,-30.03,-293.05,167.94,13.192,47.4,44.24,195.56,43.38,40.78,206.85,9.001,-35.76,-10.52,242.52,-39.5,-7.33,243.86,5.471,-51.08,104.96,200.8,-46.18,104.54,200.65,4.755,-23.92,120.4,116.84,-22.62,122.83,117.4,5.957,-12.56,148.72,78.32,-10.31,148.61,81.73,1.307,-7.16,190.32,7.16,-10.82,193.13,3.96
20191001-1202-FRANKFURT_2-01-93,Hocksprung,2.331,-12.841,1.636,2.331,12.841,1.636,26.083,168.047,57.544,3.343,20.946,8.953,2.006,-18.555,-6.431,0.997,-15.807,10.046,-4.015,0.575,-10.933,3.343,20.946,8.953,2.006,-18.555,-6.431,0.997,11.025,10.046,-4.015,-0.575,-10.933,6.738,74.702,14.931,8.411,54.677,13.563,4.412,20.974,10.046,6.523,17.694,19.004,92.235,2.24,1.4,217.92,25.42,-134.08,-18.9,14.974,15.16,-74.16,65.96,13.0,-69.01,56.68,8.927,14.88,264.36,5.68,10.85,256.77,8.12,5.231,23.0,109.96,-49.72,17.1,107.83,-31.8,6.966,0.56,-138.76,-39.8,3.6,-149.63,-32.3,9.175,15.48,-149.2,18.56,16.26,-144.26,21.88,1.574,-9.8,23.48,33.36,-1.09,-0.2,25.71,1.649,5.6,16.52,31.6,3.61,15.65,26.36,1.644,-15.72,2.08,-24.36,-16.77,5.82,-22.06,3.112,-1.04,-25.84,34.56,-2.44,-13.42,8.1
0609-4-01-362,Fliffis B,-107.351,-155.835,237.697,107.351,155.835,237.697,143.03,610.062,262.95,-18.572,-218.285,5.594,7.491,-144.738,61.901,-86.052,67.436,147.572,-10.218,139.753,22.629,18.572,218.285,5.594,-7.491,144.738,61.901,86.052,-67.436,147.572,10.218,-139.753,22.629,23.514,229.769,26.184,19.142,144.738,62.571,86.052,95.803,147.572,14.322,139.753,26.622,85.264,45.76,192.6,-39.0,17.77,208.07,-20.04,13.267,-63.36,-393.48,-102.48,-67.94,-420.23,-31.56,40.256,-61.72,-694.24,-17.72,-57.99,-686.4,-24.65,39.927,39.04,-600.76,52.04,36.37,-596.94,42.61,18.341,24.08,-7.68,80.24,28.94,-38.33,95.71,18.768,-119.56,-183.56,381.72,-125.84,-167.09,379.06,22.375,-222.0,132.2,372.88,-218.66,131.25,366.36,15.906,-116.48,298.8,176.16,-117.86,298.24,178.54,14.302,-38.8,192.8,66.24,-40.6,197.79,70.86,18.335,-29.68,301.0,56.44,-26.05,297.88,49.85
20191001-1148-FRANKFURT_1-01-75,Salto rw A,-6.584,341.498,-22.091,6.584,341.498,22.091,29.048,349.556,44.105,2.084,102.658,-13.13,-5.529,86.373,2.607,3.293,64.966,-5.93,-6.432,87.501,-5.639,2.084,102.658,13.13,1.36,86.373,-2.607,-3.293,64.966,5.93,6.432,87.501,5.639,10.713,103.34,21.1,5.574,86.373,4.833,4.028,64.966,7.078,8.734,94.877,11.094,85.331,7.16,111.72,16.0,1.01,193.91,-1.28,11.78,24.6,335.24,-29.88,31.83,333.8,-37.97,2.372,-24.92,160.16,16.2,-22.97,189.44,-14.09,8.888,-19.76,173.88,4.28,-18.44,181.42,2.78,6.461,-21.72,215.72,9.44,-15.08,215.65,8.23,7.039,5.0,200.36,20.0,4.15,201.96,13.18,5.821,20.64,147.16,4.0,19.13,155.67,0.81,6.287,-2.68,120.64,-28.76,-2.69,120.56,-29.39,8.553,-10.72,202.64,19.44,-9.7,191.12,5.29,5.893,-17.96,328.84,-17.6,-19.87,321.48,-24.45
0115-MORITZ-03-128,Salto C,-6.796,345.255,12.557,6.796,345.255,12.557,23.42,386.902,33.224,-4.523,59.301,4.324,-1.664,158.206,5.391,-0.295,60.762,1.215,-0.315,66.985,1.627,4.523,59.301,4.324,1.664,158.206,5.391,0.295,60.762,1.215,0.315,66.985,1.627,11.026,100.949,12.289,6.256,158.206,7.587,1.057,60.762,2.235,5.082,66.985,11.114,112.024,1.68,94.52,8.44,2.85,96.46,-4.8,4.215,-7.6,-162.76,17.6,-8.21,-94.17,24.37,9.439,-40.36,272.76,-3.16,-37.73,272.89,-7.99,18.318,-23.68,446.2,22.68,-17.77,457.94,21.01,3.888,1.0,175.28,-1.76,-3.53,190.38,2.09,3.226,1.2,161.64,-1.84,2.53,158.28,-0.4,2.881,-1.04,133.28,2.12,-1.0,132.63,2.64,2.801,-2.28,89.44,-4.56,-1.8,87.07,-2.74,3.502,-0.8,75.2,5.8,-4.45,67.31,6.38,4.425,-1.56,137.0,26.44,1.03,134.2,22.8
0609-1-01-552,Doppelsalto B,20.594,705.482,-28.666,20.594,705.482,28.666,75.934,740.72,59.509,5.22,60.482,-11.574,-24.408,292.823,-6.877,23.077,258.476,-10.535,16.704,93.7,0.321,5.22,60.482,11.574,13.967,292.823,6.877,-15.298,258.476,10.535,16.704,93.7,-0.321,10.13,95.72,24.56,25.744,292.823,13.301,23.356,258.476,14.958,16.704,93.7,6.69,101.632,63.44,205.84,4.16,40.42,208.75,3.83,2.201,67.36,7.28,-62.96,46.02,165.81,-62.96,26.817,-15.04,-138.08,98.64,-0.01,-127.59,40.67,24.971,-45.52,573.76,32.72,-48.38,537.82,7.43,41.754,-77.2,733.92,-18.24,-72.05,729.48,-19.66,46.785,20.88,898.08,17.68,4.98,875.48,6.48,46.278,116.64,570.16,30.32,101.93,633.28,18.77,9.997,25.68,306.16,-47.84,30.2,312.34,-45.45,12.267,29.68,133.44,11.6,27.44,136.34,9.5,12.716,38.08,334.48,-5.6,36.48,321.69,-9.44
20191007-1524-FRANKFURT_1-01-75,Fliffis- Rudi B,208.158,-331.329,552.44,300.214,708.289,617.87,208.158,331.329,552.44,-29.811,-265.188,34.974,21.181,-172.354,161.894,152.326,-42.464,324.261,64.462,148.676,31.311,29.811,265.188,34.974,-21.181,172.354,161.894,135.066,42.464,324.261,64.462,-148.676,31.311,30.336,265.188,41.847,53.09,172.354,161.894,152.326,110.685,324.261,64.462,160.062,89.867,111.03,19.4,-110.64,14.4,24.12,-125.14,53.74,36.039,-51.88,-793.72,-114.28,-84.0,-732.97,17.54,42.041,-79.36,-758.76,0.32,-71.16,-750.97,28.15,41.437,-58.84,-657.8,126.32,-59.2,-654.03,137.38,24.215,-69.92,-297.0,368.92,-47.92,-294.3,401.39,36.276,484.76,-22.6,910.56,455.41,8.27,897.56,28.122,558.72,-544.16,740.8,561.34,-474.87,760.85,33.707,50.4,136.4,734.8,82.5,89.03,722.9,17.912,111.16,246.96,248.64,97.64,270.4,272.49,17.529,252.6,473.32,37.04,238.5,464.21,36.79
0115-MORITZ-03-145,Voll- ein- voll- aus B,-277.808,172.434,-694.718,277.808,172.434,694.718,464.176,568.083,712.447,-129.2,59.652,-206.402,-226.664,-55.347,-309.207,54.224,44.732,-165.014,23.832,123.397,-14.094,129.2,59.652,206.402,226.664,-55.347,309.207,-54.224,44.732,165.014,-23.832,123.397,14.094,131.261,114.555,206.402,226.664,204.259,309.207,82.373,125.872,165.014,23.878,123.397,31.824,111.925,-29.76,195.72,-70.12,-27.48,249.57,-96.3,8.635,-272.96,157.68,-212.04,-264.3,214.44,-247.79,37.081,-443.96,-186.36,-779.28,-438.03,-167.01,-758.12,46.853,-281.4,452.72,-1021.2,-312.76,432.09,-978.5,50.113,-684.28,-312.84,-506.16,-668.41,-309.19,-506.99,34.663,-181.28,-559.16,-360.24,-171.6,-565.02,-344.74,38.308,-121.36,324.32,-613.32,-49.89,258.72,-588.89,20.108,336.48,220.32,-128.08,325.5,223.18,-122.66,15.905,50.52,180.48,-134.6,53.45,177.16,-122.4,20.676,14.6,300.36,-11.92,14.84,289.42,-1.43
0609-1-01-558,Doppelsalto B,11.078,704.879,-14.605,11.078,704.879,14.605,61.726,738.057,71.623,1.312,53.893,-12.018,-16.596,301.798,8.96,26.062,265.794,-3.906,0.3,83.393,-7.641,1.312,53.893,12.018,13.972,301.798,-8.96,-4.506,265.794,3.906,0.3,83.393,7.641,7.743,87.071,25.315,17.737,301.798,13.428,28.551,265.794,16.632,7.695,83.393,16.249,104.685,29.68,164.8,5.68,30.51,206.44,-4.58,6.709,48.32,136.8,-70.0,33.88,161.85,-50.12,19.732,6.8,-254.88,-174.08,0.54,-139.71,-42.55,28.975,-22.08,595.92,40.4,-36.75,576.82,38.48,35.304,-34.64,658.88,51.76,-32.22,669.92,36.63,44.663,52.0,882.24,-52.8,9.1,877.86,-1.76,44.776,97.6,596.64,0.48,92.51,632.51,29.09,10.0,45.36,331.12,-10.88,58.58,318.45,-28.7,10.993,15.76,98.24,-44.72,11.59,112.55,-35.81,10.317,-12.08,180.72,-33.92,-12.79,195.03,-25.64
20191008-1157-FRANKFURT_1-01-141,Schraubensalto A,75.281,188.182,343.772,75.281,188.182,343.772,97.62,311.331,381.968,34.332,66.145,84.869,34.55,-60.996,175.291,-0.957,68.45,100.033,7.356,114.583,-16.421,34.332,66.145,84.869,34.55,-60.996,175.291,-0.957,68.45,100.033,7.356,114.583,-16.421,34.332,66.145,84.869,40.717,61.747,175.291,12.089,68.651,100.536,10.481,114.789,21.272,93.754,31.52,205.88,53.56,25.11,212.09,59.62,9.224,126.8,277.8,181.72,119.16,243.67,199.92,7.499,80.16,4.08,232.76,76.05,25.28,238.57,8.6,151.08,-108.56,297.48,157.52,-99.04,313.71,11.412,59.64,-255.84,480.2,64.79,-245.35,489.9,14.835,-48.96,-11.64,557.6,-50.43,-17.36,551.41,10.709,13.44,203.16,319.0,7.02,197.57,316.69,7.438,24.8,193.56,15.72,21.84,194.9,16.59,9.348,15.24,308.56,-35.72,13.69,303.22,-19.79,11.005,57.96,373.84,-88.88,48.61,367.9,-75.03
20190930-1616-FRANKFURT_1-01-181,Fliffis C,-93.165,-340.997,177.238,93.165,340.997,177.238,112.193,661.278,216.032,-12.758,-206.014,5.626,-19.095,-273.636,29.308,-51.843,20.576,125.586,-9.468,118.077,16.719,12.758,206.014,5.626,19.095,273.636,29.308,51.843,-20.576,125.586,9.468,-118.077,16.719,17.76,208.519,20.343,22.22,273.636,31.46,53.558,61.047,125.586,18.655,118.077,38.643,99.23,49.96,-9.2,-34.36,53.23,33.71,-8.54,26.497,-108.4,-535.64,142.68,-93.01,-504.04,81.03,37.837,11.88,-708.72,-12.24,1.91,-685.82,-25.83,57.525,11.08,-699.92,-7.2,7.18,-694.39,0.2,57.457,-97.44,-720.44,55.68,-89.16,-712.22,67.43,19.822,27.16,-112.36,166.28,0.73,-115.61,195.74,12.942,-167.76,-307.08,299.52,-181.04,-145.96,291.23,13.076,-131.92,149.6,259.92,-127.64,149.95,260.32,12.512,-41.08,245.96,91.72,-41.61,230.26,97.74,4.259,-17.0,262.16,-14.24,-20.2,265.61,-4.95
0609-4-01-119,Strecksprung,5.689,12.569,5.913,5.689,12.569,5.913,18.019,44.861,25.3,-0.545,3.308,-1.884,3.873,-7.367,5.786,-0.413,2.966,7.595,2.773,13.662,-5.584,0.545,3.308,1.884,2.784,0.751,2.018,-0.413,-2.966,7.595,2.773,11.476,-5.584,10.15,20.302,3.99,3.873,7.367,5.947,1.103,3.152,9.496,2.893,14.039,5.867,95.102,39.76,64.4,16.64,32.83,66.29,11.82,7.169,-32.92,7.32,-18.84,-29.14,7.0,-14.35,1.213,-2.88,-33.28,0.68,-2.27,-35.0,-1.8,0.884,15.64,-6.88,20.08,14.2,-9.18,17.23,0.609,7.2,-15.12,10.72,7.84,-18.55,13.13,1.124,2.32,-1.52,18.36,2.02,-2.4,17.42,0.908,-2.84,0.72,39.4,-2.48,1.59,34.15,1.191,1.2,9.2,7.88,0.82,11.2,5.97,0.534,9.28,27.96,-12.12,8.7,27.79,-14.12,2.219,9.96,59.48,-3.08,7.9,51.12,-5.93
20191007-1524-FRANKFURT_1-01-178,Doppelsalto B,72.062,683.681,-45.209,75.833,696.213,71.936,72.062,683.681,45.209,8.472,69.001,-10.104,18.751,298.013,-17.001,26.525,211.604,-12.638,18.314,105.064,-5.466,8.472,69.001,10.104,18.751,298.013,17.001,26.525,211.604,12.638,18.314,105.064,5.466,12.242,73.737,25.297,18.751,298.013,17.329,26.525,211.604,16.379,18.314,112.859,12.931,104.179,17.16,214.72,-52.36,46.66,216.32,-21.5,6.219,33.68,40.32,4.12,27.53,63.28,-66.87,24.512,4.84,162.24,29.8,18.62,166.4,28.01,37.21,64.88,787.6,-53.2,48.68,745.85,-70.09,49.167,40.6,708.52,-23.72,39.0,707.64,-21.01,51.617,75.8,809.84,-47.64,71.72,800.16,-32.18,33.632,67.16,669.08,-66.96,88.11,645.46,-53.56,9.462,25.56,217.08,-15.24,26.71,228.89,-22.54,13.095,3.56,189.44,13.56,9.7,189.27,10.65,6.026,50.56,296.68,-8.48,53.76,331.14,-8.97
0609-1-01-776,Von Bauch in Stand,-6.852,31.135,3.989,6.852,31.135,3.989,29.958,98.065,33.581,-6.636,-17.475,-2.855,1.619,-3.418,2.782,5.645,13.874,-5.516,-7.48,38.155,9.577,6.636,17.475,2.855,-1.619,3.418,-2.782,-4.388,-13.874,5.516,6.224,24.116,-1.6,9.041,38.689,14.206,3.52,6.191,3.143,6.326,15.03,6.064,11.072,38.155,10.169,94.032,-14.24,82.4,5.44,-11.91,66.77,-14.75,12.821,2.32,-182.88,20.08,-5.8,-170.13,2.92,2.165,-11.84,4.56,-26.0,-16.26,-6.82,-27.02,0.348,-10.24,5.76,17.52,-7.28,4.42,13.83,1.205,2.32,-24.8,4.64,7.74,-17.52,8.45,0.794,6.48,-3.44,-2.64,9.48,-5.71,-1.31,0.516,14.0,34.96,-8.8,14.42,32.68,-8.83,0.829,17.6,45.52,-9.28,16.38,52.95,-15.76,2.264,-29.36,63.52,33.36,-25.48,67.07,31.05,5.199,-41.68,37.12,2.32,-39.72,51.69,12.13
20191008-1207-FRANKFURT_2-01-306,Salto B,27.384,340.956,-75.88,27.384,340.956,75.88,56.769,406.878,104.239,-6.059,8.506,-10.087,21.458,185.569,-23.836,5.939,81.136,-26.277,6.046,65.744,-15.68,6.059,8.506,10.087,9.34,185.569,23.836,5.939,81.136,26.277,6.046,65.744,15.68,14.798,70.41,26.056,26.147,189.588,25.882,6.976,81.136,26.277,8.848,65.744,26.023,105.204,72.28,69.76,-360.76,80.25,114.58,-141.07,3.548,39.56,56.48,-112.0,31.01,108.28,-62.02,15.951,-14.0,-305.6,86.56,-36.45,-244.8,-7.88,11.058,5.64,166.96,-56.08,8.36,180.95,-55.06,28.042,61.16,673.64,-52.04,60.16,652.81,-53.56,21.418,110.16,524.24,-109.84,102.94,513.29,-106.94,2.564,4.28,138.32,-49.64,6.52,148.16,-53.01,4.655,6.96,97.44,-47.6,4.74,99.67,-46.63,5.383,-4.76,74.0,-44.36,-7.77,72.97,-30.04,5.765,13.6,164.12,15.72,14.22,176.85,4.23
20191007-1524-FRANKFURT_1-01-180,Salto B,32.362,350.875,-3.939,56.292,405.485,70.27,32.362,350.875,3.939,-0.979,25.038,-6.942,7.333,129.586,4.547,11.043,122.349,-1.366,14.964,73.901,-0.178,0.979,25.038,6.942,5.376,129.586,-4.547,11.043,122.349,1.366,14.964,73.901,0.178,16.483,56.893,29.942,12.425,145.437,10.099,11.266,122.349,10.923,16.117,80.805,19.306,100.721,-27.88,460.2,-581.4,56.09,391.14,-210.27,9.537,-27.16,214.72,30.68,-23.02,194.2,12.89,6.462,47.32,-126.24,61.96,36.94,-111.22,41.99,3.739,-31.52,-29.56,-12.2,-24.37,-2.98,-1.31,16.291,34.92,492.08,5.96,34.21,490.12,12.6,29.801,71.96,586.96,-16.72,63.88,575.47,-12.83,9.609,32.6,314.36,7.0,33.87,327.39,4.16,4.12,-2.16,83.12,8.68,0.03,87.46,7.44,6.129,43.12,55.96,-88.32,28.69,59.49,-61.82,4.183,39.04,316.96,70.84,41.64,312.08,49.49
