SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-mean_ACC_N,0-std_ACC_N,0-mean_ACC_N_ROT_filtered,0-std_ACC_N_ROT_filtered,0-mean_Acc_x_Fil,0-std_Acc_x_Fil,0-mean_Acc_y_Fil,0-std_Acc_y_Fil,0-mean_Acc_z_Fil,0-std_Acc_z_Fil,0-mean_Gyro_x_Fil,0-std_Gyro_x_Fil,0-mean_Gyro_y_Fil,0-std_Gyro_y_Fil,0-mean_Gyro_z_Fil,0-std_Gyro_z_Fil,25-mean_ACC_N,25-std_ACC_N,25-mean_ACC_N_ROT_filtered,25-std_ACC_N_ROT_filtered,25-mean_Acc_x_Fil,25-std_Acc_x_Fil,25-mean_Acc_y_Fil,25-std_Acc_y_Fil,25-mean_Acc_z_Fil,25-std_Acc_z_Fil,25-mean_Gyro_x_Fil,25-std_Gyro_x_Fil,25-mean_Gyro_y_Fil,25-std_Gyro_y_Fil,25-mean_Gyro_z_Fil,25-std_Gyro_z_Fil,50-mean_ACC_N,50-std_ACC_N,50-mean_ACC_N_ROT_filtered,50-std_ACC_N_ROT_filtered,50-mean_Acc_x_Fil,50-std_Acc_x_Fil,50-mean_Acc_y_Fil,50-std_Acc_y_Fil,50-mean_Acc_z_Fil,50-std_Acc_z_Fil,50-mean_Gyro_x_Fil,50-std_Gyro_x_Fil,50-mean_Gyro_y_Fil,50-std_Gyro_y_Fil,50-mean_Gyro_z_Fil,50-std_Gyro_z_Fil,75-mean_ACC_N,75-std_ACC_N,75-mean_ACC_N_ROT_filtered,75-std_ACC_N_ROT_filtered,75-mean_Acc_x_Fil,75-std_Acc_x_Fil,75-mean_Acc_y_Fil,75-std_Acc_y_Fil,75-mean_Acc_z_Fil,75-std_Acc_z_Fil,75-mean_Gyro_x_Fil,75-std_Gyro_x_Fil,75-mean_Gyro_y_Fil,75-std_Gyro_y_Fil,75-mean_Gyro_z_Fil,75-std_Gyro_z_Fil
0609-4-01-526,Barani C,-34.949,-84.956,223.847,66.754,291.278,229.977,31.877,29.164,40.96,31.078,-1.974,17.465,0.002,1.505,18.262,32.597,0.96,14.363,-283.455,183.275,47.312,26.196,10.066,2.82,11.125,2.7,-5.871,1.864,0.83,2.237,-7.238,2.227,-21.195,36.169,-101.686,104.946,189.684,81.935,5.753,0.993,6.354,1.281,-2.79,0.561,-1.356,0.46,-4.853,0.806,-69.108,26.422,82.318,37.871,195.657,42.488,22.934,31.816,12.092,14.028,4.975,15.857,-0.596,1.455,15.316,30.059,15.449,15.098,131.525,43.742,51.158,38.088
0609-4-01-528,Barani C,-25.583,-87.906,217.889,52.85,308.115,227.04,33.667,28.673,42.544,30.45,-1.642,19.266,1.15,2.23,18.573,32.099,-0.027,19.057,-294.688,192.912,52.497,29.071,10.686,3.157,12.394,3.276,-7.181,2.586,0.876,2.354,-6.735,2.519,-3.099,25.776,-107.285,154.074,193.043,70.831,5.706,1.873,6.161,1.48,-2.423,0.409,-1.982,0.538,-4.605,1.597,-52.739,23.238,90.443,41.653,187.46,55.708,21.744,31.23,11.018,13.316,6.241,16.695,-0.698,2.34,13.174,28.723,0.912,17.555,132.937,53.676,43.009,38.552
0609-4-01-530,Barani C,-32.625,-91.132,235.65,66.587,288.339,244.429,32.534,28.467,41.601,30.291,-0.793,18.898,1.321,2.876,18.105,31.413,11.12,29.721,-282.853,177.12,69.351,24.654,10.284,2.152,11.842,2.661,-6.817,1.824,0.268,1.667,-7.245,1.742,-19.769,32.845,-111.357,130.247,194.632,63.845,6.143,1.602,6.508,1.269,-2.791,0.356,-1.481,0.564,-5.149,1.443,-68.567,27.755,74.149,51.026,205.126,42.992,22.506,29.933,12.021,13.044,4.263,15.001,-1.204,1.414,14.465,28.958,6.722,14.367,132.364,46.145,50.176,49.45
0609-4-01-532,Barani C,-26.068,-66.302,229.482,54.395,298.573,241.234,32.021,28.591,41.39,30.681,-0.714,19.815,0.766,2.08,17.309,31.095,-8.488,17.253,-295.719,153.617,64.055,31.201,10.509,2.907,11.815,2.856,-6.668,2.313,0.413,1.939,-7.406,1.99,-13.968,38.745,-87.361,118.326,222.136,56.834,5.824,1.251,6.338,1.343,-3.063,0.528,-1.337,0.655,-4.751,1.074,-46.41,27.811,107.901,31.805,191.068,50.934,22.242,30.741,11.612,12.969,4.874,15.034,-0.915,1.453,14.639,29.123,11.507,12.006,140.902,47.631,31.062,38.181
0609-4-01-534,Barani C,-48.899,-74.185,222.972,69.397,278.405,231.355,30.929,28.373,40.681,29.971,0.172,18.497,1.003,1.828,17.481,30.726,6.032,14.526,-276.256,161.081,52.615,35.779,9.787,2.429,10.613,1.574,-5.895,1.705,0.471,1.641,-7.36,1.768,-36.084,38.395,-98.798,94.751,191.391,48.489,6.461,1.418,6.724,1.026,-2.832,0.318,-1.549,0.511,-5.442,1.323,-79.789,27.473,80.053,46.919,205.065,28.813,22.676,30.821,11.975,13.086,5.247,15.099,-0.72,1.885,14.523,29.561,2.525,13.27,141.128,58.672,50.222,40.894
0609-4-01-536,Barani C,-13.91,-68.094,222.158,56.998,295.83,238.48,32.048,29.085,41.873,30.069,-0.136,18.405,0.419,2.179,17.612,32.223,3.891,11.158,-285.9,162.783,38.218,32.603,10.679,2.713,10.956,1.819,-6.503,1.795,0.681,2.262,-7.544,2.162,-22.334,41.585,-99.755,75.81,218.127,82.201,6.813,0.655,7.275,1.019,-4.126,0.367,-1.306,0.362,-5.258,0.685,-36.208,34.548,100.028,39.566,208.224,58.574,21.388,30.817,11.153,12.783,3.602,12.982,-0.755,1.449,15.625,29.011,24.287,19.37,146.662,48.055,28.007,39.949
0609-4-01-538,Barani C,-27.425,-85.287,205.066,67.016,301.031,240.374,32.629,28.714,40.974,29.887,-1.984,17.719,-0.414,1.441,19.457,32.02,18.969,24.36,-272.636,192.688,41.957,43.724,10.961,2.859,12.157,2.846,-6.231,2.211,0.932,2.138,-7.167,3.235,-16.382,28.362,-120.419,138.208,175.948,83.249,5.819,1.661,6.688,1.868,-2.839,0.534,-1.832,0.261,-4.715,1.643,-57.559,18.345,75.549,44.776,200.339,49.564,21.103,30.786,10.537,12.746,7.22,16.564,-0.543,1.805,12.408,27.873,-4.21,28.742,140.47,64.498,34.852,84.321
0609-4-01-540,Barani C,-44.687,-59.21,216.886,62.842,290.402,222.127,31.654,28.467,40.903,30.071,0.166,19.264,0.105,1.872,17.578,30.853,8.402,13.82,-284.799,141.685,61.717,26.453,10.669,3.115,11.709,2.524,-5.926,1.825,0.443,2.21,-7.764,2.627,-32.659,35.473,-89.033,114.494,208.596,65.037,5.959,1.677,6.693,1.677,-2.532,0.404,-1.99,0.723,-4.964,1.488,-68.223,25.624,104.817,29.095,181.092,47.19,21.892,30.132,11.335,12.341,5.329,15.724,-0.603,1.366,13.301,28.528,-5.983,8.008,148.303,50.167,36.569,30.646
0609-4-01-542,Barani C,-23.25,-49.467,220.594,51.91,303.865,228.086,31.517,28.955,41.076,30.494,-0.515,16.706,0.972,2.71,18.227,32.086,5.327,14.31,-269.368,158.151,51.05,26.262,10.166,2.618,10.791,1.937,-6.218,1.245,0.581,2.212,-7.248,2.133,-12.183,31.154,-101.161,99.844,213.564,83.018,5.988,1.249,6.662,1.45,-3.025,0.458,-1.625,0.551,-4.924,1.044,-50.766,23.815,111.497,32.751,181.827,54.176,21.335,30.729,10.812,12.207,4.218,14.979,-0.931,0.83,12.799,29.14,6.702,15.319,159.983,55.011,41.187,43.73
0609-4-01-544,Barani C,-2.303,-87.067,230.753,41.103,315.481,244.433,31.716,29.149,41.049,31.045,-1.532,18.043,1.144,2.055,17.721,32.189,8.97,17.221,-301.957,171.628,49.513,34.91,10.585,2.042,11.75,2.4,-7.325,1.738,0.651,1.436,-7.226,1.602,-5.881,20.433,-121.316,112.701,218.302,83.836,6.665,1.47,6.975,1.448,-3.834,0.829,-1.326,0.557,-5.213,1.137,-27.907,21.911,105.503,39.085,201.026,73.293,21.239,29.176,11.428,12.332,2.218,11.73,-1.239,1.949,15.506,28.201,19.534,14.612,138.828,42.9,38.9,45.041
0609-4-01-546,Barani C,-22.141,-81.949,222.75,54.318,307.372,237.946,32.182,27.733,41.617,29.182,-2.016,17.243,0.859,1.936,17.727,31.679,-12.262,21.307,-303.898,168.739,47.784,23.148,11.254,2.88,12.018,2.177,-7.174,2.155,0.897,2.192,-7.412,2.601,-10.7,34.754,-112.537,103.983,206.385,76.947,6.961,0.642,7.385,0.939,-4.121,0.392,-1.32,0.395,-5.453,0.565,-36.62,25.847,98.991,48.427,211.95,56.039,22.439,29.091,12.472,13.03,2.482,12.323,-0.761,2.529,15.693,28.796,11.119,27.184,148.076,36.296,32.377,48.343
0609-4-01-548,Barani C,-10.824,-87.187,222.262,49.892,304.142,235.461,32.492,27.455,41.389,28.931,-0.783,18.617,0.84,2.452,18.289,30.63,5.107,16.719,-293.624,168.66,50.346,28.921,10.908,3.315,12.208,2.482,-7.251,2.267,0.967,2.071,-6.766,2.897,4.586,24.637,-125.051,137.5,191.234,75.257,6.41,1.033,6.782,0.888,-3.611,0.387,-1.341,0.418,-5.079,0.942,-48.315,20.642,90.842,51.759,213.579,50.954,22.594,29.983,12.147,12.995,5.162,16.438,-1.391,2.201,14.229,28.01,14.842,20.329,145.562,43.947,45.701,48.879
0609-4-01-550,Barani C,-15.608,-87.712,228.541,45.646,301.314,235.092,31.44,28.29,40.694,30.357,-1.155,17.714,1.259,2.502,18.417,30.934,3.708,11.005,-287.133,163.69,48.649,28.018,10.32,2.965,11.895,2.593,-7.076,2.351,0.698,1.867,-6.836,1.973,-11.506,21.553,-123.472,137.93,198.3,59.842,6.799,1.978,6.943,1.351,-3.525,0.7,-1.322,0.404,-5.344,1.764,-45.078,33.749,78.226,57.754,223.773,53.876,21.911,30.147,11.473,12.686,4.511,14.707,-0.656,1.406,14.215,28.806,18.328,12.752,148.817,47.807,43.23,41.235
0609-4-01-552,Barani C,13.599,-103.826,221.878,36.954,324.374,243.168,32.393,27.932,41.51,29.646,0.774,19.228,1.08,2.76,18.881,30.189,6.011,10.373,-280.612,154.281,52.726,32.297,11.967,3.499,13.104,3.116,-9.636,3.593,0.444,1.364,-5.98,1.988,21.468,16.451,-169.449,179.915,184.752,46.124,6.19,1.561,6.832,1.298,-3.659,0.858,-1.438,0.966,-4.174,1.51,-3.469,18.538,74.089,59.024,226.617,58.715,20.982,29.304,10.809,12.323,5.591,15.559,-0.388,2.048,12.687,27.231,6.423,28.361,153.509,52.005,41.468,71.594
0609-4-01-558,Barani C,-34.938,-32.409,219.272,71.805,293.498,237.952,32.969,27.096,41.316,27.416,-1.257,17.77,1.161,1.457,18.134,31.133,1.177,16.437,-262.773,201.186,58.191,34.453,10.59,3.62,11.578,2.391,-5.486,2.239,0.5,2.745,-7.763,2.205,-35.256,41.789,-63.523,101.49,231.128,48.267,5.629,1.375,6.115,1.461,-2.579,0.293,-1.85,0.521,-4.547,1.227,-62.067,22.063,91.164,16.557,166.049,57.579,21.28,30.302,10.913,12.299,7.412,17.975,-1.026,1.161,11.525,26.849,19.935,24.497,171.582,71.35,36.143,64.371
0609-4-01-560,Barani C,-11.396,-85.534,219.314,40.528,311.509,228.335,31.801,27.915,40.932,29.811,-0.272,19.017,0.603,1.629,18.289,30.246,-8.496,16.227,-282.721,180.013,52.401,34.944,11.556,3.397,12.703,3.234,-8.499,3.666,0.977,1.253,-6.926,1.299,14.248,19.677,-144.665,153.151,200.029,59.711,5.412,1.347,6.15,1.413,-2.954,0.737,-1.955,0.751,-4.036,1.037,-26.181,16.231,98.773,31.481,198.736,61.454,22.709,29.707,12.063,12.727,5.485,16.557,-0.844,1.913,13.89,27.976,-4.358,20.829,149.021,39.849,41.77,35.048
