SprungID,Sprungtyp,avg_Acc_N_Fil,avg_Gyro_x_R,avg_Gyro_y_R,avg_Gyro_z_R,avg_Gyro_x_Fil,avg_Gyro_y_Fil,avg_Gyro_z_Fil,avg_DJump_SIG_I_x LapEnd,avg_DJump_SIG_I_y LapEnd,avg_DJump_SIG_I_z LapEnd,avg_DJump_I_ABS_x LapEnd,avg_DJump_I_ABS_y LapEnd,avg_DJump_I_ABS_z LapEnd,avg_DJump_ABS_I_x LapEnd,avg_DJump_ABS_I_y LapEnd,avg_DJump_ABS_I_z LapEnd,avg_DJump_SIG_I_S1_x LapEnd,avg_DJump_SIG_I_S1_y LapEnd,avg_DJump_SIG_I_S1_z LapEnd,avg_DJump_SIG_I_S2_x LapEnd,avg_DJump_SIG_I_S2_y LapEnd,avg_DJump_SIG_I_S2_z LapEnd,avg_DJump_SIG_I_S3_x LapEnd,avg_DJump_SIG_I_S3_y LapEnd,avg_DJump_SIG_I_S3_z LapEnd,avg_DJump_SIG_I_S4_x LapEnd,avg_DJump_SIG_I_S4_y LapEnd,avg_DJump_SIG_I_S4_z LapEnd,avg_DJump_I_ABS_S1_x LapEnd,avg_DJump_I_ABS_S1_y LapEnd,avg_DJump_I_ABS_S1_z LapEnd,avg_DJump_I_ABS_S2_x LapEnd,avg_DJump_I_ABS_S2_y LapEnd,avg_DJump_I_ABS_S2_z LapEnd,avg_DJump_I_ABS_S3_x LapEnd,avg_DJump_I_ABS_S3_y LapEnd,avg_DJump_I_ABS_S3_z LapEnd,avg_DJump_I_ABS_S4_x LapEnd,avg_DJump_I_ABS_S4_y LapEnd,avg_DJump_I_ABS_S4_z LapEnd,avg_DJump_ABS_I_S1_x LapEnd,avg_DJump_ABS_I_S1_y LapEnd,avg_DJump_ABS_I_S1_z LapEnd,avg_DJump_ABS_I_S2_x LapEnd,avg_DJump_ABS_I_S2_y LapEnd,avg_DJump_ABS_I_S2_z LapEnd,avg_DJump_ABS_I_S3_x LapEnd,avg_DJump_ABS_I_S3_y LapEnd,avg_DJump_ABS_I_S3_z LapEnd,avg_DJump_ABS_I_S4_x LapEnd,avg_DJump_ABS_I_S4_y LapEnd,avg_DJump_ABS_I_S4_z LapEnd
0110-MORITZ-01-47,Fliffis- Rudi B,34.751,-90.275,-134.573,-246.519,-90.228,-134.096,-246.746,-182.138,-272.584,-497.903,182.138,272.584,497.903,289.358,642.09,560.496,3.323,-261.237,16.882,-133.24,-74.532,-214.82,-48.602,-82.032,-246.314,-3.619,145.216,-53.65,3.323,261.237,16.882,126.594,74.532,181.056,48.602,82.032,246.314,3.619,-145.216,53.65,23.854,262.975,30.57,133.24,138.304,218.467,117.566,95.595,246.314,14.698,145.216,65.145
0110-MORITZ-01-48,Doppelsalto C,28.061,-0.843,366.499,4.626,-0.876,366.325,4.691,-1.644,709.809,8.697,1.644,709.809,8.697,47.736,713.618,37.216,-5.823,77.423,-3.816,-14.694,309.726,7.537,4.726,213.854,5.598,14.147,108.805,-0.622,5.823,77.423,3.816,14.694,309.726,-0.095,-4.726,213.854,5.598,-14.147,108.805,-0.622,9.636,81.232,9.438,14.694,309.726,7.537,9.043,213.854,6.029,14.363,108.805,14.213
0110-MORITZ-01-49,Salto A,14.94,-15.378,200.857,-7.401,-15.233,200.997,-7.328,-26.287,343.055,-12.714,26.287,343.055,12.714,35.343,343.055,22.424,-0.106,50.011,-3.824,-2.742,97.32,-5.45,-11.008,106.171,-3.597,-12.432,89.552,0.157,0.106,50.011,3.824,2.742,97.32,5.45,11.008,106.171,3.597,12.432,89.552,-0.157,7.547,50.011,5.622,3.686,97.32,5.451,11.008,106.171,5.105,13.102,89.552,6.246
0110-MORITZ-01-59,Strecksprung,11.269,0.466,3.301,5.849,0.544,3.407,5.88,1.003,6.83,12.468,1.003,6.83,12.468,21.694,96.0,42.051,6.258,26.912,10.248,-4.413,-17.757,-1.248,1.979,-5.139,2.662,-2.821,2.813,0.805,6.258,26.912,10.248,-4.413,-17.757,-1.248,1.979,-5.139,2.662,-2.821,2.813,0.805,8.941,28.694,18.265,4.842,17.757,12.92,2.752,5.68,2.961,5.16,43.869,7.905
0110-MORITZ-01-60,Salto C,14.444,-8.487,166.223,6.869,-8.602,165.616,6.992,-17.478,342.948,14.208,17.478,342.948,14.208,28.864,380.436,34.252,-4.518,67.003,7.326,-6.023,160.545,4.824,-3.438,75.558,2.307,-3.499,39.842,-0.248,4.518,67.003,7.326,6.023,160.545,4.824,3.438,75.558,2.307,3.499,39.842,-0.248,11.543,99.383,15.083,9.525,160.545,6.863,3.44,75.558,2.457,4.356,44.95,9.849
0110-MORITZ-01-61,Fliffis- Rudi B,33.203,-160.176,-147.386,-214.849,-160.144,-146.972,-215.001,-320.349,-295.033,-429.683,320.349,295.033,429.683,341.586,657.988,494.171,-2.446,-254.305,17.839,-140.715,-110.819,-184.279,-159.122,-82.295,-221.847,-18.066,152.386,-41.396,2.446,254.305,17.839,140.715,110.819,148.601,159.122,82.295,221.847,18.066,-152.386,41.396,18.716,256.023,28.238,140.715,135.269,191.437,161.628,114.309,221.847,20.528,152.386,52.649
0110-MORITZ-01-62,Doppelsalto B,25.337,-20.407,353.653,6.476,-20.448,353.099,6.545,-40.334,699.183,12.868,40.334,699.183,12.868,55.494,703.967,40.447,0.136,45.485,1.145,-24.29,263.263,3.221,-15.562,267.514,10.56,-0.618,122.92,-2.06,0.136,45.485,1.145,24.018,263.263,3.221,15.562,267.514,10.56,0.618,122.92,-2.06,6.472,50.27,9.665,24.29,263.263,6.991,18.139,267.514,12.945,6.593,122.92,10.847
0110-MORITZ-01-63,Fliffis B,31.549,-0.688,-128.075,-91.001,-0.752,-127.651,-91.136,-1.416,-250.449,-177.825,1.416,250.449,177.825,80.262,660.25,239.463,6.751,-223.643,12.301,-23.61,-223.751,-46.8,11.287,76.925,-150.088,4.156,120.019,6.762,6.751,223.643,12.301,10.109,223.751,22.198,-11.287,-76.925,150.088,-4.156,-120.019,-6.762,18.194,231.158,23.527,23.61,223.751,50.434,25.14,85.322,150.088,13.317,120.019,15.414
0110-MORITZ-01-69,Strecksprung,11.389,0.207,1.882,5.808,0.16,1.981,5.859,0.37,2.749,9.824,0.37,2.749,9.824,19.0,81.957,24.343,5.586,12.703,0.787,2.783,-13.418,0.545,-1.732,-9.636,3.706,-6.268,13.1,4.786,5.586,12.703,0.787,2.783,-11.989,0.545,-1.732,9.636,3.706,-6.268,-7.602,4.786,7.265,19.814,5.491,2.977,13.418,8.022,1.798,9.636,4.391,6.96,39.089,6.439
0110-MORITZ-01-73,Strecksprung,10.981,-1.125,0.279,4.109,-1.116,0.295,4.11,-2.298,0.348,8.5,2.298,0.348,8.5,24.471,97.03,31.129,5.164,28.038,6.261,0.333,-15.53,5.305,-2.187,-14.104,-2.72,-5.608,1.945,-0.345,5.164,28.038,6.261,0.333,-15.53,5.305,-2.187,-10.911,-2.72,-1.013,-1.249,-0.345,8.748,29.032,11.885,6.253,16.307,8.841,3.448,14.284,4.819,6.022,37.406,5.583
0110-MORITZ-01-77,Salto C,15.402,-4.056,164.818,2.612,-4.124,164.3,2.659,-8.441,341.835,5.332,8.441,341.835,5.332,27.64,392.149,29.465,-3.255,56.67,0.021,-6.374,167.24,0.887,-0.593,75.888,-0.012,1.78,42.037,4.436,3.255,56.67,0.021,6.374,167.24,0.887,0.593,75.888,-0.012,-1.78,42.037,4.436,12.087,98.942,11.339,9.477,167.24,6.474,1.398,75.888,1.761,4.678,50.079,9.891
0110-MORITZ-01-78,Fliffis- Rudi B,34.609,-93.572,-126.124,-242.487,-93.617,-125.876,-242.771,-189.137,-255.338,-490.297,189.137,255.338,490.297,306.829,635.627,541.337,-10.3,-269.519,13.178,-152.974,-57.716,-240.87,-24.674,-60.233,-227.221,-1.189,132.13,-35.384,10.3,269.519,13.178,152.974,57.716,214.514,24.674,60.233,227.221,1.189,-132.13,35.384,12.021,273.167,17.907,152.974,114.742,243.605,121.384,115.587,227.221,20.45,132.13,52.604
0110-MORITZ-01-79,Doppelsalto B,26.196,-14.654,351.363,12.084,-14.79,350.517,12.221,-28.997,691.489,24.211,28.997,691.489,24.211,49.845,731.034,46.52,-2.031,47.757,-1.054,-26.613,328.557,11.15,-2.085,215.498,7.399,1.733,99.677,6.715,2.031,47.757,1.054,26.613,328.557,9.042,2.085,215.498,7.399,-1.733,99.677,6.715,10.698,87.301,13.467,26.613,328.557,13.573,4.443,215.498,8.63,8.09,99.677,10.85
0110-MORITZ-01-80,Fliffis B,31.727,15.154,-139.873,-89.897,15.31,-138.528,-90.038,30.932,-285.781,-183.246,30.932,285.781,183.246,89.033,666.053,220.036,3.981,-180.994,3.646,-4.091,-275.067,-25.817,30.424,42.04,-147.028,0.618,128.239,-14.046,3.981,180.994,3.646,-3.872,275.067,18.526,30.205,-42.04,147.028,0.618,-128.239,14.046,13.453,205.356,17.767,12.723,275.067,33.512,51.147,57.391,147.028,11.709,128.239,21.729
0110-MORITZ-01-81,Voll- ein- voll- aus B,33.817,-271.57,20.811,-374.164,-271.502,19.895,-373.961,-489.396,37.171,-674.305,489.396,37.171,674.305,493.191,591.975,699.949,-121.743,62.086,-158.437,-242.417,-22.46,-295.071,-103.464,-149.15,-195.448,-21.772,146.695,-25.349,121.743,62.086,158.437,242.417,-22.46,295.071,103.464,69.898,195.448,21.772,-72.353,25.349,121.814,113.921,158.437,242.417,158.378,295.071,103.464,172.98,195.448,25.496,146.695,50.993
0110-MORITZ-01-83,Strecksprung,12.129,-0.517,0.994,3.651,-0.436,0.94,3.764,-0.923,1.726,6.051,0.923,1.726,6.051,21.905,28.005,18.5,3.319,-1.923,-0.746,-3.036,-3.551,-2.534,2.96,4.264,3.314,-4.165,2.936,6.016,3.319,1.923,0.746,-3.036,3.551,2.534,2.96,-4.264,-3.245,-2.32,0.516,6.016,10.027,10.651,5.603,3.722,3.952,2.725,2.96,4.818,3.359,5.196,8.585,6.813
0110-MORITZ-01-94,Salto C,16.384,-7.49,165.628,8.729,-7.466,165.128,8.64,-15.702,346.747,18.375,15.702,346.747,18.375,36.918,384.858,37.828,-4.34,50.146,2.833,-7.985,181.552,9.238,-4.834,77.637,0.811,1.457,37.411,5.492,4.34,50.146,2.833,7.985,181.552,9.238,4.834,77.637,0.811,-1.457,37.411,5.492,14.204,86.902,10.396,11.397,181.552,11.381,5.051,77.637,2.52,6.266,38.767,13.531
0110-MORITZ-01-95,Fliffis- Rudi B,32.079,-185.496,-139.373,-184.078,-185.507,-138.882,-184.199,-369.952,-278.251,-367.028,369.952,278.251,367.028,398.33,656.914,470.406,-11.874,-258.851,33.928,-183.137,-120.911,-173.123,-174.999,-49.918,-201.511,0.058,151.43,-26.322,11.874,258.851,33.928,183.137,120.911,105.268,174.999,49.918,201.511,-0.058,-151.43,26.322,30.122,258.941,38.231,183.137,140.78,186.464,175.918,105.763,201.511,9.154,151.43,44.201
0110-MORITZ-01-96,Doppelsalto B,27.473,-32.565,368.212,16.149,-32.913,367.264,16.168,-62.118,702.034,30.968,62.118,702.034,30.968,80.82,721.401,67.155,-3.043,47.732,-3.313,-31.045,291.565,6.593,-20.128,273.401,14.769,-7.903,89.337,12.919,3.043,47.732,3.313,31.045,291.565,-0.032,20.128,273.401,14.769,7.903,89.337,12.919,10.7,67.099,16.248,31.045,291.565,10.159,21.178,273.401,20.462,17.898,89.337,20.285
0110-MORITZ-01-97,Fliffis B,32.054,7.299,-169.042,-89.68,7.644,-168.09,-89.954,14.258,-329.281,-174.461,14.258,329.281,174.461,103.326,664.244,229.412,5.484,-178.698,1.424,-20.632,-303.964,-10.143,19.478,14.323,-134.906,9.928,139.058,-30.836,5.484,178.698,1.424,9.664,303.964,7.296,-10.818,-14.323,134.906,9.928,-139.058,30.836,15.214,190.489,19.672,25.569,303.964,35.428,48.866,30.732,134.906,13.678,139.058,39.406
0110-MORITZ-01-98,Voll- ein- voll- aus B,34.434,-240.439,27.768,-360.77,-240.652,27.095,-360.147,-445.976,50.988,-668.863,445.976,50.988,668.863,457.33,593.327,698.491,-125.74,65.793,-170.355,-221.471,-14.526,-282.838,-85.589,-142.184,-169.899,-13.177,141.906,-45.772,125.74,65.793,170.355,221.471,-14.526,282.838,85.589,39.651,169.899,13.177,-39.93,45.772,126.032,113.011,170.355,221.471,165.841,282.838,85.589,172.569,169.899,24.239,141.906,75.399
0110-MORITZ-01-110,Salto C,15.237,-1.832,163.861,11.416,-2.045,163.15,11.34,-3.688,340.263,23.784,3.688,340.263,23.784,26.905,368.901,41.317,-5.629,54.846,7.944,0.118,165.618,13.735,0.981,61.036,-0.616,0.843,58.763,2.721,5.629,54.846,7.944,-0.118,165.618,13.735,-0.981,61.036,-0.616,-0.843,58.763,2.721,10.532,83.483,15.756,8.283,165.618,14.221,2.286,61.036,1.895,5.804,58.763,9.445
0110-MORITZ-01-111,Fliffis B,28.74,29.737,-163.85,-95.669,29.913,-163.22,-95.433,59.525,-328.364,-191.439,59.525,328.364,191.439,120.449,627.547,226.021,12.995,-233.127,-6.181,-7.412,-243.65,-14.922,56.834,41.684,-141.219,-2.893,106.729,-29.117,12.995,233.127,6.181,-7.412,243.65,14.922,56.834,-41.684,141.219,-2.893,-106.729,29.117,20.712,234.145,21.872,9.314,243.65,23.148,75.713,43.022,141.219,14.71,106.729,39.783
0110-MORITZ-01-112,Voll- ein- voll- aus B,32.507,-262.251,-34.312,-326.402,-262.298,-34.621,-326.596,-517.724,-67.879,-644.413,517.724,67.879,644.413,533.625,588.47,663.256,-124.78,38.594,-181.322,-258.261,-72.645,-241.708,-106.712,-160.043,-178.233,-27.971,126.215,-43.151,124.78,38.594,181.322,258.261,-4.543,241.708,106.712,160.043,178.233,27.971,-126.215,43.151,135.92,99.091,181.322,258.261,184.311,241.728,106.712,178.853,179.109,32.732,126.215,61.097
0110-MORITZ-01-113,Voll- ein- halb- aus B,31.961,-220.244,-144.215,-255.713,-220.118,-143.811,-255.931,-419.064,-275.474,-486.594,419.064,275.474,486.594,441.437,640.42,500.698,-40.138,-149.833,-117.458,-263.576,-142.327,-136.978,-86.326,-124.947,-181.978,-29.024,141.633,-50.18,40.138,149.833,117.458,263.576,142.327,136.978,86.326,124.947,181.978,29.024,-141.633,50.18,62.081,153.205,120.272,263.576,207.56,139.384,86.326,138.023,181.978,29.454,141.633,59.063
0110-MORITZ-01-114,Voll- ein- voll- aus A,34.498,-131.715,136.8,-379.909,-131.929,136.467,-379.685,-242.143,251.246,-698.23,242.143,251.246,698.23,364.478,530.678,714.8,-112.82,75.002,-158.162,-110.299,58.165,-292.629,-12.554,-17.406,-236.666,-6.471,135.485,-10.773,112.82,75.002,158.162,110.299,58.165,292.629,12.554,-17.406,236.666,6.471,135.485,10.773,113.622,123.906,158.162,142.706,129.281,292.629,93.97,142.006,236.666,14.18,135.485,27.343
0110-MORITZ-01-116,Strecksprung,11.697,-2.875,2.88,-3.099,-2.736,2.793,-3.004,-4.783,4.878,-5.254,4.783,4.878,5.254,46.611,64.825,73.697,3.811,7.049,-9.935,3.933,-22.219,-23.604,3.009,6.37,6.252,-15.536,13.677,22.033,3.811,7.049,9.935,3.933,8.121,23.604,3.009,-6.37,-6.252,-5.97,-3.922,-22.033,12.892,17.691,9.984,8.348,22.219,23.604,9.547,8.09,15.484,15.823,16.825,24.625
0110-MORITZ-01-125,Salto C,15.242,-1.967,170.225,6.338,-1.935,169.563,6.01,-4.086,350.582,13.067,4.086,350.582,13.067,34.005,376.2,27.503,-3.073,59.077,3.612,-5.478,173.364,4.901,1.445,75.081,-0.098,3.021,43.059,4.651,3.073,59.077,3.612,5.478,173.364,4.901,-1.445,75.081,-0.098,-3.021,43.059,4.651,17.3,78.443,9.51,9.696,173.364,6.731,2.317,75.081,2.828,4.692,49.311,8.434
0110-MORITZ-01-126,Fliffis B,29.265,58.816,-117.212,-91.367,58.754,-116.434,-91.458,118.251,-236.207,-183.311,118.251,236.207,183.311,152.579,610.169,217.863,-0.844,-261.779,4.377,0.954,-138.243,-53.743,107.269,33.846,-113.581,10.871,129.968,-20.364,0.844,261.779,4.377,-0.733,138.243,44.989,107.269,-33.846,113.581,10.871,-129.968,20.364,10.961,262.141,16.355,19.686,143.623,54.933,107.269,74.437,113.581,14.663,129.968,32.994
0110-MORITZ-01-127,Voll- ein- voll- aus B,34.34,-199.562,18.036,-352.337,-199.734,17.129,-351.847,-382.033,33.98,-674.412,382.033,33.98,674.412,463.021,592.735,691.761,-126.34,49.635,-199.372,-238.548,-64.83,-267.733,-39.892,-72.412,-171.997,22.746,121.587,-35.31,126.34,49.635,199.372,238.548,-34.441,267.733,39.892,72.412,171.997,-22.746,-53.627,35.31,126.34,118.736,199.372,238.548,207.043,267.733,72.737,145.368,171.997,25.396,121.587,52.659
0110-MORITZ-01-128,Voll- ein- halb- aus C,35.289,-195.807,-100.907,-203.694,-195.828,-99.532,-204.297,-374.912,-193.974,-389.186,374.912,193.974,389.186,432.076,592.608,489.079,-60.158,-164.629,-89.17,-291.921,-108.919,-96.887,-24.053,-47.353,-184.31,1.22,126.927,-18.82,60.158,164.629,89.17,291.921,108.919,96.887,24.053,47.353,184.31,-1.22,-126.927,18.82,60.63,170.02,107.684,291.921,171.904,146.098,59.568,123.757,184.31,19.957,126.927,50.987
0110-MORITZ-01-129,Voll- ein- voll- aus C,33.997,-264.949,109.888,-378.418,-264.74,108.845,-377.82,-454.114,188.111,-648.452,454.114,188.111,648.452,455.637,518.328,665.714,-133.493,51.309,-173.735,-188.232,60.902,-227.354,-104.887,-70.992,-226.624,-27.502,146.892,-20.739,133.493,51.309,173.735,188.232,60.902,227.354,104.887,-70.992,226.624,27.502,146.892,20.739,134.269,112.451,173.735,188.232,122.599,227.354,105.168,136.386,226.624,27.967,146.892,38.001
0110-MORITZ-01-139,Salto C,15.577,-1.981,164.83,5.601,-2.046,164.352,5.411,-4.069,343.596,11.744,4.069,343.596,11.744,23.336,382.934,28.024,-1.133,46.548,4.673,-4.208,177.611,6.351,1.596,70.013,0.325,-0.324,49.425,0.395,1.133,46.548,4.673,4.208,177.611,6.351,-1.596,70.013,0.325,0.324,49.425,0.395,10.424,81.987,9.725,7.211,177.611,7.401,1.681,70.013,0.965,4.02,53.324,9.932
0110-MORITZ-01-140,Fliffis B,27.515,59.483,-135.707,-94.221,59.226,-136.034,-94.747,118.7,-271.72,-187.394,118.7,271.72,187.394,134.893,613.114,217.377,12.827,-238.899,6.779,1.859,-167.766,-45.96,89.639,16.945,-124.097,14.375,118.0,-24.117,12.827,238.899,6.779,1.859,167.766,32.401,89.639,-16.945,124.097,14.375,-118.0,24.117,19.421,243.514,17.972,11.438,172.082,47.175,89.639,79.518,124.097,14.396,118.0,28.132
0110-MORITZ-01-141,Voll- ein- voll- aus B,32.682,-222.06,-12.703,-337.872,-222.103,-12.841,-337.354,-441.146,-25.947,-670.845,441.146,25.947,670.845,481.422,599.145,687.3,-102.657,74.162,-146.299,-262.909,-42.69,-299.742,-87.5,-174.794,-165.892,11.92,117.376,-58.912,102.657,74.162,146.299,262.909,-42.69,299.742,87.5,111.851,165.892,-11.92,-117.376,58.912,107.573,107.268,146.299,262.909,182.64,299.742,87.5,191.861,165.892,23.44,117.376,75.367
0110-MORITZ-01-142,Voll- ein- halb- aus B,33.853,-165.608,-103.246,-246.967,-165.319,-102.641,-247.14,-324.883,-202.875,-484.424,324.883,202.875,484.424,421.333,644.096,500.342,-14.419,-141.069,-99.247,-264.516,-127.932,-166.468,-49.757,-77.933,-176.892,3.81,144.058,-41.817,14.419,141.069,99.247,264.516,127.932,166.468,49.757,77.933,176.892,-3.81,-144.058,41.817,74.182,153.674,103.832,264.516,211.286,166.468,68.011,135.077,176.892,14.625,144.058,53.15
0110-MORITZ-01-143,Voll- ein- voll- aus C,32.555,-198.651,75.779,-329.481,-198.632,75.939,-329.104,-381.61,145.293,-632.575,381.61,145.293,632.575,416.147,517.193,652.446,-107.347,49.822,-163.73,-129.001,66.249,-245.266,-134.541,-104.414,-182.466,-10.721,133.635,-41.113,107.347,49.822,163.73,129.001,66.249,245.266,134.541,-104.414,182.466,10.721,133.635,41.113,114.226,110.309,163.73,136.432,139.359,245.266,139.942,133.891,182.561,25.547,133.635,60.889
0110-MORITZ-01-156,Salto C,15.366,-0.75,162.873,9.62,-0.832,162.312,9.46,-1.538,339.603,20.112,1.538,339.603,20.112,26.414,379.15,35.665,-5.392,57.134,4.456,-4.757,163.597,11.2,5.23,71.172,5.671,3.382,47.7,-1.215,5.392,57.134,4.456,4.757,163.597,11.2,-5.23,71.172,5.671,-3.382,47.7,-1.215,9.176,94.762,12.471,6.687,163.597,11.22,5.23,71.172,5.671,5.322,49.62,6.303
0110-MORITZ-01-157,Fliffis B,28.517,46.969,-109.541,-86.26,46.998,-109.021,-86.528,95.914,-224.189,-176.017,95.914,224.189,176.017,152.998,609.435,227.624,6.792,-238.295,9.535,-17.902,-165.33,-59.275,100.364,47.754,-107.668,6.66,131.682,-18.609,6.792,238.295,9.535,4.318,165.33,40.206,78.144,-47.754,107.668,6.66,-131.682,18.609,18.854,240.793,25.561,21.784,174.515,60.721,100.364,62.445,107.668,11.996,131.682,33.674
0115-CHARI-05-4,Strecksprung,10.014,-3.384,-9.059,-15.254,-3.39,-9.09,-15.205,-6.332,-17.249,-28.66,6.332,17.249,28.66,17.939,105.694,37.894,-0.51,30.114,-12.283,-3.412,-17.042,-9.817,0.502,-28.3,0.25,-2.911,-2.02,-6.81,0.51,30.114,12.283,3.412,-17.042,9.817,-0.502,2.157,-0.25,2.911,2.02,6.81,8.074,31.177,15.698,3.412,17.042,9.817,2.496,28.3,4.596,3.957,29.175,7.783
0115-CHARI-05-9,Salto B,18.276,-4.491,175.963,-13.702,-4.428,176.152,-13.624,-8.653,343.67,-26.66,8.653,343.67,26.66,28.543,412.109,48.584,-3.523,-1.552,0.737,1.483,208.572,-9.497,-3.247,60.17,-0.723,-3.366,76.481,-17.177,3.523,1.552,0.737,-1.483,205.467,8.023,3.247,60.17,0.723,3.366,76.481,17.177,7.938,66.887,9.964,6.178,208.572,15.17,6.326,60.17,4.534,8.1,76.481,18.916
0115-CHARI-05-10,Doppelsalto B,26.514,1.419,353.715,-6.515,1.426,353.312,-6.711,2.776,668.336,-12.303,2.776,668.336,12.303,30.424,680.946,38.61,-3.674,58.986,-1.946,-2.699,252.345,-4.702,7.543,250.22,5.694,1.605,106.786,-11.349,3.674,58.986,1.946,2.699,252.345,4.702,-5.202,250.22,-5.694,1.605,106.786,11.349,6.836,71.595,10.325,4.235,252.345,5.505,8.916,250.22,9.52,10.437,106.786,13.261
0115-CHARI-05-12,Strecksprung,12.132,7.058,-4.958,0.162,7.033,-4.707,0.224,11.02,-7.806,0.029,11.02,7.806,0.029,33.304,35.496,34.039,9.541,-0.601,-0.315,-8.682,-11.263,6.784,2.092,2.425,-0.562,8.068,1.633,-5.879,9.541,0.601,0.315,-8.682,11.263,6.155,2.092,-2.425,-0.562,8.068,-1.633,-5.879,13.019,7.463,6.874,8.682,11.29,6.784,3.52,5.127,4.143,8.083,11.616,16.238
0115-CHARI-05-21,Salto B,19.561,-9.734,177.424,-8.628,-9.44,177.718,-8.541,-18.848,344.636,-16.659,18.848,344.636,16.659,39.283,408.06,49.666,-3.019,-3.531,0.909,-10.519,210.976,-6.61,-1.478,60.219,5.761,-3.832,76.973,-16.72,3.019,3.531,0.909,10.519,203.914,4.792,1.478,60.219,-5.64,3.832,76.973,16.599,11.024,58.638,10.738,14.623,212.231,12.879,6.781,60.219,7.219,6.855,76.973,18.83
0115-CHARI-05-22,Doppelsalto B,27.741,-7.494,363.873,-8.74,-7.513,363.418,-8.914,-13.837,680.68,-16.436,13.837,680.68,16.436,39.522,696.04,34.417,-5.28,50.27,2.107,7.012,287.564,-3.351,0.892,231.445,-6.43,-16.46,111.402,-8.761,5.28,50.27,2.107,-3.548,287.564,-0.863,0.892,231.445,6.43,11.213,111.402,8.761,7.665,65.63,9.908,7.746,287.564,7.915,7.556,231.445,7.051,16.555,111.402,9.543
0115-CHARI-05-26,Strecksprung,10.255,-2.994,-6.172,-16.438,-2.889,-6.16,-16.425,-5.429,-11.816,-30.056,5.429,11.816,30.056,16.289,110.092,34.414,-1.976,32.918,-11.646,-3.673,-13.891,-10.113,1.874,-31.068,-3.639,-1.654,0.224,-4.658,1.976,32.918,11.646,3.673,-13.891,10.113,-1.874,-6.987,3.639,1.654,-0.224,4.658,7.57,33.323,13.638,3.7,13.891,10.113,2.191,31.068,4.586,2.828,31.81,6.077
0115-CHARI-05-30,Salto B,18.344,-14.615,178.576,-16.377,-14.425,178.77,-16.361,-28.098,344.122,-31.457,28.098,344.122,31.457,35.099,403.386,44.77,-3.783,3.66,-0.749,-11.419,206.322,-9.503,-5.022,72.315,-11.24,-7.873,61.826,-9.965,3.783,3.66,0.749,11.419,206.322,9.503,5.022,72.315,11.24,7.873,61.826,9.965,9.505,62.923,8.4,12.066,206.322,11.508,5.022,72.315,11.814,8.506,61.826,13.048
0115-CHARI-05-31,Doppelsalto B,28.152,-1.412,361.789,-10.672,-1.381,361.258,-10.72,-2.681,678.429,-19.864,2.681,678.429,19.864,40.02,700.089,40.9,-6.78,51.381,0.757,3.685,252.637,-6.441,9.58,266.568,-0.603,-9.166,107.843,-13.576,6.78,51.381,0.757,-3.685,252.637,4.928,3.389,266.568,0.603,-3.803,107.843,13.576,9.387,73.042,10.816,4.888,252.637,7.993,9.59,266.568,8.236,16.154,107.843,13.855
0115-CHARI-05-39,Salto B,19.543,-6.487,182.386,-15.324,-6.299,182.629,-15.184,-12.311,350.917,-29.344,12.311,350.917,29.344,34.106,412.96,47.408,-2.495,2.441,-1.453,-2.733,209.099,-9.526,-0.255,61.46,-0.757,-6.828,77.918,-17.608,2.495,2.441,1.453,2.733,209.099,9.526,0.255,61.46,0.757,6.828,77.918,17.608,11.44,60.291,10.847,10.253,213.291,12.828,4.427,61.46,4.249,7.986,77.918,19.484
0115-CHARI-05-40,Doppelsalto B,28.918,15.076,368.459,-2.929,14.987,367.905,-3.151,27.73,679.888,-5.44,27.73,679.888,5.44,52.884,695.027,60.343,-5.844,57.449,3.277,3.204,280.223,4.286,16.138,222.369,5.507,14.232,119.847,-18.51,5.844,57.449,3.277,-3.204,280.223,4.286,10.858,222.369,5.507,14.232,119.847,-7.629,12.812,72.588,21.483,5.119,280.223,9.42,16.138,222.369,7.778,18.815,119.847,21.662
0115-CHARI-05-50,Salto B,17.42,-5.691,173.533,-12.95,-5.358,172.808,-12.884,-10.985,335.742,-24.946,10.985,335.742,24.946,24.747,389.168,38.446,-1.751,-3.518,-0.451,-3.136,218.119,-6.492,-2.611,65.932,-3.872,-3.487,55.208,-14.131,1.751,3.518,0.451,3.136,211.084,6.492,2.611,65.932,3.872,3.487,55.208,14.131,7.751,48.335,10.401,5.943,218.119,9.042,3.036,65.932,4.405,8.018,56.782,14.597
0115-CHARI-05-51,Fliffis- Rudi B,32.001,122.227,-163.188,264.383,121.77,-162.815,264.418,224.84,-300.71,486.089,224.84,300.71,486.089,240.504,683.702,520.295,18.466,-243.808,0.094,72.658,-170.413,165.886,137.378,-46.882,295.834,-3.662,160.392,24.274,18.466,243.808,0.094,72.658,170.413,165.886,137.378,46.882,295.834,-3.662,-160.392,24.274,18.787,243.808,11.72,72.943,177.202,165.886,139.799,102.3,295.834,8.975,160.392,46.854
