ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
1.298,0.878,0.235,0.016,-0.462,5.44,16.527,10.665,0609-1-01-745,Von Bauch in Stand,4.6,36.037,5.767,27.917,74.54,54.109
1.94,1.158,-0.238,-0.48,-0.677,19.879,34.826,-12.8,0609-1-01-745,Von Bauch in Stand,4.6,36.037,5.767,27.917,74.54,54.109
23.499,11.704,9.999,-0.918,17.953,-3.209,88.727,27.208,0609-1-01-745,Von Bauch in Stand,4.6,36.037,5.767,27.917,74.54,54.109
51.114,58.288,-19.037,4.533,14.709,-108.888,-594.492,56.529,20191007-1150-FRANKFURT_2-01-188,Fliffis B,-46.104,-383.706,209.69,128.679,711.547,236.233
43.767,43.384,-42.787,4.788,-6.414,-86.647,-647.295,8.034,20191007-1150-FRANKFURT_2-01-188,Fliffis B,-46.104,-383.706,209.69,128.679,711.547,236.233
29.756,34.804,-25.937,5.783,-10.561,-55.715,-406.379,183.582,20191007-1150-FRANKFURT_2-01-188,Fliffis B,-46.104,-383.706,209.69,128.679,711.547,236.233
25.402,24.681,-14.18,2.542,-16.574,41.678,144.628,391.772,20191007-1150-FRANKFURT_2-01-188,Fliffis B,-46.104,-383.706,209.69,128.679,711.547,236.233
29.893,22.69,-2.342,-1.38,14.527,67.196,324.117,20.427,20191007-1150-FRANKFURT_2-01-188,Fliffis B,-46.104,-383.706,209.69,128.679,711.547,236.233
43.334,53.179,-11.224,2.243,20.266,-17.428,-423.438,0.155,20190930-1616-FRANKFURT_1-01-167,Fliffis C,-65.417,-419.889,175.43,107.824,684.378,207.163
55.828,50.554,-51.254,-1.899,-20.946,25.88,-684.954,7.885,20190930-1616-FRANKFURT_1-01-167,Fliffis C,-65.417,-419.889,175.43,107.824,684.378,207.163
38.235,43.479,-23.32,6.479,-22.532,-54.089,-378.866,162.561,20190930-1616-FRANKFURT_1-01-167,Fliffis C,-65.417,-419.889,175.43,107.824,684.378,207.163
17.734,21.297,-4.274,-2.468,-11.857,-127.465,81.983,287.872,20190930-1616-FRANKFURT_1-01-167,Fliffis C,-65.417,-419.889,175.43,107.824,684.378,207.163
29.571,19.025,2.582,-1.275,17.776,-8.129,227.207,48.791,20190930-1616-FRANKFURT_1-01-167,Fliffis C,-65.417,-419.889,175.43,107.824,684.378,207.163
35.01,45.93,-1.649,1.606,24.483,-2.746,7.35,-2.076,0115-CHARI-05-61,Salto B,0.817,330.679,-18.621,31.492,397.11,49.738
20.558,19.327,-5.156,0.192,-14.176,-3.627,367.071,-9.344,0115-CHARI-05-61,Salto B,0.817,330.679,-18.621,31.492,397.11,49.738
8.769,11.898,-6.075,0.797,-3.209,-5.512,251.526,1.262,0115-CHARI-05-61,Salto B,0.817,330.679,-18.621,31.492,397.11,49.738
5.051,4.546,-2.815,0.781,-3.107,16.75,126.662,-10.552,0115-CHARI-05-61,Salto B,0.817,330.679,-18.621,31.492,397.11,49.738
25.763,12.03,5.599,1.059,22.823,-1.66,98.712,-27.865,0115-CHARI-05-61,Salto B,0.817,330.679,-18.621,31.492,397.11,49.738
33.628,44.405,0.425,-0.24,19.366,15.713,128.333,-30.618,0609-1-01-612,Doppelsalto B,2.708,708.808,-23.975,73.867,739.358,53.605
23.221,21.142,-21.631,-2.344,-3.216,-54.261,430.682,-14.4,0609-1-01-612,Doppelsalto B,2.708,708.808,-23.975,73.867,739.358,53.605
37.153,35.763,-31.686,-1.335,-16.246,-16.207,720.844,15.115,0609-1-01-612,Doppelsalto B,2.708,708.808,-23.975,73.867,739.358,53.605
16.301,20.649,-10.173,-0.077,-10.15,50.932,326.532,-17.838,0609-1-01-612,Doppelsalto B,2.708,708.808,-23.975,73.867,739.358,53.605
32.079,19.039,2.109,0.736,16.419,11.172,260.785,-15.942,0609-1-01-612,Doppelsalto B,2.708,708.808,-23.975,73.867,739.358,53.605
28.824,41.781,1.737,0.358,22.794,44.253,178.836,109.247,20190930-1153-FRANKFURT_1-01-144,Schraubensalto,50.134,109.881,400.445,169.367,256.861,424.184
3.98,3.934,-2.744,0.234,-1.776,152.057,48.246,236.711,20190930-1153-FRANKFURT_1-01-144,Schraubensalto,50.134,109.881,400.445,169.367,256.861,424.184
10.97,9.689,-7.164,-2.913,-6.71,-13.126,-171.213,350.828,20190930-1153-FRANKFURT_1-01-144,Schraubensalto,50.134,109.881,400.445,169.367,256.861,424.184
9.338,10.171,-4.243,-2.532,-7.844,-105.401,59.792,301.215,20190930-1153-FRANKFURT_1-01-144,Schraubensalto,50.134,109.881,400.445,169.367,256.861,424.184
27.573,14.805,6.081,-2.352,16.945,52.785,166.125,70.942,20190930-1153-FRANKFURT_1-01-144,Schraubensalto,50.134,109.881,400.445,169.367,256.861,424.184
35.761,47.35,4.875,0.391,24.573,22.002,-215.054,37.734,0609-4-01-574,Barani C,-5.951,-74.958,226.247,49.588,308.775,242.837
14.017,14.925,-11.361,0.5,-6.116,-2.417,-290.134,174.656,0609-4-01-574,Barani C,-5.951,-74.958,226.247,49.588,308.775,242.837
8.857,9.342,-5.102,0.055,-5.748,-23.006,34.626,259.02,0609-4-01-574,Barani C,-5.951,-74.958,226.247,49.588,308.775,242.837
4.677,5.18,-2.56,-1.472,-3.512,-20.923,113.802,131.494,0609-4-01-574,Barani C,-5.951,-74.958,226.247,49.588,308.775,242.837
25.503,11.967,6.378,-0.499,17.806,9.045,164.236,22.961,0609-4-01-574,Barani C,-5.951,-74.958,226.247,49.588,308.775,242.837
33.103,47.763,23.125,0.376,15.803,-1.576,-47.828,-14.503,0609-1-01-879,Von Bauch in Stand,-2.953,41.978,0.05,25.227,98.582,37.603
2.537,2.69,-1.077,-0.079,-0.564,6.068,-8.273,10.338,0609-1-01-879,Von Bauch in Stand,-2.953,41.978,0.05,25.227,98.582,37.603
2.066,1.653,0.987,-0.67,-0.581,11.53,-3.407,8.532,0609-1-01-879,Von Bauch in Stand,-2.953,41.978,0.05,25.227,98.582,37.603
2.099,1.455,-0.574,0.222,-0.805,-16.585,76.083,-10.785,0609-1-01-879,Von Bauch in Stand,-2.953,41.978,0.05,25.227,98.582,37.603
23.506,11.858,8.753,-0.697,18.401,-8.513,112.854,7.047,0609-1-01-879,Von Bauch in Stand,-2.953,41.978,0.05,25.227,98.582,37.603
30.735,45.179,2.963,1.962,19.98,9.435,-181.144,62.565,20191001-1148-FRANKFURT_1-01-74,41/,-82.314,59.251,183.897,92.99,291.421,195.916
8.909,8.654,-3.716,1.191,-7.766,-96.93,-159.28,156.052,20191001-1148-FRANKFURT_1-01-74,41/,-82.314,59.251,183.897,92.99,291.421,195.916
10.055,10.575,-3.228,-2.571,-8.929,-131.196,55.53,289.626,20191001-1148-FRANKFURT_1-01-74,41/,-82.314,59.251,183.897,92.99,291.421,195.916
8.849,8.624,-5.363,-2.254,-6.084,-22.212,167.001,77.155,20191001-1148-FRANKFURT_1-01-74,41/,-82.314,59.251,183.897,92.99,291.421,195.916
25.097,11.835,0.512,0.361,22.295,-9.061,297.19,-3.044,20191001-1148-FRANKFURT_1-01-74,41/,-82.314,59.251,183.897,92.99,291.421,195.916
46.845,55.175,-15.39,0.368,21.871,-0.969,-492.487,17.329,20190930-1153-FRANKFURT_1-01-223,Fliffis Rudi C,84.46,-349.427,568.539,178.425,635.755,607.71
51.677,53.544,-45.569,4.886,-20.43,-43.28,-583.503,80.772,20190930-1153-FRANKFURT_1-01-223,Fliffis Rudi C,84.46,-349.427,568.539,178.425,635.755,607.71
28.773,30.324,-21.186,6.889,-10.163,142.742,-61.779,691.204,20190930-1153-FRANKFURT_1-01-223,Fliffis Rudi C,84.46,-349.427,568.539,178.425,635.755,607.71
26.606,27.193,-19.837,-5.087,-13.959,54.454,-98.722,670.831,20190930-1153-FRANKFURT_1-01-223,Fliffis Rudi C,84.46,-349.427,568.539,178.425,635.755,607.71
30.741,20.633,-4.826,-0.143,13.773,71.417,295.885,87.207,20190930-1153-FRANKFURT_1-01-223,Fliffis Rudi C,84.46,-349.427,568.539,178.425,635.755,607.71
33.342,45.411,7.14,-1.593,24.443,6.283,55.9,-36.016,0115-JANEIKE-01-117,Salto B,22.366,358.588,-8.75,54.934,425.186,58.59
11.415,10.226,-5.923,-0.219,-4.876,-17.149,196.66,-0.148,0115-JANEIKE-01-117,Salto B,22.366,358.588,-8.75,54.934,425.186,58.59
11.961,12.526,-10.011,0.162,-5.025,31.381,401.871,32.192,0115-JANEIKE-01-117,Salto B,22.366,358.588,-8.75,54.934,425.186,58.59
4.767,5.43,-3.145,0.109,-2.33,34.535,158.634,-20.145,0115-JANEIKE-01-117,Salto B,22.366,358.588,-8.75,54.934,425.186,58.59
25.511,12.096,8.187,-1.374,19.78,5.616,140.625,-0.244,0115-JANEIKE-01-117,Salto B,22.366,358.588,-8.75,54.934,425.186,58.59
34.438,44.831,-2.582,0.05,16.561,25.102,152.144,-18.643,20190930-1153-FRANKFURT_1-01-224,Doppelsalto C,66.576,697.981,-7.355,70.424,698.709,74.806
38.89,34.481,-33.986,2.747,-17.24,34.32,551.02,-20.616,20190930-1153-FRANKFURT_1-01-224,Doppelsalto C,66.576,697.981,-7.355,70.424,698.709,74.806
51.228,50.716,-40.021,3.659,-28.426,64.869,712.597,41.491,20190930-1153-FRANKFURT_1-01-224,Doppelsalto C,66.576,697.981,-7.355,70.424,698.709,74.806
18.426,25.297,-5.094,-0.326,-7.672,18.555,270.427,-3.134,20190930-1153-FRANKFURT_1-01-224,Doppelsalto C,66.576,697.981,-7.355,70.424,698.709,74.806
28.898,18.2,4.018,-1.42,13.38,35.921,204.473,-4.899,20190930-1153-FRANKFURT_1-01-224,Doppelsalto C,66.576,697.981,-7.355,70.424,698.709,74.806
35.116,47.751,-1.9,2.303,24.06,-59.429,-236.908,34.924,20190930-1247-FRANKFURT_2-01-86,Barani C,-111.381,-128.018,193.471,126.326,314.464,208.497
15.233,16.404,-10.713,2.278,-9.201,-85.606,-338.894,121.243,20190930-1247-FRANKFURT_2-01-86,Barani C,-111.381,-128.018,193.471,126.326,314.464,208.497
13.893,13.256,-2.048,2.309,-6.349,-60.933,-0.943,165.422,20190930-1247-FRANKFURT_2-01-86,Barani C,-111.381,-128.018,193.471,126.326,314.464,208.497
6.097,7.038,-2.151,-1.552,-5.065,-89.208,65.439,164.948,20190930-1247-FRANKFURT_2-01-86,Barani C,-111.381,-128.018,193.471,126.326,314.464,208.497
22.542,10.183,0.773,-1.026,18.491,-12.525,165.498,68.763,20190930-1247-FRANKFURT_2-01-86,Barani C,-111.381,-128.018,193.471,126.326,314.464,208.497
28.451,41.586,-5.171,-1.618,20.723,-3.874,-224.823,14.021,20191001-1202-FRANKFURT_2-01-155,Salto A,-30.07,-351.426,-24.113,36.72,351.426,41.899
9.384,9.137,1.797,-0.017,-7.895,-12.738,-188.814,-20.714,20191001-1202-FRANKFURT_2-01-155,Salto A,-30.07,-351.426,-24.113,36.72,351.426,41.899
8.358,8.584,3.816,-0.152,-7.306,-10.08,-258.745,-8.589,20191001-1202-FRANKFURT_2-01-155,Salto A,-30.07,-351.426,-24.113,36.72,351.426,41.899
8.919,8.597,5.064,-0.797,-7.135,-21.798,-179.071,0.644,20191001-1202-FRANKFURT_2-01-155,Salto A,-30.07,-351.426,-24.113,36.72,351.426,41.899
25.868,12.656,-2.431,-2.397,16.491,-44.05,-238.664,-34.448,20191001-1202-FRANKFURT_2-01-155,Salto A,-30.07,-351.426,-24.113,36.72,351.426,41.899
35.76,48.097,-6.098,-2.89,25.222,-8.307,-247.744,11.388,20191001-1202-FRANKFURT_2-01-185,Salto A,-29.022,-355.688,-14.011,39.472,359.967,60.312
9.837,10.028,1.256,-0.507,-8.583,-22.949,-184.753,-14.899,20191001-1202-FRANKFURT_2-01-185,Salto A,-29.022,-355.688,-14.011,39.472,359.967,60.312
8.17,8.385,3.559,-0.561,-7.335,-11.215,-227.411,6.946,20191001-1202-FRANKFURT_2-01-185,Salto A,-29.022,-355.688,-14.011,39.472,359.967,60.312
9.206,8.669,5.405,-0.806,-7.281,-23.583,-191.12,-3.669,20191001-1202-FRANKFURT_2-01-185,Salto A,-29.022,-355.688,-14.011,39.472,359.967,60.312
24.819,13.815,-0.306,-1.992,14.865,-22.522,-253.469,-29.902,20191001-1202-FRANKFURT_2-01-185,Salto A,-29.022,-355.688,-14.011,39.472,359.967,60.312
26.173,37.953,4.314,-0.516,23.484,1.437,-4.464,-3.456,0609-1-01-821,Bauchsprung,-0.251,-36.745,-11.973,24.555,124.298,42.175
1.243,1.358,-0.817,-0.155,0.296,-5.646,-54.397,-6.353,0609-1-01-821,Bauchsprung,-0.251,-36.745,-11.973,24.555,124.298,42.175
2.427,1.877,-1.063,0.039,-0.784,15.759,-109.98,-15.723,0609-1-01-821,Bauchsprung,-0.251,-36.745,-11.973,24.555,124.298,42.175
2.337,1.991,0.497,-0.537,-0.924,9.732,-39.49,20.65,0609-1-01-821,Bauchsprung,-0.251,-36.745,-11.973,24.555,124.298,42.175
29.196,14.393,21.426,0.61,14.978,-21.782,102.604,-26.579,0609-1-01-821,Bauchsprung,-0.251,-36.745,-11.973,24.555,124.298,42.175
32.5,41.684,2.634,-0.845,15.259,16.882,179.66,-15.931,0609-1-01-626,Doppelsalto C,17.395,698.613,-38.26,41.915,701.482,55.821
46.822,39.491,-41.252,-1.333,-20.027,-17.309,648.388,-28.122,0609-1-01-626,Doppelsalto C,17.395,698.613,-38.26,41.915,701.482,55.821
45.263,51.138,-35.04,0.157,-25.695,29.599,706.116,-8.107,0609-1-01-626,Doppelsalto C,17.395,698.613,-38.26,41.915,701.482,55.821
12.908,14.159,-5.193,-1.546,-10.356,25.337,263.467,-35.81,0609-1-01-626,Doppelsalto C,17.395,698.613,-38.26,41.915,701.482,55.821
28.554,18.174,0.273,0.035,11.389,-3.583,264.743,-22.946,0609-1-01-626,Doppelsalto C,17.395,698.613,-38.26,41.915,701.482,55.821
33.813,43.666,0.809,0.443,19.586,9.924,132.015,-26.651,0609-1-01-464,Doppelsalto B,5.158,702.831,-28.053,66.956,726.82,62.222
25.381,23.28,-24.165,-1.632,-3.194,-40.241,460.541,3.575,0609-1-01-464,Doppelsalto B,5.158,702.831,-28.053,66.956,726.82,62.222
43.323,42.261,-34.336,-0.652,-23.241,10.052,764.202,13.057,0609-1-01-464,Doppelsalto B,5.158,702.831,-28.053,66.956,726.82,62.222
11.201,15.57,-5.402,-0.411,-8.528,46.115,293.695,-32.355,0609-1-01-464,Doppelsalto B,5.158,702.831,-28.053,66.956,726.82,62.222
29.468,16.98,4.467,0.389,12.913,-10.655,206.571,-30.943,0609-1-01-464,Doppelsalto B,5.158,702.831,-28.053,66.956,726.82,62.222
29.945,44.377,3.983,4.839,23.392,15.571,201.859,-48.508,20191008-1207-FRANKFURT_2-01-89,Salto A,38.408,343.646,-38.043,42.511,354.938,56.765
8.124,7.795,-1.474,-0.854,-7.386,8.192,175.209,-16.77,20191008-1207-FRANKFURT_2-01-89,Salto A,38.408,343.646,-38.043,42.511,354.938,56.765
6.542,6.546,-2.362,-0.718,-6.025,32.528,219.421,-11.644,20191008-1207-FRANKFURT_2-01-89,Salto A,38.408,343.646,-38.043,42.511,354.938,56.765
6.699,6.532,-3.286,-1.116,-5.645,21.38,161.512,-24.113,20191008-1207-FRANKFURT_2-01-89,Salto A,38.408,343.646,-38.043,42.511,354.938,56.765
25.045,11.931,0.71,1.436,15.705,35.05,248.32,-11.644,20191008-1207-FRANKFURT_2-01-89,Salto A,38.408,343.646,-38.043,42.511,354.938,56.765
29.628,39.815,2.491,-0.881,18.696,29.455,168.202,-17.094,0609-1-01-762,Doppelsalto C,29.797,709.027,-34.277,59.679,709.027,54.349
37.387,30.609,-32.011,-1.241,-14.982,-15.787,516.974,-23.085,0609-1-01-762,Doppelsalto C,29.797,709.027,-34.277,59.679,709.027,54.349
51.813,51.642,-43.878,-2.62,-25.228,-13.412,795.239,-20.503,0609-1-01-762,Doppelsalto C,29.797,709.027,-34.277,59.679,709.027,54.349
17.964,24.334,-13.449,0.378,-10.909,46.898,369.142,-10.423,0609-1-01-762,Doppelsalto C,29.797,709.027,-34.277,59.679,709.027,54.349
27.538,16.303,3.672,1.766,15.961,37.85,208.385,-28.328,0609-1-01-762,Doppelsalto C,29.797,709.027,-34.277,59.679,709.027,54.349
31.492,42.635,2.835,1.592,26.49,-3.757,85.641,-0.983,20191003-1152-FRANKFURT_1-01-30,Salto B,-39.936,324.713,7.774,51.093,392.055,46.311
11.442,9.935,-3.42,-0.763,-7.45,-12.514,73.993,9.172,20191003-1152-FRANKFURT_1-01-30,Salto B,-39.936,324.713,7.774,51.093,392.055,46.311
28.957,28.982,-20.58,-2.78,-16.216,-84.832,560.149,9.47,20191003-1152-FRANKFURT_1-01-30,Salto B,-39.936,324.713,7.774,51.093,392.055,46.311
4.847,6.985,-2.626,-0.976,-2.153,-12.442,100.62,35.373,20191003-1152-FRANKFURT_1-01-30,Salto B,-39.936,324.713,7.774,51.093,392.055,46.311
23.833,11.865,10.819,0.648,14.119,-8.367,149.825,-10.752,20191003-1152-FRANKFURT_1-01-30,Salto B,-39.936,324.713,7.774,51.093,392.055,46.311
31.676,44.329,4.013,0.978,21.873,14.689,28.312,-35.05,0827-BK2-02-38,Salto C,17.584,338.021,-61.771,37.933,357.504,68.162
21.938,18.563,-15.125,-0.045,-12.213,-9.831,460.154,-54.117,0827-BK2-02-38,Salto C,17.584,338.021,-61.771,37.933,357.504,68.162
6.186,10.018,-4.02,0.906,-1.115,28.321,210.729,-24.023,0827-BK2-02-38,Salto C,17.584,338.021,-61.771,37.933,357.504,68.162
3.704,2.779,-0.85,0.226,-2.662,14.869,73.535,-35.218,0827-BK2-02-38,Salto C,17.584,338.021,-61.771,37.933,357.504,68.162
25.526,11.861,5.787,-0.23,20.97,-1.492,132.684,-16.196,0827-BK2-02-38,Salto C,17.584,338.021,-61.771,37.933,357.504,68.162
30.658,43.272,7.967,-1.24,21.684,1.597,147.194,-8.34,0827-BK1-01-115,Salto A,11.447,352.305,-2.971,19.91,352.305,29.575
6.917,6.805,-2.974,-0.438,-5.421,7.663,185.605,-0.652,0827-BK1-01-115,Salto A,11.447,352.305,-2.971,19.91,352.305,29.575
6.564,6.234,-3.976,-0.263,-4.535,-0.257,219.029,-5.192,0827-BK1-01-115,Salto A,11.447,352.305,-2.971,19.91,352.305,29.575
5.806,5.41,-3.239,-0.019,-4.176,10.037,182.268,1.501,0827-BK1-01-115,Salto A,11.447,352.305,-2.971,19.91,352.305,29.575
27.403,14.468,8.168,-1.402,18.271,9.325,142.17,6.57,0827-BK1-01-115,Salto A,11.447,352.305,-2.971,19.91,352.305,29.575
53.93,63.205,-19.911,4.027,11.842,-60.147,-644.188,77.399,20191007-1524-FRANKFURT_1-01-91,Fliffis- Rudi B,170.676,-324.763,579.513,255.718,722.005,618.597
41.03,44.193,-38.62,3.111,-11.141,-46.607,-626.496,172.312,20191007-1524-FRANKFURT_1-01-91,Fliffis- Rudi B,170.676,-324.763,579.513,255.718,722.005,618.597
35.442,32.162,-28.86,5.293,-0.623,378.324,-86.163,809.476,20191007-1524-FRANKFURT_1-01-91,Fliffis- Rudi B,170.676,-324.763,579.513,255.718,722.005,618.597
31.047,35.698,-22.8,-12.337,-14.22,130.517,-16.925,670.787,20191007-1524-FRANKFURT_1-01-91,Fliffis- Rudi B,170.676,-324.763,579.513,255.718,722.005,618.597
34.999,23.588,-9.287,1.454,16.204,118.667,388.908,43.865,20191007-1524-FRANKFURT_1-01-91,Fliffis- Rudi B,170.676,-324.763,579.513,255.718,722.005,618.597
30.404,42.305,10.664,0.244,15.607,-14.241,98.075,7.978,0609-4-01-15,Salto C,-4.957,373.398,1.255,21.847,391.305,30.194
16.142,16.317,-10.363,-0.603,-5.956,1.759,396.746,6.138,0609-4-01-15,Salto C,-4.957,373.398,1.255,21.847,391.305,30.194
3.914,4.969,-1.074,-0.633,-3.397,-1.056,146.269,-1.316,0609-4-01-15,Salto C,-4.957,373.398,1.255,21.847,391.305,30.194
3.103,3.184,-1.502,-0.6,-2.658,1.065,114.89,1.819,0609-4-01-15,Salto C,-4.957,373.398,1.255,21.847,391.305,30.194
28.762,14.232,10.388,-0.253,19.185,0.628,130.842,-11.728,0609-4-01-15,Salto C,-4.957,373.398,1.255,21.847,391.305,30.194
34.559,45.051,1.059,-0.2,18.716,12.702,130.488,-12.114,0609-1-01-445,Doppelsalto B,13.374,699.213,-23.737,55.611,724.525,63.846
25.517,23.405,-24.391,-1.013,-2.771,-30.001,464.344,-17.348,0609-1-01-445,Doppelsalto B,13.374,699.213,-23.737,55.611,724.525,63.846
41.159,39.814,-34.352,-1.414,-19.869,1.61,737.08,0.164,0609-1-01-445,Doppelsalto B,13.374,699.213,-23.737,55.611,724.525,63.846
13.695,18.371,-8.77,0.141,-8.887,43.034,310.767,-27.493,0609-1-01-445,Doppelsalto B,13.374,699.213,-23.737,55.611,724.525,63.846
29.575,17.016,7.049,1.292,13.738,8.372,213.83,-6.141,0609-1-01-445,Doppelsalto B,13.374,699.213,-23.737,55.611,724.525,63.846
32.631,43.686,0.031,-0.761,24.379,1.903,58.501,-12.39,20191003-1152-FRANKFURT_1-01-106,Salto C,-12.284,329.804,-13.052,23.739,355.772,30.856
17.044,13.865,-9.489,-1.272,-12.989,-22.828,352.813,-1.072,20191003-1152-FRANKFURT_1-01-106,Salto C,-12.284,329.804,-13.052,23.739,355.772,30.856
13.767,18.345,-11.413,-1.147,-5.7,-8.722,340.272,-1.125,20191003-1152-FRANKFURT_1-01-106,Salto C,-12.284,329.804,-13.052,23.739,355.772,30.856
4.05,4.04,-2.165,-0.693,-3.285,-3.609,106.765,-4.559,20191003-1152-FRANKFURT_1-01-106,Salto C,-12.284,329.804,-13.052,23.739,355.772,30.856
24.621,11.974,11.544,0.366,15.943,-5.651,126.209,-3.936,20191003-1152-FRANKFURT_1-01-106,Salto C,-12.284,329.804,-13.052,23.739,355.772,30.856
30.423,42.967,-1.571,3.275,16.62,61.617,204.984,-39.436,20191007-1524-FRANKFURT_1-01-145,Salto C,93.43,670.713,-68.125,112.4,712.774,108.357
26.693,21.916,-21.193,0.749,-9.82,14.187,292.727,-20.85,20191007-1524-FRANKFURT_1-01-145,Salto C,93.43,670.713,-68.125,112.4,712.774,108.357
43.723,41.633,-40.349,3.689,-13.218,95.466,758.139,-42.011,20191007-1524-FRANKFURT_1-01-145,Salto C,93.43,670.713,-68.125,112.4,712.774,108.357
35.912,41.6,-29.217,1.284,-20.064,85.598,548.195,-75.123,20191007-1524-FRANKFURT_1-01-145,Salto C,93.43,670.713,-68.125,112.4,712.774,108.357
33.763,21.491,0.709,0.816,17.363,41.794,324.954,-39.709,20191007-1524-FRANKFURT_1-01-145,Salto C,93.43,670.713,-68.125,112.4,712.774,108.357
25.621,38.403,1.73,-0.128,23.124,-4.91,4.593,-12.124,0609-1-01-131,Bauchsprung,1.635,-44.398,-6.697,16.98,133.013,34.649
1.141,1.034,-0.048,-0.223,0.212,-0.53,-39.013,3.803,0609-1-01-131,Bauchsprung,1.635,-44.398,-6.697,16.98,133.013,34.649
1.77,1.36,-1.229,-0.264,0.149,2.617,-114.813,-11.667,0609-1-01-131,Bauchsprung,1.635,-44.398,-6.697,16.98,133.013,34.649
3.09,2.592,0.601,-0.095,-1.59,10.601,-64.743,8.056,0609-1-01-131,Bauchsprung,1.635,-44.398,-6.697,16.98,133.013,34.649
28.932,14.487,20.905,-0.962,14.109,-3.069,93.842,-5.44,0609-1-01-131,Bauchsprung,1.635,-44.398,-6.697,16.98,133.013,34.649
33.357,44.511,0.19,-0.575,17.981,3.959,110.614,8.553,20190930-1153-FRANKFURT_1-01-128,Doppelsalto C,21.139,684.375,13.204,48.466,687.397,43.509
32.576,28.321,-29.361,2.071,-12.923,34.57,512.966,0.905,20190930-1153-FRANKFURT_1-01-128,Doppelsalto C,21.139,684.375,13.204,48.466,687.397,43.509
45.42,45.151,-39.874,2.167,-20.855,28.411,699.699,39.594,20190930-1153-FRANKFURT_1-01-128,Doppelsalto C,21.139,684.375,13.204,48.466,687.397,43.509
22.003,27.771,-12.352,-0.31,-8.781,10.753,297.978,3.416,20190930-1153-FRANKFURT_1-01-128,Doppelsalto C,21.139,684.375,13.204,48.466,687.397,43.509
26.428,16.063,10.787,-1.283,8.849,-20.857,214.778,-2.488,20190930-1153-FRANKFURT_1-01-128,Doppelsalto C,21.139,684.375,13.204,48.466,687.397,43.509
29.858,43.391,3.461,7.427,21.795,26.152,255.847,-45.708,20191008-1207-FRANKFURT_2-01-310,Salto A,25.367,350.144,-85.92,37.742,350.144,93.074
8.033,7.132,-0.214,-2.616,-6.894,12.808,161.988,-59.477,20191008-1207-FRANKFURT_2-01-310,Salto A,25.367,350.144,-85.92,37.742,350.144,93.074
6.915,7.086,-2.787,-2.065,-5.978,-3.415,177.824,-61.075,20191008-1207-FRANKFURT_2-01-310,Salto A,25.367,350.144,-85.92,37.742,350.144,93.074
8.372,8.021,-5.056,-1.874,-6.342,-9.52,173.65,-22.174,20191008-1207-FRANKFURT_2-01-310,Salto A,25.367,350.144,-85.92,37.742,350.144,93.074
26.944,13.478,0.161,3.684,17.912,49.214,310.086,-79.953,20191008-1207-FRANKFURT_2-01-310,Salto A,25.367,350.144,-85.92,37.742,350.144,93.074
43.28,57.442,19.337,1.384,8.154,-36.75,-80.164,1.652,20190930-1247-FRANKFURT_2-01-128,Cody C,-15.86,398.872,7.974,53.787,510.098,82.987
32.111,27.995,-22.25,-0.253,-18.124,0.724,624.729,-13.974,20190930-1247-FRANKFURT_2-01-128,Cody C,-15.86,398.872,7.974,53.787,510.098,82.987
13.928,19.813,-1.271,-0.397,-3.267,-28.855,184.074,0.353,20190930-1247-FRANKFURT_2-01-128,Cody C,-15.86,398.872,7.974,53.787,510.098,82.987
5.666,5.655,-2.404,-0.726,-5.08,-0.224,140.11,18.864,20190930-1247-FRANKFURT_2-01-128,Cody C,-15.86,398.872,7.974,53.787,510.098,82.987
25.429,12.934,3.837,1.331,18.195,26.267,205.196,27.566,20190930-1247-FRANKFURT_2-01-128,Cody C,-15.86,398.872,7.974,53.787,510.098,82.987
29.328,41.105,11.764,-1.004,16.481,-1.332,117.663,0.546,0609-4-01-502,Salto C,7.083,368.033,-0.637,27.034,372.306,24.769
