SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-mean_ACC_N,0-std_ACC_N,0-mean_ACC_N_ROT_filtered,0-std_ACC_N_ROT_filtered,0-mean_Acc_x_Fil,0-std_Acc_x_Fil,0-mean_Acc_y_Fil,0-std_Acc_y_Fil,0-mean_Acc_z_Fil,0-std_Acc_z_Fil,0-mean_Gyro_x_Fil,0-std_Gyro_x_Fil,0-mean_Gyro_y_Fil,0-std_Gyro_y_Fil,0-mean_Gyro_z_Fil,0-std_Gyro_z_Fil,20-mean_ACC_N,20-std_ACC_N,20-mean_ACC_N_ROT_filtered,20-std_ACC_N_ROT_filtered,20-mean_Acc_x_Fil,20-std_Acc_x_Fil,20-mean_Acc_y_Fil,20-std_Acc_y_Fil,20-mean_Acc_z_Fil,20-std_Acc_z_Fil,20-mean_Gyro_x_Fil,20-std_Gyro_x_Fil,20-mean_Gyro_y_Fil,20-std_Gyro_y_Fil,20-mean_Gyro_z_Fil,20-std_Gyro_z_Fil,40-mean_ACC_N,40-std_ACC_N,40-mean_ACC_N_ROT_filtered,40-std_ACC_N_ROT_filtered,40-mean_Acc_x_Fil,40-std_Acc_x_Fil,40-mean_Acc_y_Fil,40-std_Acc_y_Fil,40-mean_Acc_z_Fil,40-std_Acc_z_Fil,40-mean_Gyro_x_Fil,40-std_Gyro_x_Fil,40-mean_Gyro_y_Fil,40-std_Gyro_y_Fil,40-mean_Gyro_z_Fil,40-std_Gyro_z_Fil,60-mean_ACC_N,60-std_ACC_N,60-mean_ACC_N_ROT_filtered,60-std_ACC_N_ROT_filtered,60-mean_Acc_x_Fil,60-std_Acc_x_Fil,60-mean_Acc_y_Fil,60-std_Acc_y_Fil,60-mean_Acc_z_Fil,60-std_Acc_z_Fil,60-mean_Gyro_x_Fil,60-std_Gyro_x_Fil,60-mean_Gyro_y_Fil,60-std_Gyro_y_Fil,60-mean_Gyro_z_Fil,60-std_Gyro_z_Fil,80-mean_ACC_N,80-std_ACC_N,80-mean_ACC_N_ROT_filtered,80-std_ACC_N_ROT_filtered,80-mean_Acc_x_Fil,80-std_Acc_x_Fil,80-mean_Acc_y_Fil,80-std_Acc_y_Fil,80-mean_Acc_z_Fil,80-std_Acc_z_Fil,80-mean_Gyro_x_Fil,80-std_Gyro_x_Fil,80-mean_Gyro_y_Fil,80-std_Gyro_y_Fil,80-mean_Gyro_z_Fil,80-std_Gyro_z_Fil
0115-MORITZ-03-131,Fliffis- Rudi B,-350.219,-272.739,-411.293,371.132,656.367,476.069,55.184,25.752,63.523,24.24,-15.88,28.961,-0.282,3.634,12.211,44.923,-13.727,59.279,-496.797,255.261,40.901,47.347,34.568,16.247,38.917,12.488,-31.179,15.295,1.147,7.177,-10.404,3.711,-161.613,56.318,-520.934,247.53,-118.852,190.08,31.863,8.723,31.135,6.518,-24.389,7.551,-2.366,14.48,0.647,8.323,-590.236,104.019,-50.895,161.426,-501.861,204.676,23.225,6.432,24.684,4.117,-16.218,6.579,3.956,4.745,-14.356,2.101,-168.43,165.933,-50.767,239.558,-498.955,160.256,38.018,27.974,26.169,11.269,-7.481,18.008,-0.107,2.3,9.487,37.487,-20.884,28.133,380.534,138.017,-41.226,63.102
0115-MORITZ-03-132,Doppelsalto C,-13.563,700.202,23.056,46.377,702.581,59.922,35.918,32.512,46.676,32.477,2.555,17.536,0.817,2.829,16.89,39.01,-9.379,29.446,130.925,77.549,2.571,24.476,44.829,10.868,38.971,11.713,-43.302,10.722,-1.196,1.232,-10.0,3.035,-21.402,9.698,635.427,147.928,11.815,20.484,41.667,15.541,47.692,7.683,-36.947,12.472,-1.107,1.597,-15.147,8.276,-15.449,21.855,648.182,127.647,35.254,12.569,8.753,1.168,10.549,4.057,-5.524,1.144,-0.252,0.673,-6.504,1.412,-5.071,16.443,195.739,62.835,-2.274,11.092,31.473,33.631,18.185,13.504,5.56,20.689,-3.135,3.733,16.945,33.645,14.696,28.683,244.989,82.322,13.537,49.996
0115-MORITZ-03-133,Voll- ein- halb- aus B,-340.424,-235.891,-479.534,397.395,611.777,514.138,46.172,30.737,58.072,28.81,-6.929,21.159,-5.435,4.035,15.578,43.385,16.367,75.375,-364.99,205.277,-97.691,177.518,33.927,8.563,29.621,4.143,-26.262,4.138,4.501,16.117,-6.881,9.337,-592.95,164.452,-26.183,269.276,-567.667,215.962,44.076,9.234,46.797,5.335,-35.414,4.794,14.111,6.821,-18.785,10.068,-312.653,97.039,-601.12,146.217,-183.045,134.771,19.982,3.805,21.946,4.862,-12.091,5.915,-2.972,2.842,-14.048,1.83,-34.823,50.695,77.256,118.009,-432.2,117.351,36.887,29.852,25.222,10.273,-1.681,21.33,-1.949,5.687,14.304,36.401,-0.354,36.396,277.015,80.976,-21.559,63.519
0115-MORITZ-03-143,Salto C,9.738,343.475,22.67,29.874,389.199,35.221,33.385,36.294,45.932,37.467,4.129,13.222,-2.422,3.06,21.456,39.479,3.768,16.525,10.168,98.904,2.72,12.752,19.325,10.754,18.482,6.453,-11.763,5.67,-0.407,0.973,-10.461,8.383,-8.554,17.357,451.15,123.661,28.644,16.069,3.604,1.311,5.638,4.724,-1.717,1.243,-0.608,0.166,-2.335,1.423,9.509,5.46,164.556,17.827,10.985,6.795,2.629,0.677,2.721,0.37,-1.082,0.271,-0.576,0.185,-2.236,0.475,8.62,3.646,107.097,32.41,6.092,3.107,27.033,37.99,12.849,16.635,10.251,18.686,-2.283,2.996,18.613,33.799,9.812,15.158,88.629,103.319,5.216,16.97
0115-MORITZ-03-144,Fliffis aus B,127.772,-220.466,-161.686,179.136,594.439,208.712,49.867,30.502,58.643,30.327,-10.417,25.508,-1.832,3.145,16.356,43.58,19.619,24.131,-422.55,256.272,2.609,34.807,32.603,15.423,37.201,11.01,-29.792,15.686,0.522,1.413,-8.839,4.911,-36.555,19.751,-546.104,276.76,-2.873,35.979,20.455,5.548,18.932,3.595,-8.374,5.185,-3.37,6.027,-14.77,5.628,146.446,143.587,-6.401,51.483,-237.187,47.287,14.317,2.232,15.848,2.998,-3.538,1.823,3.418,1.166,-13.199,2.59,185.897,85.765,174.329,23.531,-137.906,16.058,29.449,32.154,17.822,10.757,-0.603,15.18,-0.867,4.255,13.577,35.346,0.219,17.264,261.586,116.044,-23.789,57.017
0115-MORITZ-03-145,Voll- ein- voll- aus B,-277.539,172.983,-694.944,464.194,568.632,712.673,37.385,32.967,46.93,34.029,-6.269,16.859,-3.088,6.241,24.132,35.533,-241.053,178.46,200.998,178.536,-321.757,198.337,43.376,8.263,40.945,6.81,-38.108,6.704,5.857,10.663,-3.648,12.476,-504.945,208.053,89.855,280.206,-829.036,196.056,40.939,12.228,41.69,10.201,-28.232,6.551,9.355,16.946,-20.233,5.463,-186.098,169.053,-344.846,322.071,-425.624,116.358,20.448,4.852,24.296,6.427,-6.298,5.55,3.619,3.846,-17.909,2.376,195.324,113.687,229.555,39.761,-193.05,127.395,35.538,32.377,23.359,10.84,0.454,19.926,-0.786,5.476,13.027,38.133,29.124,22.809,258.207,102.987,1.268,45.002
0115-MORITZ-03-146,Fliffis- Rudi B,-193.569,-239.424,-499.717,310.752,636.044,568.297,54.228,28.295,61.967,26.836,-17.591,27.669,-0.766,5.254,14.621,45.031,-1.2,61.544,-520.308,254.599,24.981,61.015,33.974,13.984,35.326,11.747,-29.173,12.662,-5.454,12.357,-7.486,3.31,-206.161,104.174,-393.496,269.885,-254.519,283.968,38.938,7.926,39.822,6.278,-32.48,6.662,-2.883,12.225,2.926,14.414,-389.815,122.095,-94.823,242.304,-637.12,130.182,25.522,7.048,28.045,6.025,-13.627,4.843,5.901,2.203,-20.043,5.536,111.786,81.161,30.693,167.868,-436.783,99.019,34.037,28.477,23.533,9.438,-6.358,15.853,-0.771,3.982,10.484,35.643,-23.812,25.948,355.141,135.137,-6.618,66.092
0115-MORITZ-03-147,Doppelsalto B,-7.532,707.218,32.73,42.501,736.332,59.472,34.553,34.199,44.91,34.191,-0.707,11.785,-2.26,3.812,20.938,39.333,-5.937,23.564,110.323,164.167,8.672,29.981,30.082,11.702,26.402,9.973,-29.142,12.12,-0.874,0.958,-0.968,5.014,-12.842,11.399,469.449,252.269,-1.84,18.312,49.271,10.577,49.037,6.515,-44.859,6.569,-0.325,1.802,-17.218,9.379,-15.328,17.468,745.189,74.921,44.883,13.462,11.777,2.955,17.242,11.074,-8.042,4.725,-0.273,1.009,-7.772,2.15,15.516,14.294,285.234,94.972,5.928,13.924,30.488,34.058,17.568,12.518,5.672,19.65,-2.201,2.768,16.136,33.87,-0.494,22.794,217.803,99.89,26.305,26.97
0115-MORITZ-03-148,Voll- ein- halb- aus C,-347.199,-202.026,-394.203,428.278,591.987,487.294,46.537,32.155,58.486,29.892,-6.937,20.648,-4.218,4.52,15.582,44.37,-25.095,78.085,-376.212,193.62,-139.67,171.729,33.526,10.547,28.686,4.878,-24.4,5.355,6.063,13.266,-13.171,11.356,-607.428,106.356,-46.331,256.664,-432.561,353.755,49.243,11.661,52.312,6.445,-38.665,9.691,9.044,5.936,-27.935,5.829,-364.439,161.593,-520.238,142.121,-77.407,255.082,24.371,12.467,26.776,8.704,-11.291,7.356,0.389,4.278,-16.861,5.181,64.86,72.585,127.841,89.122,-390.149,139.928,27.452,29.336,17.569,8.096,-1.771,13.402,0.128,2.798,13.09,31.622,-2.292,32.374,274.335,90.887,-19.727,61.792
0115-MORITZ-03-149,Voll- ein- voll- aus A,-211.89,264.413,-707.385,351.456,534.049,734.171,33.762,28.294,43.562,27.855,-6.709,13.961,-4.728,3.718,14.487,34.368,-170.929,151.355,320.586,197.902,-307.781,154.435,49.273,10.204,43.477,12.847,-33.33,2.146,6.669,3.283,-30.657,17.17,3.539,231.488,-9.147,270.3,-736.686,111.095,32.257,9.432,34.744,10.907,-28.034,6.143,3.021,8.253,-9.298,10.097,-453.377,171.333,-4.366,355.556,-458.715,47.264,38.911,9.179,41.237,6.189,-24.888,5.876,3.848,3.188,-28.986,6.509,40.645,82.958,98.633,245.862,-537.82,213.418,33.612,22.335,26.113,6.896,-6.197,15.497,-2.264,2.628,12.081,32.181,-27.536,42.286,347.846,93.484,18.068,55.683
0115-MORITZ-03-162,Salto C,-7.539,346.729,21.078,26.872,383.515,34.905,32.67,36.135,45.542,37.609,5.373,15.333,-2.927,3.927,20.229,38.155,5.586,14.007,35.743,110.725,-2.976,12.163,18.51,10.015,17.281,6.57,-11.356,5.567,-0.898,1.206,-10.086,7.997,-26.604,11.821,429.014,90.422,26.695,9.519,4.22,2.148,6.476,5.281,-2.111,1.789,-0.606,0.175,-1.988,2.174,1.095,5.618,164.874,29.72,9.094,7.805,2.609,0.484,2.784,0.398,-1.333,0.24,-0.539,0.198,-2.154,0.395,-1.06,1.79,106.219,28.028,3.108,2.532,26.107,37.736,12.068,16.191,10.739,20.179,-2.493,2.66,17.944,32.422,2.906,13.341,86.572,81.59,14.645,18.637
0115-MORITZ-03-163,Fliffis aus B,78.527,-235.646,-155.916,181.135,606.385,211.133,50.473,30.421,59.53,30.313,-7.962,29.881,-0.418,3.804,15.801,42.23,-28.766,28.348,-439.958,248.991,16.131,17.308,32.521,14.209,36.83,9.139,-30.045,14.557,2.703,1.573,-7.788,4.097,-72.148,29.905,-555.435,229.975,5.949,33.241,20.253,6.977,18.378,4.297,-9.041,4.992,-4.045,6.284,-13.931,6.151,121.429,132.28,-17.811,52.032,-245.233,64.33,13.998,3.004,15.679,4.065,-4.165,1.288,3.503,1.355,-12.638,2.997,172.711,86.472,163.512,20.504,-156.878,19.753,29.12,31.809,17.716,10.306,-0.216,15.29,-0.864,3.539,14.112,34.818,0.423,16.595,272.384,95.971,-6.546,51.118
0115-MORITZ-03-164,Voll- ein- voll- aus B,-270.731,137.567,-688.985,449.145,570.497,700.282,37.315,32.526,47.059,33.142,-6.069,15.099,-3.071,6.276,23.524,36.15,-216.113,169.946,188.945,176.064,-299.0,191.796,40.088,7.917,38.735,6.933,-35.634,6.274,4.565,7.926,-5.655,11.854,-475.431,207.679,75.022,280.165,-804.807,192.781,40.5,12.699,40.987,10.046,-28.235,8.636,10.194,15.564,-20.346,6.17,-209.765,205.525,-396.658,290.998,-383.348,88.97,22.25,7.335,24.587,5.827,-8.472,6.669,2.369,6.287,-17.676,2.164,184.225,125.406,213.283,17.612,-239.67,119.568,34.929,32.796,23.037,10.736,-0.403,19.553,-0.684,4.737,11.609,38.444,29.512,21.407,262.983,117.409,-21.611,47.531
0115-MORITZ-03-165,Fliffis- Rudi B,-397.356,-223.971,-380.15,419.657,660.912,476.92,52.839,30.169,60.509,27.809,-15.304,29.788,-0.081,3.766,14.525,43.131,1.313,48.091,-532.498,262.856,43.21,71.432,33.826,14.62,36.367,12.746,-30.01,13.726,-2.484,10.164,-7.264,3.369,-217.587,111.436,-434.202,270.161,-165.471,260.857,27.484,6.238,29.116,5.522,-21.258,7.874,2.749,9.62,-3.579,8.931,-634.821,72.535,-53.903,186.524,-405.279,232.508,21.136,5.274,22.351,3.934,-15.174,5.302,3.577,3.98,-13.057,1.382,-168.344,133.838,29.63,216.569,-474.864,172.391,37.828,29.002,26.163,9.72,-8.232,16.39,-2.968,3.601,15.373,37.911,-39.172,39.571,398.69,88.381,-12.448,66.512
0115-MORITZ-03-166,Doppelsalto B,-0.242,691.534,8.021,41.671,720.852,36.073,31.92,31.838,43.602,33.52,-1.968,9.624,-1.711,3.126,17.832,37.364,2.829,19.352,96.16,155.494,1.012,26.783,33.147,12.489,28.839,11.237,-32.123,12.69,-1.41,0.581,-1.432,5.473,-12.518,9.066,479.074,244.538,0.159,7.677,49.659,9.806,49.561,5.902,-45.943,6.359,-2.23,1.644,-15.396,8.732,-25.393,25.597,740.789,74.796,9.016,19.647,12.481,2.578,17.932,11.365,-8.968,4.434,-0.552,0.62,-8.215,2.051,8.23,11.012,274.96,108.961,-6.137,6.426,29.883,32.481,17.815,9.679,-0.706,15.978,-1.337,3.192,15.315,34.76,26.697,8.919,281.355,86.029,19.221,16.133
0115-MORITZ-03-177,Salto C,1.834,340.107,0.717,23.863,378.818,37.341,33.53,36.91,46.007,37.624,4.506,14.259,-1.555,2.255,21.797,39.66,-0.655,10.814,24.507,103.164,-8.118,25.777,17.169,7.277,16.613,4.795,-10.03,5.27,-0.712,1.135,-9.4,6.821,-16.598,16.775,425.644,109.676,10.376,20.509,3.795,1.351,5.552,4.023,-1.752,1.255,-0.669,0.351,-2.588,1.197,11.17,7.069,159.274,16.118,0.951,2.862,2.905,0.516,3.028,0.299,-1.262,0.157,-0.738,0.154,-2.483,0.365,0.236,1.977,113.421,25.337,0.427,1.152,26.218,38.258,11.954,15.708,9.677,18.419,-1.396,1.388,18.108,34.065,11.246,13.634,97.304,96.845,-2.065,28.484
0115-MORITZ-03-178,Fliffis aus B,105.293,-196.56,-141.862,193.027,588.522,225.335,51.538,30.411,60.369,29.685,-10.616,28.31,1.036,2.839,15.601,43.758,-1.329,52.892,-446.745,257.617,48.134,52.451,30.805,14.814,34.926,11.973,-27.318,15.519,1.392,2.926,-9.406,4.258,-71.172,24.088,-483.033,291.428,-1.185,56.917,21.549,4.63,20.443,2.965,-9.271,5.143,-2.824,5.81,-15.435,6.556,157.577,139.849,-22.963,70.964,-254.077,30.751,14.44,2.165,15.832,3.264,-4.357,1.567,4.072,1.135,-13.0,2.194,165.312,82.746,172.65,16.526,-142.614,25.519,30.99,31.647,19.433,10.189,-0.019,18.724,-0.238,3.38,13.667,34.599,12.072,10.919,290.125,97.778,-5.607,43.409
0115-MORITZ-03-179,1/2 ein 1/2 aus C,-304.68,-74.536,-322.527,328.21,577.517,363.933,34.954,33.389,45.977,34.194,0.083,16.614,-0.401,9.789,20.179,36.077,-246.062,189.982,210.892,145.551,-204.632,93.745,49.662,7.248,44.321,11.525,-37.379,9.72,20.151,3.176,-22.448,6.782,-445.47,73.184,-584.403,148.591,-17.846,108.346,29.732,7.91,35.023,10.317,-25.173,8.626,2.282,5.837,-14.055,1.048,-104.778,115.828,-244.227,211.633,-364.731,139.869,14.693,2.12,15.95,2.845,-8.613,1.861,0.619,0.949,-11.814,1.184,6.7,33.762,194.185,41.109,-225.796,142.942,28.379,28.234,18.199,12.274,4.77,18.384,-2.222,3.357,14.584,28.538,-2.591,11.679,226.255,102.615,-23.102,43.988
0115-MORITZ-03-188,Salto C,22.624,342.062,15.153,35.622,383.437,38.962,32.411,36.251,45.404,37.899,3.582,12.023,-1.884,2.502,21.162,39.398,3.265,9.672,14.827,86.816,-0.608,15.985,20.613,13.7,18.55,8.793,-12.678,7.058,0.222,1.221,-10.062,8.986,5.241,24.064,446.89,115.448,28.989,21.796,4.145,2.415,7.276,7.257,-1.924,1.794,-0.515,0.437,-1.978,2.144,23.131,16.615,171.089,29.42,5.829,9.039,2.59,0.501,2.717,0.351,-1.12,0.277,-0.462,0.231,-2.227,0.415,11.951,2.439,110.535,38.849,-3.938,4.117,26.271,37.829,12.16,16.474,9.44,17.003,-2.658,3.201,18.979,34.052,10.229,12.435,73.798,104.439,4.333,24.406
0115-MORITZ-03-189,Fliffis- Rudi C,-116.14,-271.099,-521.295,258.605,617.036,568.562,50.037,31.027,58.159,31.357,-12.215,27.07,-2.391,3.925,18.035,43.056,25.974,36.967,-431.686,242.543,5.546,54.045,45.656,15.158,46.978,11.769,-36.508,15.255,-5.568,9.426,-21.09,6.74,-103.463,70.605,-491.378,249.239,-245.289,289.089,32.278,6.225,33.612,5.417,-27.34,5.697,-0.512,8.967,0.228,12.065,-332.899,120.329,-46.722,206.653,-609.022,94.138,21.028,5.613,22.977,5.187,-10.255,5.079,5.226,2.585,-16.897,3.346,119.32,94.202,26.043,141.956,-403.811,101.505,33.71,31.889,22.015,11.395,-1.451,17.368,-0.725,4.05,15.931,37.015,1.957,21.341,275.05,69.02,-40.031,69.424
0115-MORITZ-03-190,Doppelsalto C,6.584,700.245,31.362,48.412,710.554,55.179,34.999,33.476,46.342,34.864,-0.116,13.096,-1.451,2.929,17.337,40.505,-7.737,14.729,119.244,118.908,-4.275,28.794,44.351,10.305,38.813,11.533,-42.878,10.265,-1.655,0.781,-9.562,3.048,-21.263,8.213,646.662,138.232,24.129,15.633,38.458,16.202,44.596,8.976,-34.195,12.64,-0.818,1.923,-13.787,8.407,-5.08,27.125,630.212,130.847,34.967,8.389,7.763,0.936,9.1,2.866,-3.807,1.127,0.11,0.538,-6.475,1.247,20.527,14.499,217.853,47.286,14.487,10.345,28.296,35.237,15.153,15.382,6.994,18.082,-1.76,2.816,19.241,33.274,30.15,11.354,129.527,45.552,8.199,17.858
0115-MORITZ-03-191,Fliffis aus C,46.81,-318.212,-177.427,105.511,633.873,226.906,45.114,29.826,54.835,30.019,-4.987,23.81,-1.534,3.016,19.402,39.459,7.253,15.241,-344.754,212.647,-8.605,32.545,56.547,8.634,53.177,10.697,-48.976,7.666,2.012,1.93,-26.123,5.075,-44.228,19.842,-725.703,51.306,19.738,18.764,23.333,7.708,29.378,10.2,-12.65,6.178,-5.366,4.492,-15.617,4.613,56.934,71.948,-148.442,173.72,-264.293,90.558,13.369,2.737,14.274,2.286,-5.321,0.591,2.231,1.147,-11.798,2.852,109.532,70.072,178.97,42.06,-196.294,59.264,26.783,33.364,14.785,11.52,3.394,16.11,-1.273,3.165,15.514,33.206,-8.698,15.945,224.294,112.306,-6.25,47.191
0115-MORITZ-03-192,Halb- ein- Rudy- aus B,-368.043,-4.551,-680.709,477.243,571.381,696.701,34.982,30.231,44.702,31.417,-3.473,17.997,-1.086,8.745,20.132,32.685,-232.251,196.657,232.305,168.354,-265.685,142.123,47.87,12.281,47.87,9.827,-33.785,6.742,17.234,11.82,-22.705,12.458,-348.674,87.839,-583.044,162.146,-183.738,164.469,45.546,12.721,42.807,11.046,-36.926,9.638,-10.295,14.382,4.352,15.186,-455.646,142.296,23.266,165.755,-748.204,86.987,33.88,9.657,37.662,7.862,-21.691,10.759,9.065,3.326,-20.9,8.201,34.248,213.802,6.745,223.931,-566.436,170.585,33.343,31.178,22.876,8.427,-3.968,16.44,-0.212,4.158,12.45,36.971,25.392,17.178,304.411,94.254,-40.396,73.04
0609-4-01-4,Salto C,5.771,367.996,-5.855,24.782,381.587,24.121,30.035,32.733,41.537,34.273,9.328,22.148,0.254,1.963,16.213,30.864,-5.332,13.863,110.148,129.339,4.165,13.096,13.39,5.612,13.837,3.691,-9.312,6.523,-0.512,0.488,-6.496,4.167,6.865,14.471,380.186,87.346,-4.774,6.047,3.937,1.025,4.769,1.688,-1.471,0.356,-0.505,0.284,-2.832,1.744,8.311,9.183,153.136,8.95,-0.335,5.556,3.22,0.388,3.316,0.318,-1.673,0.124,-0.745,0.11,-2.653,0.344,1.502,2.086,122.052,22.647,-1.794,3.332,27.894,37.952,13.582,15.134,10.515,20.601,0.278,2.501,18.122,33.036,2.652,10.966,134.562,79.831,-12.624,21.273
0609-4-01-5,Fliffis B,-86.218,-282.807,225.89,133.666,620.56,244.799,47.615,32.187,57.569,30.56,-5.522,28.628,0.858,2.771,21.375,37.14,-13.077,19.807,-450.887,221.828,20.321,42.531,37.996,5.788,38.788,2.637,-36.386,7.383,-1.789,0.828,-5.938,4.174,34.656,13.445,-595.294,69.528,17.415,27.731,17.347,3.843,18.903,4.039,-10.23,2.92,2.74,2.989,-12.226,4.266,-85.263,102.611,-66.183,73.575,242.239,77.948,15.692,2.724,16.724,2.551,-6.344,0.378,-2.812,0.739,-13.933,2.838,-155.983,72.921,144.753,66.891,236.253,58.768,32.514,33.537,20.084,11.463,-0.843,17.066,-0.7,2.066,16.369,37.553,2.628,21.23,257.359,72.22,50.667,44.968
0609-4-01-10,Salto C,4.663,369.584,17.413,28.639,381.832,35.706,30.531,33.85,42.591,35.385,9.341,22.719,1.34,3.432,16.444,31.691,-12.776,14.683,97.882,118.549,16.658,9.589,14.311,4.859,14.287,3.202,-9.754,6.737,-0.132,0.738,-5.77,4.727,4.212,18.569,381.191,86.613,15.724,12.398,3.824,1.428,4.959,2.403,-1.317,0.302,-0.516,0.369,-3.038,1.061,9.183,7.332,174.207,24.102,14.928,6.634,3.203,0.456,3.213,0.227,-1.502,0.148,-0.377,0.258,-2.779,0.293,2.054,4.07,104.431,18.103,5.571,6.406,29.202,39.795,14.426,16.104,10.697,20.547,-0.206,2.108,19.794,34.411,8.393,13.84,132.149,81.21,-11.409,22.313
0609-4-01-11,Fliffis B,-96.271,-260.089,234.114,120.051,621.402,254.007,48.432,31.618,58.374,30.631,-8.223,29.287,0.994,2.164,21.275,36.769,-11.348,21.155,-480.434,223.209,25.674,26.753,34.925,10.35,38.338,4.101,-33.081,11.557,-0.084,1.186,-6.345,4.54,7.004,10.56,-549.788,150.024,38.533,26.963,18.161,3.6,17.592,1.768,-10.856,2.542,2.637,3.117,-12.224,5.198,-99.061,102.752,-49.862,65.827,264.525,74.117,15.038,2.468,16.358,2.74,-6.753,0.427,-3.033,0.587,-13.086,2.535,-137.48,66.698,177.187,55.178,219.246,71.672,32.001,34.437,19.293,12.075,0.305,19.138,-1.016,2.163,15.422,36.853,0.223,21.533,255.881,83.737,38.33,59.178
0609-4-01-15,Salto C,-4.957,373.398,1.255,21.847,391.305,30.194,30.404,34.139,42.305,36.01,10.664,24.473,0.244,2.454,15.607,30.57,-14.241,7.301,98.075,119.417,7.978,14.641,16.142,6.886,16.317,4.291,-10.363,8.284,-0.603,1.397,-5.956,6.48,1.759,10.692,396.746,122.914,6.138,16.726,3.914,0.764,4.969,2.333,-1.074,0.605,-0.633,0.206,-3.397,0.502,-1.056,3.75,146.269,9.702,-1.316,2.686,3.103,0.442,3.184,0.315,-1.502,0.16,-0.6,0.084,-2.658,0.282,1.065,2.065,114.89,19.612,1.819,1.984,28.762,39.105,14.232,15.927,10.388,20.48,-0.253,2.581,19.185,34.234,0.628,12.169,130.842,75.895,-11.728,26.722
0609-4-01-16,Fliffis B,-83.95,-193.94,248.787,144.611,619.001,269.08,48.626,32.12,57.887,31.504,-11.205,30.303,0.638,2.279,21.616,37.589,-10.392,25.552,-500.597,235.804,26.241,36.733,31.915,12.186,35.581,9.92,-29.574,13.474,-1.177,2.336,-7.142,4.72,46.933,20.581,-413.387,265.418,52.056,57.672,21.482,4.193,20.958,2.702,-11.433,1.963,0.888,3.657,-16.125,6.235,-166.63,92.272,-55.412,110.374,331.608,48.933,15.928,1.658,16.955,2.505,-8.412,0.977,-2.564,1.282,-13.195,1.67,-94.758,65.872,228.683,21.32,177.291,68.355,31.481,32.486,19.995,11.585,-2.46,16.643,-0.099,2.203,16.639,35.401,16.021,17.235,260.961,67.845,30.828,37.818
0609-4-01-21,Salto C,6.588,368.304,6.175,26.716,389.7,34.671,30.11,34.968,41.672,36.645,9.856,22.879,0.778,2.224,17.065,31.945,-11.064,8.257,93.211,136.035,8.963,13.793,15.29,5.155,14.908,3.217,-9.695,6.991,-0.472,0.83,-5.749,5.726,6.905,13.813,387.772,92.214,17.83,9.477,3.918,1.321,5.647,3.452,-0.801,0.515,-0.549,0.293,-3.24,1.112,10.302,6.244,162.941,13.261,7.268,6.922,3.045,0.403,3.197,0.345,-1.499,0.114,-0.759,0.273,-2.521,0.376,11.204,2.804,105.962,27.065,-5.369,8.676,28.417,39.505,13.641,16.176,11.095,21.095,0.93,3.12,18.382,34.448,-1.355,13.256,129.227,91.381,-14.854,17.53
0609-4-01-22,Fliffis B,-120.978,-172.568,240.099,153.744,607.173,252.963,48.518,32.043,58.18,31.453,-9.974,30.753,1.567,2.94,21.225,36.882,-14.614,22.839,-488.111,231.842,26.619,33.849,30.018,11.694,33.258,10.095,-27.184,13.102,0.446,2.117,-8.017,4.304,20.561,8.291,-379.215,270.527,68.111,42.874,19.728,3.725,19.417,2.643,-9.493,1.739,0.8,3.012,-15.638,6.188,-183.571,95.252,-58.735,101.335,297.899,36.556,15.584,2.83,16.946,3.096,-6.856,0.78,-3.563,1.379,-13.508,2.462,-128.069,62.533,239.255,42.893,173.035,64.275,31.295,35.006,18.814,11.673,-0.902,16.675,-0.26,1.508,15.951,37.719,6.502,18.046,262.491,80.22,27.926,32.214
