ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
42.752,30.556,-38.696,-0.585,-16.656,-12.529,648.938,-12.891,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
52.575,45.982,-49.438,-0.915,-15.466,-15.461,782.017,-23.933,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
55.962,53.162,-51.069,-1.786,-21.722,1.327,818.869,-9.12,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
59.604,56.561,-51.669,-1.854,-28.507,7.861,846.695,-29.743,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
60.246,59.395,-47.967,-0.442,-34.264,34.801,889.601,-34.386,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
47.783,56.619,-37.647,0.265,-27.957,35.987,767.627,-34.684,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
31.176,42.922,-24.28,0.214,-19.182,65.169,617.51,-9.963,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
22.549,28.578,-13.78,-0.664,-15.029,82.732,458.991,-18.966,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
9.65,18.318,-6.549,0.119,-5.945,52.611,280.006,-45.182,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
9.714,9.407,-4.334,-0.249,-7.314,24.856,203.692,-36.634,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
10.187,8.425,-2.764,-0.981,-8.471,9.175,169.347,-32.566,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
7.958,9.007,-3.717,-0.425,-6.969,3.05,172.879,-37.142,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
9.518,8.68,-3.536,0.058,-7.282,6.081,188.287,-30.361,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
15.544,9.42,6.842,0.39,10.585,0.268,193.646,-19.07,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
73.603,32.472,31.094,4.103,63.552,-1.4,158.861,15.708,0609-1-01-714,Doppelsalto C,30.664,698.429,-37.754,43.535,703.8,70.047
73.892,75.948,11.484,-1.536,70.016,5.841,49.187,13.305,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
22.517,57.526,1.22,-0.511,23.59,2.69,-12.51,-4.695,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
5.965,16.762,1.991,-1.145,0.447,-5.368,-41.443,-14.095,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
3.357,5.368,-0.251,1.236,-0.892,2.532,-18.145,-11.865,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
1.022,2.42,-0.358,-0.082,0.212,-4.497,-48.868,-1.197,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
1.04,0.661,-0.492,-0.27,0.254,-10.517,-59.744,-1.408,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
1.434,0.854,-0.73,-0.514,0.305,-5.537,-90.183,-15.617,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
2.17,1.23,-1.049,-0.763,-0.6,-5.323,-82.696,-27.232,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
1.446,1.499,-0.568,0.003,-0.509,-11.608,-71.766,-23.47,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
1.166,0.963,-0.412,0.022,-0.21,0.321,-83.238,-31.601,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
1.733,0.976,-0.413,0.059,-0.858,8.161,-78.349,-10.373,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
1.668,1.126,0.197,-0.004,-0.927,8.104,-62.858,3.652,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
1.657,1.092,0.213,0.285,-1.049,10.686,-40.855,8.207,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
1.874,1.334,0.834,0.016,-0.688,20.09,-24.755,10.709,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
1.865,1.375,0.137,-0.259,-0.561,19.768,-37.554,7.169,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
1.902,1.49,-0.659,-0.532,-0.653,13.687,-28.436,3.791,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
2.854,1.639,-0.712,-0.828,-1.494,25.388,14.358,-1.215,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
2.816,2.117,0.953,-0.742,-1.654,-4.019,100.991,4.19,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
22.377,5.787,20.763,-0.402,10.2,-39.812,113.415,3.918,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
83.157,42.61,64.946,0.786,48.535,-28.859,71.183,5.987,0609-1-01-857,Bauchsprung,-0.119,-39.055,-6.86,24.169,109.309,28.946
75.655,80.204,8.528,0.159,72.057,13.198,80.25,6.989,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
18.893,55.698,-0.529,-0.923,20.556,7.775,35.978,-9.624,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
5.515,13.092,2.918,0.279,-0.236,-8.697,-33.562,9.525,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
2.287,4.359,-0.592,-0.153,-0.368,-11.332,-13.303,-13.915,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
1.108,1.473,-0.175,-0.079,-0.119,-9.299,-28.221,-4.436,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
1.099,0.663,-0.154,-0.367,0.285,-8.524,-40.942,-9.14,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
1.115,0.817,-0.241,-0.3,0.033,-3.143,-65.32,-3.111,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
0.92,0.573,-0.02,0.015,-0.108,-4.816,-62.776,-3.373,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
0.793,0.443,-0.319,-0.047,0.157,-4.456,-60.353,-1.779,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
0.85,0.524,-0.322,-0.026,0.093,-6.007,-69.167,-5.557,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
1.079,0.543,-0.488,-0.317,0.289,-2.699,-83.843,-6.537,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
2.235,1.187,-1.482,0.096,-0.254,9.903,-104.314,6.614,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
1.724,1.687,-0.374,-0.337,-0.735,6.851,-85.333,-6.192,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
2.06,1.281,0.133,-0.08,-1.29,4.955,-53.905,-15.707,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
2.326,1.675,0.826,0.472,-1.037,0.866,-33.298,26.383,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
2.819,2.426,0.92,-0.991,-0.332,-4.341,-61.465,38.824,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
4.151,2.739,-1.167,-0.813,-2.485,12.014,-50.433,11.396,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
4.016,3.491,-1.766,-0.82,-1.744,-13.222,60.637,-15.498,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
18.48,5.886,18.462,-0.23,7.551,-15.962,171.013,-49.059,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
86.125,41.59,68.75,-0.777,47.135,-9.859,52.507,-15.227,0609-1-01-225,Bauchsprung,-4.606,-42.042,-5.326,19.193,126.13,36.84
88.545,84.956,12.223,8.846,82.794,36.553,216.02,27.508,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
19.239,65.393,-0.337,1.528,20.029,32.866,246.729,-12.336,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
10.207,16.605,-2.282,-1.091,-6.867,11.821,203.375,-7.665,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
5.21,7.532,1.635,-1.401,-2.926,15.511,154.667,-47.336,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
6.533,5.878,1.431,-0.019,-5.913,6.44,193.775,-16.851,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
6.571,6.466,-0.723,-0.755,-6.412,22.345,193.173,-12.39,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
7.087,6.753,-0.814,-1.048,-6.9,27.506,202.558,-25.467,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
6.966,7.061,-0.848,-1.129,-6.769,31.805,207.849,-19.692,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
6.593,6.813,-0.926,-1.249,-6.437,26.281,200.778,-26.853,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
6.864,6.677,-1.375,-1.607,-6.462,7.793,194.285,-37.065,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
6.823,6.879,-2.022,-1.355,-6.31,-0.417,197.102,-22.024,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
6.251,6.633,-1.689,-1.302,-5.921,-6.532,187.35,-20.371,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
6.385,6.286,-1.9,-1.305,-5.945,-15.575,170.883,-19.078,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
6.285,6.386,-2.306,-1.015,-5.804,-20.11,158.778,-14.02,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
6.76,6.409,-3.146,-1.009,-5.751,-12.236,151.534,-7.863,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
7.257,6.846,-4.285,-1.092,-5.676,-11.021,144.114,-22.348,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
7.964,7.503,-6.545,-0.027,-3.906,-19.614,144.198,-3.418,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
6.684,7.569,-3.042,-0.64,1.099,-11.517,164.571,-16.302,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
11.248,7.979,8.416,0.635,9.296,-7.725,268.011,13.948,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
80.409,30.513,18.64,4.289,73.518,50.924,194.069,52.504,20190930-1247-FRANKFURT_2-01-269,Salto A,14.337,346.064,-26.737,38.993,346.064,50.883
87.662,85.651,18.379,1.79,80.741,34.091,-154.755,-15.504,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
24.865,70.378,-1.74,0.929,20.915,40.86,-328.106,30.256,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
9.013,22.155,-5.621,1.332,-2.858,15.082,-252.611,85.965,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
10.639,10.362,-8.639,0.622,-4.987,-21.427,-81.174,124.062,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
9.761,10.045,-4.614,1.908,-7.697,-90.089,-88.901,153.79,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
9.046,9.49,-3.13,0.729,-8.474,-115.144,-162.206,139.92,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
9.01,9.172,-2.797,1.568,-8.601,-133.884,-211.767,154.335,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
10.958,9.74,-2.026,0.64,-10.284,-139.962,-141.427,193.427,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
9.334,10.283,-1.61,-0.739,-9.311,-147.221,-51.861,269.34,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
9.409,9.559,-2.715,-1.882,-8.771,-134.472,31.28,298.755,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
9.096,9.412,-3.602,-2.487,-7.914,-114.568,92.561,285.195,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
9.769,9.362,-4.399,-3.547,-7.56,-78.175,139.239,254.867,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
8.822,9.314,-3.681,-3.947,-6.862,-26.435,172.537,164.395,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
8.1,8.573,-3.97,-2.931,-6.591,-5.258,180.778,53.594,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
9.556,8.576,-5.364,-1.657,-7.548,-7.201,192.548,4.192,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
11.961,10.126,-9.25,-1.308,-6.153,-14.769,238.057,4.181,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
10.372,11.244,-9.655,-1.369,-1.059,-19.272,274.737,3.498,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
4.929,9.002,-4.825,-0.503,2.116,-5.247,338.739,-6.328,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
12.105,6.5,1.841,-2.155,14.458,-21.37,383.141,-56.601,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
79.964,29.774,3.503,0.901,74.803,-39.272,197.972,-26.321,20191007-1159-FRANKFURT_1-01-263,Barani A,-84.6,61.814,173.671,100.383,307.075,200.125
90.19,86.392,18.077,4.846,84.194,-20.386,14.398,20.735,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
26.274,69.58,0.237,1.993,25.271,-35.523,-207.05,46.952,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
12.575,22.45,-8.486,0.086,-4.369,-21.474,-279.758,24.568,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
14.022,12.287,-12.77,0.521,-3.345,-22.192,-381.287,26.403,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
18.586,14.67,-16.257,2.038,-6.461,-46.49,-453.935,29.677,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
18.134,18.409,-7.338,1.505,-12.315,-59.788,-367.505,42.519,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
7.235,14.457,-0.164,-0.837,-6.934,-56.232,-243.475,100.104,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
9.905,8.17,-3.768,3.034,-7.706,-37.874,-50.96,130.65,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
11.949,10.537,-4.269,5.304,-9.063,-14.245,9.465,187.107,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
9.905,11.793,-3.676,-1.125,-3.018,-80.052,-7.347,113.493,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
5.702,8.441,-1.433,0.604,-4.777,-128.538,-65.022,130.05,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
5.982,5.68,-1.077,-0.824,-5.628,-110.59,-51.243,185.898,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
6.235,5.973,-2.54,-2.443,-4.991,-65.017,0.18,226.793,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
6.39,6.38,-1.24,-4.145,-4.544,-39.587,49.442,204.743,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
5.27,6.051,-0.252,-3.427,-4.03,-51.64,74.929,147.25,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
5.132,5.269,-0.485,-2.529,-4.238,-73.301,111.223,101.968,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
5.394,5.067,-2.348,-0.754,-4.65,-78.356,125.807,61.267,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
5.314,5.678,-2.943,-0.356,-2.606,-60.057,164.328,72.425,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
7.973,6.344,3.579,-1.815,6.078,-55.502,274.443,40.388,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
79.356,27.937,21.98,4.318,70.822,-18.535,197.425,-13.009,20190930-1616-FRANKFURT_1-01-43,Barani C,-98.385,-100.037,172.41,100.687,296.149,193.297
85.745,94.733,26.394,-2.977,78.423,-0.954,149.088,21.715,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
19.614,58.005,5.102,-1.771,16.9,1.664,84.531,27.445,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
8.929,13.713,-5.622,0.792,0.723,13.056,-62.12,-29.019,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
17.14,12.021,-13.452,1.971,-6.147,-7.162,-193.013,-27.218,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
9.327,13.527,1.414,0.446,-2.208,15.49,-73.635,-23.91,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
18.967,13.038,4.655,-1.682,-13.522,28.606,317.451,-56.659,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
21.736,18.968,-14.805,0.799,-13.864,-5.06,565.734,-62.529,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
25.032,22.365,-19.857,1.961,-14.485,11.733,589.327,-23.729,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
25.823,26.098,-19.723,0.535,-11.048,11.095,536.091,-10.857,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
10.118,19.434,-9.502,1.817,2.324,38.239,305.698,-0.014,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
3.957,7.574,-1.515,-0.387,-0.944,14.049,125.235,-61.18,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
4.078,3.383,-0.395,1.171,-3.156,-1.906,96.263,-37.32,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
4.476,3.605,-0.909,0.237,-3.424,-16.94,99.543,-19.62,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
4.075,3.702,-1.86,0.434,-2.669,-13.131,113.023,-36.405,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
3.944,3.116,-1.752,0.492,-2.585,-7.351,88.277,-22.809,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
4.48,3.467,-1.781,0.653,-3.285,-12.896,97.913,-10.049,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
5.003,4.001,-2.871,0.434,-3.274,-17.398,107.572,-11.268,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
6.864,5.162,-5.42,0.665,-2.003,-17.332,107.659,-4.704,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
9.563,6.376,1.725,-0.423,11.573,-12.148,168.456,-8.699,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
84.974,36.287,33.066,-0.307,75.58,-14.663,124.223,-0.886,0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596
87.925,89.737,15.205,9.805,81.098,-30.547,-85.455,61.707,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
31.928,70.19,-1.637,1.716,14.582,-75.336,-281.08,84.057,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
13.069,28.52,-1.391,2.602,-3.784,-74.509,-214.73,110.108,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
10.654,13.425,-7.093,1.964,-6.541,-81.703,-104.625,122.852,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
9.03,10.36,-6.111,0.207,-6.01,-79.78,-25.979,95.542,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
6.171,8.4,-0.943,-0.321,-5.928,-132.094,-77.586,81.738,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
8.714,7.002,0.193,1.394,-8.367,-144.289,-130.353,85.598,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
10.54,9.198,1.042,-0.248,-10.175,-206.592,-118.38,128.603,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
10.857,10.46,0.727,-1.213,-10.227,-235.61,-49.972,147.756,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
9.264,10.117,0.357,-2.183,-8.685,-232.603,-0.326,171.141,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
8.554,9.083,-0.455,-2.748,-8.141,-202.56,47.75,162.285,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
8.971,8.693,-1.384,-2.618,-8.39,-173.978,76.029,174.416,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
8.865,9.011,-2.786,-3.768,-7.342,-125.562,134.043,175.48,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
7.514,8.571,-2.944,-3.303,-6.189,-69.69,168.252,146.684,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
7.377,7.595,-3.441,-2.983,-5.86,-33.916,161.482,103.487,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
8.489,7.66,-4.137,-2.985,-6.614,-24.992,147.89,57.847,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
9.715,8.746,-6.709,-1.46,-5.901,1.373,181.035,19.1,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
5.795,8.65,-4.826,-1.099,-1.176,1.63,263.337,-26.892,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
6.419,5.351,-2.32,0.192,8.522,-0.302,376.611,-0.444,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
78.704,24.68,12.883,11.91,70.374,62.507,232.929,14.83,20191008-1207-FRANKFURT_2-01-88,Barani A,-155.407,54.988,158.666,172.264,254.72,183.281
81.205,91.89,35.607,11.93,64.751,-14.869,-253.213,116.884,20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,147.961,-313.717,580.895,281.448,680.128,665.574
50.158,68.366,-23.632,3.261,0.492,-157.053,-531.965,86.76,20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,147.961,-313.717,580.895,281.448,680.128,665.574
38.942,47.882,-25.498,1.716,-3.996,-38.799,-683.234,-20.837,20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,147.961,-313.717,580.895,281.448,680.128,665.574
39.874,43.17,-38.286,-1.185,-11.414,5.069,-647.297,2.79,20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,147.961,-313.717,580.895,281.448,680.128,665.574
54.36,43.158,-49.398,-3.683,-17.413,32.972,-619.899,66.321,20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,147.961,-313.717,580.895,281.448,680.128,665.574
50.63,52.497,-46.695,-5.233,-23.872,26.154,-672.651,79.062,20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,147.961,-313.717,580.895,281.448,680.128,665.574
62.284,55.662,-51.665,1.784,-31.356,-36.407,-716.557,149.361,20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,147.961,-313.717,580.895,281.448,680.128,665.574
59.373,60.37,-45.314,6.506,-35.521,-120.367,-705.861,246.23,20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,147.961,-313.717,580.895,281.448,680.128,665.574
47.067,55.913,-32.251,10.279,-32.185,-184.029,-543.202,381.98,20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,147.961,-313.717,580.895,281.448,680.128,665.574
33.578,44.965,-17.524,2.78,-26.074,-177.358,-122.206,552.31,20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,147.961,-313.717,580.895,281.448,680.128,665.574
